build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
599346344,123aed4ec3c03ebd6be0c3cf01afc5412bef2e95,560,develop,errored,2231,2019-10-18 00:47:45 UTC,599346345,599346346,599346347,599346348,599346349,599346350,599346351,599346352,599346353,599346354,599346355,599346356,599346357,599346358,599346359,599346360,599346361,pull_request
599346324,8b1975fe932d1e5f61c00de8681bb548f079bd08,,github-actions,canceled,2515,2019-10-17 20:47:41 UTC,599346325,599346326,599346327,599346328,599346329,599346330,599346331,599346332,599346333,599346334,599346335,599346336,599346337,599346338,599346339,599346340,599346341,push
599338234,1575a105a2dd900110314b7ef8da75e2a61c76cb,560,develop,canceled,0,,599338235,599338236,599338237,599338238,599338239,599338240,599338241,599338242,599338243,599338244,599338245,599338246,599338247,599338248,599338249,599338250,599338251,pull_request
599338176,471a1c326b6929444bc816e6d6822ccf8bad93d0,,github-actions,canceled,2455,2019-10-17 20:32:21 UTC,599338177,599338178,599338179,599338180,599338181,599338182,599338183,599338184,599338185,599338186,599338187,599338188,599338189,599338190,599338191,599338193,599338194,push
599332942,50b37acb0509e59278fc5536e83073b29fc63583,560,develop,canceled,0,,599332943,599332944,599332945,599332946,599332947,599332948,599332949,599332950,599332951,599332952,599332953,599332954,599332955,599332956,599332957,599332958,599332959,pull_request
599332909,1d9d925cd14ee7fe984354d08e6fac240f8b6fad,,github-actions,canceled,722,2019-10-17 20:24:54 UTC,599332910,599332911,599332912,599332913,599332914,599332915,599332916,599332917,599332918,599332919,599332920,599332921,599332922,599332923,599332924,599332925,599332926,push
599332251,45e6ed4cc7d0353b4f3d7971262818615ed7c2c7,560,develop,canceled,0,,599332253,599332254,599332255,599332256,599332257,599332258,599332259,599332260,599332261,599332262,599332263,599332264,599332265,599332266,599332267,599332268,599332269,pull_request
599332232,48154b9364e1cf3b29d544688c28a203266c5e98,,github-actions,canceled,0,,599332233,599332234,599332235,599332236,599332237,599332238,599332239,599332240,599332241,599332242,599332243,599332244,599332245,599332246,599332247,599332248,599332249,push
599331013,3f2a2d75378bb7b395ef03394063daa0aa85fb3c,560,develop,canceled,0,,599331014,599331015,599331016,599331017,599331018,599331019,599331020,599331021,599331022,599331023,599331024,599331025,599331026,599331027,599331028,599331029,599331030,pull_request
599330991,3d8fbed7d6b788d475d898cadc096957d3e9fbb5,,github-actions,canceled,0,,599330992,599330993,599330994,599330995,599330996,599330997,599330998,599330999,599331000,599331001,599331002,599331003,599331004,599331005,599331006,599331007,599331008,push
599328830,076b4b4d4bee375e9653146142ef4335a22512d9,560,develop,canceled,0,,599328831,599328832,599328833,599328834,599328835,599328836,599328837,599328838,599328839,599328840,599328841,599328842,599328843,599328844,599328845,599328846,599328847,pull_request
599328777,36bc4f152ce70ca96105f28fb39258cb473cf847,,github-actions,canceled,2514,2019-10-17 20:06:02 UTC,599328778,599328779,599328780,599328781,599328782,599328783,599328784,599328785,599328786,599328787,599328788,599328789,599328790,599328791,599328792,599328793,599328794,push
599326358,6298e0b4db356bf68b641f29750bb3ebd2b69364,560,develop,canceled,0,,599326359,599326360,599326361,599326362,599326363,599326364,599326365,599326366,599326367,599326368,599326369,599326370,599326371,599326372,599326373,599326374,599326375,pull_request
599326332,373119327f9945c7b72aacb8773c6da7df13b98d,,github-actions,canceled,0,,599326333,599326334,599326335,599326336,599326337,599326338,599326339,599326340,599326341,599326342,599326343,599326344,599326345,599326347,599326348,599326350,599326351,push
599325645,ccb1b5718ee6b30388543ec0cdfc564e78262ec6,560,develop,canceled,0,,599325646,599325647,599325648,599325649,599325650,599325651,599325652,599325653,599325654,599325655,599325656,599325657,599325658,599325659,599325660,599325661,599325662,pull_request
599325620,b28b0b54a141dd4774ad5ad387b2b7680d6e7c05,,github-actions,canceled,0,,599325621,599325622,599325623,599325624,599325625,599325626,599325627,599325628,599325629,599325630,599325631,599325632,599325633,599325634,599325635,599325636,599325637,push
599320939,80b4ae626635394d8e4ae0bb23230924d6383578,560,develop,canceled,0,,599320940,599320941,599320942,599320943,599320944,599320945,599320946,599320947,599320948,599320949,599320950,599320951,599320952,599320953,599320954,599320955,599320956,pull_request
599320919,6f2923a27479460f87927390023162d6993d939a,,github-actions,canceled,0,,599320920,599320921,599320922,599320923,599320924,599320925,599320926,599320927,599320928,599320929,599320930,599320931,599320932,599320933,599320934,599320935,599320936,push
599320601,d66f6596dfaa187637c41d3e21b4ec551b915c24,560,develop,canceled,0,,599320602,599320603,599320604,599320605,599320606,599320607,599320608,599320609,599320610,599320611,599320612,599320614,599320616,599320617,599320618,599320619,599320620,pull_request
599320581,034ca4494ae5c477ede57deaa669b101f2f672db,,github-actions,canceled,4355,2019-10-17 19:41:24 UTC,599320582,599320583,599320584,599320585,599320586,599320587,599320588,599320589,599320590,599320591,599320592,599320593,599320594,599320595,599320596,599320597,599320598,push
599319085,2e3927b6644c896622b63b2590501f0a0d58c5a4,560,develop,canceled,0,,599319086,599319087,599319088,599319089,599319090,599319091,599319092,599319093,599319094,599319095,599319096,599319097,599319098,599319099,599319100,599319101,599319102,pull_request
599319059,3a560c7b1e5ce0301b10bff2ad7700a99c9d7856,,github-actions,canceled,0,,599319060,599319061,599319062,599319063,599319064,599319065,599319066,599319067,599319068,599319070,599319072,599319074,599319076,599319077,599319078,599319079,599319080,push
599316518,129f645f070a9659d45bdb7736efb1864b1060a8,560,develop,canceled,0,,599316519,599316520,599316521,599316522,599316523,599316524,599316525,599316526,599316527,599316528,599316529,599316530,599316531,599316532,599316533,599316534,599316535,pull_request
599316473,d7cee95e94e405ada9972d05f4467d920cfcd309,,github-actions,canceled,0,,599316474,599316475,599316476,599316477,599316478,599316479,599316480,599316481,599316482,599316483,599316484,599316485,599316486,599316487,599316488,599316489,599316490,push
599316174,862b6dcc310865744a631e56eb174d3b464e581f,560,develop,canceled,0,,599316175,599316176,599316177,599316178,599316179,599316180,599316181,599316182,599316183,599316184,599316185,599316186,599316187,599316188,599316189,599316190,599316191,pull_request
599316148,71c9ad90ff3095216060e4c09ccf8ad7b22728b6,,github-actions,canceled,0,,599316149,599316150,599316151,599316152,599316153,599316154,599316155,599316156,599316157,599316158,599316159,599316160,599316161,599316162,599316163,599316164,599316165,push
599315896,1b96e7d8fe02dc25b20ed94ced7aada63f8695be,560,develop,canceled,0,,599315897,599315898,599315899,599315900,599315901,599315902,599315903,599315904,599315905,599315906,599315907,599315908,599315909,599315910,599315911,599315912,599315913,pull_request
599315861,85087ab72d2f9a6c9b3d6f79dd1d9b908b705d5c,,github-actions,canceled,0,,599315862,599315863,599315864,599315865,599315866,599315867,599315868,599315869,599315870,599315871,599315872,599315873,599315874,599315875,599315876,599315877,599315878,push
599313028,a928d885923c4337bbce26dce5ea45d576e64b2f,,github-actions-windows,errored,3651,2019-10-18 00:42:33 UTC,599313029,599313030,599313031,599313032,599313033,599313034,599313035,599313036,599313037,599313038,599313039,599313040,599313041,599313042,599313043,599313044,599313045,push
599311649,e88d2edf49c2b5ec1e47ec7fdbb2688a8b4ea3c6,,github-actions-windows,canceled,0,,599311650,599311651,599311652,599311653,599311654,599311655,599311656,599311657,599311658,599311659,599311660,599311661,599311662,599311663,599311664,599311668,599311669,push
599308644,3821df5ba55463595d97897a0129311dcb3369b5,,github-actions-windows,errored,1578,2019-10-18 00:35:06 UTC,599308645,599308646,599308647,599308650,599308651,599308653,599308655,599308657,599308658,599308660,599308661,599308662,599308663,599308664,599308665,599308666,599308667,push
599306907,5379475baa9dcdfa44c0dcb07b28a80ff6378dda,,github-actions-windows,canceled,0,,599306908,599306909,599306910,599306911,599306912,599306913,599306914,599306915,599306916,599306917,599306918,599306919,599306920,599306921,599306922,599306923,599306924,push
599306406,366279d754ff707a09a63a535399c36bd1c182c1,,github-actions-windows,errored,864,2019-10-18 00:33:38 UTC,599306407,599306408,599306409,599306410,599306411,599306412,599306413,599306414,599306415,599306416,599306417,599306418,599306419,599306420,599306421,599306422,599306423,push
599304424,e9f711991098cdb27d06eda6cc3ebabfa9fc5599,,github-actions-windows,canceled,-12,2019-10-17 19:05:11 UTC,599304425,599304426,599304427,599304428,599304429,599304430,599304431,599304432,599304433,599304434,599304435,599304436,599304437,599304438,599304439,599304440,599304441,push
599301936,2cb1c2f5e406f584f3ebadc792a9c823515c5187,,github-actions-windows,errored,1422,2019-10-18 00:23:44 UTC,599301937,599301938,599301939,599301940,599301941,599301942,599301943,599301944,599301945,599301946,599301949,599301950,599301951,599301952,599301953,599301954,599301955,push
599300037,48ca07de8c5df5622706f4edbb782dfd8fdc389b,,github-actions-windows,errored,1240,2019-10-18 00:12:41 UTC,599300038,599300039,599300040,599300041,599300042,599300043,599300044,599300045,599300046,599300047,599300048,599300049,599300050,599300051,599300052,599300053,599300054,push
599299302,79f57cde5ff735aa69d7f175caddd83e8d7f206a,,github-actions-windows,canceled,0,,599299303,599299304,599299305,599299306,599299307,599299308,599299309,599299310,599299311,599299312,599299313,599299314,599299315,599299316,599299317,599299318,599299319,push
599295669,3ad5233af29e32a0b57fef3717ee441b9322dcd3,,github-actions-windows,errored,1746,2019-10-18 00:04:06 UTC,599295670,599295671,599295672,599295673,599295674,599295675,599295676,599295677,599295678,599295679,599295680,599295681,599295682,599295683,599295684,599295685,599295686,push
599294372,23b0ae31f75105fe309fc681d4f95a6ea025cbe6,,github-actions-windows,canceled,-7,2019-10-17 18:40:55 UTC,599294373,599294374,599294375,599294376,599294377,599294378,599294379,599294380,599294381,599294382,599294383,599294384,599294385,599294386,599294387,599294388,599294389,push
599292657,31a2488ca16d946c5d0b1e05a0cd202ba1ee3e64,,github-actions-windows,errored,1443,2019-10-17 23:59:40 UTC,599292660,599292661,599292662,599292663,599292664,599292665,599292666,599292667,599292668,599292669,599292670,599292671,599292672,599292673,599292674,599292675,599292676,push
599291476,ef123ba79c17a69c714fa3d6edc37f5a402622f1,,github-actions-windows,canceled,0,,599291477,599291478,599291479,599291480,599291481,599291482,599291483,599291484,599291485,599291486,599291487,599291488,599291489,599291490,599291491,599291492,599291493,push
599290608,059270ba8b795f9e4f8c283ec559534c93bedd6d,,github-actions-windows,errored,863,2019-10-17 23:51:34 UTC,599290609,599290610,599290611,599290612,599290613,599290614,599290615,599290616,599290617,599290618,599290619,599290620,599290621,599290622,599290623,599290624,599290625,push
599289970,5c00707622e689055b324cd5a87b1ff939500cf4,,github-actions-windows,canceled,0,,599289973,599289975,599289977,599289979,599289980,599289981,599289982,599289983,599289984,599289985,599289986,599289987,599289988,599289989,599289990,599289991,599289992,push
599288374,f3f34acc41e8eec6b6dafe62c1bc9c76bc93e8f1,,github-actions-windows,canceled,0,,599288375,599288376,599288377,599288378,599288379,599288380,599288381,599288382,599288383,599288384,599288385,599288386,599288387,599288388,599288389,599288390,599288391,push
599285453,7db24daa56bb57c0f3b0ef7c987cef3aaa1316ec,,github-actions-windows,errored,881,2019-10-17 23:29:07 UTC,599285454,599285455,599285462,599285473,599285474,599285475,599285476,599285477,599285478,599285479,599285480,599285481,599285482,599285483,599285484,599285485,599285486,push
599283317,d732dc6fa9d9a552984779bda5292ca3c2a6b7f7,,github-actions-windows,errored,893,2019-10-17 23:05:37 UTC,599283318,599283319,599283320,599283321,599283322,599283323,599283324,599283325,599283326,599283327,599283328,599283329,599283330,599283331,599283332,599283333,599283334,push
599282632,edfedfefa9eb5a91e1b69359cf3d82ca16c6b009,,github-actions-windows,canceled,0,,599282633,599282634,599282635,599282636,599282637,599282638,599282639,599282640,599282641,599282642,599282643,599282644,599282645,599282646,599282647,599282648,599282649,push
599282135,e9165845b2c5a1ae82de6924c87cc3f034fe91a3,,github-actions-windows,errored,920,2019-10-17 22:21:09 UTC,599282136,599282137,599282138,599282139,599282140,599282141,599282142,599282143,599282144,599282145,599282146,599282147,599282148,599282149,599282150,599282151,599282152,push
599281834,a77170659ab7cd4cc0389a62737dc024d1cdaf71,,github-actions-windows,canceled,-7,2019-10-17 18:10:27 UTC,599281835,599281836,599281837,599281838,599281839,599281840,599281841,599281842,599281843,599281844,599281845,599281846,599281847,599281848,599281849,599281850,599281851,push
599279841,88b7f85aae28591412b95b80b6346489676db91c,,github-actions-windows,canceled,0,,599279842,599279843,599279844,599279845,599279846,599279847,599279848,599279849,599279850,599279851,599279852,599279853,599279854,599279855,599279856,599279857,599279858,push
599278757,9c1545a4a52c02a9fb8b6191fa59599ba1b4159c,,github-actions-windows,errored,1507,2019-10-17 22:04:43 UTC,599278758,599278759,599278760,599278761,599278762,599278763,599278764,599278765,599278766,599278767,599278768,599278769,599278770,599278771,599278772,599278773,599278774,push
599277153,edacc9264d3e7fe70c290d8de0811bea0aafdad0,,github-actions-windows,canceled,-9,2019-10-17 18:02:50 UTC,599277154,599277155,599277156,599277157,599277158,599277159,599277160,599277161,599277162,599277163,599277164,599277165,599277166,599277167,599277168,599277169,599277170,push
599276317,94b7a4c03fdeba4ff9601a68e0a6b446bc10d369,,github-actions-windows,canceled,0,,599276318,599276319,599276320,599276321,599276322,599276323,599276324,599276325,599276326,599276327,599276328,599276329,599276330,599276331,599276332,599276333,599276334,push
599273812,76e090dcb8ecb54d1c0c520774a885e8f2cf734c,,ffmpeg-4.2,errored,2978,2019-10-17 22:08:46 UTC,599273813,599273814,599273815,599273816,599273817,599273818,599273819,599273820,599273821,599273822,599273823,599273824,599273825,599273826,599273827,599273828,599273829,push
599204197,f099ccf5cd3456c849229109ca6c6a95319803c0,560,develop,canceled,2288,,599204198,599204199,599204200,599204201,599204202,599204203,599204204,599204205,599204206,599204207,599204208,599204209,599204210,599204211,599204212,599204213,599204214,599204215,599204216,599204217,599204218,599204219,599204220,pull_request
599202524,b2b92b70c7bf749e2579328b46ced5a5e712eb6d,,github-actions,canceled,3140,,599202525,599202526,599202527,599202528,599202529,599202530,599202531,599202532,599202533,599202534,599202535,599202536,599202537,599202538,599202539,599202540,599202541,599202542,599202543,599202544,599202545,599202546,599202547,push
599194632,b6d22fd1709d7458682a67d10656393aa4479f11,,github-actions,canceled,2072,,599194633,599194634,599194635,599194636,599194637,599194638,599194639,599194640,599194641,599194642,599194643,599194644,599194645,599194646,599194647,599194648,599194649,599194650,599194651,599194652,599194653,599194654,599194655,push
599189665,6c6637f3dae6e397b682b3dc89cbb5cd101f7b86,,github-actions,canceled,1341,,599189666,599189667,599189668,599189669,599189670,599189671,599189672,599189673,599189674,599189675,599189676,599189677,599189678,599189679,599189680,599189681,599189682,599189683,599189684,599189685,599189686,599189687,599189688,push
599185374,4dce8a782e971d9b48950fa1052d68a8a5ad9e1d,,github-actions,canceled,1006,,599185375,599185376,599185377,599185378,599185379,599185380,599185381,599185382,599185383,599185384,599185385,599185386,599185387,599185388,599185389,599185390,599185391,599185392,599185393,599185394,599185395,599185396,599185397,push
599181648,e49f31a85a2e5b9d170c8df113c9d0175cbe91fb,,github-actions,errored,1151,2019-10-17 18:21:11 UTC,599181649,599181650,599181651,599181652,599181653,599181654,599181655,599181656,599181657,599181658,599181659,599181660,599181661,599181662,599181663,599181664,599181665,599181666,599181667,599181668,599181669,599181670,599181671,push
599181160,422139763c6b835856f1d330e0de8a3d94232f7b,,github-actions,canceled,0,,599181161,599181162,599181163,599181164,599181165,599181166,599181167,599181168,599181169,599181170,599181171,599181172,599181173,599181174,599181175,599181176,599181177,599181178,599181179,599181180,599181181,599181182,599181183,push
599172335,e382d57c39176e590312050d33b4639a21d97805,,github-actions,passed,5467,2019-10-17 16:48:57 UTC,599172336,599172337,599172338,599172339,599172340,599172341,599172342,599172343,599172344,599172345,599172346,599172347,599172348,599172349,599172350,599172351,599172352,599172353,599172354,599172355,599172356,599172357,599172358,push
599171580,6763f13fad0a7ab88eedc0ed49de594efee584a0,,github-actions,canceled,0,,599171581,599171582,599171583,599171584,599171585,599171586,599171587,599171588,599171589,599171590,599171591,599171592,599171593,599171594,599171595,599171596,599171597,599171598,599171599,599171600,599171601,599171602,599171603,push
599171101,1bb2625ee4b05fd0c0fd2518f17f7307b7d4c269,,github-actions,canceled,0,,599171104,599171105,599171106,599171107,599171108,599171109,599171110,599171111,599171112,599171113,599171114,599171115,599171116,599171117,599171118,599171119,599171120,599171121,599171122,599171123,599171124,599171125,599171126,push
599170682,b14e30f10fe169c0c763b7b8b8666c1a26415afa,,github-actions,canceled,0,,599170683,599170684,599170685,599170686,599170687,599170688,599170689,599170690,599170691,599170692,599170693,599170694,599170695,599170696,599170697,599170698,599170699,599170700,599170701,599170702,599170704,599170705,599170706,push
599165732,360c2749437d1b13e33ae6b45763e71308ff2a9f,,ffmpeg-4.2,failed,5648,2019-10-17 14:53:01 UTC,599165733,599165734,599165735,599165736,599165737,599165738,599165739,599165740,599165741,599165742,599165743,599165744,599165745,599165746,599165747,599165748,599165749,push
598938944,34c6eaaaa68e2e2d4d317138f00495752414c7bb,,sidedata,failed,6280,2019-10-17 01:26:45 UTC,598938945,598938946,598938947,598938948,598938949,598938950,598938951,598938952,598938953,598938954,598938955,598938956,598938957,598938958,598938959,598938960,598938961,598938962,598938963,598938964,598938965,598938966,598938967,push
598938916,3e9bff3e4a1762085fc3ffe58dfcbb79ffb13470,558,develop,failed,6359,2019-10-17 01:07:10 UTC,598938917,598938918,598938919,598938920,598938921,598938922,598938923,598938924,598938926,598938928,598938929,598938930,598938931,598938932,598938933,598938934,598938935,598938936,598938937,598938938,598938939,598938940,598938941,pull_request
598931244,38ffee3bd1e580c65019545efa1fdbfa6cb11eff,558,develop,canceled,0,,598931245,598931246,598931247,598931248,598931249,598931250,598931251,598931252,598931253,598931254,598931255,598931256,598931257,598931258,598931259,598931260,598931261,598931262,598931263,598931264,598931265,598931266,598931267,pull_request
598931218,e713fc96456fc8a977c190cbf998fa3423f82c93,,sidedata,errored,2876,2019-10-17 00:49:01 UTC,598931219,598931220,598931221,598931222,598931223,598931224,598931225,598931226,598931227,598931228,598931229,598931230,598931231,598931232,598931233,598931234,598931235,598931236,598931237,598931238,598931239,598931240,598931241,push
598926944,bed279aa8ff1ccd53c0c72c57b8b8352e8f7fb94,558,develop,errored,6331,2019-10-17 00:28:56 UTC,598926945,598926946,598926947,598926948,598926949,598926950,598926951,598926952,598926953,598926954,598926955,598926956,598926957,598926958,598926959,598926960,598926962,598926964,598926967,598926968,598926969,598926971,598926972,pull_request
598926908,27c2ec76a0ea5f1497a00dbfa899c9b76bff56ee,,sidedata,errored,6518,2019-10-17 00:42:38 UTC,598926909,598926910,598926911,598926912,598926913,598926914,598926915,598926916,598926917,598926918,598926919,598926920,598926921,598926922,598926923,598926924,598926925,598926926,598926927,598926928,598926929,598926930,598926931,push
598827076,a1eb5224bd5b27f1aae9f3756eb9a9e60fa37962,558,develop,errored,6591,2019-10-16 19:51:29 UTC,598827077,598827078,598827079,598827080,598827081,598827082,598827083,598827084,598827085,598827086,598827087,598827088,598827089,598827090,598827091,598827092,598827093,598827094,598827095,598827096,598827097,598827098,598827099,pull_request
598826479,a6c9adf1b0042cf23414810e81fe7dfb3346cb08,,sidedata,errored,6515,2019-10-16 20:52:54 UTC,598826480,598826481,598826482,598826483,598826484,598826485,598826486,598826487,598826488,598826489,598826490,598826491,598826492,598826493,598826494,598826495,598826496,598826497,598826498,598826499,598826500,598826501,598826502,push
598691652,6a072145c2a6b4e67d00080f298058a866b10766,,develop,passed,8343,2019-10-16 14:38:06 UTC,598691653,598691654,598691655,598691656,598691657,598691658,598691659,598691660,598691661,598691662,598691663,598691664,598691665,598691666,598691667,598691668,598691669,598691670,598691671,598691672,598691673,598691674,598691675,push
598217200,dee942cd072b749eecdcf07f0ebb991e45595b8b,,develop,passed,12271,2019-10-15 15:43:14 UTC,598217201,598217202,598217203,598217204,598217205,598217206,598217207,598217208,598217209,598217210,598217211,598217212,598217213,598217214,598217215,598217216,598217217,598217218,598217219,598217220,598217221,598217222,598217223,push
594761857,d781c6c162c46cc47f6f4a682ed1595122cdea07,557,develop,failed,9726,2019-10-07 19:43:38 UTC,594761858,594761859,594761860,594761861,594761862,594761863,594761864,594761865,594761866,594761867,594761868,594761869,594761870,594761871,594761872,594761873,594761874,594761875,594761876,594761877,594761878,594761879,594761880,pull_request
594758378,d153fffedc8ed85ba16e200c2b0a0473cca13578,557,develop,errored,9781,2019-10-07 19:20:00 UTC,594758379,594758380,594758381,594758382,594758383,594758384,594758385,594758386,594758387,594758388,594758389,594758390,594758391,594758392,594758393,594758394,594758395,594758396,594758397,594758398,594758399,594758400,594758401,pull_request
579982442,613b15c820eda0201d1297221343b8ffa092a76e,,develop,passed,6120,2019-09-02 21:35:29 UTC,579982443,579982444,579982445,579982446,579982447,579982448,579982449,579982450,579982451,579982452,579982453,579982454,579982455,579982456,579982457,579982458,579982459,579982460,579982461,579982462,579982463,579982464,579982465,push
579975427,b672e222bb5a4f24425a734f1f38a4e15ff07c32,,develop,canceled,0,,579975428,579975429,579975430,579975431,579975432,579975433,579975434,579975435,579975436,579975437,579975438,579975439,579975440,579975441,579975442,579975443,579975444,579975445,579975446,579975447,579975448,579975449,579975450,push
579973179,08e96984cab0a7ade76fa357d80edcd1cf516cf8,,develop,canceled,0,,579973180,579973181,579973182,579973183,579973184,579973185,579973186,579973187,579973188,579973189,579973190,579973191,579973192,579973193,579973194,579973195,579973196,579973197,579973198,579973199,579973200,579973201,579973202,push
579972712,56d4fa7661a81a6565811fccbd164c8d3e9f89cb,,issue-templates,errored,6141,2019-09-02 21:19:26 UTC,579972713,579972714,579972715,579972716,579972717,579972718,579972719,579972720,579972721,579972722,579972723,579972724,579972725,579972726,579972727,579972728,579972729,579972730,579972731,579972732,579972733,579972734,579972735,push
579967058,edd8def1e2fa549cd964be45e91df5fbf04e5234,553,develop,errored,939,2019-09-02 21:11:58 UTC,579967059,579967060,579967061,579967062,579967063,579967064,579967065,579967066,579967067,579967068,579967069,579967070,579967071,579967072,579967073,579967074,579967075,579967076,579967077,579967078,579967079,579967080,579967081,pull_request
579967030,014e4df3c94b1bd3fc011174094b2051c58ddc0e,,mikeboers-patch-2,errored,932,2019-09-02 21:04:35 UTC,579967031,579967032,579967033,579967034,579967035,579967036,579967037,579967038,579967039,579967040,579967041,579967042,579967043,579967044,579967045,579967046,579967047,579967048,579967049,579967050,579967051,579967052,579967053,push
579967006,623ab31ee6a029fcb0222d1ac1949a25320334a5,,mikeboers-patch-2,canceled,0,,579967007,579967008,579967009,579967010,579967011,579967012,579967013,579967014,579967015,579967016,579967017,579967018,579967019,579967020,579967021,579967022,579967023,579967024,579967025,579967026,579967027,579967028,579967029,push
579965127,eaa470420041235d668a05b5dafd081e9da9b7ba,552,develop,errored,938,2019-09-02 20:57:10 UTC,579965128,579965129,579965130,579965131,579965132,579965133,579965134,579965135,579965136,579965137,579965138,579965139,579965140,579965141,579965142,579965143,579965144,579965145,579965146,579965147,579965148,579965149,579965150,pull_request
579965097,3c29fdc97537149e9073989e698ac8770f27a531,,mikeboers-patch-1,errored,925,2019-09-02 20:48:31 UTC,579965098,579965099,579965100,579965101,579965102,579965103,579965104,579965105,579965106,579965107,579965108,579965109,579965110,579965111,579965112,579965113,579965114,579965115,579965116,579965117,579965118,579965119,579965120,push
579965073,623ab31ee6a029fcb0222d1ac1949a25320334a5,,mikeboers-patch-1,canceled,0,,579965074,579965075,579965076,579965077,579965078,579965079,579965080,579965081,579965082,579965083,579965084,579965085,579965086,579965087,579965088,579965089,579965090,579965091,579965092,579965093,579965094,579965095,579965096,push
579961295,f34ff084aa41b60a87401d604b505a1c7bcd0e01,550,develop,passed,6144,2019-09-02 20:16:28 UTC,579961296,579961297,579961298,579961299,579961300,579961301,579961302,579961303,579961304,579961305,579961306,579961307,579961308,579961309,579961310,579961311,579961312,579961313,579961314,579961315,579961316,579961318,579961319,pull_request
579961233,672edc64e9cc488ae906f7f01f334cff0045db22,,travis,passed,6082,2019-09-02 20:16:31 UTC,579961234,579961235,579961236,579961237,579961238,579961239,579961241,579961242,579961243,579961244,579961246,579961247,579961249,579961250,579961252,579961253,579961255,579961256,579961258,579961259,579961260,579961261,579961262,push
579947840,623ab31ee6a029fcb0222d1ac1949a25320334a5,,develop,errored,7049,2019-09-02 19:32:32 UTC,579947841,579947842,579947843,579947844,579947845,579947846,579947847,579947848,579947849,579947850,579947851,579947852,579947853,579947854,579947855,579947856,579947857,579947858,579947859,579947860,579947861,579947862,579947863,push
579869554,465128322d67d3b6e4286a34956bd61f030a16c9,550,develop,failed,6234,2019-09-02 16:26:48 UTC,579869555,579869556,579869557,579869558,579869559,579869560,579869561,579869562,579869563,579869564,579869565,579869566,579869567,579869568,579869569,579869570,579869571,579869572,579869573,579869574,579869575,579869576,579869577,pull_request
579869527,b28fc867ffde13439eeb0f331e0ea02ab7943709,,travis,failed,7463,2019-09-02 16:07:16 UTC,579869528,579869529,579869530,579869531,579869532,579869533,579869534,579869535,579869536,579869537,579869538,579869539,579869540,579869541,579869542,579869543,579869544,579869545,579869546,579869547,579869548,579869549,579869550,push
579868073,dc5d384a51761f94550aa93dee5efe99ec9649cf,550,develop,canceled,0,,579868074,579868075,579868076,579868077,579868078,579868079,579868080,579868081,579868082,579868083,579868084,579868085,579868086,579868087,579868088,579868090,579868094,579868096,579868098,579868100,579868101,579868103,579868106,pull_request
579867702,064a2404ef7beada62f5ce840f03129517dad616,,travis,canceled,0,,579867703,579867704,579867705,579867706,579867707,579867708,579867709,579867710,579867711,579867712,579867713,579867714,579867715,579867716,579867717,579867718,579867719,579867720,579867721,579867722,579867723,579867724,579867725,push
579856129,f1447c211de86145931b6621c176d579c4a335af,,develop,errored,6238,2019-09-02 15:47:48 UTC,579856130,579856131,579856132,579856133,579856134,579856135,579856136,579856137,579856138,579856139,579856140,579856141,579856142,579856143,579856144,579856145,579856146,579856147,579856148,579856149,579856150,579856151,579856152,push
579854663,e6c6246afd9468d9721b11e5ef3f9d1dd0ee23de,472,develop,errored,6298,2019-09-02 15:28:34 UTC,579854664,579854665,579854666,579854667,579854668,579854669,579854670,579854671,579854672,579854673,579854674,579854675,579854676,579854677,579854678,579854679,579854680,579854681,579854682,579854683,579854684,579854685,579854686,pull_request
579854625,9e33a5d8973bc89cbf2133337d6c37470a484a79,,parse,errored,6409,2019-09-02 15:08:37 UTC,579854626,579854627,579854628,579854629,579854630,579854631,579854632,579854633,579854634,579854635,579854636,579854637,579854638,579854639,579854640,579854641,579854642,579854643,579854644,579854645,579854646,579854647,579854648,push
579840795,6cc1307beadf2dc94d4710b9f36c65e5a4f9d218,,develop,errored,10382,2019-09-02 14:43:09 UTC,579840796,579840797,579840798,579840799,579840800,579840801,579840802,579840803,579840804,579840805,579840806,579840807,579840808,579840809,579840811,579840812,579840813,579840814,579840816,579840818,579840820,579840822,579840825,push
