build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
614411444,288344516c9fe71ee131285b46fb1142add29910,,master,passed,687,2019-11-20 08:37:59 UTC,614411445,614411446,push
614411300,18fccf6582d9aac91c5b162cac176e31d32968a9,644,master,passed,721,2019-11-20 08:33:20 UTC,614411301,614411302,pull_request
614408960,0b310466bf84c8df18a5c8b28821304fdb48f91a,643,master,passed,702,2019-11-20 08:32:45 UTC,614408961,614408962,pull_request
614408932,7429c52057075ad580212f63a75c6e32bdf0c2fb,,whiskeysierra-patch-1,passed,691,2019-11-20 08:28:40 UTC,614408933,614408934,push
614406116,0df6ccb42705e9d2cd635424fe1af5e5310c0edd,,2.0.0-RC.6,passed,698,2019-11-20 08:26:47 UTC,614406117,614406118,push
614406101,3a3797121ab97a4df98dcc6817bae246520ddb78,,release/2.0.0-RC.6,passed,715,2019-11-20 08:20:54 UTC,614406102,614406103,push
614404688,df982acb746ef67a8914a6b44571d81afe419768,,master,passed,720,2019-11-20 08:11:19 UTC,614404689,614404690,push
614404043,24e1f51bc7ad61b767b3bd270d32d1eff747ddd5,642,master,passed,684,2019-11-20 08:08:33 UTC,614404044,614404045,pull_request
614404013,596c103d8d39129b59731f0cc8ffe3835226eb1a,,whiskeysierra-patch-2,passed,725,2019-11-20 08:01:57 UTC,614404014,614404015,push
614400483,7f303ba69957dd2b98097515ea595934e962c7bd,641,master,passed,703,2019-11-20 07:53:21 UTC,614400484,614400485,pull_request
614400448,596352f2dc9a029ad4e549cd7c3ba3fcd220a787,,whiskeysierra-patch-1,passed,719,2019-11-20 07:49:44 UTC,614400449,614400450,push
614398989,8671818bc17e5987b7054c8b93a5c77d78761049,,master,passed,741,2019-11-20 07:40:39 UTC,614398991,614398993,push
614280569,936a88dbfe815bf84ed3d417eead392497e9f8b8,639,master,passed,766,2019-11-19 23:44:22 UTC,614280570,614280571,pull_request
614280551,ea62e26a9c4682a00f6a4b1afc43677029e7f714,,bugfix/multipart,passed,744,2019-11-19 23:38:01 UTC,614280552,614280553,push
614053042,9816d9e3322aeddc2a929d70b8ed6432d19243df,,master,passed,751,2019-11-19 14:55:24 UTC,614053044,614053045,cron
613540505,9816d9e3322aeddc2a929d70b8ed6432d19243df,,master,passed,753,2019-11-18 14:54:24 UTC,613540509,613540510,cron
613160080,9c1e736fc723caaeb91eee908c1c06d6696a660b,639,master,passed,807,2019-11-17 17:53:49 UTC,613160081,613160082,pull_request
613160052,c0ee233384213d555d54e13065a52b5d2c515d93,,bugfix/multipart,passed,777,2019-11-17 17:53:46 UTC,613160053,613160054,push
612814217,9816d9e3322aeddc2a929d70b8ed6432d19243df,,master,passed,798,2019-11-16 14:55:29 UTC,612814218,612814219,cron
612284574,448bc6090b980cf4e85a8819b35c3928eb784b5f,639,master,passed,719,2019-11-15 09:00:51 UTC,612284575,612284576,pull_request
612283838,c12614cdca40d1a8fe6ebf5dd48d778cb880db88,,bugfix/multipart,passed,719,2019-11-15 08:58:41 UTC,612283839,612283840,push
612263348,9816d9e3322aeddc2a929d70b8ed6432d19243df,,master,passed,750,2019-11-15 08:01:40 UTC,612263349,612263350,push
612205516,d06b32b475a7cc63c6f58d2967d952bcf7d2304a,638,master,passed,726,2019-11-15 04:21:21 UTC,612205517,612205518,pull_request
612205511,8765f1a769e46c8704a6bc5968607f09a635d67d,,dependabot/maven/org.jetbrains.kotlin-kotlin-stdlib-1.3.60,passed,745,2019-11-15 04:17:48 UTC,612205512,612205513,push
611909060,ca568049f393fce61b08bcfd3557e44c5e8c41d6,,master,passed,762,2019-11-14 14:51:56 UTC,611909062,611909063,cron
611269004,ca568049f393fce61b08bcfd3557e44c5e8c41d6,,master,passed,753,2019-11-13 08:51:45 UTC,611269005,611269006,push
611196428,9211135b816dff5bfea36f3825562599cc091ea2,636,master,passed,749,2019-11-13 04:14:39 UTC,611196429,611196430,pull_request
611196423,21d0f9ae78701d7f25b728dd9c33a9c058636248,,dependabot/maven/org.owasp-dependency-check-maven-5.2.4,passed,711,2019-11-13 04:14:18 UTC,611196424,611196425,push
610896433,e7a71bcad51e84a1d0eb2756d1d78d73fbc777b4,,master,passed,749,2019-11-12 14:51:16 UTC,610896434,610896435,cron
610329901,e7a71bcad51e84a1d0eb2756d1d78d73fbc777b4,,master,passed,702,2019-11-11 12:49:47 UTC,610329902,610329903,push
610324075,48d8e18b838f5cfbc07c2192f5297dddee020996,,master,passed,759,2019-11-11 12:36:24 UTC,610324076,610324077,push
610157167,611494d721b7d3451c95b98f3e3e351109120f9e,635,master,passed,765,2019-11-11 04:13:05 UTC,610157168,610157169,pull_request
610157144,9639512a43faafb97cd29d293b236bb75ed231af,,dependabot/maven/jackson.version-2.10.1,passed,743,2019-11-11 04:12:58 UTC,610157145,610157146,push
609963593,a14c923163faaac1c0cfd8419f10b25c7d6c4b37,,master,passed,727,2019-11-10 14:49:39 UTC,609963595,609963596,cron
609662747,a14c923163faaac1c0cfd8419f10b25c7d6c4b37,,master,passed,753,2019-11-09 14:48:55 UTC,609662748,609662749,cron
609265910,a14c923163faaac1c0cfd8419f10b25c7d6c4b37,,master,passed,763,2019-11-08 14:48:26 UTC,609265911,609265912,cron
