build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
620690292,1e0f66661877f6da690d08d8bddff54e669687e7,,v2.0,errored,315,2019-12-04 15:52:45 UTC,620690293,620690294,push
620683808,146b7e4aa713225e510cdd367ae0e920a76b9b00,,v2.0,errored,337,2019-12-04 15:37:09 UTC,620683809,620683810,push
620668380,a4c861c5c07ec5bf6f26bc303ca4ba83f29e3d88,,v2.0,errored,286,2019-12-04 15:01:45 UTC,620668381,620668382,push
620656330,bae532a3f54f7cb39d9114f1c73de04f77cbdd11,,v2.0,errored,314,2019-12-04 14:38:15 UTC,620656333,620656334,push
620656181,be76ec866643db36036c35a5be7da303123ee532,,v2.0,canceled,0,,620656183,620656184,push
620582889,c2d1a348b17a269e1303280c3c4ceefeb18e91e0,,v2.0,errored,328,2019-12-04 11:40:19 UTC,620582890,620582891,push
620582721,3678d7c7bb6997f0f5ea0f0de2afc40bdb5f68d3,,v2.0,errored,336,2019-12-04 11:39:48 UTC,620582722,620582723,push
620536624,075cd7e37778ccbc6287f104ee66cb031a529372,,v2.0,errored,273,2019-12-04 09:31:41 UTC,620536625,620536626,push
620250898,5ad40427a3bcd12dbabf4ad95372e016e411a0b9,,v2.0,errored,343,2019-12-03 18:13:31 UTC,620250899,620250900,push
620250491,9385107c06746186d9a46ea9c20992998c6bffc7,,v2.0,errored,283,2019-12-03 18:12:45 UTC,620250493,620250494,push
620190928,7ccb000fd187c6088d24046610da39db10168ed8,,v2.0,errored,303,2019-12-03 15:59:20 UTC,620190929,620190930,push
620185733,ff3d78dcf1b159b49dba38508dfcf574a4033954,,v2.0,errored,337,2019-12-03 15:48:36 UTC,620185734,620185735,push
620185041,6e087b14cc39776a00d294c7a0f929fef6dd03b9,,v2.0,errored,308,2019-12-03 15:47:04 UTC,620185042,620185043,push
620166972,2e93df2e91fc044cb09a82b5ad7090cc552500a9,,v2.0,errored,300,2019-12-03 15:07:54 UTC,620166973,620166974,push
620155405,ce4f3b09fe4c043ed7a1d2023cf8bfd203b363ef,,v2.0,errored,305,2019-12-03 14:42:01 UTC,620155406,620155407,push
620136488,8b3b14292f91587195efb763e96548203f835834,,v2.0,errored,346,2019-12-03 14:03:48 UTC,620136489,620136490,push
620100828,a045078bb03967553411c1be0a63eb5b026195ca,,v2.0,errored,324,2019-12-03 12:37:40 UTC,620100829,620100830,push
620098566,0d6b09f41d99cb9dcd84b9dc0ac7fcec56e785c4,,v2.0,errored,316,2019-12-03 12:31:23 UTC,620098567,620098568,push
620098349,527e05e7662fcc47de2d0dfbbf2d6e759d42f6ab,,v2.0,errored,315,2019-12-03 12:30:44 UTC,620098350,620098351,push
620070975,06bfd8a087ab66c6a9a26d4692442793f032518f,,v2.0,errored,283,2019-12-03 11:17:45 UTC,620070976,620070977,push
620070816,12f4cd439c0525ad9cb1f10ee3f86ae469032971,,v2.0,errored,254,2019-12-03 11:17:17 UTC,620070817,620070818,push
619767938,960319a27ad8ab01666861855a69743a0ffa4b8a,,v2.0,errored,319,2019-12-02 19:02:32 UTC,619767939,619767940,push
619675036,e5e46200da9c7c8dbc400d42ea9dc21ede167ae6,,v2.0,errored,278,2019-12-02 15:37:56 UTC,619675037,619675038,push
613665945,55e29efb340669c7d4a693d0cfde7c81f7256471,184,master,errored,324,2019-11-18 19:40:13 UTC,613665946,613665947,pull_request
599153412,d10f537bc37ea360a4575e44bb4e8924e45f1d2a,,master,errored,267,2019-10-17 13:19:39 UTC,599153413,599153414,push
599152189,5e286f661cd87bd038bdb1dc8fac1a2aa5a1d551,,master,errored,327,2019-10-17 13:16:36 UTC,599152190,599152191,push
599152143,c8fbb7bb4d61af9ec01639f29d0129eaf0c6f83a,179,master,errored,44,2019-10-17 13:16:29 UTC,599152144,599152145,pull_request
599151955,4ac151f549337fe0034b4ce0ca1754ced9d5f294,,fix-dnsdumpster-regex,errored,44,2019-10-17 13:16:07 UTC,599151956,599151957,push
598875502,d2cf212c3667968b233cc29791c6ba32f4f4c9f2,178,master,errored,319,2019-10-16 21:38:27 UTC,598875503,598875504,pull_request
