build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760496875,810efd6545222937d0527b3f79de22a91d41707f,1563,master,errored,220,2021-02-25 20:03:34 UTC,760496876,760496877,pull_request
760480943,0c8bf1fd27533d3a68b03ad6f408cb13fc73d81f,1563,master,failed,731,2021-02-25 17:52:38 UTC,760480944,760480945,pull_request
759232635,8e35eb07f8732b9afc0137b7617bcf86e18df575,1560,master,errored,64,2021-02-16 19:18:43 UTC,759232636,759232637,pull_request
758291478,2ea3513f9ebc2a7dfb09861e41abe740e0bde81d,1558,master,failed,777,2021-02-09 23:12:39 UTC,758291479,758291480,pull_request
757850469,3b2b10fe8485800b31abe4a0efad095430091a8d,1557,master,failed,1189,2021-02-06 19:14:55 UTC,757850470,757850471,pull_request
757818103,16fe3d3e5f276ac45a3b2e8dfafeb5180b0ff0e1,1470,master,errored,298,2021-02-06 14:13:34 UTC,757818104,757818105,pull_request
753786768,329c63ab58df31a4a48a91212b8f5f2eccc7f98b,1470,master,errored,193,2021-01-10 12:57:58 UTC,753786769,753786770,pull_request
751048205,10e4920b07f2d58863458c027de229edf15fb891,1369,master,failed,636,2020-12-22 16:30:17 UTC,751048206,751048207,pull_request
749351798,19aa3eb654a5b9646d77236a020fb98f820259f3,1542,master,failed,607,2020-12-13 00:42:16 UTC,749351800,749351801,pull_request
747975666,0d8db0f09b2638f40f43e79499e4ebf4767b9637,1538,master,failed,565,2020-12-06 18:23:10 UTC,747975667,747975668,pull_request
747185897,47f93669852f0540cc8eb27dadf440673c4b12a6,1538,master,failed,592,2020-12-02 13:17:08 UTC,747185898,747185899,pull_request
743455513,031cc2930f86e7d6a38e272fb8d106c22bef59e2,1532,master,failed,582,2020-11-13 18:00:22 UTC,743455514,743455515,pull_request
740238429,c8a6785898e1ac860f5734a1eac6d395158a777f,,0.8.0,failed,583,2020-10-30 18:43:13 UTC,740238430,740238431,push
740238407,f8cd4483aca804ef0608d3b0a3b057f213d9518e,,0.7.0,failed,178,2020-10-30 17:32:17 UTC,740238408,740238409,push
740238402,c8a6785898e1ac860f5734a1eac6d395158a777f,,master,failed,582,2020-10-30 17:32:12 UTC,740238403,740238404,push
739836577,e2b7e3c5a3427a54a9a41d02a2f1dc436bf5660c,1519,master,failed,125,2020-10-29 07:16:49 UTC,739836578,739836579,pull_request
739835568,567c3191b5a36b40d723289375af4e033b1421da,1518,master,errored,64,2020-10-29 07:11:00 UTC,739835569,739835570,pull_request
734706082,a641718e32a70e6cd0280d43a1df3151c64d3491,1470,master,failed,676,2020-10-11 09:25:00 UTC,734706083,734706084,pull_request
734515984,c39d22db73657bfa01eb675162a6cbfabb200f73,1510,master,errored,1117,2020-10-10 09:37:54 UTC,734515985,734515986,pull_request
734162784,20cc3527b49f49fcb7eb182d88c3aba2021fa656,,master,failed,580,2020-10-09 02:18:01 UTC,734162785,734162786,push
734162471,3be2cc8b1fe97da8957df28d7c66cbe3869c8efe,1508,master,failed,575,2020-10-09 02:15:53 UTC,734162472,734162473,pull_request
732624336,d305305a8b1a6aba4552bc32fbd7ff2478ddff21,1505,master,failed,577,2020-10-04 00:12:00 UTC,732624337,732624338,pull_request
728003743,2863e74da21524638b00484040b1974c3a4fafc8,1500,master,failed,581,2020-09-17 12:55:44 UTC,728003744,728003745,pull_request
727996355,efbf93c5e8fc5c8c79ead3e01fd6157788641a85,1500,master,failed,606,2020-09-17 12:24:23 UTC,727996356,727996357,pull_request
727131540,a6bdf186c983bc2cfc3f762888b2db49b9c7f489,1499,master,failed,593,2020-09-14 18:29:02 UTC,727131541,727131542,pull_request
722513405,a06c28fde1773505302c7268f62e1aa2fe12afc0,1496,master,failed,583,2020-08-30 16:49:53 UTC,722513406,722513407,pull_request
716263501,0ccfbe853a824c0e88cf2921883acf9110f6cbf5,1488,master,failed,376,2020-08-09 09:17:31 UTC,716263502,716263503,pull_request
716262321,fa4a27ab40782cee8563e8ae4b76db078f5065c9,1487,master,failed,579,2020-08-09 09:04:03 UTC,716262323,716262324,pull_request
710805117,8145a8266a5350bfea3418d8fa5abfbbe6471461,1477,master,failed,574,2020-07-22 16:04:37 UTC,710805118,710805119,pull_request
707595967,32f4052f5b8a7288093ffe7ff333e1ca9d17768b,1470,master,failed,658,2020-07-13 11:40:48 UTC,707595968,707595969,pull_request
703242659,b0c6c9f67e678f4a2043409573ece13db29642a6,,master,failed,586,2020-06-29 17:38:40 UTC,703242660,703242661,push
703242130,5b469894d456d37381e4e9d877ec4b820ac604c8,,master,failed,577,2020-06-29 17:36:51 UTC,703242131,703242132,push
703241502,d3ff74e48aa365013bb35ce4b76e4609e2479b2c,,master,failed,589,2020-06-29 17:47:11 UTC,703241503,703241504,push
702198055,2bb6f769f24caa57bb309656fbabbd980ae14d9a,1369,master,passed,519,2020-06-25 22:36:16 UTC,702198056,702198057,pull_request
702194899,3cb811edb51790ce30ddb97be11589772e5133b2,1369,master,passed,517,2020-06-25 22:22:00 UTC,702194900,702194901,pull_request
702188809,9d2b838f54897893b9e7544bb707e8323de2fc41,1369,master,passed,519,2020-06-25 21:56:45 UTC,702188810,702188811,pull_request
701806974,bd430334b133b6400053608f44f3b29a2ed9f8a1,1369,master,passed,542,2020-06-24 21:06:47 UTC,701806975,701806976,pull_request
698360163,588109025fddd2263ca84b7ca6088b67eecdd9ee,1452,master,failed,572,2020-06-15 02:23:41 UTC,698360164,698360165,pull_request
694707912,e2817b218106d300a9f317fb18c07cf4773e7a54,1197,master,passed,526,2020-06-04 15:58:55 UTC,694707913,694707914,pull_request
694380195,69b302f9312213f7003ab0b2173f26785f0ef386,1447,master,errored,1548,2020-06-03 18:53:36 UTC,694380196,694380197,pull_request
694195599,bc00929e21acb27b68fba784f2bbcede92623619,1447,master,errored,1549,2020-06-03 10:15:17 UTC,694195600,694195601,pull_request
693999218,9564d8967884d555e42977d8a67cef0c829e2f22,1447,master,errored,1927,2020-06-02 20:02:45 UTC,693999219,693999220,pull_request
693998244,d895c5a34825ea9d7cfba570a227006f3cd98b32,1446,master,errored,60,2020-06-02 20:00:26 UTC,693998245,693998246,pull_request
693446535,7c9dbf063ea8a81928ccfe58f61794bc13cf8d48,1444,master,failed,388,2020-06-01 13:28:40 UTC,693446536,693446537,pull_request
690010326,70997be991888abca8805fbc4dd0200b6604da0d,1438,master,errored,125,2020-05-22 12:22:12 UTC,690010327,690010328,690010329,690010330,pull_request
690010227,a1111bbf8d4833c37e451437a4b0c817180d5dbd,1437,master,errored,122,2020-05-22 12:21:54 UTC,690010228,690010229,690010230,690010231,pull_request
684928023,cb89401678ce08efe03997921696eff27e704457,1432,master,passed,518,2020-05-09 02:17:58 UTC,684928024,684928025,pull_request
681984258,4a2f469a3e5e875a237e99dae6ea157df73b857c,1430,master,passed,512,2020-05-01 14:58:17 UTC,681984259,681984260,pull_request
679687205,197aebd2ef8d4b911e106e0bcbe82e24988e85af,1429,master,errored,1020,2020-04-26 12:11:09 UTC,679687206,679687207,pull_request
679589998,ce46b5abc072574f00a4f055b334f7a3a56ce124,1429,master,passed,517,2020-04-26 02:58:55 UTC,679589999,679590000,pull_request
674205398,d393d285b8753ce5aa9d15606117a9d430240875,1405,master,failed,541,2020-04-12 23:26:07 UTC,674205399,674205400,pull_request
666967500,3cbc5417b7ac38037a9ec00fe80e0996d7da3d75,,master,passed,530,2020-03-25 20:27:33 UTC,666967501,666967502,push
666967415,c608fa4eff489d3fff7daa201c01b70d0eddfc0c,1113,master,errored,65,2020-03-25 20:27:03 UTC,666967416,666967417,pull_request
666961489,77b66be809604139208f46199d556dd5040b8aed,1170,master,failed,544,2020-03-25 20:08:09 UTC,666961490,666961491,pull_request
665033569,0add356c42b1696c625ff3405e520fd64cc31353,1409,master,passed,511,2020-03-20 21:29:06 UTC,665033570,665033571,pull_request
665033492,944163d70d5f1df6f999d3c1fe952fd46bba0c84,,no-https-redirect-acme,passed,514,2020-03-20 23:22:21 UTC,665033493,665033494,push
663487975,4a90c6326c14b61b7697aa92e117d69620e434dd,1407,master,passed,530,2020-03-17 12:53:31 UTC,663487976,663487977,pull_request
656311929,91a68e986f332d8de843700082f69635516edf00,1402,master,passed,531,2020-02-28 15:40:18 UTC,656311930,656311931,pull_request
649063174,4a2dc46002a8464a07205756158da691afde13b7,,master,passed,524,2020-02-11 18:46:32 UTC,649063175,649063176,push
648127172,718d45feafff401ce0632e210901fcd8e6606c92,,master,passed,535,2020-02-09 20:32:13 UTC,648127173,648127174,push
648126825,0dfe09fb7c5315ae7d5b91c042c3144a1b749e37,,master,passed,522,2020-02-09 20:30:40 UTC,648126826,648126827,push
647451591,566fc4fd1d3537c82f670f0f4c43d2dcfa66b77e,1393,master,errored,67,2020-02-07 18:11:33 UTC,647451592,647451593,pull_request
647330144,d57d6ab10d97537b6cb2d1880250d42c7a2b6d4c,982,master,passed,531,2020-02-07 13:31:36 UTC,647330145,647330146,pull_request
646103803,2925c08bd8c6d85fbeb983799a040b15b1aea7ea,1215,master,passed,540,2020-02-04 19:46:24 UTC,646103804,646103805,pull_request
