build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
751953874,4aad78ff889251c8508e4f6c0704b66470897978,45,master,failed,69,2020-12-29 10:14:49 UTC,751953875,751953876,751953877,pull_request
731794986,5f17472def0be45c461689743bbb3aea1e4f6330,41,master,failed,70,2020-10-01 01:52:10 UTC,731794987,731794988,731794989,pull_request
406776971,857b3e1899a9d6a588d937abc9818c49d187e6c6,33,master,passed,136,2018-07-22 09:09:51 UTC,406776977,406776980,406777001,pull_request
364420046,aff7205d077ba985dca6fbb5e436e5ba9be901f7,31,master,passed,104,2018-04-10 03:06:07 UTC,364420047,364420048,364420049,pull_request
364294419,7d69d79600973ef4bf17e2a9844ce6d400bddbea,31,master,failed,88,2018-04-09 20:12:33 UTC,364294420,364294421,364294422,pull_request
262598654,4ec2a27e5286708954b116742d85e41dabe35bb3,29,master,failed,54,2017-08-09 10:02:27 UTC,262598655,262598656,262598657,pull_request
235548231,67f1a48ad5c1fe7295a6267fef413f9062df3251,28,master,failed,25,2017-05-24 08:32:49 UTC,235548232,pull_request
229472729,59716347d4187b63e7f27847c5321d0ee76f4d7c,27,master,passed,76,2017-05-06 16:04:04 UTC,229472730,229472731,229472732,pull_request
183286797,0b27213e99a89a1028e0d1c23d36e41226238895,26,master,failed,91,2016-12-12 15:52:52 UTC,183286798,183286799,183286800,pull_request
181917948,6768a2e21a49aed7053fee6b754289d1d3985415,26,master,failed,72,2016-12-07 10:30:28 UTC,181917949,181917950,181917951,pull_request
109045640,46f658e35a01f8684f600be128b4c5cb64f4e4ff,19,master,passed,18,2016-02-13 19:05:49 UTC,109045641,109045642,109045643,pull_request
109044801,b5c09126661cc037fc588e117c5d81573e111317,19,master,passed,18,2016-02-13 18:57:18 UTC,109044802,109044803,109044804,pull_request
109043486,1bfb00456cb6dad8cec55db217cdd0609d255243,19,master,passed,18,2016-02-13 18:48:37 UTC,109043487,109043488,109043489,pull_request
109041768,422b4ea60c169e6fa89f98d1969d0b4c7047ed86,19,master,passed,18,2016-02-13 18:35:51 UTC,109041769,109041770,109041771,pull_request
109036035,26c522714af56f2b739d3b12a8bf07fb4535a4fa,19,master,passed,17,2016-02-13 17:54:54 UTC,109036036,109036037,109036038,pull_request
109035614,a67cf9c967a539dab5bfc8f196e31fc506d6deb8,19,master,passed,17,2016-02-13 17:52:15 UTC,109035617,109035620,109035622,pull_request
109005792,c6022780c3918b78ced4d82c5672d33e4111d723,19,master,passed,17,2016-02-13 14:16:20 UTC,109005793,109005794,109005795,pull_request
108256471,2cfef5768457b68234c26191ce9809890ee1136f,20,master,passed,19,2016-02-10 11:42:59 UTC,108256475,108256476,108256477,pull_request
105753929,82a69512ced0f0b2988fef9c1d582bb306b86d53,20,master,passed,30,2016-01-29 19:46:50 UTC,105753930,105753931,105753932,pull_request
89314784,b1bcf00f540e0b44b097283b68529ec93998dabd,19,master,passed,20,2015-11-04 21:23:14 UTC,89314785,89314786,89314787,pull_request
56757731,5080537cff810040feaf2bc1b88e93cc2c004857,18,master,passed,41,2015-04-01 17:39:22 UTC,56757732,56757733,56757734,pull_request
39690829,7b225b4566e31623adfb97d70813d6856f06ebdd,17,master,passed,26,2014-11-01 15:49:08 UTC,39690830,39690831,39690832,pull_request
33304758,2bbe01ad49965bf759e31781e6820408068862ac,,master,passed,21,2014-08-22 17:38:51 UTC,33304759,33304760,33304761,push
33272594,2be01403e7afbe73b30b6037c8f299fecb7320fb,16,master,passed,20,2014-08-22 11:11:04 UTC,33272595,33272596,33272597,pull_request
33263414,c54d479fd02713ab00f210596a4baca3d87b396f,15,master,passed,31,2014-08-22 09:02:45 UTC,33263415,33263416,33263417,pull_request
28241287,30cf35187719a02859568c74db1f6a2ebd271041,,master,passed,27,2014-06-23 17:06:07 UTC,28241288,28241289,28241290,push
27271464,a333558db87b72a000346d707e4067e07e8d91d3,14,master,passed,46,2014-06-11 16:37:25 UTC,27271465,27271466,27271467,pull_request
27271346,60bd904f67a0b5ad386a3fb20223899670bdacc3,14,master,passed,17,2014-06-11 01:05:11 UTC,27271347,27271348,27271349,pull_request
27242486,f6affdeb2382883a594907b17ba221b9b47b8dad,,master,errored,18,2014-06-10 18:07:29 UTC,27242487,27242488,push
27241321,0c7c91c14e0e0e290e5360d6db96f6738364b0d4,,master,passed,21,2014-06-10 17:43:54 UTC,27241322,27241323,push
