build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
684532212,369a5c290f574904849aa173a5181991eda50d13,,master,passed,222,2020-05-08 03:29:11 UTC,684532213,684532214,push
684532078,494f2cc3bfde186afb6e448d5a10cbc71c4558f6,,master,passed,243,2020-05-08 03:28:33 UTC,684532079,684532080,push
684335362,97f64d2a2c9a95a67fb4527d8a43b188b397588b,31,master,passed,228,2020-05-07 15:58:39 UTC,684335363,684335364,pull_request
684312224,6696701b34facc2175f18a7b9527303d7e1f04fd,30,master,passed,237,2020-05-07 15:01:16 UTC,684312225,684312226,pull_request
678863981,100792d0616460308491d39d8bb0fadea2dc9f0d,,v1.2.1,passed,229,2020-04-24 02:35:37 UTC,678863982,678863983,push
678745811,100792d0616460308491d39d8bb0fadea2dc9f0d,,master,passed,230,2020-04-23 19:32:27 UTC,678745812,678745813,push
678403668,be3fa02c8517a7341f97c2824d985c890038970d,29,master,passed,228,2020-04-23 00:10:35 UTC,678403669,678403670,pull_request
677972673,aba352f0c76e9cc68e3692ec0ca30d2543af638a,29,master,passed,225,2020-04-22 01:53:12 UTC,677972674,677972675,pull_request
677193442,703507dcb2d8cb1ce58d547d606bb1d1348fdc78,,master,passed,224,2020-04-20 11:03:09 UTC,677193443,677193444,push
677191975,bac4a540b408eefd40a87bba28799c2b8aa62177,,master,passed,278,2020-04-20 10:57:52 UTC,677191976,677191977,push
677189814,2a57fddf74d3708be075d4db1a00cb1648a7cd37,,v1.2.0,passed,221,2020-04-20 10:50:03 UTC,677189815,677189816,push
677188041,2a57fddf74d3708be075d4db1a00cb1648a7cd37,,master,passed,226,2020-04-20 10:42:38 UTC,677188042,677188043,push
676988859,d02b750eedcf5cf7ba2f052d3014c3a07c1c6021,27,master,passed,228,2020-04-19 20:00:10 UTC,676988860,676988861,pull_request
674424991,7687776a766c9af73dc84f313a13db054d5a8a12,,master,passed,225,2020-04-13 13:59:21 UTC,674424992,674424993,push
674356768,a36618cd9f264a77e43bb779282e3110ac6abaf4,,v1.1.0,passed,227,2020-04-13 11:12:28 UTC,674356769,674356770,push
674355940,a36618cd9f264a77e43bb779282e3110ac6abaf4,,master,passed,213,2020-04-13 11:09:20 UTC,674355941,674355942,push
