build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
640024847,643d8392ce86889f03565e746d37050936826de2,,master,failed,23166,2020-01-21 21:46:08 UTC,640024850,640024851,640024852,640024853,640024854,640024855,640024856,640024857,640024858,640024859,640024860,640024861,640024862,640024863,640024864,640024865,640024867,640024870,640024871,640024872,640024873,640024874,push
639997445,9a81106739374dad6bcf026b1392bc3ef86f2ad9,8993,master,failed,23023,2020-01-21 15:24:15 UTC,639997446,639997447,639997448,639997449,639997450,639997451,639997452,639997453,639997454,639997455,639997456,639997457,639997458,639997459,639997460,639997461,639997462,639997463,639997464,639997465,639997466,pull_request
639830022,bbb0e4838800b84e9ce17817dde1bb3a0d7076c6,,master,failed,25240,2020-01-21 08:07:09 UTC,639830023,639830024,639830025,639830026,639830027,639830028,639830029,639830030,639830031,639830032,639830033,639830034,639830035,639830036,639830037,639830038,639830039,639830040,639830041,639830042,639830043,639830044,639830045,639830046,639830047,639830048,cron
639755933,88079f0e4eff7781ad47dc66d5257899c1e60cbe,8991,master,failed,20460,2020-01-21 14:44:17 UTC,639755934,639755935,639755936,639755937,639755938,639755939,639755940,639755941,639755942,639755943,639755944,639755945,639755946,639755947,639755948,639755949,639755950,639755951,639755952,639755953,639755954,pull_request
639755126,d6c15c03aee30ddc9086048e69efd232e8c522f6,8991,master,failed,21698,2020-01-21 02:44:13 UTC,639755127,639755128,639755129,639755130,639755131,639755132,639755133,639755134,639755135,639755136,639755137,639755138,639755139,639755140,639755141,639755142,639755143,639755144,639755145,639755146,639755147,pull_request
639662626,5fb8011e317758b35ef5824dd1be11d4a71e55ba,8991,master,failed,22118,2020-01-20 21:11:18 UTC,639662627,639662628,639662629,639662630,639662631,639662632,639662633,639662634,639662635,639662636,639662637,639662638,639662639,639662640,639662641,639662642,639662643,639662644,639662645,639662646,639662647,pull_request
639650464,8676ac60c95b6f76bdc59d1bff14f36079d07d80,8990,master,failed,22489,2020-01-20 20:36:34 UTC,639650465,639650466,639650467,639650468,639650469,639650470,639650471,639650472,639650473,639650474,639650475,639650476,639650477,639650478,639650479,639650480,639650481,639650482,639650483,639650484,639650485,pull_request
639633607,bbb0e4838800b84e9ce17817dde1bb3a0d7076c6,,release_1.25.0.dev2,failed,21921,2020-01-20 19:53:29 UTC,639633610,639633611,639633612,639633613,639633614,639633615,639633616,639633617,639633618,639633619,639633620,639633621,639633622,639633623,639633624,639633625,639633626,639633627,639633628,639633629,639633630,639633631,push
639606412,bbb0e4838800b84e9ce17817dde1bb3a0d7076c6,,master,failed,22651,2020-01-20 20:26:19 UTC,639606413,639606414,639606415,639606416,639606417,639606418,639606419,639606420,639606421,639606422,639606423,639606424,639606425,639606426,639606427,639606428,639606429,639606430,639606431,639606432,639606433,639606434,push
639605723,09a070dc8d5a7fdeee9e86ddebec0ae88ba0f665,8982,master,errored,2756,2020-01-20 18:28:01 UTC,639605724,639605725,639605726,639605727,639605728,639605729,639605730,639605731,639605732,639605733,639605734,639605735,639605736,639605737,639605738,639605739,639605740,639605741,639605742,639605743,639605744,pull_request
639602680,c5a70d7ce4c94a17928fca9bef168596b9010301,8982,master,errored,2729,2020-01-20 18:18:22 UTC,639602681,639602682,639602683,639602684,639602685,639602686,639602687,639602688,639602689,639602690,639602691,639602692,639602693,639602694,639602695,639602696,639602697,639602698,639602699,639602700,639602701,pull_request
639585783,77964a0d855b88452883f22dca5a223fccc260cc,8982,master,failed,19923,2020-01-20 18:08:58 UTC,639585784,639585785,639585786,639585787,639585788,639585789,639585792,639585793,639585794,639585795,639585796,639585797,639585798,639585799,639585800,639585801,639585802,639585803,639585804,639585805,639585806,pull_request
639455230,90a3feac61439f66e512e2ffe65eb52801f99613,8982,master,failed,21702,2020-01-20 13:40:02 UTC,639455234,639455235,639455236,639455237,639455238,639455239,639455240,639455241,639455242,639455243,639455244,639455245,639455246,639455247,639455248,639455249,639455250,639455251,639455252,639455253,639455255,pull_request
639432217,77f1a0f3a556fa7cc5e6633cb43f9f0e86be1680,8987,master,failed,20942,2020-01-21 16:22:37 UTC,639432218,639432219,639432220,639432221,639432222,639432223,639432224,639432225,639432226,639432227,639432228,639432229,639432230,639432231,639432232,639432233,639432234,639432235,639432236,639432237,639432238,pull_request
639373921,998e4edbe31c64aeacac5142ad90433fce9a748b,,master,failed,24943,2020-01-20 08:07:05 UTC,639373922,639373923,639373924,639373925,639373926,639373927,639373928,639373929,639373930,639373931,639373932,639373933,639373934,639373935,639373936,639373937,639373938,639373939,639373940,639373941,639373942,639373943,639373944,639373945,639373946,639373947,cron
639233521,3ecce77f84f6eab11ed3530035b02cd843812d22,8956,master,failed,20038,2020-01-19 22:29:11 UTC,639233522,639233523,639233524,639233525,639233526,639233527,639233528,639233529,639233530,639233531,639233532,639233533,639233534,639233535,639233536,639233537,639233538,639233539,639233540,639233541,639233542,pull_request
639054160,998e4edbe31c64aeacac5142ad90433fce9a748b,,master,failed,24040,2020-01-19 08:06:33 UTC,639054161,639054162,639054163,639054164,639054165,639054166,639054167,639054168,639054169,639054170,639054171,639054172,639054173,639054174,639054175,639054176,639054177,639054178,639054179,639054180,639054181,639054182,639054183,639054184,639054185,639054186,cron
639022547,624066605efc992abb5da3e7e7eeaa193092d394,8956,master,failed,22137,2020-01-19 04:44:58 UTC,639022548,639022549,639022550,639022551,639022552,639022553,639022554,639022555,639022556,639022557,639022558,639022559,639022560,639022561,639022562,639022563,639022564,639022565,639022566,639022567,639022568,pull_request
638843315,0d41465ddef650d7d6b5dc4d1f3a55207fecc78f,8979,master,canceled,-7,2020-01-18 15:12:17 UTC,638843316,638843317,638843318,638843319,638843320,638843321,638843322,638843323,638843324,638843325,638843326,638843327,638843328,638843329,638843330,638843331,638843332,638843333,638843334,638843335,638843336,pull_request
638759805,998e4edbe31c64aeacac5142ad90433fce9a748b,,master,failed,25485,2020-01-18 08:06:04 UTC,638759806,638759807,638759808,638759809,638759810,638759811,638759812,638759813,638759814,638759815,638759816,638759817,638759818,638759819,638759820,638759821,638759822,638759823,638759824,638759825,638759826,638759827,638759828,638759829,638759830,638759831,cron
638748932,998e4edbe31c64aeacac5142ad90433fce9a748b,,master,passed,21955,2020-01-18 06:37:48 UTC,638748933,638748934,638748935,638748936,638748937,638748938,638748939,638748940,638748941,638748942,638748943,638748944,638748945,638748946,638748947,638748948,638748949,638748950,638748951,638748952,638748953,638748954,push
638730701,8812d31f5e991a0db8446ff8886b373dc607fcad,,master,failed,22753,2020-01-18 04:27:24 UTC,638730702,638730703,638730704,638730705,638730706,638730707,638730708,638730709,638730710,638730711,638730712,638730713,638730714,638730716,638730717,638730718,638730720,638730722,638730723,638730724,638730725,638730729,push
638730291,75f69beceac0affc5ab8e881de923462ab0bf3cd,8985,master,failed,17333,2020-01-18 05:19:07 UTC,638730292,638730293,638730294,638730295,638730296,638730297,638730298,638730299,638730300,638730301,638730302,638730303,638730304,638730305,638730306,638730307,638730308,638730309,638730310,638730311,638730312,pull_request
638727452,344f9ad8d1b907523451061719d1cc22f564496a,8985,master,canceled,0,,638727453,638727454,638727455,638727456,638727457,638727458,638727459,638727460,638727461,638727462,638727463,638727464,638727465,638727466,638727467,638727468,638727469,638727470,638727471,638727472,638727473,pull_request
638703914,5fe37ffa8549d2b843642420088cd49faa1ec05a,,master,passed,22823,2020-01-18 03:26:56 UTC,638703915,638703916,638703917,638703918,638703919,638703920,638703921,638703922,638703923,638703924,638703925,638703926,638703927,638703928,638703929,638703930,638703931,638703932,638703933,638703934,638703935,638703936,push
638703769,3465788811bcaff29e7e14dd7b3e66ce223e55c2,,master,failed,23153,2020-01-18 03:22:52 UTC,638703770,638703771,638703772,638703773,638703774,638703775,638703776,638703777,638703778,638703779,638703780,638703781,638703782,638703783,638703784,638703785,638703786,638703787,638703788,638703789,638703790,638703791,push
638703556,3ffd02d05cc87b6a8f034ad014c6656e71ae6bf7,,master,passed,23831,2020-01-18 03:49:38 UTC,638703557,638703558,638703559,638703560,638703561,638703562,638703563,638703564,638703565,638703566,638703567,638703568,638703569,638703570,638703571,638703572,638703573,638703574,638703575,638703576,638703577,638703578,push
638703051,bf2758f8ba02713a040f41a050ed027ca898afbd,8956,master,failed,22061,2020-01-18 01:39:04 UTC,638703052,638703053,638703054,638703055,638703056,638703057,638703058,638703059,638703060,638703061,638703062,638703063,638703064,638703065,638703066,638703067,638703068,638703069,638703070,638703071,638703072,pull_request
638702995,25edee23c6c2a49f9e1061f7717386863af3e73e,8966,master,passed,21016,2020-01-18 06:00:29 UTC,638702996,638702997,638702998,638702999,638703000,638703001,638703002,638703003,638703004,638703005,638703006,638703007,638703008,638703009,638703010,638703011,638703012,638703013,638703014,638703015,638703016,pull_request
638702672,d968d5a6015754bac3244245a18066c174e65a08,8956,master,failed,22593,2020-01-18 01:37:08 UTC,638702673,638702674,638702675,638702676,638702677,638702678,638702679,638702680,638702681,638702682,638702683,638702684,638702685,638702686,638702687,638702688,638702689,638702690,638702691,638702692,638702693,pull_request
638702338,f11ac3e1501ebada4900f11fb87f125472ac55bb,8956,master,failed,22621,2020-01-18 01:36:12 UTC,638702339,638702340,638702341,638702342,638702343,638702344,638702345,638702346,638702347,638702348,638702349,638702350,638702351,638702352,638702353,638702354,638702355,638702356,638702357,638702358,638702359,pull_request
638698984,4128d7a36bbdab5f7f399aa297db1605fe73f99e,8956,master,failed,22755,2020-01-18 02:04:33 UTC,638698985,638698986,638698987,638698988,638698989,638698990,638698991,638698992,638698993,638698994,638698995,638698996,638698997,638698998,638698999,638699000,638699001,638699002,638699003,638699004,638699005,pull_request
638698605,55311c3df2da22200d644f83c3ba9dad93a5e41c,8984,master,passed,22003,2020-01-18 01:59:44 UTC,638698606,638698607,638698608,638698609,638698610,638698611,638698612,638698613,638698614,638698615,638698616,638698617,638698618,638698619,638698620,638698621,638698622,638698623,638698624,638698625,638698626,pull_request
638685113,41b62e575598b84ca9ff6c0103acb7a5cf502a23,8947,master,passed,23904,2020-01-18 00:23:50 UTC,638685114,638685115,638685116,638685117,638685118,638685119,638685120,638685121,638685122,638685123,638685124,638685125,638685126,638685127,638685128,638685129,638685130,638685131,638685132,638685133,638685134,pull_request
638670660,326e03bafe0c6db8f82a68c7490d0b28b9c77158,8947,master,passed,22446,2020-01-17 23:27:55 UTC,638670661,638670662,638670663,638670664,638670665,638670666,638670667,638670668,638670669,638670670,638670671,638670672,638670673,638670674,638670676,638670677,638670679,638670681,638670682,638670684,638670685,pull_request
638666723,0263b8c592d5973af6a777c4f0cedf729617ad6b,8881,master,failed,22870,2020-01-17 23:14:27 UTC,638666724,638666725,638666726,638666727,638666728,638666729,638666730,638666731,638666732,638666733,638666734,638666735,638666736,638666737,638666738,638666739,638666740,638666741,638666742,638666743,638666744,pull_request
638647085,9d0bf607d86328fea0c39ea8cbeaf023b50fdc5d,8973,master,failed,22549,2020-01-17 22:10:53 UTC,638647086,638647087,638647091,638647094,638647095,638647096,638647098,638647100,638647101,638647105,638647108,638647109,638647110,638647111,638647112,638647113,638647114,638647115,638647116,638647117,638647120,pull_request
638644731,dd28955e9c464637287a4dc2ee2a5606405f9012,8983,master,passed,22713,2020-01-17 22:59:06 UTC,638644732,638644733,638644734,638644735,638644736,638644737,638644738,638644739,638644740,638644741,638644742,638644743,638644744,638644745,638644746,638644747,638644748,638644749,638644750,638644752,638644754,pull_request
638604684,3b06130f56939eca83b462c06b91e45bcf924410,8973,master,canceled,1191,2020-01-17 20:14:02 UTC,638604685,638604686,638604687,638604688,638604689,638604690,638604691,638604692,638604693,638604694,638604695,638604696,638604697,638604699,638604702,638604706,638604708,638604712,638604713,638604714,638604715,pull_request
638574217,ff5690fd7ddc7a23c9052c48a1b0dfd2e647819a,8979,master,passed,20907,2020-01-17 20:41:06 UTC,638574218,638574219,638574220,638574221,638574222,638574223,638574224,638574225,638574226,638574227,638574228,638574229,638574230,638574231,638574232,638574233,638574234,638574235,638574236,638574237,638574238,pull_request
638541722,58a95c3573c0e3902d442cb2fb8d65251ce85733,8982,master,failed,20853,2020-01-17 19:37:51 UTC,638541723,638541724,638541725,638541726,638541727,638541728,638541729,638541730,638541731,638541732,638541733,638541734,638541735,638541736,638541737,638541738,638541739,638541741,638541742,638541743,638541745,pull_request
638541086,d92fd938892956945497379830a6ceac00f2a402,,master,passed,24614,2020-01-17 18:34:38 UTC,638541087,638541089,638541092,638541093,638541094,638541096,638541099,638541100,638541105,638541107,638541108,638541109,638541110,638541111,638541112,638541113,638541114,638541115,638541116,638541117,638541118,638541124,push
638539463,426f199e8d8d35d354f3c6738c7078c8ad694b20,8982,master,failed,22699,2020-01-17 18:00:18 UTC,638539464,638539465,638539466,638539467,638539468,638539469,638539470,638539471,638539472,638539473,638539474,638539475,638539476,638539477,638539478,638539479,638539480,638539481,638539482,638539483,638539484,pull_request
638516234,070257630f2bf26c91bf6ee3783dabae852326ed,8979,master,passed,22385,2020-01-17 17:37:40 UTC,638516235,638516237,638516245,638516248,638516249,638516250,638516251,638516252,638516253,638516254,638516255,638516256,638516257,638516258,638516259,638516260,638516261,638516262,638516263,638516264,638516268,pull_request
638514424,f4a4a853acbf077ac4b6afadd1d285b9c4b1398c,8982,master,failed,22044,2020-01-17 16:29:42 UTC,638514425,638514426,638514427,638514428,638514429,638514430,638514431,638514433,638514435,638514436,638514437,638514438,638514439,638514440,638514442,638514443,638514444,638514446,638514447,638514448,638514449,pull_request
638494489,ab455c3c7c6e74905c073a1e810e3c67481f59f4,8982,master,failed,20632,2020-01-17 16:19:24 UTC,638494490,638494491,638494492,638494493,638494494,638494495,638494496,638494497,638494499,638494500,638494501,638494502,638494503,638494504,638494505,638494507,638494508,638494511,638494514,638494515,638494516,pull_request
638321204,9beb823cc0c29f7927ca959d8034cbc1af0a6ca4,,master,failed,25910,2020-01-17 08:05:19 UTC,638321205,638321206,638321207,638321208,638321209,638321210,638321211,638321212,638321213,638321214,638321215,638321216,638321217,638321218,638321219,638321220,638321221,638321222,638321223,638321224,638321225,638321226,638321227,638321228,638321229,638321230,cron
638270495,d9321cf76d50d847c2cf11ad70779d446d5730bb,8981,master,passed,21610,2020-01-17 04:24:31 UTC,638270496,638270497,638270498,638270499,638270500,638270501,638270502,638270503,638270504,638270505,638270506,638270507,638270508,638270509,638270510,638270511,638270512,638270513,638270514,638270515,638270516,pull_request
638255860,341737252218c687c266d2b4a194648576e7e02e,8980,master,passed,22017,2020-01-17 03:14:20 UTC,638255861,638255862,638255863,638255864,638255865,638255866,638255867,638255868,638255869,638255870,638255871,638255872,638255873,638255874,638255875,638255876,638255877,638255878,638255879,638255880,638255881,pull_request
638255591,c330feba4ec73ec7503d426b88772da6b70c4b55,8980,master,canceled,1819,2020-01-17 03:13:13 UTC,638255592,638255593,638255594,638255595,638255596,638255597,638255598,638255599,638255600,638255601,638255602,638255603,638255604,638255605,638255606,638255607,638255608,638255609,638255610,638255611,638255612,pull_request
638255008,9beb823cc0c29f7927ca959d8034cbc1af0a6ca4,,master,errored,18185,2020-01-17 03:10:11 UTC,638255009,638255010,638255011,638255012,638255013,638255014,638255015,638255016,638255017,638255018,638255019,638255020,638255021,638255022,638255023,638255024,638255025,638255026,638255027,638255028,638255029,638255030,push
638242713,2c5f3dfaffced7fecc11780659566b771d1f961f,8977,master,passed,21097,2020-01-17 02:15:31 UTC,638242714,638242715,638242716,638242717,638242718,638242719,638242720,638242721,638242722,638242723,638242724,638242725,638242726,638242727,638242728,638242729,638242730,638242731,638242732,638242733,638242734,pull_request
638178170,7e6447cebb4f986300216674a9e514f138ffd825,8979,master,canceled,-7,2020-01-16 22:29:08 UTC,638178171,638178172,638178173,638178174,638178175,638178176,638178177,638178178,638178179,638178180,638178181,638178182,638178183,638178184,638178185,638178186,638178187,638178188,638178189,638178190,638178191,pull_request
638159502,97bd53d5f59824e2cdf4d7e5a9a0f36a82a68393,8978,master,failed,19657,2020-01-16 21:42:36 UTC,638159503,638159504,638159505,638159506,638159507,638159508,638159509,638159510,638159511,638159512,638159514,638159516,638159517,638159519,638159521,638159523,638159525,638159528,638159529,638159531,638159534,pull_request
638140105,fa716f3fff13208c901af0d48ca71d62d6299bc2,8973,master,passed,22341,2020-01-16 21:23:21 UTC,638140106,638140107,638140108,638140112,638140116,638140117,638140118,638140119,638140120,638140121,638140122,638140123,638140124,638140125,638140126,638140127,638140128,638140129,638140130,638140131,638140132,pull_request
638136324,a46c91beb807b643b1e15a55df0c84e9762bcace,8973,master,canceled,0,,638136327,638136328,638136329,638136330,638136336,638136337,638136338,638136340,638136343,638136345,638136346,638136347,638136348,638136349,638136350,638136351,638136352,638136353,638136354,638136355,638136356,pull_request
638132280,3177bff6e200020cbb0b6375dc8f0bad301c8518,8977,master,failed,19786,2020-01-17 01:50:26 UTC,638132281,638132282,638132283,638132284,638132285,638132286,638132287,638132288,638132289,638132290,638132291,638132292,638132293,638132294,638132295,638132296,638132297,638132298,638132299,638132300,638132301,pull_request
638125201,8298993de302dd64a90d6b1935581f23f907aa80,8977,master,canceled,1818,2020-01-16 20:24:29 UTC,638125202,638125204,638125206,638125207,638125208,638125209,638125210,638125211,638125212,638125213,638125214,638125215,638125216,638125217,638125218,638125219,638125220,638125221,638125222,638125223,638125224,pull_request
638123259,331df68aa37c90ab2e29121655f784b61faa47bd,,master,failed,21798,2020-01-16 20:19:48 UTC,638123260,638123261,638123262,638123263,638123264,638123265,638123266,638123267,638123268,638123269,638123270,638123271,638123272,638123273,638123275,638123276,638123278,638123279,638123280,638123281,638123282,638123286,push
