build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759765477,d5abe1e21ad9a421e887ce065e10d7c030d72081,1369,main,failed,666,2021-02-20 14:48:12 UTC,759765478,759765479,759765480,759765481,759765482,759765483,759765484,759765485,pull_request
759762632,c2c134bb53fc30225e10b3f0c119093bcf50fc4a,1369,main,failed,658,2021-02-20 14:02:23 UTC,759762633,759762634,759762635,759762636,759762637,759762638,759762639,759762640,pull_request
759732151,0e8990e831903a9bbc90828c9ec9e311408e9f4a,1371,main,passed,694,2021-02-20 05:17:01 UTC,759732152,759732153,759732154,759732155,759732156,759732157,759732158,759732159,pull_request
759730778,eae7e75485c84bd33d24d9987ddd81de657b3c3e,1371,main,errored,522,2021-02-20 05:02:40 UTC,759730779,759730780,759730781,759730782,759730783,759730784,759730785,759730786,pull_request
759729763,6c8668387c7ffa999479b9de18cb7691d14fb139,1370,main,passed,720,2021-02-20 04:47:29 UTC,759729764,759729765,759729766,759729767,759729768,759729769,759729770,759729771,pull_request
759729278,ce0f15a1f3db5c50174f32093cf4fb549e1bbe62,1369,main,passed,721,2021-02-20 04:33:18 UTC,759729279,759729280,759729281,759729282,759729283,759729284,759729285,759729286,pull_request
758363424,8c431321fbbfaef8935f209322ecb1fd1ec5a724,1367,main,passed,736,2021-02-10 12:14:57 UTC,758363425,758363426,758363427,758363428,758363429,758363430,758363431,758363432,pull_request
758270537,8fd2c5f45f7295f1088e9342e65e4e5f7e0003da,1365,main,passed,739,2021-02-09 20:07:22 UTC,758270538,758270539,758270540,758270541,758270542,758270543,758270544,758270545,pull_request
751777040,359006641260eef1fe6d28f5c43c7c98d40f257d,,main,passed,649,2020-12-28 07:18:59 UTC,751777041,751777042,751777043,751777044,751777045,751777046,751777047,751777048,push
751776931,b9581bf843a4df58e1ddfc4bad9f127f560ab436,,main,passed,656,2020-12-28 07:15:58 UTC,751776932,751776933,751776934,751776935,751776936,751776937,751776938,751776939,push
751646334,e14b39b940403f386db5a759ccdbf3b0279d77f5,,main,passed,656,2020-12-27 05:37:29 UTC,751646335,751646336,751646337,751646338,751646339,751646340,751646341,751646342,push
751624699,d202e9d69f8d8e8b4ddfef8d4004ce8ff077b3fb,,v0.9.26,passed,638,2020-12-27 00:20:17 UTC,751624700,751624701,751624702,751624703,751624704,751624705,751624706,751624707,push
751624690,d202e9d69f8d8e8b4ddfef8d4004ce8ff077b3fb,,main,passed,675,2020-12-27 00:17:07 UTC,751624691,751624692,751624693,751624694,751624695,751624696,751624697,751624698,push
751597421,3409f0cc9f05f9c5a58a49e64ceed67426a21cd0,,main,passed,679,2020-12-26 19:08:45 UTC,751597422,751597423,751597424,751597425,751597426,751597427,751597428,751597429,push
751597132,5b85a7c2e109cc603b77053f30c81e6e3b9075d2,,main,passed,680,2020-12-26 19:05:35 UTC,751597133,751597134,751597135,751597136,751597137,751597138,751597139,751597140,push
751593976,bdf84a3a4f7205be0e7eab04bc12581373015104,,main,passed,648,2020-12-26 18:25:18 UTC,751593977,751593978,751593979,751593980,751593981,751593982,751593983,751593984,push
751593349,7fca83b419e583ab60b12b7f0056203a564f9e49,,main,passed,660,2020-12-26 18:19:51 UTC,751593350,751593351,751593352,751593353,751593354,751593355,751593356,751593357,push
751592450,4320f1c0b04b2b6046231121edcdc1368be2b7ca,1364,main,passed,646,2020-12-26 18:14:30 UTC,751592451,751592452,751592454,751592457,751592458,751592459,751592460,751592461,pull_request
751592441,e38755db38f91a2e53bf911e8fc1ca7a925d5470,,ruby3,passed,661,2020-12-26 18:10:53 UTC,751592442,751592443,751592444,751592445,751592446,751592447,751592448,751592449,push
751591944,382c3e9fefc2335b2a6f48089a617fd11d2a95f6,1364,main,failed,553,2020-12-26 18:07:36 UTC,751591945,751591946,751591947,751591948,751591949,751591950,751591951,751591952,pull_request
751591544,1518c0eb382e0ab68c33042c630f2f93d2a884d0,,ruby3,failed,539,2020-12-26 18:03:22 UTC,751591545,751591546,751591547,751591548,751591549,751591550,751591551,751591552,push
751590142,fb2c885a1d41a16f543dac6a97406e04f634ad1b,,ruby3,failed,543,2020-12-26 17:52:10 UTC,751590143,751590144,751590145,751590146,751590147,751590148,751590149,751590150,push
751585137,99814afb385a0974cbde280cf1df97d88fd2e3b4,,rbs-parser,failed,420,2020-12-26 17:06:55 UTC,751585138,751585139,751585140,751585141,751585142,751585143,751585144,751585145,push
751508705,ea35d607eaf3027fe5af6327b238aa78f995dc82,,main,passed,682,2020-12-25 22:04:04 UTC,751508706,751508707,751508708,751508709,751508710,751508711,751508712,751508713,push
751489438,f32ef62db50c5e291c5c41d916fdb9b3d7751819,,main,passed,761,2020-12-25 17:55:02 UTC,751489439,751489440,751489441,751489442,751489443,751489444,751489445,751489446,push
743825985,87281bab703ea7a74d1761f8a8fec618a96abf53,1359,main,passed,680,2020-11-15 23:34:43 UTC,743825986,743825987,743825988,743825989,743825990,743825991,743825992,743825993,pull_request
740800494,5804f583fdcbce401ba3367de2c59bd7e68b6273,1358,main,passed,928,2020-11-02 10:22:18 UTC,740800495,740800496,740800497,740800498,740800499,740800500,740800501,740800502,pull_request
738388993,7104257bef486424d77eddd2f1ffc6834d7ee090,,main,failed,753,2020-10-23 19:05:17 UTC,738388994,738388995,738388996,738388997,738388998,738388999,738389000,738389001,push
737682655,1adb624f7211dbd325ee5493288a6ca7ad3a3e48,1358,main,errored,488,2020-10-21 10:51:04 UTC,737682656,737682657,737682658,737682659,737682660,737682661,737682662,737682663,pull_request
730364392,ed9e27ef0070da44214431b7fb24e990432d5c0d,1351,main,passed,663,2020-09-25 19:36:49 UTC,730364393,730364394,730364395,730364396,730364397,730364398,730364399,730364400,pull_request
730361471,340c0d3ad38943bcd28616f77f6bd9d691c86778,1351,main,passed,716,2020-09-25 19:25:34 UTC,730361472,730361473,730361474,730361475,730361476,730361477,730361478,730361479,pull_request
725216286,3e3115d3c7bcee32f3c5672a508128ae8264cdaa,1351,main,passed,747,2020-09-08 12:17:37 UTC,725216287,725216288,725216289,725216290,725216291,725216292,725216293,725216294,pull_request
715987048,2b16190ced212bdb948fb47568645b29590bdbcd,,main,passed,725,2020-08-07 21:49:37 UTC,715987049,715987050,715987051,715987052,715987053,715987054,715987055,715987056,push
715986921,33349346d7ce360aca0401029113c2ad197892f2,,main,canceled,0,,715986922,715986923,715986924,715986925,715986926,715986927,715986928,715986929,push
715986837,0e7e9ecbe76eac8181d9eafa9734e72c996c5fd8,,main,canceled,0,,715986838,715986839,715986840,715986841,715986842,715986843,715986844,715986845,push
715986741,27a475298a21171ce2314dc2d414adf2192f41dd,,main,passed,709,2020-08-07 21:47:22 UTC,715986742,715986743,715986744,715986745,715986746,715986747,715986748,715986749,push
715904024,c1f757b0b68434c72e24c1391402e5aae4e651eb,1347,main,passed,702,2020-08-07 16:20:11 UTC,715904025,715904026,715904027,715904028,715904029,715904030,715904031,715904032,pull_request
712543786,db466650d2f8e818061e21ee63d38346efba6fc0,1346,main,passed,692,2020-07-28 12:45:21 UTC,712543787,712543788,712543789,712543790,712543791,712543792,712543793,712543794,pull_request
709371770,9966713ddafce3ac9519a16820dee67cf7ed4d0b,1345,main,passed,670,2020-07-18 00:36:27 UTC,709371771,709371772,709371773,709371774,709371775,709371776,709371777,709371778,pull_request
709359003,d544b6c735034f306bca241166b17b213d2e03cb,1344,main,passed,651,2020-07-17 23:30:12 UTC,709359004,709359005,709359006,709359007,709359008,709359009,709359010,709359011,pull_request
709346863,d7a16c54621688285842f24794d0e0dfad0db4af,,main,passed,681,2020-07-17 22:28:24 UTC,709346866,709346867,709346868,709346869,709346870,709346871,709346872,709346873,push
706417483,bc553645250044674c80afb8b65fff0098ad3567,1339,main,passed,672,2020-07-09 06:26:36 UTC,706417484,706417485,706417486,706417487,706417488,706417489,706417490,706417491,pull_request
701386920,ca59056a5c706ed519d1065efbf893c4d191d7f7,,main,passed,667,2020-06-23 18:53:52 UTC,701386921,701386922,701386923,701386924,701386925,701386926,701386927,701386928,push
700410771,edd519573d58e393f1d7ec886df27f87cd6e95f7,,main,passed,645,2020-06-20 18:25:11 UTC,700410772,700410773,700410774,700410775,700410776,700410777,700410778,700410779,push
700410235,8eb0158595aeaeb002a087c854ffe31400cec080,1070,master,passed,666,2020-06-20 18:22:04 UTC,700410236,700410237,700410238,700410239,700410240,700410241,700410242,700410243,pull_request
