build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
711353831,7fe3cf61ca793597a06d3a61f50d9afe3814a774,275,master,passed,29325,2020-07-24 05:27:46 UTC,711353832,711353833,711353834,711353835,711353836,711353837,711353838,711353839,711353840,711353843,711353844,711353845,711353846,711353847,711353848,pull_request
711309153,9759e7a07381524e184452adad0d7ea9efbaf415,274,master,passed,28959,2020-07-24 13:24:41 UTC,711309154,711309155,711309156,711309157,711309158,711309159,711309160,711309161,711309162,711309163,711309164,711309165,711309166,711309167,711309168,pull_request
711290162,a9da0780304cdd187eb8a7aad31dd7576616aa72,274,master,passed,29593,2020-07-24 00:13:55 UTC,711290163,711290164,711290165,711290166,711290167,711290168,711290169,711290170,711290171,711290172,711290173,711290174,711290175,711290176,711290177,pull_request
711284725,b2af15f19c3555e9cbb31f793d4f12f64b698a72,273,master,passed,29362,2020-07-24 13:24:56 UTC,711284726,711284727,711284728,711284729,711284730,711284731,711284732,711284733,711284734,711284735,711284736,711284737,711284738,711284739,711284740,pull_request
711139508,02a453e1a846f541745eb6fd645f9fcac2e21c2e,,master,passed,29791,2020-07-23 15:21:25 UTC,711139509,711139510,711139511,711139512,711139513,711139514,711139515,711139516,711139517,711139518,711139519,711139520,711139521,711139522,711139523,push
710876858,a47fba4b22cd6c72d5ab04251c4288e1cd36ad93,272,master,passed,25442,2020-07-22 20:01:02 UTC,710876859,710876860,710876861,710876862,710876863,710876864,710876865,710876866,710876867,710876868,710876869,710876870,pull_request
710870856,dbc1b26eb458c39ba4a1e5e0b32653b02149e2c5,272,master,errored,296,2020-07-22 19:40:18 UTC,710870857,710870858,710870859,710870860,710870861,710870862,710870863,710870864,710870865,710870866,710870867,710870868,pull_request
710838580,88a1e8921769c533d42675be6dba26a83275845a,272,master,errored,288,2020-07-22 17:51:01 UTC,710838581,710838582,710838583,710838584,710838585,710838586,710838587,710838588,710838589,710838590,710838591,710838592,pull_request
710802493,4110166fd6bee33bbe571a127487bb530ab1e01b,272,master,errored,297,2020-07-22 15:57:20 UTC,710802494,710802495,710802496,710802497,710802498,710802499,710802500,710802501,710802502,710802503,710802504,710802505,pull_request
710801558,5bbf3d346f9ee1b475639bb68ac22c1b1e4b3b89,272,master,errored,298,2020-07-22 15:54:12 UTC,710801559,710801560,710801561,710801562,710801563,710801564,710801565,710801566,710801567,710801568,710801569,710801570,pull_request
710792635,e489e855d51fc2ebfc9683451d14e8e5f074bb43,272,master,errored,295,2020-07-22 15:30:14 UTC,710792636,710792637,710792638,710792639,710792640,710792641,710792642,710792643,710792644,710792645,710792646,710792647,pull_request
710633478,f36af6fee92429d19a32d72f86f5d49d52681dd8,271,master,errored,25127,2020-07-22 05:34:29 UTC,710633479,710633480,710633481,710633482,710633483,710633484,710633485,710633486,710633487,710633488,710633489,710633490,pull_request
710136648,540b8198e2048ee151f1721989c4c701d3928c21,262,master,passed,28224,2020-07-20 21:15:29 UTC,710136649,710136650,710136651,710136652,710136653,710136654,710136655,710136656,710136657,710136658,710136659,710136660,710136661,710136662,710136663,pull_request
710135879,7fa5e8ce060e6dec923dc8dd596b5e8ec862aa2f,262,master,failed,28288,2020-07-20 19:46:46 UTC,710135880,710135881,710135882,710135883,710135884,710135885,710135886,710135887,710135888,710135889,710135890,710135891,710135892,710135893,710135894,pull_request
710071155,19c13b3e84dfd4cd265fb2aec77be6a9b34e8a41,,master,passed,25011,2020-07-20 16:24:32 UTC,710071156,710071157,710071158,710071159,710071160,710071161,710071162,710071163,710071164,710071165,710071166,710071167,push
709785974,4970427c0bd4b067bb05b4c85d4d5f404cb91467,243,master,passed,24247,2020-07-19 20:36:54 UTC,709785975,709785976,709785977,709785978,709785979,709785980,709785981,709785982,709785983,709785984,709785985,709785986,pull_request
708937622,967f66b8aae66f39baa4a4ebb185c5e78da0e44e,243,master,passed,24143,2020-07-16 23:09:14 UTC,708937623,708937624,708937625,708937626,708937627,708937628,708937629,708937630,708937631,708937632,708937633,708937634,pull_request
708934741,1957f6ed4476201d228bc6450c22c08a3adecc2e,262,master,passed,28834,2020-07-17 01:15:02 UTC,708934742,708934743,708934744,708934745,708934746,708934747,708934748,708934749,708934750,708934751,708934752,708934753,708934754,708934755,708934756,pull_request
708860955,166a87d7009c6009d5ae86d67109e9de83a7bdf7,,master,passed,24683,2020-07-16 18:21:44 UTC,708860956,708860957,708860958,708860959,708860960,708860961,708860962,708860963,708860964,708860965,708860966,708860967,push
707875288,455fa716b42c8877894fd7018077776fce1e58b4,269,master,passed,24282,2020-07-14 05:34:51 UTC,707875289,707875290,707875291,707875292,707875293,707875294,707875295,707875296,707875297,707875299,707875300,707875301,pull_request
706406292,ecdb484524c449b2ad66eb5718ae9e42f7c396ab,268,master,passed,23707,2020-07-09 05:09:09 UTC,706406293,706406294,706406295,706406296,706406297,706406298,706406299,706406300,706406301,706406302,706406303,706406304,pull_request
706265085,dd7f9e7fee16fa262ba8550e1a3d3cca597c1141,262,master,passed,28608,2020-07-08 18:22:55 UTC,706265086,706265087,706265088,706265089,706265090,706265091,706265092,706265093,706265094,706265095,706265096,706265097,706265098,706265099,706265100,pull_request
705992478,2d4aad792dba6ae2c059cb73b99b1d037a67c37b,243,master,passed,24069,2020-07-08 07:56:45 UTC,705992479,705992480,705992481,705992482,705992483,705992484,705992486,705992488,705992489,705992490,705992491,705992492,pull_request
705992413,f2edad04b8a15b00b2cf4e7ea9bf272ddd6f2570,262,master,failed,27870,2020-07-08 06:26:13 UTC,705992414,705992415,705992416,705992417,705992418,705992419,705992420,705992421,705992422,705992423,705992424,705992425,705992426,705992427,705992428,pull_request
705969086,2be5875b1040aa8a3feff710d44afa0a7f5423c3,,master,passed,24017,2020-07-08 18:18:02 UTC,705969089,705969090,705969091,705969092,705969093,705969094,705969095,705969096,705969097,705969098,705969099,705969100,push
705969002,7ef884fc856abc2b042c7cba71d04a250c6e52be,,master,passed,24300,2020-07-08 03:21:23 UTC,705969003,705969004,705969005,705969006,705969007,705969008,705969009,705969010,705969011,705969012,705969013,705969014,push
705968785,26054497bb2848950218e94a61b9d9618aa28864,,master,passed,24450,2020-07-08 04:46:13 UTC,705968786,705968787,705968788,705968789,705968790,705968791,705968792,705968793,705968794,705968795,705968796,705968797,push
705968704,3b7216c2259235a440b70c7f64e750cf1fd64b2b,252,master,failed,24268,2020-07-08 00:23:45 UTC,705968705,705968706,705968707,705968708,705968709,705968710,705968711,705968712,705968713,705968714,705968715,705968716,pull_request
705968358,a1532d7f84ec100184eca85c9edc266be0061406,,master,passed,24516,2020-07-07 22:52:36 UTC,705968359,705968360,705968361,705968362,705968363,705968379,705968381,705968382,705968383,705968384,705968385,705968388,push
705968135,a8957d880801454a71a3efec2bd93037589b1520,,master,passed,24693,2020-07-07 23:32:41 UTC,705968136,705968137,705968138,705968139,705968140,705968141,705968142,705968143,705968144,705968145,705968146,705968147,push
705663256,4bc12ed78b6e5946e29f7a16891bcfc82bb7801f,266,master,passed,24229,2020-07-07 05:09:33 UTC,705663257,705663258,705663259,705663260,705663261,705663262,705663263,705663264,705663265,705663266,705663267,705663268,pull_request
705564677,76f2f548908d72d293eebffbe7e718a52fdfe2a8,265,master,passed,24356,2020-07-06 23:48:17 UTC,705564678,705564679,705564680,705564681,705564682,705564683,705564684,705564685,705564686,705564687,705564688,705564689,pull_request
705564037,ce3c77734aeb9f5bbb8ebd9dc01d8fc15e7be4b7,265,master,canceled,0,,705564038,705564039,705564040,705564041,705564042,705564043,705564044,705564045,705564046,705564047,705564048,705564049,pull_request
705562759,0b9983a6c58b57b64efb07d6a5c67b78d1c74abb,264,master,passed,24372,2020-07-06 23:53:42 UTC,705562760,705562761,705562762,705562763,705562764,705562765,705562766,705562767,705562768,705562769,705562770,705562771,pull_request
705482510,be8b6819a8c0e2c374fe4bc7f65f70ee92ddd7d8,262,master,passed,28427,2020-07-06 22:47:00 UTC,705482511,705482512,705482513,705482514,705482515,705482516,705482517,705482518,705482519,705482520,705482521,705482522,705482523,705482524,705482525,pull_request
705481979,1e9c29dcaad0f8828c6a60ccaa10d897adb89a20,243,master,passed,24743,2020-07-06 20:10:46 UTC,705481980,705481981,705481985,705481986,705481987,705481988,705481989,705481990,705481991,705481992,705481993,705481994,pull_request
705481895,551ce2f504cd20e6b679d2053e4ceee65c1c2e2b,261,master,passed,23922,2020-07-06 18:42:00 UTC,705481896,705481897,705481898,705481899,705481900,705481901,705481902,705481903,705481904,705481905,705481906,705481907,pull_request
705470125,73554dd5715908840ef88edc58c18573b9c00d42,263,master,passed,24701,2020-07-06 17:08:25 UTC,705470126,705470127,705470128,705470129,705470130,705470131,705470132,705470133,705470134,705470135,705470136,705470137,pull_request
705470009,65f8dbfa9311fa07da402a95c400f43a9b0fd02c,,master,passed,24665,2020-07-06 18:34:34 UTC,705470010,705470011,705470012,705470013,705470014,705470015,705470016,705470017,705470018,705470019,705470020,705470021,push
705279224,86e84c50983e8a178209253e7abaafc23b14d0f5,263,master,passed,23146,2020-07-06 05:15:37 UTC,705279225,705279226,705279227,705279228,705279229,705279230,705279231,705279232,705279233,705279234,705279235,705279236,pull_request
704833810,a5ad8dc6d3ff1623d5fca5cae77832289f1e1bd0,221,master,passed,24644,2020-07-04 01:49:12 UTC,704833811,704833812,704833813,704833814,704833815,704833816,704833817,704833818,704833819,704833820,704833821,704833822,pull_request
704100169,9945f6dcb5974bcea89414816516ef9156e4c079,243,master,passed,23704,2020-07-01 21:41:16 UTC,704100170,704100171,704100172,704100173,704100174,704100175,704100176,704100177,704100178,704100179,704100180,704100181,pull_request
703768509,c89da7d01a9d616d98a39e662ef891e5410d9047,262,master,passed,26660,2020-07-01 04:22:17 UTC,703768510,703768511,703768513,703768515,703768517,703768518,703768519,703768520,703768521,703768522,703768523,703768524,703768525,703768526,703768527,pull_request
703767962,e9ae2296c1e4bae7737bd0595963379c269c2d96,221,master,passed,23883,2020-07-01 11:50:37 UTC,703767963,703767964,703767965,703767966,703767967,703767968,703767969,703767970,703767971,703767972,703767973,703767974,pull_request
703763208,dce313a81a5ac279b4f2cf23e5568af88f673e0a,,f_sharp,canceled,5997,2020-07-01 03:10:29 UTC,703763209,703763210,703763211,703763212,703763213,703763214,703763215,703763216,703763217,703763218,703763219,703763220,703763221,703763222,703763223,push
703760065,2d213efb5e3b84435d097d0a323739184590aa09,,f_sharp,canceled,780,2020-07-01 02:50:25 UTC,703760066,703760067,703760068,703760069,703760070,703760071,703760072,703760073,703760074,703760075,703760076,703760077,703760078,703760079,703760080,push
703759361,9a55448d07e6fedd096fdefa649aebf1fb27899d,,f_sharp,canceled,855,2020-07-01 02:46:34 UTC,703759362,703759363,703759364,703759365,703759366,703759367,703759368,703759369,703759370,703759371,703759372,703759373,703759374,703759375,703759376,push
703739456,785bd3c80df31203cdbd7eac4fcb839c37dd931f,221,master,passed,24370,2020-07-01 00:44:07 UTC,703739457,703739458,703739459,703739460,703739461,703739462,703739463,703739464,703739465,703739466,703739467,703739468,pull_request
703709536,839c08bea7dfccf2c611e6a34e5d7eb6dfdce071,261,master,passed,23277,2020-06-30 22:31:22 UTC,703709537,703709538,703709539,703709540,703709541,703709542,703709543,703709544,703709545,703709546,703709547,703709548,pull_request
703708856,e71d170e1854dc38a8bc6059731386da0dbb5efa,261,master,canceled,553,2020-06-30 22:27:54 UTC,703708857,703708858,703708859,703708860,703708861,703708862,703708863,703708864,703708865,703708866,703708867,703708868,pull_request
703639204,80018d9153b47eabd98570b8b32e4658beb61db4,252,master,failed,23483,2020-06-30 20:48:10 UTC,703639205,703639206,703639207,703639208,703639209,703639210,703639211,703639212,703639213,703639214,703639215,703639216,pull_request
703638905,fe9fb0497de02d9a63a43044a974a25c72a822a0,,master,passed,23514,2020-06-30 19:20:04 UTC,703638906,703638907,703638908,703638909,703638910,703638911,703638912,703638913,703638914,703638915,703638916,703638917,push
