build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
672091354,0c7d3093e43aff9cd8988c5f80ed2f2069417173,1242,trunk,failed,2661,2020-04-07 13:35:48 UTC,672091355,672091356,672091357,672091358,672091359,672091360,672091361,pull_request
671918066,24c6d51bd53d188c80572bc607b687f9a3bb25bc,1246,trunk,passed,2691,2020-04-07 03:01:26 UTC,671918067,671918068,671918069,671918070,671918071,671918072,671918073,pull_request
671480507,a61dc93696a0b905b6459ad9af2e0b1296e76011,,trunk,passed,2651,2020-04-06 05:45:30 UTC,671480508,671480509,671480510,671480511,671480512,671480513,671480514,push
671227465,729698c81e9af819fd5fd2910c396e6c1f4ceb10,1244,trunk,failed,2558,2020-04-05 12:34:29 UTC,671227466,671227467,671227468,671227469,671227470,671227471,671227472,pull_request
671171717,da4d5e91eb789aa33cb879b4cb2a5ce8f8f08492,1244,trunk,failed,2571,2020-04-05 07:58:43 UTC,671171718,671171719,671171720,671171721,671171722,671171723,671171724,pull_request
671095829,439e6c8692faf72733aa3ab172339e418e769e6c,1110,trunk,passed,2592,2020-04-04 23:23:39 UTC,671095830,671095831,671095832,671095833,671095834,671095835,671095836,pull_request
670739404,1742a45a37663f07ddf168e1b383f5646a9b3990,852,trunk,passed,2811,2020-04-03 20:23:06 UTC,670739405,670739406,670739407,670739408,670739409,670739410,670739411,pull_request
670411872,fc85df89541a5bb6d5ac9de717afb32d8ef4cf7d,1245,trunk,failed,2596,2020-04-03 03:39:56 UTC,670411873,670411874,670411875,670411876,670411877,670411878,670411879,pull_request
670069848,0e6ebe9e89ce98c6f8f8a4b775c61f1533ee4ca7,1245,trunk,failed,2734,2020-04-02 10:11:39 UTC,670069849,670069850,670069851,670069852,670069853,670069854,670069855,pull_request
670068383,85b404a210346a685dc3c4e57f7dc109a8b70c80,1245,trunk,failed,1007,2020-04-02 10:06:35 UTC,670068384,670068385,670068386,670068387,670068388,670068389,670068390,pull_request
670062029,8d0d498c234def44bbda4bf8c3e27f7f003cd349,,trunk,passed,2750,2020-04-02 09:43:14 UTC,670062030,670062031,670062032,670062033,670062034,670062035,670062036,push
670051410,73458b88f619c4199a858bce881b8b3d186c5fc6,1239,trunk,passed,2626,2020-04-02 09:08:50 UTC,670051411,670051412,670051413,670051414,670051415,670051416,670051417,pull_request
670050436,367417aad9498bd343dcea60d3cd6b58a4b0a559,,trunk,passed,2580,2020-04-02 09:02:07 UTC,670050437,670050438,670050439,670050440,670050441,670050442,670050443,push
670005926,a4c575287aefe9edd675e81025a42a9459d1db38,1244,trunk,failed,2612,2020-04-02 06:11:30 UTC,670005927,670005928,670005929,670005930,670005931,670005932,670005933,pull_request
670001523,ea21349107fcdba83a9615d3aebcc4833b48e5ab,1244,trunk,failed,2655,2020-04-02 05:48:04 UTC,670001524,670001525,670001526,670001527,670001528,670001529,670001530,pull_request
669675429,348227ad0959f672ac8e613b6247e9d84d2785e8,1230,trunk,passed,2602,2020-04-01 12:56:46 UTC,669675430,669675431,669675432,669675433,669675434,669675435,669675436,pull_request
669675421,d1be033b92078fe1c2b4198e45c9b76ae7b29485,1240,trunk,passed,2763,2020-04-01 12:56:45 UTC,669675422,669675423,669675424,669675425,669675426,669675427,669675428,pull_request
669623155,b01d9093ff268e751b3fcf062def3cd549ff88dc,,trunk,passed,2761,2020-04-01 10:15:44 UTC,669623156,669623157,669623158,669623159,669623160,669623161,669623162,push
669118525,ee7ceefdd607c7391effb7978451c4e1445ebe61,1223,trunk,passed,2772,2020-03-31 07:42:34 UTC,669118526,669118527,669118528,669118529,669118530,669118531,669118532,pull_request
669117332,16c0b119b22ec687fbf65baa7eb08277245f72dd,1223,trunk,passed,2612,2020-03-31 07:35:38 UTC,669117333,669117334,669117335,669117336,669117337,669117338,669117339,pull_request
668725253,75d8b3ecce8255348d52f8b34dd58086bce8fe21,1240,trunk,passed,2600,2020-03-30 12:59:54 UTC,668725255,668725256,668725258,668725259,668725260,668725261,668725262,pull_request
668724930,f8ad64a0e892bc7655cef45252f96fbdbb2246a4,1204,trunk,passed,2765,2020-03-30 12:49:29 UTC,668724931,668724932,668724933,668724934,668724935,668724936,668724937,pull_request
668724846,c5b6e10bfb478f681e4d9c24712e210499744731,1217,trunk,passed,2518,2020-03-30 12:40:53 UTC,668724847,668724848,668724849,668724850,668724851,668724852,668724853,pull_request
668722590,6caafb7cbb05880b45c4132d59a7aaae18d8df29,1243,trunk,passed,2672,2020-03-30 12:33:23 UTC,668722591,668722592,668722593,668722594,668722595,668722596,668722597,pull_request
668722338,be66f18fde8aba632117e0bf685638984377150e,,trunk,passed,2635,2020-03-30 12:26:37 UTC,668722339,668722340,668722341,668722342,668722343,668722344,668722345,push
668692929,41910c328bd8c22a634d830978d2160ed5248430,1237,trunk,passed,2621,2020-03-30 10:56:02 UTC,668692930,668692931,668692932,668692933,668692934,668692935,668692936,pull_request
668691796,dc3288d2f399f11b13451bfbc4f2f72bcf99dbd4,1243,trunk,passed,2672,2020-03-30 10:49:15 UTC,668691797,668691798,668691799,668691800,668691801,668691802,668691803,pull_request
668685913,f5d6bb39b6b639aec288e87aa8ab147516be5053,1242,trunk,failed,2901,2020-03-30 10:35:10 UTC,668685914,668685915,668685916,668685917,668685918,668685919,668685920,pull_request
668648645,8f047717710803e3fb75b43957952c9acece8382,1242,trunk,failed,2610,2020-03-30 08:51:11 UTC,668648646,668648647,668648648,668648650,668648651,668648652,668648653,pull_request
668637362,402b7fb1ccf4e56e3c0d1b90e6b0f573633899f0,1239,trunk,passed,2646,2020-03-30 08:26:33 UTC,668637363,668637364,668637365,668637366,668637367,668637368,668637369,pull_request
668637102,fe2c479cd82e24cbd71599e4d4bf5b34c01aa2ae,1242,trunk,failed,2543,2020-03-30 08:17:50 UTC,668637103,668637104,668637105,668637106,668637107,668637108,668637109,pull_request
668632203,65908a3c701f9b9651c4caf4ab33abd0db0f5842,1242,trunk,failed,2689,2020-03-30 08:08:08 UTC,668632204,668632205,668632206,668632207,668632208,668632209,668632210,pull_request
668631736,c2699bb1d267acbb4e6f0da32e25cefd4cacb75e,,trunk,passed,2769,2020-03-30 08:01:20 UTC,668631737,668631738,668631739,668631740,668631741,668631742,668631743,push
668620033,47da7bd57d2d8bb2095209bd6499119a156d3669,1234,trunk,passed,2730,2020-03-30 07:25:57 UTC,668620034,668620035,668620036,668620037,668620038,668620039,668620040,pull_request
668619479,975ae50105019f9347badd101b1a353e3e488739,1241,trunk,passed,2681,2020-03-30 07:18:43 UTC,668619480,668619481,668619482,668619483,668619484,668619485,668619486,pull_request
668612380,681e67da5c795e1e1e4909413585329ebdeefc61,1239,trunk,passed,2652,2020-03-30 06:52:26 UTC,668612381,668612382,668612383,668612384,668612385,668612386,668612387,pull_request
668547179,e37b7e2b114b9a608282b0ea489963915122f953,1240,trunk,passed,2743,2020-03-30 01:45:52 UTC,668547180,668547181,668547182,668547183,668547184,668547185,668547186,pull_request
668543202,d21c4e69ec39809c181826574aead4d2e18e35d2,1230,trunk,passed,2613,2020-03-30 01:25:22 UTC,668543203,668543204,668543205,668543206,668543207,668543208,668543209,pull_request
668540761,602e2d7ee9f201119eac9ad509e82a5bde9af2ab,1240,trunk,passed,2739,2020-03-30 01:12:15 UTC,668540762,668540763,668540764,668540765,668540766,668540767,668540768,pull_request
668471000,6d94ee818c5314a2fa974ee6884dedca08ff764e,1240,trunk,passed,2627,2020-03-29 20:00:58 UTC,668471001,668471002,668471003,668471004,668471005,668471006,668471007,pull_request
668430490,a5a76969faa1859cce0b9a503933343ba94173a2,1240,trunk,passed,2681,2020-03-29 17:25:41 UTC,668430491,668430492,668430493,668430494,668430495,668430496,668430497,pull_request
668421615,ad64b3e5a9ed95a9861aacba618c2b7d5b8ad288,1240,trunk,passed,2698,2020-03-29 16:52:37 UTC,668421616,668421617,668421618,668421619,668421620,668421621,668421622,pull_request
668403011,e87e5857a2028bf686206e9d39e761e8ef8d811a,1240,trunk,passed,2631,2020-03-29 15:45:17 UTC,668403012,668403013,668403014,668403015,668403016,668403017,668403018,pull_request
668348089,38c02940d37f289fe9f9ac894e5c1e65877c2a3e,1240,trunk,passed,2652,2020-03-29 13:07:35 UTC,668348090,668348091,668348092,668348093,668348094,668348095,668348096,pull_request
668337532,ce93977ee08422f1d0ff5827a130459c67d2b723,1239,trunk,failed,2655,2020-03-29 12:38:58 UTC,668337533,668337534,668337535,668337536,668337537,668337538,668337539,pull_request
668332168,50628eb5a0dfb4ca2f8730d2bde17f9b734af9cc,1240,trunk,passed,2588,2020-03-29 12:08:24 UTC,668332169,668332170,668332171,668332172,668332173,668332174,668332175,pull_request
668286031,8d7a185a59b5d5dc7e76326d042a8c2e3ffc578f,1239,trunk,failed,2744,2020-03-29 06:56:43 UTC,668286032,668286033,668286034,668286035,668286036,668286037,668286038,pull_request
668285988,74f1e5418742b5404210e4799ee1b914ef1f646b,,trunk,passed,2754,2020-03-29 06:49:48 UTC,668285989,668285990,668285991,668285992,668285993,668285994,668285995,push
668264764,2dd6a6bb29d2ef6515ee58b48d6b3bdad67162ff,1240,trunk,passed,3799,2020-03-29 04:07:26 UTC,668264765,668264766,668264767,668264768,668264769,668264770,668264771,668264772,668264773,668264774,pull_request
668256853,36c6d73d805686404456b825f2cb5e89050fc4e1,1240,trunk,failed,3916,2020-03-29 03:34:24 UTC,668256854,668256855,668256856,668256857,668256858,668256859,668256860,668256861,668256862,668256863,pull_request
668256830,a5e1855b68db39d7e06351ff31c4fccf77ac31f2,1230,trunk,passed,3906,2020-03-29 03:18:14 UTC,668256831,668256832,668256833,668256834,668256835,668256836,668256837,668256838,668256839,668256840,pull_request
668256745,aca8ecefcebc3385e91f1d64dbd55de886221829,1240,trunk,failed,3739,2020-03-29 03:11:27 UTC,668256746,668256747,668256748,668256749,668256750,668256751,668256752,668256753,668256754,668256755,pull_request
668248563,ea7bbfcf31a49b9129e150f746a0677d768b9fbb,1239,trunk,failed,2798,2020-03-29 02:20:19 UTC,668248564,668248565,668248566,668248567,668248568,668248569,668248570,668248571,668248572,668248573,pull_request
668242690,5e96a0d2a5a02c1421acee62038662836e1beae4,1239,trunk,failed,2858,2020-03-29 01:41:31 UTC,668242691,668242692,668242693,668242694,668242695,668242696,668242697,668242698,668242699,668242700,pull_request
668239932,147b31319009ef3c5d3e77cb4ed56bfc46dc61ed,,trunk,passed,3915,2020-03-29 01:26:15 UTC,668239933,668239934,668239935,668239936,668239937,668239938,668239939,668239940,668239941,668239942,push
668216801,94577361cb8a350a880cffe58d5e1eaa45fb477a,1214,trunk,passed,4049,2020-03-28 23:19:47 UTC,668216802,668216803,668216804,668216805,668216806,668216807,668216808,668216809,668216810,668216811,pull_request
668209110,34fd0bdd369ba238d7927a9d7356e14dee9ed01a,,trunk,passed,3849,2020-03-28 22:46:15 UTC,668209111,668209112,668209113,668209114,668209115,668209116,668209117,668209118,668209119,668209120,push
668202086,207d3ca8981d0c3ed8492c3207227e6dc97d2860,1213,trunk,passed,3964,2020-03-28 22:18:25 UTC,668202087,668202088,668202089,668202090,668202091,668202092,668202093,668202094,668202095,668202096,pull_request
668200800,5a81e417d88a54e9865ced4702dc1610d7266cf3,,trunk,passed,3980,2020-03-28 22:11:20 UTC,668200801,668200802,668200803,668200804,668200805,668200806,668200807,668200808,668200809,668200810,push
668192978,407901de581cc6a616c1c231fb0ce3ace96735dc,1235,trunk,passed,3912,2020-03-28 21:38:42 UTC,668192979,668192980,668192981,668192982,668192983,668192984,668192985,668192986,668192987,668192988,pull_request
668185718,6e040d64aa356204b74982dbd84fcbab485735e8,1235,trunk,passed,3890,2020-03-28 21:06:56 UTC,668185719,668185720,668185721,668185722,668185723,668185724,668185725,668185726,668185727,668185728,pull_request
668004799,80cef72c3b17f5789cf46b5b75bfd119a9dc3ec0,1238,trunk,passed,2624,2020-03-28 09:04:11 UTC,668004800,668004801,668004802,668004803,668004804,668004805,668004806,pull_request
668003465,0cee1a39ab15a42819eb0a26f208e5f5dbbdda69,1238,trunk,failed,729,2020-03-28 08:51:50 UTC,668003466,668003467,668003468,668003469,668003470,668003471,668003472,pull_request
667998188,99c2a997fe78fe802a7286a2c31fb3d84f10ff5d,1235,trunk,passed,3844,2020-03-28 08:13:47 UTC,667998189,667998190,667998191,667998192,667998193,667998194,667998195,667998196,667998197,667998198,pull_request
667990405,66f66c34d0ef4656fe12611cc10153cd7fbc602c,1238,trunk,failed,567,2020-03-28 07:22:59 UTC,667990406,667990407,667990408,667990409,667990410,667990411,667990412,pull_request
667990082,c17d5daff4535dc6fa681ac37389ea990125121d,1238,trunk,canceled,0,,667990083,667990084,667990085,667990086,667990087,667990088,667990089,pull_request
667988523,a58dadbd490158985b8664b82fb412a7568a4b6b,1238,trunk,canceled,0,,667988524,667988525,667988526,667988527,667988528,667988529,667988530,pull_request
667988144,3b0854d0d599190b6b08199a672d64e9d7b89e6f,,trunk,passed,3879,2020-03-28 07:09:32 UTC,667988145,667988146,667988147,667988148,667988149,667988150,667988151,667988152,667988153,667988154,push
667987605,237ab4d2ac9be5103c897f74944e6e6b7a5735ba,1237,trunk,passed,3885,2020-03-28 06:53:54 UTC,667987606,667987607,667987608,667987609,667987610,667987611,667987612,667987613,667987614,667987616,pull_request
667987405,62ca9950349f3203dcb3a71085f251dcfafa9ac2,,trunk,passed,3869,2020-03-28 06:46:44 UTC,667987406,667987407,667987408,667987409,667987410,667987411,667987412,667987413,667987414,667987415,push
667983822,4e70d336658e8f74660f9b5dbe2150b815ff5e4f,1210,trunk,passed,3784,2020-03-28 06:17:43 UTC,667983823,667983824,667983825,667983826,667983827,667983828,667983829,667983830,667983831,667983832,pull_request
667983629,4f8988ef72b061f5cf8f456de7c5a8b5bfac27ba,1236,trunk,passed,3829,2020-03-28 06:10:20 UTC,667983630,667983631,667983632,667983633,667983634,667983635,667983636,667983637,667983638,667983639,pull_request
667977244,40c523529ca235c13e0354d8b9bc934154dc323a,,trunk,passed,3808,2020-03-28 05:46:50 UTC,667977245,667977246,667977247,667977248,667977249,667977250,667977251,667977252,667977253,667977254,push
667967754,287f98c2a7704fd95ddbeb10c35869290263d39e,1205,trunk,passed,3925,2020-03-28 03:37:25 UTC,667967755,667967756,667967757,667967758,667967759,667967760,667967761,667967762,667967763,667967764,pull_request
667966975,8ebf62ce50c26bfbbcb0fe4e4a8c56be82b0b82b,1205,trunk,canceled,0,,667966976,667966977,667966978,667966979,667966980,667966981,667966982,667966983,667966984,667966985,pull_request
667966887,e8bef9190f1ed6b406c84a5e1cfc412fe0f8e729,1205,trunk,canceled,0,,667966888,667966889,667966890,667966891,667966892,667966893,667966894,667966895,667966896,667966897,pull_request
667965090,44b12ee13d7a79d47130fa0fe32e0b6f7c2377bd,1205,trunk,failed,3640,2020-03-28 03:22:04 UTC,667965091,667965092,667965093,667965094,667965095,667965096,667965097,667965098,667965099,667965100,pull_request
667964708,3035efca3219a3625a905dc73d265ed8925a41c7,,trunk,passed,3886,2020-03-28 03:14:43 UTC,667964709,667964710,667964711,667964712,667964713,667964714,667964715,667964716,667964717,667964718,push
667945496,b299c18b51e889d15e5e2bdd9295471577ce32f1,1206,trunk,passed,4024,2020-03-28 01:26:16 UTC,667945497,667945498,667945499,667945500,667945501,667945502,667945503,667945504,667945505,667945506,pull_request
667945045,d329445d178aa3494da882cbcab3f43783de2119,,trunk,passed,4212,2020-03-28 01:17:55 UTC,667945046,667945047,667945048,667945049,667945050,667945051,667945052,667945053,667945054,667945055,push
667937338,5894720ae080a828889de9676ad1b3b40a6d3ea1,1225,trunk,passed,3964,2020-03-28 00:47:03 UTC,667937339,667937340,667937341,667937342,667937343,667937344,667937345,667937346,667937347,667937348,pull_request
667933489,eb9c65c075a3fb66d17977be683c37c0547ba85c,1213,trunk,failed,4058,2020-03-28 00:30:54 UTC,667933490,667933491,667933492,667933493,667933494,667933495,667933496,667933497,667933498,667933499,pull_request
667932683,4181e717147284a32efa28f4a309b63bfc939a96,1206,trunk,failed,3967,2020-03-28 00:23:23 UTC,667932684,667932685,667932686,667932687,667932688,667932689,667932690,667932691,667932692,667932693,pull_request
667882014,937562e2f3ce2f4739e4431d1d066c2142bc1436,1232,trunk,failed,4033,2020-03-27 21:52:33 UTC,667882015,667882016,667882017,667882018,667882020,667882021,667882022,667882023,667882024,667882025,pull_request
667747607,412b2798954fcfb2348026bd0a19e83b1c567319,1237,trunk,passed,4038,2020-03-27 15:04:42 UTC,667747608,667747609,667747610,667747611,667747612,667747613,667747614,667747615,667747616,667747617,pull_request
667595565,d7227c385ef776a48fdcc811a05849c0ca7653df,1236,trunk,passed,3930,2020-03-27 08:05:49 UTC,667595566,667595567,667595568,667595569,667595570,667595571,667595572,667595573,667595574,667595575,pull_request
667475218,7f55edf7f80af12b99b415a2a167299a7755ca1d,1235,trunk,passed,3895,2020-03-26 22:31:49 UTC,667475219,667475220,667475221,667475222,667475223,667475224,667475225,667475226,667475227,667475228,pull_request
667415541,73f08515ad1b308d37fe470f140a07a590e57db8,1235,trunk,passed,4007,2020-03-26 19:48:58 UTC,667415542,667415543,667415544,667415545,667415546,667415547,667415548,667415549,667415550,667415551,pull_request
667354399,ed9a7d97426937004a19a76aa17156f52789e64f,1235,trunk,passed,3946,2020-03-26 17:09:27 UTC,667354400,667354401,667354402,667354403,667354404,667354405,667354406,667354407,667354408,667354409,pull_request
667341833,82666a6ba9155f25db2d6232f69cabbc1f03be04,1235,trunk,failed,3941,2020-03-26 16:42:03 UTC,667341834,667341835,667341836,667341837,667341838,667341839,667341840,667341841,667341842,667341843,pull_request
667333934,4780474a926ee9da5edc8474873e632e7f972fc8,1235,trunk,failed,3930,2020-03-26 16:27:08 UTC,667333935,667333936,667333937,667333938,667333939,667333940,667333941,667333942,667333943,667333944,pull_request
666950197,1ffda84cbb7165172d53adcb687a9359ff6fdd07,,trunk,passed,3933,2020-03-25 19:41:21 UTC,666950199,666950201,666950203,666950205,666950207,666950208,666950209,666950211,666950212,666950213,push
