build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
752247562,d2f7e7892bc6a5df9e6f5fa495bf9799295970ba,345,master,passed,330,2020-12-31 07:03:31 UTC,752247563,752247564,752247565,752247566,752247567,752247568,752247569,pull_request
689527109,0d30f07e8629304f6d280797cc54b119309f2c5a,,master,passed,1069,2020-05-21 05:31:23 UTC,689527110,689527111,689527112,689527113,689527114,689527115,689527116,push
688481905,982a3928eb221ad6c368d7ac3d9e11bb0fdc9f9c,340,master,passed,482,2020-05-18 17:24:13 UTC,688481906,688481907,688481908,688481909,688481910,688481911,688481912,pull_request
688472319,04e14ba4a003a5b8217805860bb20b11efb1b08c,339,master,passed,320,2020-05-18 17:01:47 UTC,688472320,688472321,688472322,688472323,688472324,688472325,688472326,pull_request
688471921,694ef72a41ea8dfef3c79c65d83f3937c70e82f1,339,master,passed,327,2020-05-18 17:00:41 UTC,688471922,688471923,688471924,688471925,688471926,688471927,688471928,pull_request
687492887,c8c738542ee30772d9f7e62a8c81a62169640990,,master,passed,324,2020-05-15 15:26:15 UTC,687492888,687492889,687492890,687492891,687492892,687492893,687492894,push
687478963,47fa31074ca1e0c24bdd425ce2d8eda19fc61614,337,master,passed,462,2020-05-15 14:53:18 UTC,687478964,687478965,687478966,687478967,687478968,687478969,687478970,pull_request
687469969,eb5865874d6a9c1b2d9d39dff1fd54969f050fac,337,master,passed,357,2020-05-15 14:28:46 UTC,687469970,687469971,687469972,687469973,687469974,687469975,687469976,pull_request
687253871,dece1f09886f48dfd4f6af5629f65da6d3ab7abb,,v0.1.8,passed,328,2020-05-15 00:53:08 UTC,687253872,687253873,687253874,687253875,687253876,687253877,687253878,push
687253751,dece1f09886f48dfd4f6af5629f65da6d3ab7abb,,master,passed,318,2020-05-15 00:52:03 UTC,687253752,687253753,687253754,687253755,687253756,687253757,687253758,push
679822576,035e9114fbd8173586bab760a6fcd97a478dfba4,335,master,passed,327,2020-04-26 19:53:39 UTC,679822577,679822578,679822579,679822580,679822581,679822582,679822583,pull_request
672791338,3921fdd1d908e7c22eee9e18c7bd64662698c73e,,v0.1.7,passed,510,2020-04-09 02:42:52 UTC,672791339,672791340,672791341,672791342,672791343,672791344,672791345,push
672791119,3921fdd1d908e7c22eee9e18c7bd64662698c73e,,master,passed,329,2020-04-09 02:41:42 UTC,672791120,672791121,672791122,672791123,672791124,672791125,672791126,push
667898759,8d1da4d6a8a9483cdf1ed84894fa7ca52f46e93e,333,master,passed,520,2020-03-27 22:30:05 UTC,667898760,667898761,667898762,667898763,667898764,667898765,667898766,pull_request
667588111,143c65fb5976e57d37633d85829c62bcc9e2ddde,332,master,passed,510,2020-03-27 07:33:51 UTC,667588112,667588113,667588114,667588115,667588116,667588117,667588118,pull_request
667584332,d8e5a43938f53c6cea19c0d8664e6daf5a08e408,332,master,passed,340,2020-03-27 07:16:17 UTC,667584333,667584334,667584335,667584336,667584337,667584338,667584339,pull_request
667575241,9240774c425d16d4cecc0a1e99ba149365b675c1,332,master,failed,312,2020-03-27 06:19:50 UTC,667575242,667575243,667575244,667575245,667575246,667575247,667575248,pull_request
666822663,3351fd960faf8277a1742e5d2a9b4f8f2c9431c9,332,master,failed,315,2020-03-25 14:46:24 UTC,666822664,666822665,666822666,666822667,666822668,666822669,666822670,pull_request
666593068,716730c45e20009095148e04696998c33728b1e0,,v0.1.6,passed,327,2020-03-25 00:53:14 UTC,666593069,666593070,666593071,666593072,666593073,666593074,666593075,push
666592883,716730c45e20009095148e04696998c33728b1e0,,master,passed,347,2020-03-25 00:52:06 UTC,666592884,666592885,666592886,666592887,666592888,666592889,666592890,push
666002784,d01f64024d251643738645cf541242721d901ad0,331,master,passed,420,2020-03-23 18:27:36 UTC,666002785,666002787,666002789,666002790,666002791,666002792,666002793,pull_request
665708323,9a337648592811e0c2c8f516f41fdd7277dd6d8d,331,master,passed,472,2020-03-23 04:53:10 UTC,665708324,665708325,665708326,665708327,665708328,665708329,665708330,pull_request
665707095,4d5a52020b2ea54be85fc76a8374e3d065b7b47b,331,master,passed,326,2020-03-23 04:47:05 UTC,665707097,665707098,665707099,665707101,665707102,665707103,665707104,pull_request
665040993,4d5a52020b2ea54be85fc76a8374e3d065b7b47b,331,master,passed,329,2020-03-20 21:55:48 UTC,665040994,665040995,665040996,665040997,665040999,665041000,665041002,pull_request
665036932,4a950130992b83f647f82454456524326fbb6d40,331,master,failed,327,2020-03-20 21:41:39 UTC,665036934,665036936,665036937,665036938,665036939,665036940,665036941,pull_request
665025079,4eb3eb38fb33d39faa297c4633f8fdf391d37083,331,master,passed,350,2020-03-20 21:04:17 UTC,665025080,665025081,665025082,665025083,665025084,665025085,665025086,pull_request
665022325,1b3636cbb9c04174ee751463fd9e1854bc811051,331,master,passed,329,2020-03-20 20:55:34 UTC,665022326,665022327,665022328,665022329,665022330,665022331,pull_request
657136159,28f88b6b5cf923b0eb2297aac4a7e467d481428d,326,master,passed,438,2020-03-02 05:03:01 UTC,657136160,657136161,657136162,657136163,657136164,657136165,pull_request
657131055,7fb6d3cebdc714e5c8a58e0a60616cc428ebd138,325,master,passed,275,2020-03-02 04:36:28 UTC,657131056,657131057,657131058,657131059,657131060,657131061,pull_request
657128628,4898f5e0d4df71192fa65447791fa0fd131f617e,325,master,passed,279,2020-03-02 04:23:11 UTC,657128629,657128630,657128631,657128632,657128633,657128634,pull_request
657122455,dcfbcb7f0676b9c9e16ec948b94a5ab3eec09429,325,master,passed,406,2020-03-02 03:50:19 UTC,657122456,657122457,657122458,657122459,657122460,657122461,pull_request
657090693,9ec0768e2628cad2e1008dc21477061e312ab151,286,master,passed,353,2020-03-02 00:45:15 UTC,657090694,657090695,657090696,657090697,657090698,657090700,pull_request
652543138,b7a54ff4d1aba4cb583cba8067694278e08f9357,324,master,passed,285,2020-02-19 15:56:55 UTC,652543139,652543140,652543141,652543142,652543143,652543145,pull_request
652543097,44ae93ce037c568af7560f07af2d444551dd3f22,,renovate/configure,passed,282,2020-02-19 15:54:50 UTC,652543098,652543099,652543100,652543101,652543102,652543103,push
621437473,5f413ab07b663b97e425cc0a056520bd56ad25b9,,v0.1.5,passed,475,2019-12-06 04:18:32 UTC,621437474,621437475,621437476,621437477,621437478,621437479,push
621435532,5f413ab07b663b97e425cc0a056520bd56ad25b9,,master,passed,329,2019-12-06 04:09:55 UTC,621435533,621435534,621435535,621435536,621435537,621435538,push
621430760,b2d940879261dd2d0e4a543b269291cf3e450b9b,323,master,passed,279,2019-12-06 03:44:52 UTC,621430761,621430762,621430763,621430764,621430765,621430766,pull_request
620924020,0aed68c0704d608024cc147268d1655e22e9e6fd,,v0.1.4,passed,590,2019-12-05 02:13:54 UTC,620924021,620924023,620924024,620924026,620924027,620924028,push
620924013,af1aafa378c424d9408aeba1581afc07d7cd841f,,v0.1.3,passed,479,2019-12-05 02:11:14 UTC,620924014,620924015,620924016,620924017,620924018,620924019,push
620921879,0aed68c0704d608024cc147268d1655e22e9e6fd,,master,passed,427,2019-12-05 02:02:44 UTC,620921880,620921881,620921882,620921883,620921884,620921885,push
620849373,a5a3a57d2e7307ea6f9475a39f6c4b5528405809,322,master,passed,310,2019-12-04 22:10:35 UTC,620849374,620849375,620849376,620849377,620849378,620849379,pull_request
620400100,af1aafa378c424d9408aeba1581afc07d7cd841f,,master,passed,425,2019-12-04 00:38:36 UTC,620400101,620400102,620400103,620400104,620400105,620400106,push
620400027,200741c8a6b116c8295df40cdba22b06eea45fe6,321,master,errored,153,2019-12-04 00:37:48 UTC,620400028,620400029,620400030,620400031,620400032,620400033,pull_request
620329942,99cfa56b60a918069230c520d995b3f7c0f2f11c,321,master,passed,371,2019-12-03 21:20:37 UTC,620329943,620329944,620329945,620329946,620329947,620329948,pull_request
620326907,0001592bf46680a1cd199993aef876e5e450740d,321,master,errored,186,2019-12-03 21:12:19 UTC,620326908,620326909,620326910,620326911,620326912,620326913,pull_request
605274970,fee836aff792213181594715e421ab48deedbbff,,master,passed,322,2019-10-31 00:23:04 UTC,605274971,605274972,605274973,605274974,605274975,605274976,push
605241250,a27418a79b54ed9955318fdca6d5a7d499e0ca6f,318,master,passed,323,2019-10-30 22:53:34 UTC,605241251,605241252,605241253,605241254,605241255,605241256,pull_request
602586823,c128b568c6d8c4171f9c303e7310f1285a6a1bee,,master,passed,511,2019-10-25 00:29:35 UTC,602586824,602586825,602586826,602586827,602586828,602586829,push
595001231,076e8985338f42c6264bc4f9855e4668b3526d33,,master,passed,385,2019-10-08 08:38:23 UTC,595001232,595001233,595001234,595001235,595001236,595001237,push
591756135,137c0e2ee038706da870e6ff1feaac2dbd55ee7b,,master,passed,585,2019-09-30 23:58:22 UTC,591756136,591756137,591756138,591756139,591756140,591756141,push
587754762,4987649d61fe301ff8610b0c7a4fd373bad742c3,286,master,passed,270,2019-09-21 05:03:29 UTC,587754763,587754764,587754765,587754766,587754767,pull_request
587634085,75fdc55d5ad9e3ede784525435a93f84b0e94004,317,master,passed,311,2019-09-20 19:51:49 UTC,587634086,587634087,587634088,587634089,587634090,587634091,pull_request
557662984,adf6aeefec2c5f68e58c142e1e5ae3be250289e9,,master,passed,261,2019-07-12 03:57:24 UTC,557662985,557662986,557662987,557662988,557662989,push
556499565,5f58b18c30c5eff633e16ea9b0bf3db61d0c6857,314,master,passed,362,2019-07-09 21:12:07 UTC,556499566,556499567,556499568,556499569,556499570,pull_request
551625343,fec82c7738fb74739a3c545ef9e728cb9f06e259,,master,passed,251,2019-06-28 05:27:47 UTC,551625344,551625345,551625346,551625347,551625348,push
551624276,ae2112ecfc07d10f1a54ba049145060f1be8dc59,313,master,passed,381,2019-06-28 05:22:33 UTC,551624277,551624278,551624279,551624280,551624281,pull_request
551609171,c69b16e810cc2f200ff566054d8249599bdcab16,313,master,passed,241,2019-06-28 04:08:56 UTC,551609172,551609173,551609174,551609175,551609176,pull_request
551550674,25cd0c2c74651f225ba113284d6518610189141c,313,master,passed,223,2019-06-27 23:19:40 UTC,551550675,551550676,551550677,551550678,551550679,pull_request
551549182,a11de4e4514113a8b786f0c22a682f21e29de511,313,master,passed,236,2019-06-27 23:12:44 UTC,551549183,551549184,551549185,551549186,551549187,pull_request
536564123,ebe5b9be38f14039cbaca36d031ff6ea7e50abaa,,master,passed,310,2019-05-24 00:41:06 UTC,536564124,536564125,536564126,536564127,536564128,push
536323342,834429cee094122a4c41608b61bac7504026518b,312,master,errored,3169,2019-05-23 14:36:45 UTC,536323343,536323344,536323345,536323346,536323347,pull_request
527778690,a13910fe07b4382b7c2ec846354c3d894a1f7ea6,,master,passed,535,2019-05-03 13:37:27 UTC,527778691,527778692,527778693,527778694,527778695,push
509766151,7a39cd076ca252ab37bece1d32e9c5874b4d881b,,v0.0.9,passed,323,2019-03-22 05:21:30 UTC,509766152,509766153,509766154,509766155,509766156,push
509766145,41bafb33ae91c00df5b41b13f389c673cab38f63,,v0.1.0,passed,300,2019-03-22 05:21:09 UTC,509766146,509766147,509766148,509766149,509766150,push
509766137,e0c269656181fa82fe78883304211c7c029fc545,,v0.1.1,failed,300,2019-03-22 05:21:09 UTC,509766138,509766139,509766140,509766141,509766142,push
509765633,98bb0482ab4cd4fe854a932bbb0d818acc0e3338,,v0.1.2,passed,306,2019-03-22 05:18:55 UTC,509765634,509765635,509765636,509765637,509765638,push
509760889,98bb0482ab4cd4fe854a932bbb0d818acc0e3338,,master,passed,283,2019-03-22 04:56:17 UTC,509760890,509760891,509760892,509760893,509760894,push
509710180,4dd3ce513df00d4ad42f4e4937ff2e81323b20c5,310,master,passed,285,2019-03-22 00:34:17 UTC,509710181,509710182,509710183,509710184,509710185,pull_request
504226701,53ec9fd8b2801f1010572ca99d77658260bbd8e2,286,master,passed,498,2019-03-10 07:53:45 UTC,504226702,504226703,504226704,504226705,504226706,pull_request
503444713,cc1b1a222b1a8f204d4a3a3b2e0df5eb09a5945f,286,master,passed,331,2019-03-08 05:15:11 UTC,503444714,503444715,503444716,503444717,503444718,pull_request
503443540,e1438bb92b1ebf056fb6d75b8f9a7c87020daa72,286,master,passed,293,2019-03-08 05:08:14 UTC,503443541,503443542,503443543,503443544,503443545,pull_request
503443406,3726405fe7c63654e69c8d1e90cad15ff00514e0,286,master,passed,254,2019-03-08 05:07:01 UTC,503443407,503443408,503443409,503443410,503443411,pull_request
503436967,3971b3863a3164c23150bef7252a2d2664391181,286,master,passed,300,2019-03-08 04:35:50 UTC,503436968,503436969,503436970,503436971,503436972,pull_request
498681403,973b404c76b46aedf270a5af4691d8be5160a8a9,195,master,failed,372,2019-02-26 11:37:19 UTC,498681404,498681406,498681408,498681410,498681411,pull_request
498681386,e446d166eb924fd883b42e7576cd6ed198a50391,,add-defer,failed,438,2019-02-26 11:35:40 UTC,498681387,498681388,498681389,498681390,498681391,push
498670746,ca60d1d0bb9c66e0ef6e4d4a35f079318af14f3d,195,master,passed,381,2019-02-26 11:10:07 UTC,498670747,498670748,498670749,498670750,498670751,pull_request
498670736,397a130087208499b8804cad7a558c7e70875263,,add-defer,passed,339,2019-02-26 11:08:20 UTC,498670737,498670738,498670739,498670740,498670741,push
494718203,fcefaff5544d88907bf86205aac7f06c58e3d412,,master,passed,338,2019-02-18 05:16:18 UTC,494718204,494718205,494718206,494718207,494718208,push
494041306,4642375e91942714d9fa7399e09259d6c69ee353,308,master,passed,308,2019-02-15 23:41:34 UTC,494041307,494041308,494041309,494041310,494041311,pull_request
493689189,4e39a59ac4ee5e6fff4e3dfe434dd4bc9f0d0e17,,master,passed,296,2019-02-15 10:30:52 UTC,493689190,493689191,493689192,493689193,493689194,push
493686906,28ae2e25e97212530b0f9b4b4bcadce282dd8888,306,master,passed,329,2019-02-15 10:27:21 UTC,493686907,493686908,493686909,493686911,493686912,pull_request
493686884,8ae1acb253d96d3cf03bc379c0b481b79811bfdf,,slice-cap,passed,446,2019-02-15 10:25:42 UTC,493686885,493686886,493686887,493686888,493686889,push
493683996,3fe24e2228fe3b9857f2f444540ad183213b5afe,306,master,passed,303,2019-02-15 10:20:46 UTC,493683997,493683998,493683999,493684000,493684001,pull_request
493683982,c3c092822acc83c6914bd77cf30ea3ad45f9be12,,slice-cap,passed,289,2019-02-15 10:19:10 UTC,493683983,493683984,493683985,493683986,493683987,push
493683256,1f7f7d9adc2c3f3d9354ed74782ec4a00c0d636f,306,master,passed,326,2019-02-15 10:16:16 UTC,493683257,493683258,493683259,493683260,493683261,pull_request
493683250,f6de369dc99743503ed8e80eb3c17c26b60b1e4b,,slice-cap,passed,311,2019-02-15 10:16:12 UTC,493683251,493683252,493683253,493683254,493683255,push
493675715,e23d63f5c3a5381dffdb62bdaca29c4cf3328a8e,306,master,passed,333,2019-02-15 10:03:24 UTC,493675716,493675717,493675718,493675719,493675720,pull_request
493675686,c18adcb63cb4056ddd075b30baa49f7d842b300e,,slice-cap,passed,319,2019-02-15 10:00:25 UTC,493675687,493675688,493675689,493675690,493675691,push
493671421,51aebcb1f7ca1afa52608a4220e38d89c2740fc2,306,master,canceled,0,,493671423,493671425,493671427,493671430,493671431,pull_request
493671405,e0c269656181fa82fe78883304211c7c029fc545,,slice-cap,canceled,0,,493671406,493671407,493671408,493671409,493671410,push
493670992,7f1f3f1d04bce43c8cd3fb941dd0b3b489b10d1e,306,master,canceled,0,,493670993,493670994,493670995,493670996,493670997,pull_request
493670509,64c2f2f8ddde9820fe39fdcf3c66ac6666b7c2ef,,slice-cap,failed,293,2019-02-15 09:43:21 UTC,493670510,493670511,493670512,493670513,493670514,push
493526933,74b7aebbbfc582b13cb575019ef4933c55a04247,,master,passed,292,2019-02-15 00:13:36 UTC,493526934,493526935,493526936,493526937,493526938,push
493459067,c484a77cd2c352b0e80a4a35394d53afff2c0a51,305,master,passed,269,2019-02-14 21:32:26 UTC,493459068,493459069,493459070,493459071,493459072,pull_request
493074390,7ab1f7f6b89011e8d75172314fd172916595af69,,master,passed,321,2019-02-14 05:42:11 UTC,493074391,493074392,493074393,493074394,493074395,push
492964025,4b74c4e40d68abbed091a51782233f2dbdbf667b,304,master,passed,269,2019-02-13 23:03:51 UTC,492964026,492964027,492964028,492964029,492964030,pull_request
492951130,00d0827c94366134895ff886e0ed6fe2ed5c8303,304,master,passed,434,2019-02-13 22:31:09 UTC,492951131,492951132,492951133,492951134,492951135,pull_request
492506918,324fd7caaa11debfb22c1dd6090279b9af8a2ed6,,master,passed,297,2019-02-13 03:00:18 UTC,492506919,492506920,492506921,492506922,492506923,push
492355901,7df6e1e9f5fd063074ef7493b77f4f6c7837a54f,303,master,passed,299,2019-02-12 20:15:32 UTC,492355902,492355903,492355904,492355905,492355906,pull_request
492350330,680cf79e42be2c59ff0f83e0602850e8a4520060,303,master,failed,285,2019-02-12 20:03:10 UTC,492350331,492350332,492350333,492350334,492350335,pull_request
491938599,c57335583c72b6314a8c70e36e4710b33f49ac00,,master,passed,293,2019-02-12 01:44:56 UTC,491938600,491938601,491938602,491938603,491938604,push
491934249,d0854eac82b4169cbb5b4f21042c177e9de79762,302,master,passed,284,2019-02-12 01:32:17 UTC,491934250,491934251,491934252,491934253,491934254,pull_request
491924326,358d4959fc5b16f7fcc8157ab9170359a8fdd8b2,302,master,passed,323,2019-02-12 00:59:49 UTC,491924327,491924328,491924329,491924330,491924331,pull_request
491922877,39f4d06df15f4533de3cb478128c0c2730b4d98d,302,master,passed,307,2019-02-12 00:56:21 UTC,491922878,491922879,491922880,491922881,491922882,pull_request
