build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
757879981,bcd2918e9c4c5588eb0a0a39acab1c269508fb87,888,devel,passed,5030,2021-02-07 01:43:30 UTC,757879982,757879983,757879984,757879985,757879986,757879987,757879988,757879989,757879990,757879991,pull_request
757878338,90179cbca73d61bbbe8b239da3765ad3c6d4d38a,888,devel,errored,4196,2021-02-07 01:15:47 UTC,757878339,757878340,757878341,757878342,757878343,757878344,757878345,757878346,757878347,757878348,pull_request
752216373,b003984d6d3114f4f502a8dee19cf550b68bc8d8,883,devel,passed,3870,2020-12-31 01:44:01 UTC,752216374,752216375,752216376,752216377,752216378,752216379,752216380,752216381,pull_request
744055409,24b123c293073bf2e27f6ff3369b70f48337d6de,872,devel,passed,3945,2020-11-16 23:09:18 UTC,744055410,744055411,744055412,744055413,744055414,744055415,744055416,744055417,pull_request
744054531,44d4d229023e8e8c579ebbea6bb7d4e7b65d3155,872,devel,passed,3873,2020-11-16 22:07:27 UTC,744054532,744054533,744054534,744054535,744054536,744054537,744054538,744054539,pull_request
743913270,426ba1dc279f7f3308fceed18c00ac361947cc50,,devel,errored,2634,2020-11-16 11:07:19 UTC,743913271,743913272,743913273,743913274,743913275,743913276,743913277,743913278,push
743912987,04a9d9d994e2a0f5957747e1e2b862da96c75326,,devel,passed,3967,2020-11-16 10:42:29 UTC,743912988,743912989,743912990,743912991,743912992,743912993,743912994,743912995,push
743897593,75e9f2ed9f9beffa437f84038bc5c4f133efa4c5,872,devel,failed,2290,2020-11-16 09:06:51 UTC,743897594,743897595,743897596,743897597,743897598,743897599,743897600,743897601,pull_request
731600400,9a7dd129dc5a145475e51b1f4cde415429f73b3e,868,devel,failed,2986,2020-09-30 13:55:11 UTC,731600401,731600402,731600403,731600404,731600405,731600406,731600408,731600409,pull_request
730941750,2d29bbc43fad5d8c2d9dfb675cd572abf1ede83e,867,devel,failed,2482,2020-09-28 12:34:11 UTC,730941751,730941752,730941753,730941754,730941755,730941756,730941757,730941758,pull_request
729941775,62cdbe6c46c6d0adfd13a54b90a137dec90bbd3d,864,devel,passed,4010,2020-09-24 13:02:19 UTC,729941776,729941777,729941778,729941779,729941780,729941781,729941782,729941783,pull_request
729875916,ccea421a546da6ba8c577805f5eee87891682371,863,devel,failed,2831,2020-09-24 08:08:51 UTC,729875917,729875918,729875919,729875920,729875921,729875922,729875923,729875924,pull_request
720409905,590dd4fa5f452368f58ffc650125b86613f8302b,859,devel,failed,2077,2020-08-23 16:03:42 UTC,720409906,720409907,720409908,720409909,720409910,720409911,720409912,720409913,pull_request
702331113,ec20f9ed3a6d98e278a35114e592f1ea098b5531,,devel,passed,4183,2020-06-26 10:39:51 UTC,702331114,702331115,702331116,702331117,702331118,702331119,702331120,702331121,push
701695528,44f4739efb5b19660ab7f606afa1e62df29c18a8,,devel,passed,4372,2020-06-24 15:22:39 UTC,701695529,701695530,701695531,701695532,701695533,701695534,701695535,701695536,push
701665498,cfce1eb7007c624a49fd02e4e783a53bfb8c3b46,850,devel,passed,4528,2020-06-24 14:09:36 UTC,701665499,701665500,701665501,701665502,701665503,701665504,701665505,701665506,pull_request
701518959,b97810bfee436fa4203f7745c2ea1f63beffa97f,850,devel,passed,4092,2020-06-24 04:41:45 UTC,701518960,701518961,701518962,701518963,701518964,701518965,701518968,701518969,pull_request
701433374,1d549ca5c6c65d1760e5091ae22ae67fee1474c7,,devel,passed,4292,2020-06-23 21:32:24 UTC,701433375,701433376,701433377,701433378,701433379,701433380,701433381,701433382,push
701416667,2dce2f6ba674fe1f7ab78688204a630fedf86c1a,849,devel,passed,4279,2020-06-23 20:37:17 UTC,701416668,701416669,701416670,701416671,701416672,701416673,701416674,701416675,pull_request
700324344,fd24245b12106bf47f84a513ee662cda677569b7,,devel,passed,3998,2020-06-20 10:37:55 UTC,700324345,700324346,700324347,700324348,700324349,700324350,700324351,700324352,push
700295023,538ed1c95aa805ec138639dea4ed9529b1ae4f5a,846,devel,passed,4015,2020-06-20 06:15:03 UTC,700295024,700295025,700295026,700295027,700295028,700295029,700295030,700295031,pull_request
700024549,c19f0473f614346b05a6cdb9aacc329ed0057e7b,804,devel,failed,4092,2020-06-19 10:26:40 UTC,700024550,700024551,700024552,700024553,700024554,700024555,700024556,700024557,pull_request
700022419,490c4c73f5b96afbf4170005aa1359566254acba,,devel,passed,4159,2020-06-19 10:19:34 UTC,700022421,700022422,700022424,700022425,700022427,700022429,700022431,700022433,push
700022062,ef9562c51a00bddab2b8e51fd6bf3b0f70afcca2,,devel,canceled,0,,700022063,700022064,700022065,700022066,700022067,700022068,700022069,700022070,push
700021801,4b947c4d5c64dfe19bf3915b6dee38d61a26a624,,devel,passed,4158,2020-06-19 10:13:50 UTC,700021802,700021803,700021804,700021805,700021806,700021807,700021808,700021809,push
699696575,24d3bade0c631cab26bbddbf668b9a77f6e7504f,836,devel,passed,4399,2020-06-18 13:49:50 UTC,699696576,699696577,699696578,699696579,699696580,699696581,699696582,699696583,pull_request
699693433,575f84d807ac4644412ba2db789c633092a94da8,832,devel,passed,4429,2020-06-18 13:39:42 UTC,699693434,699693435,699693436,699693437,699693438,699693439,699693440,699693441,pull_request
699693369,39fe64029f17fb41551c688c0367bc15536b3f07,829,devel,passed,4382,2020-06-18 13:33:31 UTC,699693370,699693371,699693372,699693373,699693374,699693375,699693376,699693377,pull_request
