build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
746235018,4a34a5fbf236529eeb8c35bb8eed6a84da0a3191,785,master,passed,2555,2020-11-27 10:29:05 UTC,746235019,746235020,746235021,746235022,746235023,746235024,746235025,746235026,746235027,746235028,746235029,746235030,746235031,746235032,746235033,746235034,pull_request
