build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
751775311,f9c9253b3a2c3950fbd42abb6aa7f10f63be28f2,752,master,passed,82,2020-12-28 06:55:31 UTC,751775312,pull_request
691430979,8baf38bcc19c908a98a3e6cbf670701e7a1723a6,747,master,passed,79,2020-05-26 18:28:06 UTC,691430980,pull_request
688596366,012a613f721901e401c8681ecefa6d4ac2ea9c2c,659,master,failed,78,2020-05-18 22:41:01 UTC,688596367,pull_request
681608835,6bd9774837843292c90892dab791c5fb9cc6c340,736,master,failed,57,2020-04-30 17:47:44 UTC,681608836,pull_request
679686180,6788d69634c57bcab210c3a83c5cb3cc340fa9f7,240,master,passed,84,2020-04-26 12:05:45 UTC,679686183,pull_request
677306368,c9eebc483786be98addabad12d0c484868951a97,746,master,failed,81,2020-04-20 15:33:38 UTC,677306371,pull_request
676052024,22766c33b7d4d0781e54c18bc8d4610bd6236364,736,master,failed,57,2020-04-17 04:56:09 UTC,676052025,pull_request
676006691,a5ae1801d6d48acddc8fe87b521c2c7378563f18,736,master,failed,57,2020-04-17 00:38:04 UTC,676006692,pull_request
675989958,f2b567380b03eb90f6e5181b38e4fbb6fcb6e773,736,master,failed,61,2020-04-16 23:26:28 UTC,675989959,pull_request
675977283,2eb978dcb8db6175ece2aa4e7d8dc9c66b6f2390,736,master,failed,76,2020-04-16 22:42:50 UTC,675977284,pull_request
664700599,85609e5004e93d8607427ab8a599e5807c8c8e58,744,master,passed,77,2020-03-20 04:29:38 UTC,664700600,pull_request
660816947,23ef565be4a3ead6bd30dd6fd525f9726ca5fae9,659,master,failed,57,2020-03-10 21:13:58 UTC,660816948,pull_request
658015919,c66cdf16f98b0daa9b3ac9298108c6465157a6dd,659,master,failed,81,2020-03-04 01:11:03 UTC,658015920,pull_request
656581538,3d7a3fa6e9b9ccfc097b09770862dde13a4db36d,743,master,failed,76,2020-02-29 07:11:41 UTC,656581539,pull_request
655019284,6c95328b925ddc0aa4adf2a09b6f7c185ab0fb5b,736,master,failed,57,2020-02-25 18:52:06 UTC,655019285,pull_request
654999126,ca9a9e77f0cc2c4d641b7211ac47eac96578b1ea,741,master,passed,58,2020-02-25 17:40:32 UTC,654999127,pull_request
654996294,848ea23085b13a63eb866aa8240856c221d87a64,736,master,failed,55,2020-02-25 17:31:24 UTC,654996295,pull_request
654993504,064c4c0955d56b8f2c51d47e0e2c2efc2fae0a6a,736,master,failed,62,2020-02-25 17:23:40 UTC,654993505,pull_request
654983318,cda021164e83a2048e72f7cd4e3658019cf72f21,742,master,failed,87,2020-02-25 16:54:39 UTC,654983319,pull_request
654752653,f50143e933cb653e8ded22e7b36e94e4bf9060c2,741,master,passed,65,2020-02-25 06:13:31 UTC,654752655,pull_request
654697589,68e5a9004ba6b10fade81eb2be9dfca9f06de4c3,741,master,passed,82,2020-02-25 01:33:04 UTC,654697590,pull_request
654691407,9e6d1788c3c29e1984af1814fa4466c13e5b03f3,736,master,failed,56,2020-02-25 01:05:13 UTC,654691408,pull_request
654690797,e3abc1dc22ad6fc0e9d5fa0e671ca3256f063723,736,master,failed,82,2020-02-25 01:02:55 UTC,654690798,pull_request
642109914,878cfdb517fd9d012717ace12ffc2bea043914f2,740,master,passed,81,2020-01-26 19:48:45 UTC,642109915,pull_request
638397822,0d1f397187e10b38de4e83f89b1fd1ca86d7fc0b,738,master,failed,76,2020-01-17 11:53:04 UTC,638397823,pull_request
623869343,33ca85740fd3109ffa8a279b7f7d2ed8051b2276,659,master,failed,66,2019-12-11 21:27:22 UTC,623869344,pull_request
623374859,e807315bd461b1214272db9684ce76a745e3dfcc,659,master,failed,79,2019-12-10 20:58:32 UTC,623374860,pull_request
610562649,7c5b7a4906fa150bc9a0548b6a40988a3c82f383,659,master,failed,109,2019-11-11 21:38:36 UTC,610562650,pull_request
597136160,663720c321df24c324d2953c27cb31fc89921645,736,master,passed,102,2019-10-13 00:51:50 UTC,597136161,pull_request
583774395,a73ab395a8c825ff170e8628d03b930c0e769deb,659,master,failed,66,2019-09-11 17:41:49 UTC,583774396,pull_request
583394317,4c116339b760d9eed895f1d291bf5ff683b06ab1,659,master,failed,82,2019-09-10 22:29:56 UTC,583394318,pull_request
555998021,f0c04106cb7bb37bfd811a5c42b82bd6e7f1a5e0,735,master,failed,89,2019-07-08 21:16:44 UTC,555998022,pull_request
554143594,5e6f7cec3daa799ad7bb08bdc281e4322a754398,659,master,failed,63,2019-07-04 08:45:26 UTC,554143595,pull_request
553940636,f10146e607005ef406007c7634e81560c467f9d7,659,master,failed,60,2019-07-03 20:41:30 UTC,553940637,pull_request
553940183,06e9ffba7fd3870c75535809c292e2a4429289d9,659,master,failed,59,2019-07-03 20:40:39 UTC,553940184,pull_request
553939723,5eeb68bcbec1dc1b0ffe5789e6814ac3e57d1be7,659,master,failed,66,2019-07-03 20:39:37 UTC,553939724,pull_request
553613670,d7942c244f1f81e2ccb42e6c9da73f80202b6a41,659,master,failed,89,2019-07-03 06:40:01 UTC,553613671,pull_request
534732332,08250f9daa15a8d703748938891e16c271750497,733,master,passed,97,2019-05-20 09:38:00 UTC,534732333,pull_request
483832599,51697388b47f1ff1a4f56082c923c232e1f2c487,727,master,passed,89,2019-01-24 10:45:44 UTC,483832600,pull_request
451257395,076a226a5bfe415af4e2694729fa0a228756e326,726,master,passed,133,2018-11-06 08:22:14 UTC,451257396,pull_request
442677498,357e1b01355b2182043dec0210a56b663e3d0712,725,master,passed,107,2018-10-17 13:08:16 UTC,442677499,pull_request
442516922,d548583bfb6bf8b92c05de2555e76a157689e884,725,master,failed,79,2018-10-17 05:57:15 UTC,442516923,pull_request
442287227,bb885a6750adab0faba3c3a5c0b2ed3370756602,725,master,failed,89,2018-10-16 17:22:32 UTC,442287228,pull_request
442284804,a2840439458ad3ad4f5057a845f428449048feb6,725,master,failed,113,2018-10-16 17:16:29 UTC,442284805,pull_request
442278999,4d64f90926fdd77f27b98977cd5ec90ace3ac261,725,master,failed,127,2018-10-16 17:03:49 UTC,442279000,pull_request
438542877,4d349dc484a7cfe7f6f12a9e21cbdb23d015529e,723,master,passed,138,2018-10-08 09:53:01 UTC,438542878,pull_request
411619061,b8a3c76592cf745f6538025688114550fa581a64,719,master,failed,179,2018-08-03 07:23:09 UTC,411619062,pull_request
406208167,b71cd683ee887eb4871588fceae7c7c1101790ce,718,master,passed,153,2018-07-20 11:47:45 UTC,406208168,pull_request
400448769,5964f97c6cc80e32478a5927c1f36114f15cef91,717,master,passed,204,2018-07-05 13:52:52 UTC,400448770,pull_request
400447063,f04915a4b810155abb42e55b6579f79316eb7934,716,master,passed,178,2018-07-05 13:49:16 UTC,400447066,pull_request
396884197,69da166a0db3722e989e87a5acb36576af5a4728,713,master,passed,149,2018-06-26 13:21:19 UTC,396884198,pull_request
396421015,89bf76b420b54ccece8ca0bf43b290145a5c1363,644,master,failed,161,2018-06-25 14:13:38 UTC,396421016,pull_request
396351407,618f57a60af1d785c136db0cc9f4256be03c6576,644,master,failed,115,2018-06-25 11:19:24 UTC,396351408,pull_request
391654290,dd447544d76f637cfaf7e302792f886433bf6362,710,master,passed,101,2018-06-13 08:57:45 UTC,391654294,pull_request
374672838,ffa492eb580df341be8e7235194149960ed2affa,707,master,passed,111,2018-05-04 00:25:59 UTC,374672839,pull_request
371574441,41bfb8c0caeeb533ec8fb767109de84dd39f72fe,706,master,passed,113,2018-04-26 13:58:28 UTC,371574442,pull_request
369481150,d783b27d50e6d488801cbc75c2cd23c9b1bb388e,439,master,failed,67,2018-04-21 12:25:27 UTC,369481151,pull_request
369480179,2662f1dfdb4c224676112a3a036f544170e50d37,439,master,passed,99,2018-04-21 12:19:04 UTC,369480180,pull_request
367532963,5f5a430245e4f8a22e1bed8268cd101be6e0387b,705,master,failed,138,2018-04-17 08:03:44 UTC,367532964,pull_request
353931661,0f3eb04327d6d3ed5e53a9967d6c9d2c09714a47,,master,passed,162,2018-03-15 16:54:43 UTC,353931662,push
353894237,4bbb48db60bcff94bf159d8b778f86f978422d29,703,master,passed,123,2018-03-15 15:44:22 UTC,353894238,pull_request
232205626,aca6daa010d17e9bf8af8550c85f087f2a425f83,,master,passed,459,2017-05-14 21:06:11 UTC,232205627,232205628,push
232199512,eefa0249b7f8e24cc14ada9278be02630085d663,648,master,passed,463,2017-05-14 20:45:35 UTC,232199515,232199521,pull_request
232199134,9f6a1d9d233293ea38d2bc614c022b1b8c03a518,,master,passed,462,2017-05-14 20:43:55 UTC,232199135,232199136,push
232198002,a29360b61c0757c0799f6a127d9f83d0983c4c17,647,master,passed,470,2017-05-14 20:39:07 UTC,232198003,232198004,pull_request
231066678,299e22cbfcf370470bbec3b3f14c2850980f9691,646,master,passed,460,2017-05-11 08:16:33 UTC,231066679,231066680,pull_request
230758772,0aebcc0d565a1c3d42fc206b9dd3de487eefedf2,646,master,passed,556,2017-05-10 13:25:26 UTC,230758773,230758774,pull_request
230748240,59c0b739b0add3572945c9acc502c1f6a295ce85,646,master,passed,488,2017-05-10 12:59:10 UTC,230748241,230748242,pull_request
230469335,a5e3f0b589f5e5b4411569697f71ea409396f1b6,646,master,failed,455,2017-05-09 21:13:08 UTC,230469336,230469337,pull_request
227872719,fcc593e1627dbc59c5bea1d63c67c23508bc502b,644,master,failed,489,2017-05-02 08:48:42 UTC,227872720,227872721,pull_request
227270339,b212807e05786381113cf0c0719f9eefa2d02c7f,,master,passed,424,2017-04-30 02:27:35 UTC,227270340,227270341,push
227263639,1ae8cb4be63617954395cec1cfabfa01c32c3ed3,642,master,passed,428,2017-04-30 01:20:08 UTC,227263640,227263641,pull_request
227204188,9b862fd8e43645bce30cc229beb2fb65bb33e7e8,,master,passed,469,2017-04-29 19:09:14 UTC,227204189,227204190,push
227152689,c8aaa373171295e601261f37bcc587b5dbc9a5e9,641,master,passed,449,2017-04-29 15:05:53 UTC,227152691,227152696,pull_request
227145936,781c6108e3011cd66bdcd1071e4ea4e2d75f6544,641,master,failed,460,2017-04-29 14:26:45 UTC,227145937,227145938,pull_request
226739752,1c190781a686bfdf7eabc216602ffc22d78ee3b3,639,master,passed,464,2017-04-28 09:17:15 UTC,226739753,226739754,pull_request
226228491,b9845430f8ee244b5c7e2bddc4f1f0dd659643a9,,master,passed,576,2017-04-27 00:37:46 UTC,226228492,226228493,push
226025256,d4cd31148288a148a55ec767c3bb636ce5a576ed,637,master,passed,476,2017-04-26 14:15:06 UTC,226025257,226025258,pull_request
225092169,0dcda3459249eb274c86132202e856a6598217d5,635,master,passed,511,2017-04-24 07:06:38 UTC,225092170,225092171,pull_request
225088275,7efb941b7d1d45e525fc4992cb318cc143295953,635,master,failed,462,2017-04-24 06:45:40 UTC,225088276,225088277,pull_request
224442650,cd271827f83af13515d11ec387db7b40538a2283,,master,passed,453,2017-04-21 17:52:08 UTC,224442651,224442652,push
224361176,1a973fe043c4b399c36a31d4002da024f39fa47f,634,master,passed,519,2017-04-21 13:59:59 UTC,224361177,224361178,pull_request
221249203,450462ae63c9ba6674843d6662be9e167b9409f3,,master,passed,442,2017-04-12 07:42:25 UTC,221249204,221249205,push
221220160,0b133cd31cb4c6c6dde590f3682db1afe5554064,633,master,passed,595,2017-04-12 05:12:17 UTC,221220161,221220162,pull_request
220727657,7d548db82e6cb1141db8a5d76ff35efd6f59bd13,632,master,passed,464,2017-04-10 21:14:26 UTC,220727659,220727660,pull_request
220488451,8256a0167ddf751c9b646a34a2ced1ba168788e2,632,master,passed,480,2017-04-10 09:32:36 UTC,220488452,220488453,pull_request
219168680,c962e8df4f1fa91ec84d307b6fa7c3580149152e,627,master,failed,427,2017-04-06 06:54:01 UTC,219168681,219168682,pull_request
219167746,61ce0ff667e533739ebac19fd4fd0922e48085a7,627,master,canceled,490,2017-04-06 06:49:55 UTC,219167747,219167748,pull_request
219167082,d1196236d51a51bce5874124760a99744c8c2664,627,master,passed,441,2017-04-06 06:45:39 UTC,219167083,219167084,pull_request
219165912,9f1265c87091cf576f94c2e1c8c76e358546f472,627,master,failed,435,2017-04-06 06:40:06 UTC,219165913,219165914,pull_request
218962751,50e7eb5a44bb5d13491c4a62c25c64a0d3abc558,,master,passed,686,2017-04-05 17:01:16 UTC,218962752,218962753,push
218814750,a956ebad0f21825b7ea8e37d6a2d11f1d8164273,629,master,passed,475,2017-04-05 09:51:35 UTC,218814751,218814752,pull_request
218785839,da0d52b91914ac74b90a4d2e0dbd318419c36a21,629,master,passed,448,2017-04-05 08:10:58 UTC,218785840,218785841,pull_request
218779637,ed4712bd212a7b1cacfb06395a8d46af64c0e1dd,629,master,failed,485,2017-04-05 07:46:48 UTC,218779640,218779644,pull_request
218287604,ce5a2b87bb2a0b21feb814f139054067c16f96d6,,master,passed,405,2017-04-04 00:19:46 UTC,218287605,218287606,push
218193821,1dd519d3c5058094c1781a10b87f167b57fe4db0,628,master,passed,429,2017-04-03 19:07:59 UTC,218193822,218193823,pull_request
217438274,623fa3f579c9404c8d21fcb4e3fa190648f4c7b2,629,master,passed,423,2017-04-01 04:10:50 UTC,217438275,217438276,pull_request
217437469,740db7ecd7902ae3a39594bd58d10600d99ef66d,629,master,failed,406,2017-04-01 04:03:41 UTC,217437470,217437471,pull_request
217406310,a6ba91ce79ef02e86f5b57434c4dd05f93545d22,,master,passed,412,2017-04-01 00:24:29 UTC,217406311,217406312,push
217321811,2ce6cfe3652499b588b6a97b33324d79a8d4fdc4,628,master,failed,423,2017-03-31 20:25:15 UTC,217321815,217321816,pull_request
217273367,f61bdd0112657bf20892c3fb13fe7c25a80f2036,628,master,failed,426,2017-03-31 18:08:28 UTC,217273368,217273369,pull_request
217090765,3204c06571bf29156cdbd29ebc4f297512b82dba,618,master,passed,485,2017-03-31 08:45:50 UTC,217090766,217090769,pull_request
217021873,40db031637830bd99d95ea1fe627e8ded0a0e707,626,master,passed,409,2017-03-31 03:19:22 UTC,217021874,217021875,pull_request
216662148,1822f481efc7d89b8819707fe907bbbf909ec9b5,627,master,passed,428,2017-03-30 08:07:01 UTC,216662149,216662150,pull_request
216649064,fd4076d3e99828937c8934586228f66ce28b9a3c,626,master,passed,463,2017-03-30 07:13:11 UTC,216649067,216649068,pull_request
216572829,722fc824005861d341a3301ed9323b218a51bc6b,618,master,passed,412,2017-03-30 00:09:36 UTC,216572830,216572831,pull_request
216450563,1c0935bdd3752b11a3d0a5039fd1bb550be93456,,master,passed,566,2017-03-29 17:49:34 UTC,216450564,216450565,push
216448452,7d61296b3ffeeafc0f72115b35a4bfa2bba54a67,625,master,passed,475,2017-03-29 17:43:17 UTC,216448453,216448454,pull_request
216187965,7009bf8fad518c9d69acd01552de640ebe27079a,624,master,passed,419,2017-03-29 02:49:10 UTC,216187966,216187967,pull_request
216143878,b6f57647665e3eba543d61f93e33816e574e39e5,,master,passed,478,2017-03-28 23:04:53 UTC,216143879,216143880,push
216124892,7f973420d878bde072105710baccafdd50580ff7,616,master,passed,434,2017-03-28 21:57:47 UTC,216124895,216124896,pull_request
216107125,ad4edc3646ebd090358156e5311fd05666372645,616,master,passed,512,2017-03-28 21:02:26 UTC,216107126,216107127,pull_request
216051215,511f5c496bf06ec0b0aa9be45d47ca0bafb721d8,616,master,passed,462,2017-03-28 18:22:49 UTC,216051216,216051217,pull_request
216047925,84c86a2accad2d0d8ca9c82c7dfb399e267f6073,616,master,failed,455,2017-03-28 18:13:20 UTC,216047926,216047928,pull_request
216043300,24dfa15c432065eeb511a1a035c139fb8f0df888,616,master,failed,453,2017-03-28 18:01:43 UTC,216043301,216043302,pull_request
215085998,ae0056cd4c489aa35d1e55fcf299a4f06fe16307,622,master,passed,623,2017-03-25 22:24:10 UTC,215085999,215086000,pull_request
215047232,2b71d71a974e957ca2f1c46c4bc93ddc06d980d9,616,master,passed,479,2017-03-25 19:41:20 UTC,215047233,215047234,pull_request
215046299,acf683df7a8166ab2f76fc7a2fdb0986008f7a6d,616,master,passed,592,2017-03-25 19:36:58 UTC,215046300,215046301,pull_request
215045910,ae9489ae8b9c03588d15c6d012e2783d3a32edf8,616,master,passed,637,2017-03-25 19:35:31 UTC,215045911,215045912,pull_request
214842604,746ed8e27a47c1ab5021b57f35779aefdaf9661e,,master,passed,442,2017-03-24 23:25:05 UTC,214842605,214842606,push
214811463,a31773e49db9a14ccac3c61ed4bd2ce2a46d2572,621,master,passed,493,2017-03-24 21:32:23 UTC,214811464,214811465,pull_request
214809358,7387243d5e44c5b65583c3293d86222569f5048f,621,master,failed,438,2017-03-24 21:24:28 UTC,214809359,214809360,pull_request
214685613,9a57faf56b9a4dcfd1f098973e2e84d58d4295ca,621,master,passed,452,2017-03-24 15:25:12 UTC,214685614,214685615,pull_request
214276299,2f8480fae28988eb528b58b9c83428f6e508a42c,616,master,failed,476,2017-03-23 15:01:05 UTC,214276300,214276301,pull_request
214274392,a6c55f7f2290e618d5c90034e0331e17c766b69e,616,master,failed,455,2017-03-23 14:57:09 UTC,214274393,214274394,pull_request
214269497,a6c55f7f2290e618d5c90034e0331e17c766b69e,616,master,failed,459,2017-03-23 14:44:52 UTC,214269498,214269499,pull_request
214118766,0330e54e02fb4a9cd8aa9d3b2943e3ccdc359eef,,master,passed,524,2017-03-23 04:57:26 UTC,214118767,214118768,push
213960647,9b0b36a45b963b39aead046928731199e8b3e079,,master,passed,433,2017-03-22 18:47:32 UTC,213960648,213960649,push
213790127,32781d951ffc0f4ceaa528cf82b029e3163ec24d,616,master,failed,469,2017-03-22 11:19:59 UTC,213790128,213790129,pull_request
213776026,e8ff29617e80826abe90488f6ed5d85f55946b18,617,master,passed,455,2017-03-22 10:34:18 UTC,213776027,213776028,pull_request
213773331,549744b68649baaadcd2751848bf17b19ea882b9,617,master,failed,500,2017-03-22 10:26:20 UTC,213773332,213773333,pull_request
213771488,e012a4b6d8021d02d0fd5fd73104a349f129cd20,618,master,passed,456,2017-03-22 10:20:01 UTC,213771489,213771490,pull_request
213720244,eaf2287ded277c8233f1202b9c926cd0bdb224b2,619,master,passed,418,2017-03-22 06:40:58 UTC,213720245,213720246,pull_request
213718820,25aacba1ed37e1173b63407beef9f24c56de8b40,619,master,passed,417,2017-03-22 06:31:13 UTC,213718821,213718822,pull_request
212298678,9973adfcb6d1fde7108384d5fa9769c6e2a7b127,618,master,failed,434,2017-03-17 22:21:57 UTC,212298679,212298680,pull_request
212295487,d4a2a5171bf6602ecbd2b699269e8539d1bf08ae,617,master,failed,455,2017-03-17 22:12:37 UTC,212295488,212295489,pull_request
211366508,6fb6dfd2b79cf63add472492b5b89fe0d16f8afe,616,master,failed,646,2017-03-15 14:21:16 UTC,211366509,211366510,pull_request
210008477,1714054d9972b6d3a4c992d95fa9dee2a7d1a7fa,615,master,failed,866,2017-03-11 08:25:55 UTC,210008478,210008479,210008482,210008483,210008484,pull_request
210008188,47541910e3d9334a68195aedfc814e3af8e2b914,615,master,failed,870,2017-03-11 08:23:15 UTC,210008189,210008190,210008191,210008192,210008193,pull_request
210007079,5cca54f81a652730388e445f1b2d5c3a1eff7d92,615,master,failed,860,2017-03-11 08:14:45 UTC,210007080,210007081,210007082,210007083,210007084,pull_request
210006562,d4e1ab381b5c338bd478abfc6d09721801530519,615,master,failed,900,2017-03-11 08:09:23 UTC,210006563,210006564,210006565,210006566,210006567,pull_request
210004636,686c64ba9d6e69bb820cdd43019a2d8701a4e09c,615,master,failed,1030,2017-03-11 07:50:48 UTC,210004637,210004638,210004639,210004640,210004641,pull_request
208425696,943af9e7b8f2ee6a02af487ba5e2dc6101482579,,master,passed,444,2017-03-07 01:00:55 UTC,208425697,208425698,push
208315573,a9e0dd65c6f70b171fa034c913a04de2ec515789,322,master,failed,452,2017-03-06 19:12:49 UTC,208315574,208315577,pull_request
208307366,4f90ed4bf9906077793767d23f3f9d5eae11b763,614,master,passed,444,2017-03-06 18:48:48 UTC,208307367,208307377,pull_request
208288680,d6c95d6501f462684247717947f91b819485801c,614,master,passed,489,2017-03-06 17:49:41 UTC,208288682,208288689,pull_request
208110607,8b96f364ca74ceefcbd0c1e143ccbe43ea1a67f4,,master,passed,706,2017-03-06 08:07:29 UTC,208110608,208110609,push
207785609,b2175c1271b31a8d7f3fbae658a2881732475e54,613,master,passed,453,2017-03-04 23:05:36 UTC,207785610,207785611,pull_request
207646109,e28e19ecd8fca9c650f9726fa792852dac1685d3,530,master,passed,448,2017-03-04 10:28:14 UTC,207646110,207646111,pull_request
207645161,c26727d9e86dabfcefa66d38c992bf23a78b25dc,528,master,passed,423,2017-03-04 10:20:43 UTC,207645162,207645163,pull_request
207551526,5b127172e6de1c1779962717fd4a12f62077afb2,,master,passed,616,2017-03-03 23:31:33 UTC,207551527,207551528,push
207369173,ea8fc9c9759f231187a5090c431399db3907431a,106,master,passed,458,2017-03-03 14:08:17 UTC,207369174,207369175,pull_request
207067221,2e049aaafe014eefef091d1c96204541e94cd5a8,106,master,passed,479,2017-03-02 16:57:15 UTC,207067222,207067223,pull_request
206688222,00ebc6d80ddd76e034cb9ead290563df19262bfb,,master,passed,471,2017-03-01 17:23:48 UTC,206688224,206688227,push
206635460,712254bf29c0a700c53d29b4e501fc63459c8d72,106,master,passed,445,2017-03-01 15:06:34 UTC,206635462,206635467,pull_request
206629903,16d03e164c17c4f64a9c5c66af339f08ea6ec077,106,master,failed,462,2017-03-01 14:54:46 UTC,206629904,206629906,pull_request
206624017,f4dec50927a22b951edbca63f2268cbcd7cd43f9,106,master,failed,486,2017-03-01 14:38:51 UTC,206624018,206624019,pull_request
206538390,6259f3c96d83795ecc299b0652244f7f79275377,579,master,passed,423,2017-03-01 09:35:09 UTC,206538391,206538392,pull_request
206497265,61399608a597315a14bbb2bf9f832830566f472d,,master,passed,420,2017-03-01 06:34:38 UTC,206497266,206497267,push
206478987,c8a35e55121249584b108acd79ce1c92c4036785,612,master,passed,441,2017-03-01 04:31:33 UTC,206478988,206478989,pull_request
206313713,e66fd2656aabe97915c8226f8e2d957be36eb9af,612,master,passed,541,2017-02-28 20:52:59 UTC,206313714,206313715,pull_request
206282335,ecf7a34a71f9abdb806cf1d9e2e901edb44e798b,612,master,failed,1031,2017-02-28 19:32:25 UTC,206282336,206282337,pull_request
204691542,9bd1bb023b85bdb0b78db95d69b09740431093c0,,master,passed,438,2017-02-23 18:30:11 UTC,204691543,204691544,push
204643375,fa3b8c45e601a9a5d81d96c3b2be7938b6fe1692,579,master,passed,485,2017-02-23 16:18:49 UTC,204643376,204643377,pull_request
204642534,ab2cd4d7442bb97216490bae321c6c855559d07a,610,master,passed,607,2017-02-23 16:16:16 UTC,204642535,204642536,pull_request
204642128,4c8e5bd80ba825123c5570c659e382b573b2300c,610,master,passed,463,2017-02-23 16:14:50 UTC,204642129,204642131,pull_request
204347235,bdb967e26717d897884e12aee0e21505eefad4c0,,master,passed,436,2017-02-22 20:31:14 UTC,204347236,204347241,push
204344836,a7c364d28203ad2e126a5b88b503c32ec7dab482,,master,passed,445,2017-02-22 20:24:22 UTC,204344838,204344840,push
204300503,74cee27ef9f21d98fdff2717225771e237ac23ec,611,master,passed,436,2017-02-22 18:10:43 UTC,204300504,204300506,pull_request
204182793,12ac930b9c4c0e10c2501f19841dfdf23784b261,610,master,passed,438,2017-02-22 12:56:28 UTC,204182794,204182795,pull_request
204181913,fbf8b3d120227e13c9e650664c26febf4f5ee14b,610,master,failed,473,2017-02-22 12:53:33 UTC,204181914,204181915,pull_request
203963060,045ed18086ea0a709be2905b8b6c1dd5e657813e,,master,passed,457,2017-02-21 20:58:30 UTC,203963062,203963064,push
203629207,c10572dbf3f2b077818f0d6648342ea2107bc60b,,master,passed,414,2017-02-20 23:29:03 UTC,203629208,203629209,push
203628426,314af9e0978e62156ab27f437f8ee0192ea65bf9,535,master,passed,425,2017-02-20 23:25:06 UTC,203628427,203628429,pull_request
203599453,342a39a774bb8f00553c04f28e41610c61662402,535,master,passed,418,2017-02-20 21:37:42 UTC,203599454,203599455,pull_request
203599294,24e640310655d365cbdadc14303958b6af34f726,535,master,passed,432,2017-02-20 21:37:01 UTC,203599295,203599296,pull_request
203263819,231788d15661de49cf1b198bbe3693d657425d40,,master,passed,579,2017-02-19 22:30:54 UTC,203263820,203263821,push
203262685,e54af9807da5be4ccc95dea43c5b5634ff34af12,,master,passed,447,2017-02-19 22:26:30 UTC,203262686,203262687,push
203177581,63765f5ebe836c4a4c3543fb71da7eaae04dc1d0,609,master,passed,416,2017-02-19 15:57:46 UTC,203177582,203177583,pull_request
203177302,d815839e0c1b741a62ec2357d202441b4c966d74,609,master,passed,443,2017-02-19 15:56:15 UTC,203177303,203177304,pull_request
203159381,1e996d9c7592f9215bee7fdea66a734e8089da4a,442,master,passed,420,2017-02-19 14:12:47 UTC,203159382,203159383,pull_request
203085091,04ab74825932c18ebab7ca12d1d457e6c0ecc779,609,master,passed,395,2017-02-19 04:55:06 UTC,203085092,203085093,pull_request
202863345,b191127b1c52abf4d8066da4f885253b11f232cf,,master,passed,404,2017-02-18 06:03:20 UTC,202863346,202863347,push
202862663,19f66d606ef08ddbc33ea0c8d5a23facd99db9f2,,master,passed,409,2017-02-18 05:56:01 UTC,202862664,202862665,push
202853547,e4de9e5baeeccd8a183e917926f4fad8e1e44bdf,,master,passed,402,2017-02-18 04:22:40 UTC,202853548,202853549,push
202849211,b840402dfd79dcef6ff9fe3ad73ac52b9697b268,607,master,passed,404,2017-02-18 03:37:26 UTC,202849212,202849213,pull_request
202847763,7201b8162d0c4472f86292a89125db8210e3d65d,,master,passed,522,2017-02-18 03:22:59 UTC,202847764,202847765,push
202847177,f15ddd22511c2c6a3dd20225cad28225a8d92bff,606,master,passed,389,2017-02-18 03:16:46 UTC,202847178,202847179,pull_request
202846172,e3ce95a5ed97c530f14f2d95b0c326aeb2113cc5,606,master,failed,404,2017-02-18 03:06:49 UTC,202846174,202846175,pull_request
202844635,a7c37807925f54b01797cf83f601c386b0d6cc99,,master,passed,404,2017-02-18 02:53:15 UTC,202844636,202844637,push
202842709,e427f1a7d946780d797e5b4c3d51dcf42a98db71,605,master,passed,473,2017-02-18 02:35:47 UTC,202842710,202842711,pull_request
202842605,d0fa5e7457794bc7a5e7e7ea96c52123e490f7d4,,master,passed,408,2017-02-18 02:35:21 UTC,202842606,202842607,push
202841859,96ec82f4ccf8c11fcbf9e9fe14970017493bbbc7,604,master,passed,560,2017-02-18 02:29:02 UTC,202841860,202841861,pull_request
202841854,3d0ea346fb486ef24bfce7fc1e64283c6ab8dc0c,,fix_redis_auth,passed,407,2017-02-18 02:29:01 UTC,202841855,202841856,push
202838168,96ec82f4ccf8c11fcbf9e9fe14970017493bbbc7,604,master,failed,413,2017-02-18 02:10:08 UTC,202838169,202838170,pull_request
202838153,0afc82c106f2a7f78270d66eada024983ad29e5c,,fix_redis_auth,failed,395,2017-02-18 02:09:59 UTC,202838154,202838155,push
202835602,6810e47113a5ad440d7c428b1257b64e699f2664,,master,passed,395,2017-02-18 01:52:32 UTC,202835603,202835604,push
202834647,b78ec599f6cacabae0466a33576272e345639309,603,master,passed,394,2017-02-18 01:45:55 UTC,202834648,202834649,pull_request
202834632,d5ea947e36be8220a841d89964ebe483ab23b192,,fix_spelling,passed,407,2017-02-18 01:45:46 UTC,202834633,202834634,push
202834586,1c3cf63ab3f349afe9d798c388a6e4d58b8c8026,,fix_spelling,passed,402,2017-02-18 01:45:30 UTC,202834587,202834588,push
202833992,1c3cf63ab3f349afe9d798c388a6e4d58b8c8026,,master,passed,400,2017-02-18 01:40:32 UTC,202833993,202833994,push
202833316,36756b37097e79af4ec00bbc05f34eaba7fad358,602,master,passed,416,2017-02-18 01:35:55 UTC,202833317,202833318,pull_request
202831943,284b41ddd1724a27b008ea63d9bab0bc8dc9cbe0,602,master,failed,415,2017-02-18 01:27:43 UTC,202831944,202831945,pull_request
