build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759719709,f02a01f902a0df5de064d440e18e3674f77966fc,,master,passed,265,2021-02-20 02:28:05 UTC,759719710,759719711,push
759719623,a17698464d255d9c451bf70fa52a990fa402ffda,,master,passed,287,2021-02-20 02:26:10 UTC,759719624,759719625,push
759719556,9a649c21448203d893a5edee01fc6a3172af3cc6,,master,passed,281,2021-02-20 02:25:22 UTC,759719557,759719558,push
759454966,36fd6dc247650efb2c3b67679546656615232aa6,,dev,passed,448,2021-02-18 08:31:25 UTC,759454967,759454968,push
759454825,f5aa37f53b4a85fc728bf776114b9807a57efe5f,,master,passed,293,2021-02-18 08:29:38 UTC,759454826,759454827,push
759444657,0cd1d712a635c625c543a0b456391fb383ea76ec,,master,passed,256,2021-02-18 06:28:33 UTC,759444658,759444659,push
759443908,e8aa7264a9020943ca78b7df01091b93cb859459,,master,passed,282,2021-02-18 06:20:33 UTC,759443909,759443910,push
759443575,a8737ded2dfe3eb29e7c1afa64d41e7bffca0af3,,master,passed,256,2021-02-18 06:19:25 UTC,759443576,759443577,push
759443554,94e3c7fd42466816b6c5c49cc83214aa20ecd008,,master,passed,274,2021-02-18 06:17:25 UTC,759443555,759443556,push
759443496,93bc1a12b9b9ca0a23f5e98739373ed35f693e64,,master,passed,262,2021-02-18 06:17:01 UTC,759443497,759443498,push
758368520,e4d1b66cf611fc2aae53b398a5f02fa22389916a,,master,passed,276,2021-02-10 13:02:07 UTC,758368521,758368522,push
758235094,c346969a9f8c7e8ef2fb4cf50ec149cb450eeeb6,,master,passed,271,2021-02-09 15:47:21 UTC,758235095,758235096,push
758233804,d14444724c06f9861139a438e7d31eebf407c312,,master,canceled,0,,758233805,758233806,push
758231945,eec98f1e72c69ed7067a0c2aa77e0fd0ec014f78,,master,canceled,0,,758231946,758231947,push
758231790,e8ab5cd7670bfeafa4030ef0a517415e3c19582b,,master,canceled,0,,758231791,758231792,push
758071135,e9613bb1f814aafb8702d0ae5f9e16d6c466d52a,,master,passed,283,2021-02-08 14:56:02 UTC,758071136,758071137,push
757685323,2518daf0f6f7e194ee081349c29d02a8a86edece,,master,passed,277,2021-02-05 12:14:50 UTC,757685324,757685325,push
757685171,77a10a2c88fade1272e52f4666e51ca31225d5de,,master,canceled,0,,757685172,757685173,push
757684825,7d424a2a9b2d5ec799337f855d25cdd782fa62fd,,master,canceled,0,,757684826,757684827,push
757684706,f27a8247147a265243c1c891e2526d95c23c9e70,,master,canceled,0,,757684707,757684708,push
757683742,297da4af6fe71cabf75efb68e738cd4132fa7850,,master,passed,276,2021-02-05 11:55:03 UTC,757683743,757683744,push
757683719,480217420279fdd66253e3c56b11b955a273579c,,master,canceled,0,,757683720,757683721,push
755485352,494c832f088a9a055e6dbee6fc4f1b4ed6e65e5f,,master,passed,286,2021-01-21 06:29:39 UTC,755485353,755485354,push
755470510,0722536a42a73b124ac0151f0d1622a80bf7a075,255,master,passed,282,2021-01-21 04:15:42 UTC,755470511,755470512,pull_request
753886674,e236a2f18a23f5faa1d6a720d42181d0f7f5d9f7,,master,passed,302,2021-01-11 05:24:21 UTC,753886675,753886676,push
753886607,387286f71976f3434cb312f652ba2e6855fcdc45,252,master,passed,281,2021-01-11 05:23:12 UTC,753886608,753886609,pull_request
753877977,d68d0da536eb744a6154feaed1ffba1e66d25a80,,master,passed,266,2021-01-11 03:48:24 UTC,753877978,753877979,push
753877743,9b2271d5ebc95851cdb35c3f06812c65e70b611e,251,master,passed,278,2021-01-11 03:45:58 UTC,753877744,753877745,pull_request
753874975,c17979b5027fc377f22f6ac9a0afe7e8b187a9bf,,master,passed,264,2021-01-11 03:13:50 UTC,753874976,753874977,push
753874703,ea7f0a2e21c71b6346f07f8bba3490d1a780a49f,250,master,passed,280,2021-01-11 03:11:26 UTC,753874704,753874705,pull_request
750546459,94a5e54600dacb9eb02b4bce87643273eb9277cf,,master,passed,278,2020-12-19 13:11:37 UTC,750546460,750546461,push
750545335,27ae099ecffea3c31d8d80ce3a207fb2270afa0c,,master,passed,287,2020-12-19 12:55:08 UTC,750545336,750545337,push
744572692,8e823ae9959ec97495790571794f70e4bd85b9c0,244,master,passed,292,2020-11-19 03:13:36 UTC,744572693,744572694,pull_request
742351538,f465308f4782df26dc1abcba2312383db1a7e952,,master,passed,283,2020-11-09 04:46:44 UTC,742351539,742351540,push
740355659,cb933f6e6cd4db32e050b3faaad5631b3eee1238,,master,passed,275,2020-10-31 03:51:59 UTC,740355660,740355661,push
740343710,42720efddf682ba72c265e5929381d74b6b27584,,master,passed,276,2020-10-31 02:18:11 UTC,740343711,740343712,push
719247677,394db7b4ef0a2801be7b7c5bb6df022498461296,,master,passed,339,2020-08-19 11:28:02 UTC,719247678,719247679,push
707281420,f37bde8a86c859e9f9a57f388bba005f65bcfaa2,,master,passed,316,2020-07-12 01:14:23 UTC,707281421,707281422,push
697244674,8b92cad848520cf4431f8e19ea8c007afb90a1b7,,master,passed,295,2020-06-11 14:11:07 UTC,697244675,697244676,push
697230443,211752580b6fce638baf04f7681e69de6f50001c,,master,passed,286,2020-06-11 13:51:18 UTC,697230444,697230445,push
697218107,76cadb8b32332ac19611d748780dbcb426792bdf,,master,passed,309,2020-06-11 13:22:31 UTC,697218108,697218109,push
689851067,69bd46ccb8f1a4601eb2c72cc0dea1c1f87c4d9a,,master,passed,304,2020-05-21 23:49:14 UTC,689851068,689851069,push
684495937,9bc2118dbc42b45193a936b9992a353411130b07,,master,passed,297,2020-05-08 00:13:48 UTC,684495938,684495939,push
683626544,58a081a42a46633493976b92f880180e484c2e92,,master,passed,304,2020-05-06 00:07:00 UTC,683626545,683626546,push
683625763,a14e308a3452c460cd149aae5c2853f1d0f433a2,,master,passed,316,2020-05-06 00:03:57 UTC,683625764,683625765,push
682802674,10c515887abc84b1ece01f8227c4b7ef8b5b96c4,,master,passed,277,2020-05-04 06:56:14 UTC,682802675,682802676,push
681275263,4856c8e109003f10aafb43608cfa544607586ff2,,master,passed,293,2020-04-30 00:39:59 UTC,681275264,681275265,push
658478646,6cbc2e6de7dbea526b23380c691938a9350a6b71,,master,passed,312,2020-03-05 00:52:05 UTC,658478647,658478648,push
656794410,ea4b65ef3214eb5e845b5771d4d452753d18b44a,,master,errored,381,2020-03-01 00:00:11 UTC,656794411,656794412,push
649195060,29a220c1d69a7ff3932019eea52539881416292d,,master,failed,674,2020-02-11 23:31:42 UTC,649195061,649195062,push
649193588,ac91d7e693485f1b68505256af614ad35d3e5754,,master,failed,656,2020-02-11 23:28:17 UTC,649193589,649193590,push
624409731,a69f3fd57e64494d7f813972ac0c0569a71315ea,,master,passed,529,2019-12-13 00:34:33 UTC,624409732,624409733,push
624409677,ab92057a3249e0c608e3910824e6081a33515e64,,master,passed,592,2019-12-13 00:34:05 UTC,624409678,624409679,push
616951695,d90fb8d3381c34989dd78d13132509efd039439e,,master,passed,593,2019-11-25 23:30:01 UTC,616951696,616951697,push
616948511,f132c48cabcc91e58040f39f5e147ca95e30f8be,,master,passed,584,2019-11-25 23:23:24 UTC,616948512,616948513,push
582643358,ee550132b8012125f8aa44ccfbbefb5f6747b80c,,master,passed,613,2019-09-09 11:42:46 UTC,582643359,582643360,push
579355172,19541060da4f52d32107f06e0b2b4f619c60b88d,,master,passed,529,2019-09-01 06:31:22 UTC,579355173,579355174,push
574288107,1d9b66cfd8cefa0ce6e655fce0e341d23a7696a1,,master,passed,567,2019-08-20 11:13:59 UTC,574288108,574288110,push
564896635,6f9b341f5a60cb3c18b9ca2e44536fab777a5163,,master,passed,540,2019-07-29 09:50:16 UTC,564896636,564896637,push
554997925,832d5cbac47c431f22aa9b2134da181af987cc84,,master,passed,528,2019-07-06 11:32:20 UTC,554997926,554997928,push
554995362,0b7d18ef3722dc926e0fbf70cd2287ec76e7895d,,dev,passed,504,2019-07-06 11:19:59 UTC,554995363,554995364,push
554995095,3248a07210043a08659ff03baad9a6934e229f66,,dev,passed,507,2019-07-06 11:18:38 UTC,554995096,554995097,push
554994869,179cfd3c0bab2a9a82d2ccad8fce63441d2d751f,,dev,passed,544,2019-07-06 11:17:15 UTC,554994870,554994871,push
553565613,179cfd3c0bab2a9a82d2ccad8fce63441d2d751f,,master,passed,530,2019-07-03 03:31:50 UTC,553565614,553565615,push
546003123,6d206057717b0bc132e4033f7c02a8410dfc81ab,,master,passed,1083,2019-06-15 01:59:55 UTC,546003124,546003125,push
540605199,45fc443ffd8bde0a228ca423194d2e847641386a,,master,passed,1016,2019-06-03 06:51:05 UTC,540605200,540605201,push
540568244,f92e605c45da1a24e1aea45aaa344d2ba1bc8ba3,,master,passed,1034,2019-06-03 03:47:25 UTC,540568245,540568246,push
540568145,de756bbf9f7a3f45b32a4bce1d2cd06c2e8721ab,,master,canceled,0,,540568146,540568147,push
540567987,ff021cbfc957ad318ab61e14f4bc869c0fe7a96b,,master,passed,987,2019-06-03 03:46:07 UTC,540567988,540567989,push
540567361,6b672ac6a0c6bbc41f89d3e4bc528b937363e032,,master,passed,1102,2019-06-03 03:43:00 UTC,540567362,540567363,push
540066750,3065c3a157c852b6b03aaf3193003d37d5d75c00,,master,passed,1004,2019-06-01 11:49:01 UTC,540066751,540066752,push
539972756,fe3731e1fadf538faec9b81ece9ea1c821b17f78,,master,passed,1090,2019-06-01 02:58:01 UTC,539972757,539972758,push
539966366,7e978bb63283df7100663b4cf961dda99ad68d2c,,master,passed,1054,2019-06-01 02:20:23 UTC,539966367,539966368,push
534775014,6fba09614c6e8a92a943c5a7018100a0421c92f5,,master,passed,920,2019-05-20 11:27:34 UTC,534775015,534775016,push
534615821,e9028e0004101c8aa48d80a13433fd439a6be9ef,,master,passed,1065,2019-05-20 01:53:39 UTC,534615822,534615823,push
534614141,389180f80fd0b3b9787182837940d57e33d10079,,master,passed,1014,2019-05-20 01:41:47 UTC,534614142,534614143,push
