build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761127632,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,821,2021-03-02 14:00:00 UTC,761127637,761127640,761127641,761127643,761127645,761127647,761127649,761127650,761127651,761127652,cron
760162227,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,820,2021-02-23 13:59:42 UTC,760162228,760162229,760162230,760162231,760162232,760162233,760162235,760162236,760162237,760162238,cron
759190727,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,839,2021-02-16 13:59:34 UTC,759190728,759190729,759190730,759190731,759190733,759190734,759190735,759190736,759190737,759190739,cron
758224675,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,788,2021-02-09 14:18:34 UTC,758224677,758224679,758224680,758224688,758224690,758224692,758224694,758224696,758224697,758224699,cron
757237039,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,815,2021-02-02 14:18:11 UTC,757237052,757237059,757237062,757237063,757237064,757237066,757237069,757237074,757237076,757237078,cron
756253318,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,795,2021-01-26 14:58:35 UTC,756253320,756253322,756253324,756253325,756253327,756253329,756253330,756253332,756253333,756253335,cron
755181226,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,877,2021-01-19 13:57:16 UTC,755181229,755181231,755181233,755181235,755181237,755181239,755181241,755181243,755181246,755181248,cron
754120349,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,890,2021-01-12 13:58:17 UTC,754120350,754120351,754120352,754120353,754120354,754120355,754120356,754120357,754120358,754120359,cron
752996966,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,879,2021-01-05 14:11:00 UTC,752996972,752996973,752996974,752996975,752996976,752996977,752996978,752996979,752996980,752996982,cron
751973416,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,874,2020-12-29 13:55:13 UTC,751973417,751973418,751973419,751973420,751973421,751973422,751973423,751973424,751973425,751973426,cron
751801905,f3c8e749898dd5182e9d67eeedc9b8e0ad635d76,315,develop,passed,882,2020-12-28 11:53:03 UTC,751801906,751801907,751801908,751801909,751801910,751801911,751801912,751801913,751801914,751801915,pull_request
751025600,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,789,2020-12-22 13:59:03 UTC,751025601,751025603,751025604,751025605,751025606,751025607,751025608,751025609,751025611,751025613,cron
749816720,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,808,2020-12-15 14:18:29 UTC,749816721,749816723,749816724,749816725,749816726,749816727,749816728,749816730,749816731,749816732,cron
748340300,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,passed,782,2020-12-08 14:21:22 UTC,748340301,748340302,748340303,748340304,748340305,748340306,748340307,748340308,748340309,748340310,cron
746980542,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,errored,998,2020-12-01 14:52:03 UTC,746980543,746980544,746980545,746980546,746980547,746980548,746980549,746980550,746980552,746980553,cron
745640867,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,failed,778,2020-11-24 14:39:42 UTC,745640868,745640869,745640870,745640871,745640872,745640873,745640874,745640875,745640876,745640877,cron
744486148,261d6c8fd911f721ee316dd8baf8979732e050e5,314,develop,failed,769,2020-11-18 19:06:41 UTC,744486149,744486150,744486151,744486152,744486153,744486154,744486155,744486156,744486157,744486158,pull_request
744180374,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,failed,770,2020-11-17 14:18:28 UTC,744180375,744180376,744180377,744180378,744180379,744180380,744180381,744180382,744180383,744180384,cron
742704234,bcae0a58177476c395c73d343c7d6f4320ec594c,,master,failed,761,2020-11-10 14:22:38 UTC,742704236,742704238,742704239,742704240,742704242,742704244,742704246,742704247,742704249,742704251,cron
