737152652,f57db566a1813b2b8bf7007b178d881dc07a82d2,,master,canceled,0,,737152653,737152654,737152655,737152656,737152657,737152658,737152659,737152660,737152661,737152662,push
736418944,4f78084aeb7cb22947cc74cfedbb4b738901f87e,98,master,failed,716,2020-10-16 16:09:33 UTC,736418945,736418946,736418947,736418948,736418949,736418950,736418951,736418952,736418953,736418954,pull_request
732382357,91a70e7d6990585509f590ec19035e5ec75c3f31,97,master,failed,739,2020-10-02 20:53:22 UTC,732382358,732382359,732382360,732382361,732382362,732382363,732382364,732382365,732382366,732382367,pull_request
732382341,c26fa93d03ec99974c537edd3c8e7f939123b702,,dependabot/bundler/rack-2.2.3,passed,728,2020-10-02 20:48:55 UTC,732382342,732382343,732382344,732382345,732382346,732382347,732382348,732382349,732382350,732382351,push
732382190,deed61860aea6c2f2c438da85ca2addca680f0e2,,master,failed,747,2020-10-02 20:45:46 UTC,732382191,732382192,732382193,732382194,732382195,732382196,732382197,732382198,732382199,732382200,push
703799460,c19d2043189a41a3fefa69dfb71744a432b4838f,93,master,passed,701,2020-07-01 06:28:28 UTC,703799461,703799462,703799463,703799464,703799465,703799466,703799467,703799468,703799471,703799472,pull_request
703799447,fe7d61d5c40e2e06bd4eeb61e29d59136fb18b45,,renovate/ruby-2.x,passed,714,2020-07-01 06:25:38 UTC,703799448,703799449,703799450,703799451,703799452,703799453,703799454,703799455,703799456,703799457,push
697686816,f57db566a1813b2b8bf7007b178d881dc07a82d2,,v1.4.3,passed,713,2020-06-12 16:16:45 UTC,697686817,697686818,697686819,697686820,697686821,697686822,697686823,697686824,697686825,697686826,push
697244898,f57db566a1813b2b8bf7007b178d881dc07a82d2,,master,passed,716,2020-06-11 14:11:39 UTC,697244899,697244900,697244901,697244902,697244903,697244904,697244905,697244906,697244907,697244908,push
697226808,1a893ae27a4e2acb8c6146c9d2b111fc18ea7a37,,master,failed,1062,2020-06-11 14:05:34 UTC,697226809,697226810,697226811,697226812,697226813,697226814,697226815,697226816,697226817,697226818,697226819,697226820,697226821,697226822,697226823,push
692294710,1d97c18e1bd69bcda79e3ee1fc17deb7f5f86db4,,master,passed,1124,2020-05-28 19:20:22 UTC,692294711,692294712,692294713,692294714,692294715,692294716,692294717,692294718,692294719,692294720,692294721,692294722,692294723,692294724,692294725,push
692294460,58aa76ec9ffd87e2b7d488239cad71fa2c18e7fd,95,master,errored,310,2020-05-28 19:18:22 UTC,692294461,692294462,692294463,692294464,692294465,692294466,692294467,692294468,692294469,692294470,692294471,692294472,692294473,692294474,692294475,pull_request
692294437,07943d55010508203005762feb336a40486c38de,,feature/bearer,passed,1130,2020-05-28 19:13:53 UTC,692294441,692294444,692294445,692294446,692294447,692294448,692294449,692294450,692294451,692294452,692294453,692294454,692294455,692294456,692294457,push
692063032,10ad53aa12f1b5bb599e2d6d55e720ac44e7a925,96,feature/bearer,passed,1119,2020-05-28 07:58:27 UTC,692063033,692063034,692063035,692063036,692063037,692063038,692063039,692063040,692063041,692063042,692063043,692063044,692063045,692063046,692063048,pull_request
691779350,50b7b17179d922c5ff5d5d8deb6827296c22c655,95,master,passed,1108,2020-05-27 14:47:34 UTC,691779351,691779352,691779353,691779354,691779355,691779356,691779357,691779358,691779359,691779360,691779361,691779362,691779363,691779364,691779365,pull_request
691779253,590572037143928c9bc6e7f5ffda33f15049a4b9,,feature/bearer,passed,1089,2020-05-27 14:43:06 UTC,691779254,691779255,691779256,691779257,691779258,691779259,691779260,691779261,691779262,691779263,691779264,691779265,691779266,691779267,691779268,push
691778977,45aa21203cc1f7ed5b3d6a1fdeb12473921bd562,,feature/bearer,errored,410,2020-05-27 14:41:03 UTC,691778979,691778980,691778981,691778982,691778983,691778984,691778985,691778986,691778987,691778988,691778989,691778990,691778991,691778992,691778993,push
670380440,27ae31e501239a052670b4e141be559846c85d7b,94,master,passed,1133,2020-04-03 00:53:32 UTC,670380441,670380442,670380443,670380444,670380445,670380446,670380447,670380448,670380449,670380450,670380451,670380452,670380453,670380454,670380455,pull_request
669254948,5f4da1290207a66c6e76feb9cbaefa1af5432628,93,master,failed,1148,2020-03-31 14:00:49 UTC,669254949,669254950,669254951,669254952,669254953,669254954,669254955,669254956,669254957,669254958,669254959,669254960,669254961,669254962,669254963,pull_request
669254925,f18958d596b19e9962d87d3c9428cdb775c6c9fa,,renovate/ruby-2.x,failed,1138,2020-03-31 13:56:07 UTC,669254926,669254927,669254928,669254929,669254930,669254931,669254932,669254933,669254934,669254935,669254936,669254937,669254938,669254939,669254940,push
661158177,fc20faa9b127d75155dc584a72ff26e63aa63e78,,master,passed,1139,2020-03-11 16:45:11 UTC,661158178,661158179,661158180,661158181,661158182,661158183,661158184,661158185,661158186,661158187,661158188,661158189,661158190,661158191,661158192,push
648807222,82f78ccd7f337b2bafbb7efcee31592c0790aa49,,master,passed,1124,2020-02-11 09:11:34 UTC,648807223,648807224,648807225,648807226,648807227,648807228,648807229,648807230,648807231,648807232,648807233,648807234,648807235,648807236,648807237,push
648806331,a3324e1191cde0842f0c4b846d66aa2c005cd0b2,,master,passed,1155,2020-02-11 09:06:51 UTC,648806332,648806333,648806334,648806335,648806336,648806338,648806340,648806341,648806342,648806343,648806344,648806345,648806346,648806347,648806348,push
648239303,2f080ba5bdf0d5319edc87d59694db99ac08264d,88,master,passed,1136,2020-02-11 08:57:21 UTC,648239304,648239305,648239306,648239307,648239308,648239309,648239310,648239311,648239312,648239313,648239314,648239315,648239316,648239317,648239318,pull_request
647975262,bf5783d635c2126b3fa3673ea2115fff967e77f0,93,master,failed,1166,2020-02-09 09:46:51 UTC,647975263,647975264,647975265,647975266,647975267,647975268,647975269,647975270,647975271,647975272,647975273,647975274,647975275,647975276,647975277,pull_request
647975246,63509ceebf3e02de6862d88a338243a16005d798,,renovate/ruby-2.x,failed,1150,2020-02-09 09:42:07 UTC,647975247,647975248,647975249,647975250,647975251,647975252,647975253,647975254,647975255,647975256,647975257,647975258,647975259,647975260,647975261,push
647973657,aab9322cdb036b371b98d597f9f6bb124eeb097a,,v1.4.2,failed,1146,2020-02-09 09:37:26 UTC,647973658,647973659,647973660,647973661,647973662,647973663,647973664,647973665,647973666,647973668,647973671,647973675,647973677,647973680,647973688,push
647973617,aab9322cdb036b371b98d597f9f6bb124eeb097a,,master,failed,1168,2020-02-09 09:32:41 UTC,647973618,647973619,647973620,647973621,647973622,647973623,647973624,647973625,647973626,647973627,647973628,647973629,647973630,647973631,647973632,push
647674667,06918b655420f158026d5da837ebbfde0dc676c8,88,master,passed,1150,2020-02-08 10:42:56 UTC,647674668,647674669,647674670,647674671,647674672,647674673,647674674,647674675,647674676,647674677,647674678,647674679,647674680,647674681,647674682,pull_request
647670372,761f0df82e57bae9c8953ce57c73105a2ad894cd,,master,passed,1132,2020-02-08 10:18:00 UTC,647670373,647670374,647670375,647670376,647670377,647670378,647670379,647670380,647670381,647670382,647670383,647670384,647670385,647670386,647670387,push
647670237,5812bd83201e91a91ef304c07adfd7e1876121de,,master,errored,417,2020-02-08 10:15:56 UTC,647670238,647670239,647670240,647670241,647670242,647670243,647670244,647670245,647670246,647670247,647670248,647670249,647670250,647670251,647670252,push
647668310,cc637a25a49b5ee8d4dada7190f8db5e8b5416df,,v1.4.1,failed,1111,2020-02-08 10:09:34 UTC,647668311,647668312,647668313,647668314,647668315,647668316,647668317,647668318,647668319,647668320,647668321,647668322,647668323,647668324,647668325,push
647668292,cc637a25a49b5ee8d4dada7190f8db5e8b5416df,,master,passed,1134,2020-02-08 10:05:01 UTC,647668293,647668294,647668295,647668296,647668297,647668298,647668299,647668300,647668301,647668302,647668303,647668304,647668305,647668306,647668307,push
647667395,065c71cbd3ed5f037202848f5aac5d666a24314f,,master,passed,1119,2020-02-08 09:58:44 UTC,647667396,647667397,647667398,647667399,647667400,647667401,647667403,647667406,647667410,647667412,647667413,647667414,647667415,647667416,647667417,push
644703367,b86c3ccf28ad6bee8eed16477e04b2816082ce6d,92,master,passed,1148,2020-02-01 08:55:43 UTC,644703368,644703369,644703370,644703371,644703372,644703373,644703374,644703375,644703376,644703377,644703378,644703379,644703380,644703381,644703382,pull_request
644703234,12b652252db55bf416941b1d6f56d6d06675f68b,92,master,failed,1146,2020-02-01 08:51:05 UTC,644703235,644703236,644703237,644703238,644703239,644703240,644703241,644703242,644703243,644703244,644703245,644703246,644703247,644703248,644703249,pull_request
644699661,42ad84b46e347c8cd7e46f6207e929ebe08010c6,91,master,passed,1108,2020-02-01 08:29:08 UTC,644699662,644699663,644699664,644699665,644699666,644699667,644699668,644699669,644699670,644699671,644699672,644699673,644699674,644699675,644699676,pull_request
644292004,31596f3929c217ac158de1ddd78ee4b8eee2d389,90,master,passed,1137,2020-01-31 10:37:27 UTC,644292005,644292006,644292007,644292008,644292009,644292010,644292011,644292012,644292013,644292014,644292015,644292016,644292017,644292018,644292019,pull_request
642240815,359fcb3e83bf2628e79837ffe7cfac75f7aab392,88,master,passed,1154,2020-01-27 06:41:40 UTC,642240816,642240817,642240818,642240819,642240820,642240821,642240822,642240823,642240824,642240825,642240826,642240827,642240828,642240829,642240830,pull_request
639322157,1f9f1a6474ca7da7c848b913e53ea36e883b62ab,88,master,failed,1123,2020-01-20 04:37:16 UTC,639322158,639322159,639322160,639322161,639322162,639322163,639322164,639322165,639322166,639322167,639322168,639322169,639322170,639322171,639322172,pull_request
639166953,595c28be6398773143461dce77797a0e41734325,,master,passed,1133,2020-01-19 16:35:42 UTC,639166954,639166955,639166956,639166957,639166958,639166959,639166960,639166961,639166962,639166964,639166965,639166966,639166968,639166969,639166970,push
639158938,84b1b2048f20bcab6d0986e8caffb6d98d161747,,master,passed,1130,2020-01-19 16:05:02 UTC,639158939,639158940,639158941,639158942,639158943,639158944,639158945,639158946,639158947,639158948,639158949,639158950,639158951,639158952,639158953,push
639158414,742cee472f55565b0094709eedf3d7265db339cd,,v1.4.0,passed,961,2020-01-19 16:01:04 UTC,639158415,639158416,639158417,639158418,639158419,639158420,639158421,639158422,639158423,639158424,639158425,639158426,639158427,639158428,639158429,push
639157152,86b0aedd901e3b9a1ba75ae764136f1688db0202,,master,passed,971,2020-01-19 15:56:39 UTC,639157153,639157154,639157155,639157156,639157157,639157158,639157159,639157160,639157161,639157162,639157163,639157164,639157165,639157166,639157167,push
639156079,820c400baa3d427e46a360c5ffc7842506f25ded,,master,canceled,0,,639156080,639156081,639156082,639156083,639156084,639156085,639156086,639156087,639156088,639156089,639156090,639156091,639156092,639156093,639156094,639156095,639156096,639156097,639156098,639156099,push
639155807,ae6892e7ebd9c95761c7f0881b831f3c071126ea,,master,canceled,0,,639155808,639155809,639155810,639155811,639155812,639155813,639155814,639155815,639155816,639155817,639155818,639155819,639155820,639155821,639155822,push
639155696,cd60aeeb493b506c7fb913edf250682f01273785,,ruby-2.7,failed,1316,2020-01-19 15:51:03 UTC,639155697,639155698,639155699,639155700,639155701,639155702,639155703,639155704,639155705,639155706,639155707,639155708,639155709,639155710,639155711,639155712,639155713,639155714,639155715,639155716,push
637907695,86cd104de3d702e64b785a30b0f0bdb13c03d07a,85,master,failed,1544,2020-01-16 11:39:40 UTC,637907698,637907699,637907700,637907701,637907702,637907703,637907704,637907705,637907706,637907707,637907708,637907709,637907710,637907711,637907712,637907713,637907714,637907715,637907716,637907717,pull_request
636774041,8b49885424c82bb782a0af462bfe40e06fe71e88,85,master,failed,1515,2020-01-14 08:35:08 UTC,636774042,636774043,636774044,636774045,636774046,636774047,636774048,636774049,636774050,636774051,636774052,636774053,636774054,636774055,636774056,636774057,636774058,636774059,636774060,636774061,pull_request
636312047,df19a343fe87e7df5c2c0481147df1c9f6bf599a,85,master,failed,1529,2020-01-13 11:33:19 UTC,636312048,636312049,636312050,636312051,636312052,636312053,636312054,636312055,636312056,636312057,636312058,636312059,636312060,636312061,636312062,636312063,636312064,636312065,636312066,636312067,pull_request
636187600,59b015b2d5c649539689c06f564216f7cee80c23,85,master,failed,1513,2020-01-13 05:18:51 UTC,636187601,636187602,636187603,636187604,636187605,636187606,636187607,636187608,636187609,636187610,636187611,636187612,636187613,636187614,636187615,636187616,636187617,636187618,636187619,636187620,pull_request
635642548,cd60aeeb493b506c7fb913edf250682f01273785,,master,failed,1291,2020-01-11 11:18:27 UTC,635642549,635642550,635642551,635642552,635642553,635642554,635642555,635642556,635642557,635642558,635642559,635642560,635642561,635642562,635642563,635642564,635642565,635642566,635642567,635642568,push
635631119,ae6892e7ebd9c95761c7f0881b831f3c071126ea,,master,passed,822,2020-01-11 10:10:56 UTC,635631120,635631121,635631122,635631123,635631124,635631125,635631126,635631127,635631128,635631129,635631130,635631131,635631132,635631133,635631134,push
634270116,fba9221d91597abaac77b1e8c7deac1349e82597,87,master,passed,883,2020-01-08 14:51:11 UTC,634270117,634270119,634270120,634270121,634270122,634270123,634270124,634270125,634270127,634270128,634270129,634270130,634270131,634270133,634270134,pull_request
630380883,136e9efd9a26409a3c7ed0c3cfeabf1a554ff655,,master,passed,830,2019-12-28 17:22:26 UTC,630380884,630380885,630380886,630380887,630380888,630380889,630380890,630380891,630380892,630380893,630380894,630380895,630380896,630380897,630380898,push
629369139,f8f4ee508d2558ee9e37138868bacfb66d5a73f9,81,master,passed,846,2019-12-25 12:33:47 UTC,629369140,629369141,629369142,629369143,629369144,629369145,629369146,629369147,629369148,629369149,629369150,629369151,629369152,629369153,629369154,pull_request
629369121,84a86db2891ddb81560251137c6528e1204994d6,,renovate/ruby-2.x,passed,827,2019-12-25 12:30:10 UTC,629369122,629369123,629369124,629369125,629369126,629369127,629369128,629369129,629369130,629369131,629369132,629369133,629369134,629369135,629369136,push
627615412,56adc4d0471aa06e26fd9a83cd981ab8f5dca0f1,86,master,passed,811,2019-12-20 08:30:28 UTC,627615413,627615414,627615415,627615416,627615417,627615418,627615419,627615420,627615421,627615422,627615423,627615424,627615425,627615426,627615427,pull_request
623310682,980ea3a42a556c9f2bfaa6ce16601baafc8a3a56,85,master,passed,1100,2019-12-10 18:34:56 UTC,623310683,623310684,623310685,623310686,623310687,623310688,623310689,623310690,623310691,623310692,623310693,623310694,623310695,623310696,623310697,pull_request
623309197,1a21a90eeb5c6ed5dd6b254517425eeaf03b2194,85,master,failed,1080,2019-12-10 18:30:27 UTC,623309198,623309199,623309200,623309202,623309203,623309205,623309207,623309208,623309209,623309210,623309213,623309214,623309215,623309216,623309217,pull_request
614942726,dc8d1eb0e7fb9a18346e4f894855b03bc49ea96e,84,master,passed,1167,2019-11-21 08:38:30 UTC,614942727,614942728,614942729,614942730,614942731,614942732,614942733,614942734,614942735,614942736,614942737,614942738,614942739,614942740,614942741,pull_request
613985584,f9b385ab4816a39e77b7b8022d99368e622f8d42,84,master,passed,1141,2019-11-19 12:29:14 UTC,613985585,613985586,613985587,613985588,613985589,613985590,613985591,613985592,613985593,613985594,613985595,613985596,613985597,613985598,613985599,pull_request
613892547,139ea36e1f43afe7f8aab23a8df17d9fa38eadc2,84,master,failed,1162,2019-11-19 08:26:43 UTC,613892548,613892549,613892551,613892553,613892554,613892555,613892556,613892557,613892558,613892559,613892560,613892561,613892562,613892563,613892564,pull_request
613890404,d5eea5236d136bd082425cfd9e4035c6bad662e3,84,master,passed,1154,2019-11-19 08:19:54 UTC,613890405,613890406,613890407,613890408,613890409,613890410,613890411,613890412,613890413,613890414,613890415,613890416,613890417,613890418,613890419,pull_request
611830811,5347b8bc4c5742354761ca11d27837627edd72ec,,v1.3.3,passed,1061,2019-11-14 11:55:51 UTC,611830812,611830813,611830814,611830815,611830816,611830817,611830818,611830819,611830820,611830821,611830822,611830823,611830824,611830825,611830826,push
611830156,5347b8bc4c5742354761ca11d27837627edd72ec,,master,passed,981,2019-11-14 11:51:29 UTC,611830157,611830158,611830159,611830160,611830161,611830162,611830163,611830164,611830165,611830166,611830167,611830168,611830169,611830170,611830171,push
611830007,29e46da42267bb9bf8365171bbbb5dc0154c8db9,,v1.3.3,passed,981,2019-11-14 11:47:20 UTC,611830008,611830009,611830010,611830011,611830012,611830013,611830014,611830015,611830016,611830017,611830018,611830019,611830020,611830021,611830022,push
611828108,29e46da42267bb9bf8365171bbbb5dc0154c8db9,,master,passed,959,2019-11-14 11:41:14 UTC,611828109,611828110,611828111,611828112,611828113,611828114,611828115,611828116,611828117,611828118,611828119,611828120,611828121,611828122,611828123,push
611785895,19df57db7022753b75b92ae5e3755c09dee6890f,83,master,passed,1003,2019-11-14 09:48:59 UTC,611785896,611785897,611785898,611785899,611785900,611785901,611785902,611785903,611785904,611785905,611785906,611785907,611785908,611785909,611785910,pull_request
611777088,df551031cb829a9a9ffd0725f6f4548b7649960a,83,master,passed,1006,2019-11-14 09:22:12 UTC,611777089,611777090,611777091,611777092,611777093,611777094,611777095,611777096,611777097,611777098,611777099,611777100,611777101,611777102,611777103,pull_request
611764851,f184447732d66337cd81ca6538615dbdaad135a8,83,master,failed,1000,2019-11-14 08:45:25 UTC,611764852,611764853,611764854,611764855,611764856,611764857,611764858,611764859,611764860,611764861,611764862,611764863,611764864,611764865,611764866,pull_request
611756616,74bb1d56231099535213dc314d7291245042b283,83,master,failed,998,2019-11-14 08:19:25 UTC,611756617,611756618,611756619,611756620,611756621,611756622,611756623,611756624,611756625,611756626,611756627,611756628,611756629,611756630,611756631,pull_request
611207137,46ca96fe650b785fe24590aede3f83e9031db1ce,83,master,passed,978,2019-11-13 04:58:56 UTC,611207138,611207139,611207140,611207141,611207142,611207143,611207144,611207145,611207146,611207147,611207148,611207149,611207150,611207151,611207152,pull_request
610731283,766469573b1ff2d6c8a4e80ebcbbb43227b33b94,83,master,passed,962,2019-11-12 07:42:13 UTC,610731284,610731285,610731286,610731287,610731288,610731289,610731290,610731291,610731292,610731293,610731294,610731295,610731296,610731297,610731298,pull_request
610729650,272f1541be4104e5f64a8f8cd9332a209b2a4832,83,master,passed,968,2019-11-12 07:35:56 UTC,610729651,610729652,610729653,610729654,610729655,610729656,610729657,610729658,610729659,610729660,610729661,610729662,610729663,610729664,610729665,pull_request
610721861,5805ef27ce6a731270137524811960b75fd834f3,83,master,passed,966,2019-11-12 07:10:01 UTC,610721862,610721863,610721864,610721865,610721866,610721867,610721868,610721869,610721870,610721871,610721872,610721873,610721874,610721875,610721876,pull_request
592056437,411867020823cfbd8a083069ff17e222d6a58f44,,renovate/ruby-2.x,failed,1160,2019-10-01 14:35:43 UTC,592056438,592056439,592056440,592056441,592056442,592056443,592056444,592056445,592056446,592056447,592056449,592056454,592056457,592056461,592056462,push
592056394,eaaa5dda556d64aaaa152cfddc37d634e05dc9c9,81,master,passed,1132,2019-10-01 14:31:11 UTC,592056396,592056397,592056398,592056399,592056400,592056403,592056406,592056408,592056410,592056413,592056416,592056417,592056418,592056419,592056421,pull_request
588210874,f04e4e43621ad333b8f6463fcb61099065a95a6b,82,master,passed,1015,2019-09-22 21:37:15 UTC,588210875,588210876,588210877,588210878,588210879,588210880,588210881,588210882,588210883,588210884,588210885,588210886,588210887,588210888,588210889,pull_request
588209240,cf1e8c90b5ab9be93287652837e7d58e9a362d01,,feature/mask-html,passed,990,2019-09-22 21:30:39 UTC,588209241,588209242,588209243,588209244,588209245,588209246,588209247,588209248,588209249,588209250,588209251,588209252,588209253,588209254,588209255,push
577781679,491cf396f90c4df01dd8c21c0bb712622038c97b,81,master,passed,923,2019-08-28 10:45:05 UTC,577781680,577781681,577781682,577781683,577781684,577781685,577781686,577781687,577781688,577781689,577781690,577781691,577781692,577781693,577781694,pull_request
577781651,32327a944615024b87ce12fb4a16e0f6059343de,,renovate/ruby-2.x,passed,916,2019-08-28 10:40:54 UTC,577781652,577781653,577781654,577781655,577781656,577781657,577781658,577781659,577781660,577781661,577781662,577781663,577781664,577781665,577781666,push
571825942,1763a21d1cfa136586ab28bdd2a8fe4e5498c001,80,master,passed,979,2019-08-14 13:21:17 UTC,571825943,571825944,571825945,571825946,571825947,571825948,571825949,571825950,571825951,571825952,571825955,571825959,571825962,571825963,571825964,pull_request
567902153,0b664f53d2e8bd816fe61f68030326c024c5e901,,master,passed,2404,2019-08-05 14:10:52 UTC,567902154,567902155,567902156,567902157,567902158,567902159,567902160,567902161,567902162,567902163,567902164,567902165,567902166,567902167,567902168,push
563231514,07a43f624bcb1407b3c9c7a80679f53040a35e44,,v1.3.2,passed,1176,2019-07-24 19:24:56 UTC,563231516,563231517,563231519,563231522,563231524,563231525,563231526,563231527,563231528,563231529,563231531,563231533,563231536,563231537,563231538,push
563231442,07a43f624bcb1407b3c9c7a80679f53040a35e44,,master,passed,1153,2019-07-24 19:29:46 UTC,563231443,563231444,563231445,563231446,563231447,563231448,563231449,563231450,563231451,563231452,563231453,563231454,563231455,563231456,563231457,push
562696858,89ca12083684b74233ad8157d92a34087773d84d,,master,passed,1181,2019-07-23 17:25:34 UTC,562696859,562696860,562696861,562696862,562696863,562696864,562696865,562696866,562696867,562696868,562696869,562696870,562696871,562696872,562696873,push
554624935,6fde94f3e8de74c939522680f62a4ba911c727c6,,master,passed,1231,2019-07-05 10:18:44 UTC,554624936,554624937,554624939,554624941,554624942,554624943,554624944,554624945,554624946,554624947,554624948,554624949,554624950,554624951,554624952,push
554624819,f4df38cdf45d652cbd13cf1cfd1c424b822d5d0b,,master,canceled,0,,554624820,554624821,554624822,554624823,554624824,554624825,554624826,554624827,554624828,554624829,554624830,554624831,554624832,554624833,554624834,push
554624647,9459f316e109e32ab3c7546478f08b1904787f4d,,master,canceled,0,,554624648,554624649,554624650,554624651,554624652,554624653,554624654,554624655,554624656,554624657,554624658,554624659,554624660,554624661,554624662,push
554624469,36ada340e0720d514527940a3e3d4dd0deb4a084,,master,canceled,0,,554624470,554624471,554624472,554624473,554624474,554624475,554624476,554624477,554624478,554624479,554624480,554624481,554624482,554624483,554624484,push
554624259,15929c181bc477b815e0f7cd0398b5b486de402f,,master,canceled,0,,554624260,554624261,554624262,554624263,554624264,554624265,554624266,554624267,554624268,554624269,554624270,554624271,554624272,554624273,554624274,push
554621565,c0699adabdf46b3d1e7e9a934f69507bdeb68028,78,master,errored,262,2019-07-05 10:16:12 UTC,554621566,554621567,554621568,554621569,554621570,554621571,554621572,554621573,554621574,554621575,554621576,554621577,554621578,554621579,554621580,pull_request
554621532,37d208f8cece9600095865d6ef3ead5dbffce376,,renovate/ruby-2.x,errored,376,2019-07-05 10:13:14 UTC,554621533,554621534,554621535,554621536,554621537,554621538,554621539,554621540,554621541,554621542,554621543,554621544,554621545,554621546,554621547,push
554621455,f8a1fa410d7a7a95b80ab788d4ab56972c3f6c46,,master,passed,1123,2019-07-05 10:08:08 UTC,554621456,554621457,554621458,554621459,554621460,554621461,554621462,554621463,554621464,554621465,554621466,554621467,554621468,554621469,554621470,push
554620769,1c2eb5cb21690f8d50cc842052f392cbc13b0495,77,master,errored,255,2019-07-05 10:05:39 UTC,554620770,554620771,554620772,554620773,554620774,554620775,554620776,554620777,554620778,554620779,554620780,554620781,554620782,554620783,554620784,pull_request
554620732,a24746c6397d2528a1ab80296e067584ca44b8f0,,renovate/configure,errored,657,2019-07-05 10:02:16 UTC,554620733,554620734,554620735,554620736,554620737,554620738,554620739,554620740,554620741,554620742,554620743,554620744,554620745,554620746,554620747,push
554121845,e7fe7b9751d605c3bc31a253788928e268d63edf,,master,passed,1113,2019-07-04 07:47:28 UTC,554121846,554121847,554121848,554121849,554121850,554121851,554121852,554121853,554121854,554121855,554121856,554121857,554121858,554121859,554121860,push
