build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
745938791,9018b2a26e99c343fcf4db20b1e648e60ffbda85,,master,passed,1050,2020-11-26 14:28:46 UTC,745938792,745938793,745938794,745938795,push
745806639,bacbf20579a3e5d07fbf4eea242c3cf5487d1708,549,master,passed,871,2020-11-25 12:36:55 UTC,745806640,745806641,745806642,745806643,pull_request
745806631,a1ee9dd4847398fd1dab63aa68cc5a6548a840a4,,dependabot/maven/org.mockito-mockito-core-3.6.28,passed,868,2020-11-25 11:43:24 UTC,745806635,745806636,745806637,745806638,push
743597239,b3701fe41c0ac58d58c58c7307513dfac09c4786,,master,passed,812,2020-11-14 14:42:17 UTC,743597240,743597241,743597242,743597243,push
743597228,c3ea5411add0716154c223a5ccdbb57d35395a38,,mybatis-spring-2.0.6,passed,904,2020-11-14 14:38:28 UTC,743597229,743597230,743597231,743597232,push
743597220,c3ea5411add0716154c223a5ccdbb57d35395a38,,master,canceled,0,,743597221,743597222,743597223,743597224,push
743596012,db52f7d13a1693a30bc3a7f47cbbaafca21739a9,,master,passed,1116,2020-11-14 14:28:32 UTC,743596013,743596014,743596015,743596016,push
743518370,0dfe83d43285099095b30108c84e6d85bd7e0f83,,master,passed,1107,2020-11-14 01:00:28 UTC,743518371,743518372,743518373,743518374,push
743081510,da79fce97e8dd22a56b34a1b0feba809c3bb3adc,547,master,passed,833,2020-11-12 08:48:03 UTC,743081511,743081512,743081513,743081514,pull_request
742995072,2917bd9d65cfd58ca7497a25e0ccbd21f2638e84,,master,passed,1053,2020-11-12 07:23:10 UTC,742995073,742995074,742995075,742995076,push
742994803,f0ea25c62f9d89fc27839a41c2020ac92b9cf63f,,master,canceled,0,,742994804,742994805,742994806,742994807,push
742875449,0196ef6ca0f3171a11d53b4b958103b4a02f5c40,,dependabot/maven/org.assertj-assertj-core-3.18.1,passed,928,2020-11-11 16:55:05 UTC,742875450,742875451,742875452,742875453,push
742875417,2b6d5f3c5af51716fbc287b6aaf870429faa205a,546,master,passed,877,2020-11-11 15:06:12 UTC,742875418,742875419,742875420,742875421,pull_request
742875371,72dc137897ef9afa6cef2dc966edc6265e19951a,,dependabot/maven/spring.version-5.3.1,errored,1288,2020-11-11 13:53:15 UTC,742875372,742875373,742875374,742875375,push
742875366,60f2c4cf0189e390d2ca25335fd6b49a93f5bac0,545,master,passed,861,2020-11-11 13:19:44 UTC,742875367,742875368,742875369,742875370,pull_request
742378082,b716ff08f569a4bc86a97d8119bc009244dd41a1,,master,passed,988,2020-11-09 07:32:19 UTC,742378083,742378084,742378085,742378086,push
742317991,c69454631205ab4421335a72e15bb71ea06ba403,544,master,passed,854,2020-11-09 00:18:28 UTC,742317992,742317993,742317994,742317995,pull_request
742317303,8989a0125b274f6fe378a08d76384aed467f3342,,master,passed,865,2020-11-09 00:12:39 UTC,742317304,742317305,742317306,742317307,push
701201017,9b0ac6679540948c60fa8edd3cf4e891be568805,486,master,passed,742,2020-06-23 09:24:01 UTC,701201018,701201019,701201020,701201021,pull_request
701162397,526466cdd0bb34c63103d235618f3665156a594d,,dependabot/maven/jakarta.servlet-jakarta.servlet-api-4.0.4,passed,771,2020-06-23 06:53:46 UTC,701162398,701162399,701162400,701162401,push
701162390,dfc64f26be4a6f75250b7023a65d8e95296822d2,485,master,passed,827,2020-06-23 06:53:40 UTC,701162391,701162392,701162393,701162394,pull_request
700520519,d1382510b901986ea38cdddd21225867185de757,,master,passed,893,2020-06-21 07:43:30 UTC,700520520,700520521,700520522,700520523,push
700519914,c1b267dd0898663b9fc3fb3d769707fda0c58292,,master,passed,922,2020-06-21 07:39:04 UTC,700519915,700519916,700519917,700519918,push
700509235,6b4c5e815d9bbc72a72384b217ddd541d96199d5,,master,passed,864,2020-06-21 06:01:02 UTC,700509236,700509237,700509238,700509239,push
700505626,9ace983b36d93646e67002921ab3734fe717d22d,484,master,passed,683,2020-06-21 05:15:07 UTC,700505627,700505628,700505629,700505630,pull_request
697929972,3f7274e7b833b97711e935e132c2254f3af889cd,,master,passed,784,2020-06-13 09:56:05 UTC,697929973,697929974,697929975,697929976,push
697928443,9bc0662d9bb9252e74bf91dba5d7c21025d32c57,483,master,passed,627,2020-06-13 09:44:31 UTC,697928444,697928445,697928446,697928447,pull_request
697926485,de073412f78f421c2e705d5258273cd6064a1f0c,,master,passed,846,2020-06-13 09:32:11 UTC,697926486,697926487,697926488,697926489,push
697925525,209221fcd9967a68da931b1c17516021f88611bc,482,master,passed,668,2020-06-13 09:25:27 UTC,697925526,697925527,697925528,697925529,pull_request
697882381,55de3b7ce6f870e96cc5900018cae6cc9bbc0065,,master,passed,935,2020-06-13 03:49:04 UTC,697882382,697882383,697882384,697882385,push
697655379,3e7c866d2a3cff0b4d8fe0fdac8c7487c27b439b,,master,passed,1045,2020-06-12 15:09:07 UTC,697655380,697655382,697655383,697655384,697655385,push
697510662,d19308a1cd1b095470c1f15abc4b2effc66cd570,,dependabot/maven/spring-batch.version-4.2.4.RELEASE,passed,836,2020-06-12 06:47:42 UTC,697510663,697510664,697510665,697510666,697510667,push
697510656,fdf6827b7fc817d6a1f3408721827ffd3c287212,480,master,passed,956,2020-06-12 06:45:26 UTC,697510657,697510658,697510659,697510660,697510661,pull_request
697212879,e8e22158ae9366afde6b80e4f727dcd808ac8752,,master,passed,1061,2020-06-11 13:05:32 UTC,697212880,697212881,697212882,697212883,697212884,push
697122282,b9a304794e29990c3128d45dbbc0e5b74045f456,,dependabot/maven/spring-batch.version-4.2.3.RELEASE,passed,816,2020-06-11 06:55:57 UTC,697122283,697122284,697122285,697122286,697122287,push
697122276,eb7520763a39bfb0cb3ea8b1ab7405f21fefaa23,479,master,passed,861,2020-06-11 06:53:01 UTC,697122277,697122278,697122279,697122280,697122281,pull_request
696991882,f3915d8c359b4f94f658a422c09140cbad0f9858,,master,passed,1091,2020-06-10 20:35:19 UTC,696991883,696991884,696991885,696991886,696991887,push
696740380,c821ecdac53b4261cda860e86e22017e2e55a115,,dependabot/maven/spring.version-5.2.7.RELEASE,passed,820,2020-06-10 07:54:58 UTC,696740381,696740382,696740383,696740384,696740385,push
696740374,d3c186f3635596d3af8f29ca956da23fa2d12e6b,478,master,passed,890,2020-06-10 07:51:02 UTC,696740375,696740376,696740377,696740378,696740379,pull_request
694858782,6e1c08982eaf0027dde6ad2be668aa9867505e43,,master,passed,849,2020-06-05 00:37:33 UTC,694858783,694858784,694858785,694858786,694858787,push
694858751,b06c055ab886b2d12d93b06796f5be1c48a90296,,mybatis-spring-2.0.5,passed,858,2020-06-05 00:35:20 UTC,694858752,694858753,694858754,694858755,694858756,push
694858727,b06c055ab886b2d12d93b06796f5be1c48a90296,,master,canceled,0,,694858729,694858731,694858732,694858733,694858734,push
694780407,83526a435846b664a84b3365d337e31afe0871bc,,master,passed,960,2020-06-04 19:32:27 UTC,694780408,694780409,694780410,694780411,694780412,push
694777718,d731ec6a0b9b12d4cc60d65efb4552639e3f50f9,477,master,passed,893,2020-06-04 19:25:33 UTC,694777719,694777720,694777721,694777722,694777725,pull_request
694772109,78504c18d4f5961d5b8522f5e8717daf96ae3e9f,,master,passed,1138,2020-06-04 19:09:32 UTC,694772110,694772111,694772112,694772113,694772114,push
687963258,a15f145a2a4ffe92a224c9efa7f557cc767a0b24,,master,passed,1032,2020-05-17 04:35:22 UTC,687963259,687963260,687963261,687963262,687963263,push
687961599,f7694c4b75ed6d5bbfcd8a2f687d10f203a5b1d5,,master,passed,976,2020-05-17 04:19:11 UTC,687961600,687961601,687961602,687961603,687961604,push
687958005,076d9e624aa1273c7b9197c7885cfd693cd2ceaa,470,master,passed,845,2020-05-17 04:12:29 UTC,687958006,687958007,687958008,687958009,687958010,pull_request
687957987,5deee32a2d8113794797dd364fb7cc2a8afd0cb5,,dependabot/maven/org.junit.jupiter-junit-jupiter-engine-5.6.2,passed,685,2020-05-17 04:09:30 UTC,687957988,687957989,687957990,687957991,687957992,push
687957777,9a52735f1c3d41b51bcab0c3ee538b5f630e1d72,,master,passed,1025,2020-05-17 04:06:06 UTC,687957778,687957779,687957780,687957781,687957782,push
686221972,6477ed823fbef42edc9bc5292699bef25f693262,,master,errored,963,2020-05-12 17:45:19 UTC,686221973,686221974,686221975,686221976,686221977,push
685535326,a18fccd390a506a422d91c1356d70b98c1188555,,dependabot/maven/org.assertj-assertj-core-3.16.1,errored,788,2020-05-11 07:47:06 UTC,685535327,685535328,685535329,685535330,685535331,push
685535318,d7b7097a7b7d42bd0a47efc3e7d88e4c7cd7253a,474,master,errored,794,2020-05-11 07:44:50 UTC,685535319,685535320,685535321,685535322,685535323,pull_request
684002099,ab7287ed678e1a00228e7e19345a07c3638b126b,,master,errored,995,2020-05-06 20:37:06 UTC,684002100,684002101,684002102,684002103,684002104,push
683708144,853678c591d18c16249ac545cdfca8f9ade79e1c,,dependabot/maven/org.assertj-assertj-core-3.16.0,errored,841,2020-05-06 06:57:14 UTC,683708145,683708146,683708147,683708148,683708149,push
683708138,d33c1fd85d05bc6647fce72d95081239e1f03998,473,master,errored,930,2020-05-06 06:55:10 UTC,683708139,683708140,683708141,683708142,683708143,pull_request
680993858,34d8d533939103742c81fa1421c9a71b155e969a,,master,errored,1013,2020-04-29 13:00:44 UTC,680993859,680993860,680993861,680993862,680993863,push
680884212,c421a611870177a9a90b896a2fcfbd763d8cec24,,dependabot/maven/spring.version-5.2.6.RELEASE,errored,868,2020-04-29 07:04:21 UTC,680884213,680884214,680884215,680884216,680884217,push
680884206,71587ac48f911b05945db8c21b71a6a69badd26b,471,master,errored,948,2020-04-29 07:01:49 UTC,680884207,680884208,680884209,680884210,680884211,pull_request
674293503,477c948d2503014c154cd395c54783f622aec623,,dependabot/maven/org.junit.jupiter-junit-jupiter-engine-5.6.2,errored,774,2020-04-13 08:28:09 UTC,674293504,674293505,674293506,674293507,674293508,push
674293495,69dd81ce3d55a9f5035f720fe6bf020e6fff87d8,470,master,errored,772,2020-04-13 08:25:53 UTC,674293496,674293497,674293498,674293499,674293500,pull_request
673431296,5535d0f9fcad4581b702f37e27bd5510d4007ba6,469,master,errored,921,2020-04-10 13:47:58 UTC,673431297,673431298,673431299,673431300,673431301,pull_request
670120904,944deb71f7f4e28802d4a637e125524024eac132,468,master,passed,875,2020-04-02 13:01:11 UTC,670120905,670120906,670120907,670120908,670120909,pull_request
670119013,61d217e27ee0cff570e9f2c10c6ddb3b5448c6fc,,master,passed,1100,2020-04-02 12:56:02 UTC,670119014,670119015,670119016,670119017,670119018,push
670015578,2ca49ad5f998c10b01978731625489077430c29b,467,master,passed,936,2020-04-02 06:58:11 UTC,670015579,670015580,670015581,670015582,670015583,pull_request
670015572,51dadd4962b41a6a60a625fe270116b5e16f02e3,,dependabot/maven/spring-batch.version-4.2.2.RELEASE,passed,990,2020-04-02 06:55:08 UTC,670015573,670015574,670015575,670015576,670015577,push
669791254,f813ce1f4de8f100f0a2b2eb8db0941ab594c7c8,,master,passed,1167,2020-04-01 16:56:33 UTC,669791255,669791256,669791257,669791258,669791259,push
669085416,b95f58e0008a875f075d072ccb0813559cc085e6,466,master,passed,951,2020-03-31 05:00:31 UTC,669085417,669085418,669085419,669085420,669085421,pull_request
666811277,08b7361a3353e53b8b06be934f2796046be3bed2,,master,passed,1128,2020-03-25 14:31:50 UTC,666811278,666811279,666811280,666811281,666811283,push
666664063,bd48f0a7759348d006566844f1fc109b2c0f12ac,,dependabot/maven/spring.version-5.2.5.RELEASE,passed,925,2020-03-25 07:03:05 UTC,666664064,666664065,666664066,666664067,666664068,push
666664057,5b331af121d644909cae3eca855afbd37b6c38b7,465,master,passed,970,2020-03-25 06:57:24 UTC,666664058,666664059,666664060,666664061,666664062,pull_request
665972963,007cb82ce1891efcf20a746e9f7e9e55c7b932ea,,master,passed,1076,2020-03-23 17:32:40 UTC,665972964,665972965,665972966,665972967,665972968,push
665737860,bb3acc2edb83f428b47db0848042abd539b9c795,,dependabot/maven/org.junit.jupiter-junit-jupiter-engine-5.6.1,passed,851,2020-03-23 07:33:18 UTC,665737861,665737862,665737863,665737864,665737865,push
665737852,1481eac79472cb79c93f249b6fef2e72160e9add,464,master,passed,852,2020-03-23 07:29:48 UTC,665737853,665737854,665737855,665737856,665737857,pull_request
664751471,02781d64d28c6092a36a8b3f159a70f459014e40,,master,passed,1036,2020-03-20 08:30:20 UTC,664751472,664751473,664751474,664751475,664751476,push
664744335,5e543468cb0b970da4283a01a12c2cef97f6dbbd,,master,passed,1147,2020-03-20 08:04:09 UTC,664744336,664744337,664744338,664744339,664744340,push
664728938,3d6ad60c7395d69fdaba45afe1cf2bfdafed9583,,dependabot/maven/org.jboss.byteman-byteman-bmunit-4.0.11,passed,848,2020-03-20 07:49:07 UTC,664728939,664728940,664728941,664728942,664728943,push
664728926,7d0e440aefabc3a6cc9eec1c1a5fd5b4332298d0,463,master,passed,955,2020-03-20 06:58:44 UTC,664728927,664728928,664728929,664728930,664728931,pull_request
664277132,ae69d615411c63e3059a8dfd69cdb3621027dffb,462,master,passed,910,2020-03-19 07:27:55 UTC,664277133,664277134,664277135,664277136,664277137,pull_request
663551146,33212d93570ad23bd01b1039ab9d1f490d2c231e,,master,passed,1256,2020-03-17 15:23:25 UTC,663551147,663551148,663551149,663551150,663551151,push
663551050,1ef2316739b09d7c5fbad74f7060e25064c3e5de,,master,canceled,0,,663551051,663551052,663551053,663551054,663551055,push
663550695,4f65e668552f378773353084a849b3d0cf25bb69,,master,passed,1144,2020-03-17 15:20:20 UTC,663550696,663550697,663550698,663550699,663550700,push
663378163,b20c622aa76f72c68b064f7205a81d6f3775b428,461,master,passed,853,2020-03-17 07:10:45 UTC,663378164,663378165,663378166,663378167,663378168,pull_request
663378152,121e85603976ceb9fae999dbfa4032662ebf9f3d,,dependabot/maven/com.mockrunner-mockrunner-core-2.0.4,passed,828,2020-03-17 07:07:45 UTC,663378153,663378154,663378155,663378156,663378157,push
663378117,26e5d163806f3f43678077968d2375d9a87e49fe,460,master,passed,880,2020-03-17 07:04:41 UTC,663378118,663378119,663378120,663378121,663378122,pull_request
663378111,4de51abe8bfa9051a8e84516f7ac1f737604dfba,,dependabot/maven/com.mockrunner-mockrunner-jdbc-2.0.4,passed,813,2020-03-17 07:01:26 UTC,663378112,663378113,663378114,663378115,663378116,push
663378069,a636720d1af6ed13e04444b4629ff04cf7beb46f,,dependabot/maven/com.mockrunner-mockrunner-ejb-2.0.4,passed,875,2020-03-17 06:58:03 UTC,663378070,663378071,663378072,663378073,663378074,push
663378063,9ea32f083e7afa0e5c4f2d87380d29b9a4c5f2bf,459,master,passed,895,2020-03-17 06:55:14 UTC,663378064,663378065,663378066,663378067,663378068,pull_request
663191789,0871770a52da4a88aa6aa68dd9af26902b824f83,,master,passed,1045,2020-03-16 18:38:55 UTC,663191790,663191791,663191792,663191793,663191794,push
663187897,687f098e748b002bbebc5bab8703bddbc7cb0e53,458,master,passed,1025,2020-03-16 18:28:36 UTC,663187898,663187899,663187900,663187901,663187902,pull_request
663065103,774379accc06d09d2680cd4200bc6f3ce390eada,,master,passed,1227,2020-03-16 13:37:11 UTC,663065104,663065105,663065106,663065107,663065108,push
663065053,fa57a8d29b183e176e1febc4147d613a0836e20c,,master,canceled,0,,663065054,663065055,663065056,663065058,663065060,push
663064911,fa2f35d7739f0d02880cf781c43ead9a4a48fefe,,master,canceled,0,,663064912,663064913,663064914,663064915,663064916,push
663064837,80d1b027a5a56048b4844c6470af67c19ef301ed,,master,canceled,0,,663064838,663064839,663064840,663064841,663064842,push
662942852,5a46409f9d8e6ab2098beb5a5c70ec5125b51671,457,master,passed,846,2020-03-16 08:06:48 UTC,662942853,662942854,662942855,662942856,662942857,pull_request
662942846,0d9023ea198f04f201cec099945042198d6f470c,,dependabot/maven/com.mockrunner-mockrunner-ejb-2.0.3,passed,823,2020-03-16 08:04:09 UTC,662942847,662942848,662942849,662942850,662942851,push
662942798,9ca2e79ff58ef17203e1aa1b550b12deda687ca6,456,master,passed,851,2020-03-16 08:00:35 UTC,662942799,662942800,662942801,662942802,662942803,pull_request
662942792,94b41ae09bc6a7407c12ae4c7f1be63e41091923,,dependabot/maven/com.mockrunner-mockrunner-core-2.0.3,passed,811,2020-03-16 07:57:22 UTC,662942793,662942794,662942795,662942796,662942797,push
662942699,fb7e078e95ceb5195c37cf49d107c34223995c0b,455,master,passed,848,2020-03-16 07:54:03 UTC,662942700,662942701,662942702,662942703,662942704,pull_request
662942691,f56593ac75454999c3cfdd940d21fb90203a3d0a,,dependabot/maven/com.mockrunner-mockrunner-jdbc-2.0.3,passed,835,2020-03-16 07:50:48 UTC,662942692,662942693,662942694,662942695,662942696,push
662942591,c9ceb6f6bff4ee269a6f8b0e79a7a90dd1243509,,dependabot/maven/org.mockito-mockito-core-3.3.3,passed,858,2020-03-16 07:43:49 UTC,662942592,662942593,662942594,662942595,662942596,push
662942583,0f1a1a8395c51375830e5ba7fddf88310fa2edc7,454,master,passed,837,2020-03-16 07:40:23 UTC,662942584,662942585,662942586,662942587,662942588,pull_request
662793565,f2d2aed64933b019baba369e0ae942ebe1c71d9a,,master,passed,1038,2020-03-15 18:59:34 UTC,662793566,662793567,662793568,662793569,662793570,push
662791207,f0e3fe7204e3c93e2fddb442648a678f816c935d,453,master,passed,945,2020-03-15 18:50:43 UTC,662791208,662791209,662791210,662791211,662791212,pull_request
659839916,5a72486e60e67fd8fa2ee174b7cd30b89324e15b,,master,passed,885,2020-03-08 16:14:46 UTC,659839917,659839918,659839919,659839920,659839921,push
659839893,709e5c85c5b681a5eb2d2750fd99f43154a950e4,,mybatis-spring-2.0.4,passed,931,2020-03-08 16:11:12 UTC,659839894,659839895,659839896,659839897,659839898,push
659839848,709e5c85c5b681a5eb2d2750fd99f43154a950e4,,master,canceled,0,,659839849,659839850,659839851,659839852,659839853,push
659839555,7b543476c8055e59b0628d8852af1900ef9c9ef5,,master,passed,1168,2020-03-08 16:07:44 UTC,659839556,659839557,659839558,659839559,659839560,push
659243410,ec91145620faa9d4d1eef02c3c594f894a4e0bd0,,master,passed,1117,2020-03-06 16:52:27 UTC,659243411,659243412,659243413,659243414,659243415,push
659240265,f9b954dd1ee0f0ff1a26ccfd69cf784fb24b1e5a,,master,passed,1109,2020-03-06 16:39:10 UTC,659240266,659240267,659240268,659240269,659240270,push
656100691,46e0f9c291fb8f3ec6f0dde066abee9b8227752f,,master,passed,1139,2020-02-28 04:27:31 UTC,656100692,656100693,656100694,656100695,656100696,push
655227186,ce914b885cba7d44faa6222094f451bb8a3af894,,dependabot/maven/spring.version-5.2.4.RELEASE,passed,1231,2020-02-26 07:26:50 UTC,655227187,655227188,655227189,655227190,655227191,push
655227175,d58407ff8dc1e9582b7d1c5561f6d27c949526a0,448,master,passed,844,2020-02-26 07:23:27 UTC,655227176,655227177,655227178,655227179,655227180,pull_request
654707922,bcb79553985615d674d5d774d7ce4705312b8f0f,,master,passed,1085,2020-02-25 02:24:54 UTC,654707923,654707924,654707925,654707926,654707927,push
654282172,04152591073807ce85d54ced0e6b848f02c15355,,dependabot/maven/org.mockito-mockito-core-3.3.0,passed,836,2020-02-24 07:56:24 UTC,654282173,654282174,654282175,654282176,654282177,push
654282166,128227ab6f31f0701a337133889a16a48a9e5b08,447,master,passed,861,2020-02-24 07:52:46 UTC,654282167,654282168,654282169,654282170,654282171,pull_request
646676775,444a7e334c3b55f76387f1e596082ba27a1d04eb,,master,passed,1182,2020-02-06 01:40:44 UTC,646676776,646676777,646676778,646676779,646676780,push
645324217,51f51b67bb31ac15b1a2f92178a6325eccebc827,,dependabot/maven/org.mybatis-mybatis-3.5.4,passed,833,2020-02-03 09:00:29 UTC,645324219,645324220,645324221,645324222,645324223,push
645324205,d40ca0e772d12fffaa5be37c540f63db99c7b1ac,446,master,passed,816,2020-02-03 08:56:49 UTC,645324206,645324207,645324208,645324209,645324210,pull_request
643372476,b8eca840a39ae90054afecf07270d05f84b83590,,master,passed,1134,2020-01-29 13:12:59 UTC,643372477,643372478,643372479,643372480,643372481,push
643257444,9e2d93180ef3639c8ab99ae5179e80f3fd457b24,,dependabot/maven/org.assertj-assertj-core-3.15.0,passed,945,2020-01-29 07:23:57 UTC,643257445,643257446,643257447,643257448,643257449,push
643257438,be50fe7161e9c4484e9c15ea2f13c50fb50e660b,445,master,passed,992,2020-01-29 07:19:45 UTC,643257439,643257440,643257441,643257442,643257443,pull_request
640291352,921de03958a53a149fda82a8996eccc687fe2335,,master,passed,1222,2020-01-22 05:15:23 UTC,640291353,640291354,640291355,640291356,640291357,push
640291228,f3730c6ee7a7380f89e8baff09a9ef623a3d8023,,master,canceled,0,,640291229,640291230,640291231,640291232,640291233,push
639810118,91ac8935d2c11be93e515bca6d99043fa141003e,443,master,passed,787,2020-01-21 08:31:34 UTC,639810119,639810120,639810121,639810122,639810123,pull_request
639810008,e410e491c33f21b4ee3261b622a9f30fb927ab12,444,master,passed,814,2020-01-21 08:28:28 UTC,639810009,639810010,639810011,639810012,639810013,pull_request
639810002,11c7c6b11b78a3fbdcf20cb1aca2ba365fbeaf00,,dependabot/maven/org.jboss.byteman-byteman-bmunit-4.0.10,passed,798,2020-01-21 08:25:27 UTC,639810003,639810004,639810005,639810006,639810007,push
639809838,b196c31d47d99f785da3c110728e2239803fc0e4,,dependabot/maven/org.junit.jupiter-junit-jupiter-engine-5.6.0,passed,850,2020-01-21 08:12:18 UTC,639809839,639809840,639809841,639809842,639809844,push
639308828,fae06af1e6de7fb14ff42e1bc5b612047f5c63f6,,master,passed,1004,2020-01-20 03:25:26 UTC,639308829,639308830,639308831,639308832,639308833,push
639308033,b8783e98ed841ee2ad7938554ade50c21ccbcdf4,442,master,passed,990,2020-01-20 03:20:53 UTC,639308034,639308035,639308036,639308037,639308038,pull_request
638734545,0f8799f50f692399673d8dc0ea34bafae8c989cf,,master,passed,1091,2020-01-18 05:08:46 UTC,638734546,638734547,638734548,638734549,638734550,push
637280009,782cbd66f920dc0cd282287c31249788d900df91,,dependabot/maven/spring.version-5.2.3.RELEASE,passed,836,2020-01-15 07:40:44 UTC,637280010,637280011,637280012,637280013,637280014,push
637280003,d3ff9f18d19bb2da7d271edb30b9b517fd32d645,441,master,passed,903,2020-01-15 07:37:22 UTC,637280004,637280005,637280006,637280007,637280008,pull_request
626538459,de8316e3630c2004c0aa3cd81148a9119d7daeea,,master,passed,977,2019-12-18 05:29:27 UTC,626538460,626538461,626538462,626538463,626538464,push
626053239,bb33c660a1f7c1fb5b2adce1511d6666c5dc5a08,,dependabot/maven/org.mockito-mockito-core-3.2.4,passed,880,2019-12-17 08:12:21 UTC,626053240,626053241,626053242,626053243,626053244,push
626053233,87a85612f60049d30f5bd2372156a67e106e0806,439,master,passed,1014,2019-12-17 08:08:40 UTC,626053234,626053235,626053236,626053237,626053238,pull_request
624781451,7da2d39cc498bfeb89dab85c2c8e2e47daadf704,,master,passed,1127,2019-12-13 20:14:29 UTC,624781452,624781453,624781454,624781455,624781456,push
624742254,768d87c7588d86f1cb0e18950ad33b79c71fb570,438,master,passed,1029,2019-12-13 18:39:43 UTC,624742255,624742256,624742257,624742258,624742259,pull_request
624734014,f0e8698b08df2e80096e4ece493413d40a104aa4,438,master,passed,1057,2019-12-13 18:18:03 UTC,624734015,624734018,624734019,624734020,624734021,pull_request
624446684,7ec9024f4a7f4129b48a7981e1b8de2c71e494ea,438,master,passed,974,2019-12-13 03:18:35 UTC,624446685,624446686,624446687,624446688,624446689,pull_request
624441273,d8438f967858a294e779dba96c2a5f198d0eff04,438,master,passed,1066,2019-12-13 02:52:23 UTC,624441274,624441275,624441276,624441277,624441278,pull_request
624247414,7811be45eab55ee578a89bca234fe3043e5ce3fb,,master,passed,1112,2019-12-12 17:10:04 UTC,624247415,624247416,624247417,624247418,624247419,push
624033809,5d6756f7aebb01dcc83995ef204225bcc9f65c89,438,master,passed,933,2019-12-12 08:04:36 UTC,624033810,624033811,624033812,624033813,624033814,pull_request
624016892,a6059a6b09a417dcbb2119be8d0d364acac931ef,437,master,passed,920,2019-12-12 07:00:03 UTC,624016893,624016894,624016895,624016896,624016897,pull_request
624016886,94ac8c6ba99b8a6277278b07a4f4de188f8cd287,,dependabot/maven/com.atomikos-transactions-jdbc-5.0.6,passed,924,2019-12-12 06:56:45 UTC,624016887,624016888,624016889,624016890,624016891,push
622585597,f1dece4477639b293d1a01208efc789d2448779e,,master,passed,1192,2019-12-09 10:18:28 UTC,622585598,622585599,622585600,622585601,622585602,push
622514116,cbfea6642bfa1ecb1bc82cc1140e5fc8a59813d3,,dependabot/maven/com.atomikos-transactions-jdbc-5.0.5,passed,909,2019-12-09 07:36:37 UTC,622514117,622514118,622514119,622514120,622514121,push
622514099,fc40d6c0dee0239c10edaeb8e83b57ee6810cbc5,436,master,passed,845,2019-12-09 07:33:01 UTC,622514100,622514101,622514102,622514103,622514104,pull_request
621420758,82f2e75664501f3ceb28865b46c9cfaeac2b9c3a,,master,passed,1053,2019-12-06 02:56:43 UTC,621420760,621420772,621420774,621420775,621420777,push
621418114,59dd3abc53d86d304dd706cebfff115b1e3f1274,435,master,passed,819,2019-12-06 02:50:16 UTC,621418115,621418116,621418117,621418118,621418119,pull_request
621417815,50b57138109ba22b0d59e21d64bb44250f217903,,master,passed,1072,2019-12-06 02:46:37 UTC,621417816,621417817,621417818,621417819,621417820,push
621415253,7c4c404b9d28115eda2c6a5763c3eeca854469f5,433,master,passed,882,2019-12-06 02:38:10 UTC,621415254,621415255,621415256,621415257,621415258,pull_request
621415245,0ba4237fa50e62012c624d592cee158c3307b53e,,dependabot/maven/spring-batch.version-4.2.1.RELEASE,passed,925,2019-12-06 02:34:28 UTC,621415246,621415247,621415248,621415249,621415250,push
621415094,8f089b4c957477b394b68a4a511d184a664a3dfa,,master,passed,1295,2019-12-06 02:30:39 UTC,621415095,621415096,621415097,621415098,621415099,push
620990698,d8884ab51ca2541608a1e3249523525333acc783,,dependabot/maven/spring-batch.version-4.2.1.RELEASE,passed,887,2019-12-05 07:07:03 UTC,620990699,620990700,620990701,620990702,620990703,push
620990690,aed611970f7a611026c52ce955584b9994d12b66,433,master,passed,959,2019-12-05 07:02:50 UTC,620990691,620990692,620990693,620990694,620990695,pull_request
620487158,76946c55bcd8e6c8f99a50c95c3989b2b420b9d8,,dependabot/maven/spring.version-5.2.2.RELEASE,passed,870,2019-12-04 07:15:04 UTC,620487159,620487160,620487161,620487162,620487163,push
620487149,9adfa1025251ff410fa5f9c0a9464100800bb488,432,master,passed,939,2019-12-04 07:10:46 UTC,620487150,620487151,620487152,620487153,620487154,pull_request
619725392,d9788f654a1524257a04951f088c2aaf64169024,,master,passed,1377,2019-12-02 17:19:51 UTC,619725393,619725394,619725395,619725396,619725397,push
619721688,77c0609cf3f18f9235798221988d4a0c5824cf20,430,master,passed,889,2019-12-02 17:11:22 UTC,619721689,619721690,619721691,619721692,619721693,pull_request
619641259,3f12a0135e113bad0c0d7c59d4ec825cba59caad,,master,passed,1082,2019-12-02 14:33:28 UTC,619641260,619641261,619641262,619641263,619641264,push
619640979,d6c2a2c90657c6b17fe50a484dd83c1c9f20f50c,,master,canceled,0,,619640980,619640981,619640982,619640983,619640984,push
619477055,2c6f85d3f3ab8b1de3dbe1b780ae745fb564f7cc,429,master,passed,881,2019-12-02 08:53:49 UTC,619477056,619477057,619477058,619477059,619477060,pull_request
619477044,9d62e0cc56e7bd7cc56e3b99680c37c7b6890966,,dependabot/maven/com.atomikos-transactions-jdbc-5.0.4,passed,884,2019-12-02 08:47:22 UTC,619477046,619477047,619477049,619477050,619477052,push
619476851,1efb7ac23f9eb1199d6345981741e73875c5b2ff,428,master,passed,906,2019-12-02 08:00:25 UTC,619476852,619476853,619476854,619476855,619476856,pull_request
