build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
463287084,f1c0d1490bffcad2f5db76ecf6c3567500e225b4,162,master,failed,476,2018-12-04 11:02:06 UTC,463287085,463287086,463287087,pull_request
459414883,de43c03cf849dd63a9737df6e05791c7a176c93d,,master,failed,517,2018-11-25 15:03:46 UTC,459414884,459414885,459414886,push
459414522,32a0b9d014af30e0f58b54e92dd5615ba6f2c0ca,,master,failed,547,2018-11-25 15:02:10 UTC,459414523,459414524,459414525,push
454921876,d8430d1a69ea830a8019ab9f33e041a72a799dde,,master,passed,539,2018-11-14 10:41:16 UTC,454921877,454921878,454921879,push
449460966,4fcf49a156800ba2dc9be10e3dbb0809c207d74c,160,master,passed,856,2018-11-01 17:46:48 UTC,449460967,449460968,449460969,pull_request
440774000,e6a3ab9261b2a7d73ec8242266636837f1d91be7,129,master,passed,522,2018-10-12 19:04:27 UTC,440774001,440774002,440774003,pull_request
439580362,bb745d4790fb8f016ca426e82316eb4bfc58b643,157,master,passed,549,2018-10-10 10:54:13 UTC,439580363,439580364,439580365,pull_request
439578893,b3aac91d533d03154628c694e81d35d78d192f45,156,master,passed,515,2018-10-10 10:50:54 UTC,439578894,439578895,439578896,pull_request
439066616,a31511d2ffb1708fb096cc3cff877e4123a6880e,,master,passed,537,2018-10-09 10:28:41 UTC,439066617,439066618,439066619,push
439066580,984495fee00a13b769a394d687d8c4e22460a905,154,master,errored,68,2018-10-09 10:36:18 UTC,439066581,439066582,439066583,pull_request
439066061,7cc3cd7db81fbd088910dc93a6b264313a9b0bed,,master,passed,528,2018-10-09 10:26:11 UTC,439066062,439066063,439066064,push
439062451,db6e000ea12e3dae54fd52895d43a0701c560774,,master,failed,511,2018-10-09 10:16:39 UTC,439062452,439062453,439062454,push
439059198,39f71fef980552104c03646cc8fdd615dc46079c,,master,failed,763,2018-10-09 10:08:16 UTC,439059199,439059201,439059202,push
439057544,7013532feb888328279e4e747438a324b33d87e1,,master,failed,443,2018-10-09 10:03:27 UTC,439057545,439057546,439057547,push
439051883,a6ccef8b1f10ad087caaea4278074bc112b277e9,,master,failed,473,2018-10-09 09:49:01 UTC,439051884,439051885,439051886,push
439051774,9e75a1579729c91403c1c4dd88053003ab645a75,131,master,errored,85,2018-10-09 09:47:53 UTC,439051775,439051776,439051777,pull_request
439050563,4d79c73c8cc9e6173d1dd3c25080accd57e35193,,master,failed,481,2018-10-09 09:44:44 UTC,439050564,439050565,439050566,push
439050390,335bf79bdb2b20542f65afcb6cde43b98e928b7b,,master,canceled,0,,439050391,439050392,439050393,push
439050020,e1cded90194b995c24095ddbb0bef7d3a5d3fe16,,master,failed,444,2018-10-09 09:43:00 UTC,439050021,439050022,439050023,push
439049663,77a0db8669ff102fc154c5b9671e4c155152693d,,master,failed,430,2018-10-09 09:42:05 UTC,439049664,439049665,439049666,push
439047683,845e59e5d44b8770baae753a9671a76fc32d69f0,,master,failed,451,2018-10-09 09:36:06 UTC,439047684,439047685,439047686,push
439046633,57398edf969479cd0ce1ce6432fb03184add2f0d,,master,failed,448,2018-10-09 09:33:36 UTC,439046634,439046635,439046636,push
429104563,1a70ce55d62cf2edbd2f6099e6bf99f06aaf4412,154,master,passed,523,2018-09-15 23:22:45 UTC,429104564,429104565,429104566,pull_request
429103873,3e977da21cecd4930e0733b0f90209ea9137e7c4,154,master,failed,511,2018-09-15 23:18:06 UTC,429103874,429103875,429103876,pull_request
429101855,c05abdad4e4b27d9c8ce762007fb42603d708542,154,master,passed,533,2018-09-15 23:04:17 UTC,429101856,429101857,429101858,pull_request
429101111,30646e6b8c604e45d36eb78fd729838d774a6245,154,master,failed,515,2018-09-15 22:59:46 UTC,429101112,429101113,429101114,pull_request
429099726,e154db3618424ae9607c7b9d03f3eb6b36f445cf,154,master,failed,451,2018-09-15 22:52:01 UTC,429099727,429099728,429099729,pull_request
429098442,9ee28a93f4978057032971fb5b4cb4dc3b8aa6d7,154,master,failed,441,2018-09-15 22:43:46 UTC,429098443,429098444,429098445,pull_request
429096039,8c4731fd4fef9d6b190f996be430c5c024011bc9,154,master,failed,555,2018-09-15 22:29:15 UTC,429096040,429096041,429096042,pull_request
429095308,ce5482900971661ad6eb3e606149f92ed5c120e9,154,master,failed,480,2018-09-15 22:25:09 UTC,429095309,429095310,429095311,pull_request
428610889,573ebbf60e91d288b6733e2f3f313d4b410c95aa,153,master,failed,463,2018-09-14 13:04:45 UTC,428610890,428610891,428610892,pull_request
428602781,363186603745bf80c0d7c4e80a7b027600f90193,152,master,failed,447,2018-09-14 12:43:01 UTC,428602782,428602783,428602784,pull_request
428420736,28ff3af709ade4f6bc9a7045a5181ec18cc6b15e,152,master,failed,444,2018-09-14 00:50:17 UTC,428420737,428420738,428420739,pull_request
422561595,290eda4bcbf128022c9358ba6afc59e8540bfc88,151,master,passed,554,2018-08-30 13:43:22 UTC,422561596,422561597,422561598,pull_request
420980433,acbbe6a01de78a05a7af776755db8390d6fe952a,150,master,passed,539,2018-08-27 07:35:31 UTC,420980434,420980435,420980436,pull_request
420813327,53745b98e589040fa93b498b0b1a1296dde1a77f,149,master,passed,563,2018-08-26 18:00:26 UTC,420813328,420813329,420813330,pull_request
420730650,86cd2c99d989616a4ade20ca34961d15d2cdcca7,146,master,passed,557,2018-08-26 11:19:22 UTC,420730651,420730652,420730653,pull_request
420322415,21a57087eb580a5ac8d67a1e61b2717fbcc04200,145,master,passed,544,2018-08-24 22:28:27 UTC,420322416,420322417,420322418,pull_request
419990194,ddda3b6176a840383845cd2942c93eb199b46fda,,master,errored,853,2018-08-24 07:04:08 UTC,419990195,419990196,419990197,push
419713747,8d4c5cd5082c1c2eab8b7083010ce6e3014241b4,,master,passed,602,2018-08-23 15:34:55 UTC,419713748,419713749,419713750,push
419713123,28c5900261ad5a415f47cedbfb40f099c560d9c3,142,master,passed,540,2018-08-23 15:33:40 UTC,419713124,419713125,419713126,pull_request
419712113,66b480964937365e9c7dcd52edc958b5ed7af106,141,master,passed,557,2018-08-23 15:31:52 UTC,419712114,419712115,419712116,pull_request
419709184,321ec70957e2cd217b64c41d4ac11c562f347c26,,master,passed,628,2018-08-23 15:27:29 UTC,419709185,419709186,419709187,push
419708988,d9d98142ae1cde888451cb96366ff1668034c51a,122,master,passed,568,2018-08-23 15:24:43 UTC,419708989,419708990,419708991,pull_request
419708391,b4960c113b4760746bffb50c1e76dcbf429cff12,,master,canceled,0,,419708392,419708393,419708394,push
419708061,6377817663027ca84c070099e79dcea193ee7aae,,master,canceled,0,,419708062,419708063,419708064,push
419707957,f9534a818bf0f0b72e2da816c9e1232c2437de19,,master,canceled,0,,419707958,419707959,419707960,push
419707716,7128492fb3e9a3adc6e1f34670f9702deba42671,130,master,passed,658,2018-08-23 15:21:41 UTC,419707717,419707718,419707719,pull_request
419706757,619e71c56f41825eb96337c90fe658787e5b6de5,,master,passed,655,2018-08-23 15:19:40 UTC,419706758,419706759,419706760,push
419706687,bab11aac37e59acec2dea496714190ac1740322a,,master,canceled,0,,419706688,419706689,419706690,push
419706378,22c93a153f50a334a11c81db3916deb1f534f9cf,,master,passed,560,2018-08-23 15:18:36 UTC,419706379,419706380,419706381,push
419678282,cda3dc154c976deb860d5a2c7a2e928e365992bf,139,master,passed,560,2018-08-23 14:19:03 UTC,419678283,419678284,419678285,pull_request
410007873,ce366ef15b4ab1b79621752c49d983a4ca78e9c0,123,master,passed,517,2018-07-30 19:26:23 UTC,410007874,410007875,410007876,pull_request
404416929,432275cad52c182dc4820e10f93e6f01dc57af95,138,master,passed,667,2018-07-16 12:17:55 UTC,404416930,404416931,404416932,pull_request
402858553,29f33c9fede0c83de9b31fe5c114cc6262e09508,136,master,passed,611,2018-07-11 21:20:33 UTC,402858554,402858555,402858556,pull_request
