build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
672745319,d865bd251bcd914ecd78405f939a4e94269d5f5b,694,master,failed,1218,2020-04-08 23:16:24 UTC,672745320,672745321,672745322,672745323,672745324,672745325,672745326,672745327,672745328,672745329,672745330,672745331,672745332,672745333,672745334,672745335,672745336,672745337,672745338,672745339,672745340,pull_request
671827065,696d4133f8b66b9545e4c3df7b0e9e4fccc9e9ec,692,master,failed,2709,2020-04-06 21:02:21 UTC,671827066,671827067,671827068,671827069,671827070,671827071,671827072,671827073,671827074,671827075,671827076,671827077,671827078,671827079,671827080,671827081,671827082,671827083,671827084,671827085,671827086,pull_request
671810969,aa4a837339225a38292f20f7bc16fd1b02709040,692,master,failed,2644,2020-04-06 20:17:30 UTC,671810970,671810971,671810972,671810973,671810974,671810975,671810976,671810977,671810978,671810979,671810980,671810981,671810982,671810983,671810984,671810985,671810986,671810987,671810988,671810989,671810990,pull_request
671800490,13555a9021407234b7c9af1fb4cda9274905c2ff,692,master,failed,1281,2020-04-06 19:44:44 UTC,671800491,671800492,671800493,671800494,671800495,671800496,671800497,671800498,671800499,671800500,671800501,671800502,671800503,671800504,671800505,671800506,671800507,671800508,671800509,671800510,671800511,pull_request
671605902,304fa40d586734e18528bf7596701c52ecb95990,692,master,failed,1140,2020-04-06 12:27:43 UTC,671605903,671605904,671605905,671605906,671605907,671605908,671605909,671605910,671605911,671605912,671605913,671605914,671605915,671605916,671605917,671605918,671605919,671605920,671605921,671605922,671605923,pull_request
671379491,2721f5a501f0b483df6e7a859429bd69f0f38c2c,692,master,failed,2021,2020-04-05 21:13:14 UTC,671379492,671379493,671379494,671379495,671379496,671379497,671379498,671379499,671379500,671379501,671379502,671379503,671379504,671379505,671379506,671379507,671379508,671379509,671379510,671379511,671379512,pull_request
671375179,350cb05b56d8767cb1fde9c739b271dd91f05cae,692,master,failed,1216,2020-04-05 21:00:43 UTC,671375180,671375181,671375182,671375183,671375184,671375185,671375186,671375187,671375188,671375189,671375190,671375191,671375192,671375193,671375195,671375196,671375199,671375200,671375201,671375202,671375203,pull_request
663372900,245bbb28465e4399504ccb287f3c3963fc4cabd8,686,master,failed,2036,2020-03-17 06:29:27 UTC,663372901,663372902,663372903,663372904,663372905,663372906,663372907,663372908,663372909,663372910,663372911,663372912,663372913,663372914,663372915,663372916,663372917,663372918,663372919,663372920,663372921,pull_request
658224218,c03b93beeb23adf4f9e3c3bd852e187d9b409de4,691,master,errored,827,2020-03-04 13:49:43 UTC,658224219,658224220,658224222,658224224,658224225,658224226,658224227,658224228,658224229,658224230,658224231,658224232,658224233,658224234,658224235,658224236,658224237,658224238,658224239,658224240,658224241,pull_request
636246946,20fb660ba5985b39802dd63753b4c3dddeea04de,688,master,passed,3205,2020-01-13 08:38:04 UTC,636246947,636246948,636246949,636246950,636246951,636246952,636246953,636246954,636246955,636246956,636246957,636246958,636246959,636246960,636246961,636246962,636246963,636246964,636246965,636246966,636246967,pull_request
634358326,61a8ed075ae370a871761792d4d5e21ac46ea579,,master,passed,3439,2020-01-08 18:07:06 UTC,634358328,634358330,634358331,634358332,634358333,634358334,634358335,634358336,634358337,634358338,634358339,634358340,634358341,634358342,634358343,634358344,634358345,634358346,634358347,634358348,634358349,push
630066737,b62cc22ca08638db9bab0b8cc3be7ca57847fb58,689,master,passed,3202,2019-12-27 17:15:24 UTC,630066738,630066739,630066740,630066741,630066742,630066743,630066744,630066745,630066746,630066747,630066748,630066749,630066750,630066751,630066752,630066753,630066754,630066755,630066756,630066757,630066758,pull_request
629345149,d740cddef59f65149d4eb423cc7706b1e43299b4,688,master,passed,3163,2019-12-25 10:34:05 UTC,629345150,629345151,629345152,629345153,629345154,629345155,629345156,629345157,629345158,629345159,629345160,629345161,629345162,629345163,629345164,629345165,629345166,629345167,629345168,629345169,629345170,pull_request
625238242,79c2a20cc1ad8580bb7978ced5d1c6bd34d3aa09,686,master,passed,3459,2019-12-15 09:16:38 UTC,625238243,625238244,625238245,625238246,625238247,625238248,625238249,625238250,625238251,625238252,625238253,625238254,625238255,625238256,625238257,625238258,625238259,625238260,625238261,625238262,625238263,pull_request
625238184,32df2a79917d068b33df7c0f957fd7a1d3e700a4,686,master,passed,3424,2019-12-15 09:05:04 UTC,625238185,625238186,625238187,625238188,625238189,625238190,625238191,625238192,625238193,625238194,625238195,625238196,625238197,625238198,625238199,625238200,625238201,625238202,625238203,625238204,625238205,pull_request
624404237,1787c6a96368a02f7ecd172c3a9392b32b872e66,,master,passed,3713,2019-12-13 00:17:25 UTC,624404238,624404239,624404240,624404241,624404242,624404243,624404244,624404245,624404246,624404247,624404248,624404249,624404250,624404251,624404252,624404253,624404254,624404255,624404256,624404257,624404258,push
