build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
743169409,9bd6b3ef43d04a7125a708948e06ed45ee9e8dcd,,master,canceled,0,,743169410,743169411,743169412,743169413,743169414,743169415,push
743154564,bc6798b2be66a6b8d57a8106960c744bdaad6ffa,,github_actions,failed,302,2020-11-12 11:41:17 UTC,743154565,743154566,743154567,743154568,743154569,743154570,push
742192307,8b632dc1d6f90829b566d4a2aa6a4d12f6e8a3ec,,github_actions,passed,356,2020-11-08 06:30:15 UTC,742192308,742192309,742192310,742192311,742192312,742192313,push
740788253,d1b648496fd923afe69dd2f438769f7b3f880969,,safe_by_default,passed,368,2020-11-02 09:17:42 UTC,740788254,740788255,740788256,740788257,740788258,740788259,push
740781475,e000433f0ebf222ebad4c176623f09364d275953,,safe_by_default,failed,359,2020-11-02 08:48:13 UTC,740781476,740781477,740781478,740781479,740781480,740781481,push
740780680,c1a209d2df6220d49cf2d48ded5822928d855455,,master,passed,358,2020-11-02 08:40:28 UTC,740780681,740780682,740780683,740780684,740780685,740780686,push
740779129,34fe01b7bf32c6a0df6672abd325ea31fbe98fad,,master,passed,354,2020-11-02 08:33:03 UTC,740779130,740779131,740779132,740779133,740779134,740779135,push
740775922,1f3a2310a8dacb511d31a3880d5fc62509ac01d4,,master,passed,354,2020-11-02 08:14:28 UTC,740775923,740775924,740775925,740775926,740775927,740775928,push
740775121,1c5f716eb3fcc74d5a424caee5a1af4ce0d1df9c,,safe_by_default,failed,360,2020-11-02 08:10:22 UTC,740775122,740775123,740775124,740775125,740775126,740775127,push
739860896,716b64e73ceb2417d14003e925a268cdf455458f,,lock_timeout_retries,passed,368,2020-10-29 09:59:48 UTC,739860897,739860898,739860899,739860900,739860901,739860902,push
739854775,ba1cb2115c96a9d8f56f1277c4cfbfba11e2f7bd,,lock_timeout_retries,canceled,0,,739854776,739854777,739854778,739854779,739854780,739854781,push
739846172,4efbdc0a5ef0571968064719134e444c7c9c7950,,migrator,errored,199,2020-10-29 09:25:10 UTC,739846173,739846174,739846175,739846176,739846177,739846178,push
739844589,b690912037a25137b8d5ae740e10de3e074e8785,,lock_timeout_retries,passed,376,2020-10-29 08:35:41 UTC,739844590,739844591,739844592,739844593,739844594,739844595,push
739844083,b51b0acbd4a556faea1ed3742dbc8e5594c9b6ea,,lock_timeout_retries,canceled,0,,739844084,739844085,739844086,739844087,739844088,739844089,push
739843951,f13683f92bb76666f8bfec42abf6f2e88bdc2b6c,,master,passed,364,2020-10-29 08:03:05 UTC,739843952,739843953,739843954,739843955,739843956,739843957,push
739842601,0a8fd15ceaa5080e9ca997dcc06c09e7857cd7f0,,lock_timeout_retries,canceled,0,,739842602,739842603,739842604,739842605,739842606,739842607,push
739842059,ee228760903795791153c382c0b63d50044ccf99,,lock_timeout_retries,canceled,0,,739842060,739842061,739842062,739842063,739842064,739842065,push
739833724,3bb55eea12120b0339d07f14a38fd469c5196d60,,lock_timeout_retries,canceled,0,,739833725,739833726,739833727,739833728,739833729,739833730,push
739831983,53899ff53e0f7c8e912dcd6236145067d664ea97,,migrator,failed,364,2020-10-29 07:11:23 UTC,739831984,739831985,739831986,739831987,739831988,739831989,push
739831594,cb99d910e0ca25c61b96b7e0c9d9ec0f46c29b97,,master,passed,363,2020-10-29 06:44:47 UTC,739831595,739831596,739831597,739831598,739831599,739831600,push
739813346,85a4998824782a2f96618bf808e2007d2be3574c,,lock_timeout_retries,passed,421,2020-10-29 05:01:20 UTC,739813347,739813348,739813349,739813350,739813351,739813352,push
739799092,a0c5bac27cb3dfbd5454e636dd8d4258e6a1d751,,lock_timeout_retries,failed,378,2020-10-29 03:28:48 UTC,739799093,739799094,739799095,739799096,739799097,739799098,push
738443422,1c55ee5ff3207c89dc5f5fb977aa5f9eb34d1957,,master,passed,408,2020-10-23 23:11:03 UTC,738443423,738443424,738443425,738443426,738443427,738443428,push
738422511,846c347a465d8f28670b5e7bfffb4fef06e704bd,,master,failed,372,2020-10-23 21:29:58 UTC,738422512,738422513,738422514,738422515,738422516,738422517,push
738420627,a3842e942e767d914a0db35a2fff5926073acd10,,master,canceled,0,,738420628,738420629,738420630,738420631,738420632,738420633,push
735121889,a2cf141b212e2fec684176b31c4e2bdc6d3dce03,132,master,passed,369,2020-10-12 19:17:01 UTC,735121890,735121891,735121892,735121893,735121894,735121895,pull_request
735121366,e84cfec956d5a50245965e5f3c3ad0965ef1d577,132,master,passed,367,2020-10-12 19:15:08 UTC,735121367,735121368,735121369,735121370,735121371,735121372,pull_request
732003527,1e133224579fe708fd01324504cd4e8fc3f29e71,,master,passed,385,2020-10-01 16:47:59 UTC,732003528,732003529,732003530,732003531,732003532,732003533,push
731953773,4f2c1259115ec0c8b33faad3decdf2f0607cb435,131,master,passed,369,2020-10-01 14:29:53 UTC,731953774,731953775,731953776,731953777,731953778,731953779,pull_request
712381382,c40d386e62eeef110e692149f0c944e3977a3fc7,,master,passed,367,2020-07-27 23:43:05 UTC,712381383,712381384,712381385,712381386,712381387,712381388,push
712378436,8b60d15d2dcfeca0564a11614eb03d71eac61cfb,,master,passed,354,2020-07-27 23:26:56 UTC,712378437,712378438,712378439,712378440,712378441,712378442,push
710991629,7321a4cef6bdb6d040185d1b583f6b847f99c91e,,master,passed,350,2020-07-23 06:01:00 UTC,710991630,710991631,710991632,710991633,710991634,710991635,push
