build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
752111668,11e7d32f9825b0f829084536de8d2e880bd1553b,,lazy_init_coverage,passed,3119,2020-12-30 11:30:59 UTC,752111669,752111670,752111671,752111672,752111673,752111674,752111675,752111676,push
749043602,85dcb48b8e05ff0bce38652b898c1e7cee9159b2,,master,passed,2446,2020-12-11 18:56:15 UTC,749043603,749043604,749043605,749043606,749043607,749043608,push
749041830,c6d76f82904bb84a823cb48a90c16b45b16cd5cd,842,master,errored,141,2020-12-11 15:29:18 UTC,749041831,749041832,749041833,749041834,749041835,749041836,pull_request
749041820,26bf9f7a40a1b276ea03cc569fe4507f8376ed89,,listener-args,passed,2269,2020-12-11 13:58:21 UTC,749041821,749041822,749041823,749041824,749041825,749041826,push
748809290,f1c77ddced0931cdfe2a02b45cdd787596f11921,842,master,failed,3011,2020-12-11 01:30:57 UTC,748809291,748809292,748809293,748809294,748809295,748809296,748809297,748809298,pull_request
748808708,2f584595917983341412d267713e8e2dd3486e3d,,listener-args,failed,3048,2020-12-10 21:42:25 UTC,748808709,748808710,748808711,748808712,748808713,748808714,748808715,748808716,push
748800625,69d395667849b81ee3d267bb1c0c6721a6bd9e00,,master,failed,2993,2020-12-10 18:01:23 UTC,748800626,748800627,748800628,748800629,748800630,748800631,748800632,748800633,push
748591179,3e5724672364c1708a1f38debc779f5883c22561,753,master,failed,3178,2020-12-09 18:05:52 UTC,748591180,748591181,748591182,748591183,748591184,748591185,748591186,748591187,pull_request
748331684,67ef711ce356194fbe57968403d87ff99107d6a2,,master,failed,3083,2020-12-08 21:55:42 UTC,748331685,748331686,748331687,748331688,748331689,748331690,748331691,748331692,push
748319798,c90f3ed78b0dc1480c3f9e240f8fe0cc86544244,,pitest-parent-1.6.1,failed,3092,2020-12-08 19:18:29 UTC,748319799,748319800,748319801,748319802,748319803,748319804,748319805,748319806,push
748317440,97abb158e772c0f2e4f5846424730eccbc26205b,,build-number-1,failed,3141,2020-12-08 16:40:50 UTC,748317441,748317442,748317443,748317444,748317445,748317446,748317447,748317448,push
748317355,97abb158e772c0f2e4f5846424730eccbc26205b,,release,failed,3137,2020-12-08 15:02:32 UTC,748317356,748317357,748317358,748317359,748317360,748317361,748317362,748317363,push
748315435,e1214986c69890e68598e9c25f5b032689616e81,840,release,errored,211,2020-12-08 14:00:40 UTC,748315436,748315437,748315438,748315439,748315440,748315441,748315442,748315443,pull_request
748315284,c90f3ed78b0dc1480c3f9e240f8fe0cc86544244,,master,failed,4723,2020-12-08 12:50:59 UTC,748315285,748315286,748315287,748315288,748315289,748315290,748315291,748315292,push
748311805,2a0b56c6d5a1c8f8f1c075bac02e701aca635121,839,master,errored,249,2020-12-08 12:02:49 UTC,748311806,748311807,748311808,748311809,748311810,748311811,748311812,748311813,pull_request
748311708,7876f3c9723e6072e7968282f62027ab677e456f,,release,canceled,0,,748311709,748311710,748311711,748311712,748311713,748311714,748311715,748311716,push
748311526,47cc95266a5607e1347c4bbe9945b326ef885a9d,,automated_release,failed,7363,2020-12-08 10:43:54 UTC,748311527,748311528,748311529,748311530,748311531,748311532,748311533,748311534,push
747601408,cd80d5c0b701545842509cf035c241a3dfe6a5e9,836,master,passed,3160,2020-12-05 08:42:22 UTC,747601409,747601410,747601411,747601412,747601413,747601414,747601415,747601416,pull_request
747601399,5081f34d1fd464f5703ea626f6cf8794912d8baf,835,master,passed,3011,2020-12-05 08:07:43 UTC,747601400,747601401,747601402,747601403,747601404,747601405,747601406,747601407,pull_request
747601378,227ec9e5714db6fab7619a943bdb22f5060b1d1e,,dependabot/maven/pitest-maven-verification/src/test/resources/pit-powermock/junit-junit-4.13.1,passed,3158,2020-12-05 07:29:34 UTC,747601379,747601380,747601381,747601382,747601383,747601384,747601385,747601386,push
747601360,ec490ecdaa127f1cdb33ab35c1daef6b90bf833e,834,master,passed,3093,2020-12-05 06:41:17 UTC,747601361,747601362,747601363,747601364,747601365,747601366,747601367,747601368,pull_request
747601213,02e19fe5a5cf9099ef21807a9ed00143e3baee83,832,master,passed,3126,2020-12-05 05:38:56 UTC,747601214,747601215,747601216,747601217,747601218,747601219,747601220,747601221,pull_request
747601186,5c1aa47c6f48cfcd582d4d42609a659a638fa7d2,804,master,failed,1013,2020-12-05 04:11:39 UTC,747601187,747601188,747601189,747601190,747601191,747601192,747601193,747601194,pull_request
747601177,7ad57ad4035d62ef2ee1f3b0d0b543d21309061a,,dependabot/maven/junit-junit-4.13.1,failed,1077,2020-12-05 02:17:47 UTC,747601178,747601179,747601180,747601181,747601182,747601183,747601184,747601185,push
747601164,58c16aa92bb43484e2cf51ad757a6a20aa33c87d,,dependabot/maven/pitest-maven-verification/src/test/resources/pit-deterministic-coverage/junit-junit-4.13.1,passed,3194,2020-12-04 23:25:44 UTC,747601165,747601166,747601167,747601168,747601169,747601170,747601171,747601172,push
747601148,ece4444a93c67c9f0d4fcd3d281e036da164c427,831,master,passed,3286,2020-12-04 20:04:17 UTC,747601149,747601150,747601151,747601152,747601153,747601154,747601155,747601156,pull_request
747601137,a7834210c34fbdf2fc62145e3d00eaad30bda60a,,dependabot/maven/pitest-maven-verification/src/test/resources/pit-findOccupiedTestPackages/junit-junit-4.13.1,passed,3261,2020-12-04 16:44:17 UTC,747601138,747601139,747601140,747601141,747601142,747601143,747601144,747601145,push
747601128,77fcc278ea8552d68d7a8d885b58835ea009aaec,,dependabot/maven/pitest-maven-verification/src/test/resources/pit-33-setUserDir/junit-junit-4.13.1,passed,3212,2020-12-04 14:42:44 UTC,747601129,747601130,747601131,747601132,747601133,747601134,747601135,747601136,push
747601119,c3c9ecf9db5361a886c3d244396e9b02eafff5e0,,dependabot/maven/pitest-maven-verification/src/test/resources/pit-158-coverage/junit-junit-4.13.1,passed,3149,2020-12-04 13:00:45 UTC,747601120,747601121,747601122,747601123,747601124,747601125,747601126,747601127,push
747601037,7876f3c9723e6072e7968282f62027ab677e456f,,master,passed,3116,2020-12-04 11:14:58 UTC,747601038,747601039,747601040,747601041,747601042,747601043,747601044,747601045,push
744036043,91f7c99ea1bd4a4c0f524d5ee794ed77c0fac3cc,826,master,errored,1389,2020-11-17 02:31:37 UTC,744036044,744036045,744036046,744036047,744036048,744036049,744036050,744036051,pull_request
744036032,1ba688497fa7a213de3d1e4d349e8c540d6c75f0,,dependabot/maven/pitest/com.thoughtworks.xstream-xstream-1.4.13-java7,errored,951,2020-11-17 01:18:47 UTC,744036033,744036034,744036035,744036036,744036037,744036038,744036039,744036040,push
744035730,c6997c8a0d3bde1ca884cb81cd7ac86f05a28e86,825,master,failed,1752,2020-11-16 23:30:43 UTC,744035731,744035734,744035736,744035738,744035740,744035742,744035744,744035746,pull_request
744035721,792ffd25b632ed75cb502f48ae922d559a4c2af6,,dependabot/maven/pitest-entry/com.thoughtworks.xstream-xstream-1.4.13-java7,failed,1658,2020-11-16 21:25:56 UTC,744035722,744035723,744035724,744035725,744035726,744035727,744035728,744035729,push
740672348,b3d752994e4e0234bb9494e739b1960240f1f9d3,,master,passed,3318,2020-11-01 20:05:44 UTC,740672349,740672350,740672351,740672352,740672353,740672354,740672355,740672356,push
740649850,f432e7f1bfdea3ce70b1892a7b14e4bb28211deb,823,master,passed,3125,2020-11-01 17:49:41 UTC,740649851,740649852,740649853,740649854,740649855,740649856,740649857,740649858,pull_request
740608968,89b4f5cde23a59a73c2f26af410d4f2ad7123572,,master,passed,3070,2020-11-01 14:29:18 UTC,740608969,740608970,740608971,740608972,740608973,740608974,740608975,740608976,push
740608887,19e152381c86a61c7a42f0b68644c06e784a7079,,master,canceled,0,,740608888,740608889,740608890,740608891,740608892,740608893,740608894,740608895,push
740608810,79eed86c1350203e88e5e64bfcbfc51d6718ea26,,master,canceled,0,,740608811,740608812,740608813,740608814,740608815,740608816,740608817,740608818,push
740608349,79eed86c1350203e88e5e64bfcbfc51d6718ea26,,master,canceled,0,,740608350,740608351,740608352,740608353,740608354,740608355,740608356,740608357,push
740608320,24fae6303c94c8b867dd17b7edcdbc649677c5c2,,master,canceled,0,,740608321,740608322,740608323,740608324,740608325,740608326,740608327,740608328,push
740608300,79d4de1640aa3e7dc929a12adedf238f4611ae59,,master,canceled,0,,740608301,740608302,740608303,740608304,740608305,740608306,740608307,740608308,push
740608272,44edd7b3384f5efdd598127119002fd87a970b16,,master,canceled,0,,740608273,740608274,740608275,740608276,740608277,740608278,740608279,740608280,push
740608198,1cd6d06ff8fa082a6173611643e7551731720b6a,,master,canceled,0,,740608199,740608200,740608201,740608202,740608203,740608204,740608205,740608206,push
740608166,533a403ae2ea0ec7cd3d8235e212178254e028dc,,master,canceled,0,,740608167,740608168,740608169,740608170,740608171,740608172,740608173,740608174,push
740608080,892d8813fe192724934d15d5b188916f0e18097d,,master,canceled,0,,740608081,740608082,740608083,740608084,740608085,740608086,740608087,740608088,push
740608056,892d8813fe192724934d15d5b188916f0e18097d,,master,canceled,0,,740608057,740608058,740608059,740608060,740608061,740608062,740608063,740608064,push
740608012,03c4d9fccf6d148cda7bebe04de2828905c640fc,,master,canceled,0,,740608013,740608014,740608015,740608016,740608017,740608018,740608019,740608020,push
740607969,b8b04e82e284267273108dc4f4c9384912a62691,,master,canceled,0,,740607970,740607971,740607972,740607973,740607974,740607975,740607976,740607977,push
740607873,158efc46d779eca64d77d65842cfa8dfea020a2e,,master,canceled,0,,740607874,740607875,740607876,740607877,740607878,740607879,740607880,740607881,push
740607752,40d05b80db10bbc885779c66212890c28097e596,,master,canceled,0,,740607753,740607754,740607755,740607756,740607757,740607759,740607760,740607762,push
740607669,e2c44099ad821eae03d6a7e4c56c4b381b96d825,,master,errored,2900,2020-11-01 14:20:57 UTC,740607670,740607671,740607672,740607673,740607674,740607675,740607676,740607677,push
740285844,8aa8a5f6d3399edfe833e9af0aeedd215c8d071f,821,master,passed,3296,2020-10-30 22:55:22 UTC,740285845,740285846,740285847,740285848,740285849,740285850,740285851,740285852,pull_request
740278602,e58173ce0d9e31f8d1769163c29d487cfac5ac8e,820,master,passed,3332,2020-10-30 22:52:30 UTC,740278603,740278604,740278605,740278606,740278607,740278608,740278609,740278610,pull_request
737082152,0c7bdd708b52052da7b0334a3cadf0a117089b3e,753,master,passed,3392,2020-10-19 14:12:27 UTC,737082153,737082154,737082155,737082156,737082157,737082158,737082159,737082160,pull_request
736416071,bc0afaa0deb3a00a9750d0a25ea043f50d00a149,753,master,failed,1911,2020-10-16 16:00:58 UTC,736416072,736416073,736416074,736416075,736416076,736416077,736416078,736416079,pull_request
735576815,2875f6e3053d1466cd82aaae7c87587aa7be8a59,817,master,errored,2800,2020-10-14 00:13:54 UTC,735576816,735576817,735576818,735576819,735576820,735576821,735576822,735576823,pull_request
735576780,c22541f856d4316442ec5a4e112d154942d0b863,,dependabot/maven/pitest-maven-verification/src/test/resources/pit-findOccupiedTestPackages/junit-junit-4.13.1,passed,3230,2020-10-14 00:13:55 UTC,735576786,735576789,735576791,735576794,735576797,735576799,735576801,735576803,push
735198392,97926b79dc6272d6b3265f70a04915d312df0475,816,master,passed,3017,2020-10-13 04:41:33 UTC,735198393,735198394,735198395,735198396,735198397,735198398,735198399,735198400,pull_request
735198380,3e43f3464d825582c0493963e9bdb1196f6f9a76,,dependabot/maven/pitest-maven-verification/src/test/resources/pit-33-setUserDir/junit-junit-4.13.1,passed,3161,2020-10-13 04:27:46 UTC,735198381,735198382,735198383,735198384,735198385,735198386,735198387,735198388,push
735198030,3b49762a55e7666208126fda10f04ade88288b13,815,master,passed,3113,2020-10-13 04:14:34 UTC,735198031,735198032,735198033,735198034,735198035,735198036,735198037,735198038,pull_request
