build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
737370200,971b5fdad1f39650247a708766112454a10b4c74,1006,master,passed,1186,2020-10-20 10:55:03 UTC,737370201,737370202,737370203,737370204,737370205,737370206,737370207,737370208,737370209,737370210,737370211,737370212,737370213,pull_request
736745550,8891ecfc2ff8347d5d60f7544acb7c03ca323880,995,master,passed,1193,2020-10-18 02:56:06 UTC,736745551,736745552,736745553,736745554,736745555,736745556,736745557,736745558,736745559,736745560,736745561,736745562,736745563,pull_request
735966401,2391a0921fc2b643acd144ce4bde8c367ef6925e,983,shapely-2.0,passed,755,2020-10-15 08:03:15 UTC,735966402,735966403,735966404,735966405,735966406,pull_request
735348279,6cd0db71e5fc4516e41c78995f118afb2b754ebe,983,shapely-2.0,passed,358,2020-10-13 11:02:51 UTC,735348280,735348281,735348282,735348283,735348284,pull_request
735331302,339708e41b5065dfb453d7be4cbaa5baa5f8421a,983,shapely-2.0,passed,360,2020-10-13 09:58:49 UTC,735331303,735331304,735331305,735331306,735331307,pull_request
735330348,c163a3fdd619a1533ecdb0b387f1298508003b2d,983,shapely-2.0,passed,352,2020-10-13 09:55:26 UTC,735330350,735330351,735330352,735330353,735330354,pull_request
735303426,7c928079589296a50b8b5f7f5950783084bf0b9d,983,shapely-2.0,passed,775,2020-10-13 08:14:06 UTC,735303428,735303430,735303431,735303432,735303433,pull_request
734912123,eae4dcbedb0756f658f9982825d5fa23b0061b2a,,master,passed,1119,2020-10-12 06:40:00 UTC,734912124,734912125,734912126,734912127,734912128,734912129,734912130,734912131,734912132,734912133,734912134,734912135,734912136,push
734862446,2abd9e8c57a9343ffb81ba5f0305352cdd546452,997,master,passed,882,2020-10-12 01:32:11 UTC,734862447,734862448,734862449,734862450,734862451,734862452,734862453,734862454,734862455,734862456,734862457,734862458,734862459,pull_request
734662260,3654d24b7f4a3f38dfe1ad76afef5a6908220ead,997,master,passed,1172,2020-10-11 01:30:50 UTC,734662261,734662262,734662263,734662264,734662265,734662266,734662267,734662268,734662269,734662270,734662271,734662272,734662273,pull_request
733426646,6aa828ee56ddedd1c9731c1050aed3c261d6f48c,997,master,failed,706,2020-10-06 18:32:31 UTC,733426647,733426648,733426649,733426650,733426651,733426652,733426653,733426654,733426655,733426656,733426657,733426658,733426659,pull_request
733418610,6a96f477c8da104f351e06b3d435be3bb79fa310,997,master,failed,745,2020-10-06 18:05:53 UTC,733418611,733418612,733418613,733418614,733418615,733418616,733418617,733418618,733418619,733418620,733418621,733418622,733418623,pull_request
733415748,8b48d3a6d125bf64cb23e3e5429006bd049cef88,997,master,canceled,0,,733415749,733415750,733415751,733415752,733415753,733415754,733415755,733415756,733415757,733415758,733415759,733415760,733415761,pull_request
733411139,e1fc9bd89a1e0374789870523e44912b2d83e0bb,997,master,failed,1132,2020-10-06 17:40:37 UTC,733411140,733411141,733411142,733411143,733411144,733411145,733411146,733411147,733411148,733411149,733411150,733411151,733411152,pull_request
732138285,34c22b900a6089eae9ef0e11e54c3052500c65bf,995,master,passed,703,2020-10-02 03:00:12 UTC,732138286,732138287,732138288,732138289,732138290,732138291,732138292,732138293,732138294,732138295,732138296,732138297,732138298,pull_request
732130424,6be81e0757aea2942a518ac12f6a8bdb84a805ae,995,master,failed,1133,2020-10-02 02:06:30 UTC,732130425,732130426,732130427,732130428,732130429,732130430,732130431,732130432,732130433,732130434,732130435,732130436,732130437,pull_request
731196544,6f797cb275e0717b267c3c360e38191b0e285cf9,983,shapely-2.0,failed,751,2020-09-29 07:34:19 UTC,731196545,731196546,731196547,731196548,731196549,pull_request
730563197,73626bce8e99b3f251ad874a41d97d2384e734ce,,master,passed,1382,2020-09-26 19:33:52 UTC,730563198,730563199,730563200,730563201,730563202,730563203,730563204,730563205,730563206,730563207,730563208,730563209,730563210,push
730559017,3b73e272374abfd99184891b098719d23b72ec1c,983,shapely-2.0,failed,345,2020-09-26 19:10:22 UTC,730559018,730559019,730559020,730559021,730559022,pull_request
730558116,53855d7197132f4bc76c43b984c4a64a196d130b,983,shapely-2.0,failed,337,2020-09-26 19:05:40 UTC,730558117,730558118,730558119,730558120,730558121,pull_request
730555451,6bacaf8bf618994881c1d8d20d521e55d3b5430b,983,shapely-2.0,failed,339,2020-09-26 18:47:44 UTC,730555452,730555453,730555454,730555455,730555456,pull_request
730553137,e65f0eef364962d718aad9f9cd36809e5ece9fb3,983,shapely-2.0,failed,357,2020-09-26 18:31:47 UTC,730553138,730553139,730553140,730553141,730553142,pull_request
730184201,ffd9b932778c64bc0765dd835ea019a36afd45c4,983,shapely-2.0,failed,334,2020-09-25 07:56:00 UTC,730184202,730184203,730184204,730184205,730184206,pull_request
730181209,3f1e631982fc933bb69c2ee44c720e08192df37c,983,shapely-2.0,failed,772,2020-09-25 07:41:27 UTC,730181210,730181211,730181212,730181213,730181214,pull_request
727660691,0ab7e640aa07c4caebb393483bef8d1d2443a245,985,shapely-2.0,passed,709,2020-09-16 10:44:07 UTC,727660692,727660693,727660694,727660695,727660696,727660697,727660698,727660699,727660700,727660701,727660702,727660703,727660704,pull_request
727639674,106b6631b7fd2ddaec0db4e4d5f59c595fb0c302,983,shapely-2.0,failed,651,2020-09-16 09:11:08 UTC,727639675,727639676,727639677,727639678,727639679,727639680,727639681,727639682,727639683,727639684,727639685,727639686,727639687,pull_request
727627889,53647ece88e6a31725f50ecc25bac759e03680fc,983,shapely-2.0,failed,673,2020-09-16 08:17:29 UTC,727627890,727627891,727627892,727627893,727627894,727627895,727627896,727627897,727627898,727627899,727627900,727627901,727627902,pull_request
727604759,1d734def727553e271481e8cf71f9ea8ba14bab9,,shapely-2.0,passed,1115,2020-09-16 06:19:44 UTC,727604760,727604761,727604762,727604768,727604769,727604770,727604771,727604772,727604773,727604774,727604775,727604776,727604777,push
726723827,f90daf316331e2a213835bc7035ec9c88febac7f,982,shapely-2.0,passed,715,2020-09-13 08:26:08 UTC,726723828,726723829,726723830,726723831,726723832,726723833,726723834,726723835,726723836,726723837,726723838,726723839,726723840,pull_request
