build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
664032109,6ccba4076f1b96843fa2428804cc5a91bf4b76b8,,0.5.6,passed,2824,2020-03-18 16:52:40 UTC,664032110,664032111,664032112,664032113,664032114,664032115,push
656331787,6ccba4076f1b96843fa2428804cc5a91bf4b76b8,,master,passed,3961,2020-02-28 16:23:44 UTC,656331788,656331789,656331790,656331791,656331792,656331793,push
653689233,d2cb0c615cd4072196b2307ca606f69455945147,1698,master,passed,2839,2020-02-22 00:09:05 UTC,653689234,653689235,653689236,653689237,653689238,653689239,pull_request
653658977,9c4827b8e30fd24e43345cdedad632e386018486,,master,passed,3029,2020-02-21 22:29:19 UTC,653658978,653658979,653658980,653658981,653658982,653658983,push
653606525,061b38d8067c7c779860315ba6fbce5d4d25e473,1697,master,passed,3086,2020-02-21 19:55:39 UTC,653606526,653606527,653606528,653606529,653606530,653606531,pull_request
653522210,8eba594539d39fac3073827c27c2eeb3ad52bff2,,master,passed,3083,2020-02-21 16:09:43 UTC,653522211,653522212,653522213,653522214,653522216,653522217,push
653489521,8396e9576513987e94790faaa4858200045ae8e0,1695,master,passed,3339,2020-02-21 14:50:33 UTC,653489522,653489523,653489524,653489525,653489526,653489527,pull_request
653157490,5fc3b4351edc7192486fac883c6a3affa8116e6e,1695,master,passed,3037,2020-02-20 20:15:54 UTC,653157491,653157493,653157495,653157496,653157497,653157498,pull_request
653154459,3514c5aeceb35ca59f85afeee7d1c5bb9ec8052d,1695,master,errored,2281,2020-02-20 20:02:52 UTC,653154460,653154461,653154462,653154463,653154464,653154465,pull_request
653089018,70156a90bde18d99838f791b74ed828444830dbc,1695,master,failed,3154,2020-02-20 17:24:55 UTC,653089019,653089020,653089021,653089022,653089023,653089024,pull_request
653085362,5fb4ee64a033668950b9b6d408ec8cea435a8524,,master,failed,3168,2020-02-20 17:06:13 UTC,653085363,653085364,653085365,653085366,653085367,653085369,push
653072094,677d57acf9be8946bd74eeab5c6de7a597f8fbaf,1695,master,passed,3254,2020-02-20 16:37:13 UTC,653072095,653072096,653072097,653072098,653072099,653072100,pull_request
652250521,b564a39e61c387ad5048d7b0d213eb24af3cbfd0,1694,master,failed,2965,2020-02-19 00:19:29 UTC,652250522,652250523,652250525,652250527,652250528,652250531,pull_request
652230022,8e0b0ee1145a35dd6247e8a951c40969a7f59e77,1694,master,passed,3093,2020-02-18 23:14:02 UTC,652230023,652230024,652230025,652230026,652230027,652230028,pull_request
650728094,d6ce5ab138c4e762ff5860498699896d2e6d65b6,1694,master,passed,3067,2020-02-15 04:59:42 UTC,650728095,650728096,650728097,650728098,650728099,650728100,pull_request
650601064,05773798dfa5ec16e8eac33658e60ee6971e1cbb,1694,master,passed,3112,2020-02-14 20:21:45 UTC,650601065,650601066,650601067,650601068,650601069,650601070,pull_request
