build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760663635,3f6ca14cd64bc1e16f75163c6ace01dcb99562c0,,master,failed,64,2021-02-27 01:19:05 UTC,760663636,760663637,push
760346113,813ceb95a1ad4281e030da6dc035d4c86cc16c12,,master,failed,62,2021-02-24 18:30:49 UTC,760346114,760346115,push
755572543,ecb6fc94614c70f43622016b0663e65d421ce062,,master,failed,63,2021-01-21 19:12:29 UTC,755572544,755572545,push
750099734,c93b1e3c365f761f11716f1ad0f8d95939fafcd2,,master,errored,56,2020-12-16 22:11:58 UTC,750099735,750099736,push
748915168,ce3be75a63b4d597e8d31d3ca859440d34f82f05,,master,errored,67,2020-12-11 03:11:54 UTC,748915169,748915170,push
748628587,b1be4d4066e242b51cccecb05cc65e8c223fd00b,,master,failed,63,2020-12-09 21:45:10 UTC,748628588,748628589,push
746853894,8f9faf1430ab9489df833b286265905cd0db4085,,master,failed,64,2020-11-30 23:41:03 UTC,746853895,746853896,push
744357261,eb629e87d0ff744276a5cefd49c9a392e5097623,,master,failed,60,2020-11-18 06:25:52 UTC,744357262,744357263,push
739142472,c76a8370b83923068e39298fd85d268af588d6f2,,master,failed,73,2020-10-27 01:11:14 UTC,739142473,739142474,push
735850784,c7f254da8da5d0157e036b7c2785a66a07eecf23,,master,failed,67,2020-10-14 20:52:11 UTC,735850785,735850786,push
731454757,7b83b33e7c4e028e4e5f114c55a1c997ebb9ccd3,,master,failed,63,2020-09-30 00:31:52 UTC,731454758,731454759,push
726432120,a9856eb1299f39cc56181cb21270a4f8b17cab50,,master,failed,66,2020-09-11 21:59:46 UTC,726432121,726432122,push
715311270,df20506e434f4e1e1023bdde959775c0c393eeef,,master,failed,63,2020-08-05 21:58:48 UTC,715311271,715311272,push
704380176,333568e91cc9a1ad0ce1e0826c9bca1cf1c2a66c,,master,failed,69,2020-07-02 16:08:13 UTC,704380177,704380178,push
703438585,6853b99f483fc12ff8a11d03dac468739524dc5a,,master,failed,63,2020-06-30 07:47:49 UTC,703438586,703438587,push
699137668,c3f63d42ca3deefeb4585433c5dd7a32e1d02490,,master,failed,66,2020-06-17 00:32:20 UTC,699137669,699137670,push
698669874,794ab0b00960c3e73c2c0d20bb2e90fcab51cc3c,,master,failed,65,2020-06-15 19:35:49 UTC,698669875,698669876,push
696663038,1b1fed963e97c540a9856662d20177e4043a355d,,master,failed,66,2020-06-09 23:38:36 UTC,696663039,696663040,push
695196697,142d39a7886edfcb65a4028b1634aa8042781fe4,,master,failed,61,2020-06-05 20:31:29 UTC,695196698,695196699,push
691523906,9aa32d96c27cb9ccd22f132736b09cf8f4346ebf,,master,failed,63,2020-05-26 22:59:25 UTC,691523907,691523908,push
685843682,fe45a6c8e8b702d5c3d77c0cff4bbee609b74eb4,,master,failed,61,2020-05-11 20:55:56 UTC,685843683,685843684,push
677062083,ab546e1c294cab10b30f6263ecbc6a4dd3f7bcc0,,master,failed,62,2020-04-20 01:18:44 UTC,677062084,677062085,push
673236450,ea5d30e43298ff6001c740bb9dcd72a162ae7521,,master,failed,62,2020-04-10 00:39:19 UTC,673236451,673236452,push
672759292,7f9eef7f66ecfbac583938dba077d911b4d4f8b9,,master,failed,61,2020-04-09 00:09:48 UTC,672759293,672759294,push
668929446,f86f96887c7de2e821c482e69e604da503bdbd44,,master,failed,62,2020-03-30 20:04:11 UTC,668929447,668929448,push
666563864,324ae6894b5d782bff351496fff0a4671e9cd10d,,master,passed,486,2020-03-24 23:02:00 UTC,666563865,666563866,push
666157484,3f85cfa579f9898033af77c90a3d6c0ed99ae8ea,,master,passed,478,2020-03-24 02:43:12 UTC,666157485,666157486,push
664047717,d05fb67488007e1f38473e92b6a7dfdb37fc3658,,master,passed,479,2020-03-18 17:33:11 UTC,664047718,664047719,push
657230016,e5cf0b6217f628cd62b7fef9e6ddcb79303a8773,,master,passed,483,2020-03-02 10:26:25 UTC,657230017,657230018,push
654277788,90346330c6aa66ee7b1baa0aedd18d3b08397f40,,master,passed,477,2020-02-24 06:44:24 UTC,654277789,654277790,push
653672738,5a3acf5c96e6359fb95150aae7b89e033c8ca344,,master,passed,483,2020-02-21 23:11:10 UTC,653672739,653672740,push
653174522,cd290cd910e0d350f2cffd218a27f29bc3d14d93,,master,passed,481,2020-02-20 20:56:56 UTC,653174523,653174524,push
614298334,695a85036fb9f7d84f186ff81840159947f98470,,master,passed,485,2019-11-20 00:35:51 UTC,614298335,614298336,push
614296139,aa28e4034b02cb9eb91bba63a4121adacd24a8b2,,master,passed,488,2019-11-20 00:28:57 UTC,614296140,614296141,push
614261899,6669c8c1059bed4f7cf7dd15b3dafc3f04f37d4f,,master,passed,481,2019-11-19 22:47:03 UTC,614261900,614261901,push
608343918,2effb9d674fe6ac30b4abab5618982f388634c09,,master,passed,487,2019-11-06 18:35:11 UTC,608343919,608343920,push
601536156,25c3613a0f9f3ffff9e2bd8589724f7f9114be79,,master,passed,486,2019-10-22 22:38:05 UTC,601536157,601536158,push
589327325,a95f01a87ea4981c30ca09f412adea89cdfecee8,,master,passed,474,2019-09-25 08:03:52 UTC,589327326,589327327,push
587102883,c0d7370059b32cb6ef587d36e37981f7c4b7d884,,master,passed,485,2019-09-19 16:40:53 UTC,587102884,587102885,push
586787733,a8e83a8886fda30568865e67fb5afd56059d29e8,,master,passed,494,2019-09-18 23:54:12 UTC,586787734,586787735,push
583844633,a91d8bd801dc3cabcad3897e9ef981cfa2fa6f21,,master,passed,500,2019-09-11 20:26:02 UTC,583844634,583844635,push
583806659,c465e8b8a29d977fdae6bca73a63a69f81250d59,,master,errored,270,2019-09-11 19:02:32 UTC,583806660,583806661,583806662,583806663,push
583335459,89e991eee2d09b4a15313b0b6e1b93e27d641adb,,master,errored,181,2019-09-10 19:58:57 UTC,583335460,583335461,583335462,583335463,push
582057115,4014c822e1c5f82561c04b2f0b1c0958401293f3,31,master,passed,477,2019-09-07 14:03:26 UTC,582057118,582057122,pull_request
580476632,e4ceb3518f8b74b93d6260246a27c284e6c5d616,,master,errored,186,2019-09-03 23:20:53 UTC,580476633,580476634,580476635,580476636,push
580452636,c5e726fb653af88dc6a6f82acf66abc29e77285b,30,master,errored,170,2019-09-03 22:06:13 UTC,580452637,580452640,580452643,580452644,pull_request
580451098,5a58bfaacaa3449d46b5dcf0d448981cfca22f3a,30,master,errored,130,2019-09-03 22:01:31 UTC,580451099,580451100,580451101,pull_request
580447801,4572e195d8fa95ccbd5726da9ee7f8409edd8706,30,master,errored,146,2019-09-03 21:52:49 UTC,580447802,580447803,580447804,pull_request
580271231,bce1787368d9f7a114810c47069ba9f8ab485d26,,master,errored,151,2019-09-03 14:40:01 UTC,580271234,580271235,580271236,580271237,push
579018175,68895376679046c6ed3c2692e59d1c9b634e5ba9,,master,errored,190,2019-08-30 21:55:57 UTC,579018176,579018177,579018178,579018179,579018180,push
578673819,25d6e01d50e42d2be7c93127f7d5cd3187602475,,master,errored,225,2019-08-30 06:46:17 UTC,578673822,578673823,578673824,578673825,578673826,push
569618340,f87f75d49a07d272f857557982d02481f4af87ab,,master,errored,230,2019-08-09 01:35:31 UTC,569618341,569618342,569618343,569618344,569618345,push
565185831,1784f98cbdda9340852cde6d5aa3daaa4cbd63b6,,master,errored,342,2019-07-29 21:07:55 UTC,565185832,565185833,565185834,565185835,565185836,push
560520541,30f41915a2d0be92b548ff213379c60114f05731,,master,failed,746,2019-07-18 14:46:10 UTC,560520542,560520543,560520544,560520545,560520546,push
559718488,6ebd2af7a7ab657f41a2de91da368d76b6e4165f,,master,failed,745,2019-07-16 23:45:07 UTC,559718489,559718490,559718491,559718492,559718493,push
538872986,63852d036f518eb5429c66181b491e42182a8e39,,master,failed,802,2019-05-29 17:47:19 UTC,538872987,538872988,538872989,538872990,538872991,push
538378560,2832a56470408a4c7e52561a32666f795717ad14,,master,failed,815,2019-05-28 18:31:19 UTC,538378561,538378562,538378563,538378564,538378565,push
523470616,bb8b0bad711a6216f55f5e8849450bfa01180538,,master,failed,822,2019-04-23 12:47:23 UTC,523470617,523470618,523470619,523470620,523470621,push
514451306,eac16e81e2abcc0b503824a26e78d1d52b7d1f50,,master,failed,773,2019-04-02 02:24:06 UTC,514451307,514451308,514451309,514451310,514451311,push
513941475,f461c014532636307148ab61bb5b06bfede99ebc,,master,failed,883,2019-04-01 03:29:53 UTC,513941476,513941477,513941478,513941479,513941480,push
487200406,85dc7383da0d67f368273dcfc3bf076ea6f335fc,,master,failed,420,2019-01-31 23:51:27 UTC,487200407,487200408,487200410,487200411,487200414,push
485563128,2aae97db237ef4cb0a0cc1b0fcdf99caa83481d7,,master,failed,426,2019-01-28 19:37:07 UTC,485563129,485563130,485563131,485563132,485563133,push
484657276,cb0c87378ff740a2e151a002b9e203e6d3116961,,master,failed,419,2019-01-26 05:18:13 UTC,484657277,484657278,484657279,484657280,484657281,push
477989512,d384a46a5a7a5cc5bdc48baffcabe6fa6378f481,,master,failed,699,2019-01-10 19:22:04 UTC,477989513,477989514,477989515,477989516,477989517,push
461481845,8b6d783742ddacc87946ab9b5d0bc86ba7a39549,,master,failed,362,2018-11-29 21:06:08 UTC,461481846,461481847,461481848,461481849,461481850,push
451013249,d3b17ab7e00e9d0653d8f116bd1b4d9baa9f16f9,,master,failed,717,2018-11-05 18:48:15 UTC,451013251,451013253,451013255,451013257,451013258,push
449476408,86c3026abb065c6cd7cf0adc6f3ff7c5f6ad7bee,,master,failed,681,2018-11-01 18:19:33 UTC,449476409,449476410,449476411,449476412,449476413,push
449200729,64c254cc74b6a2e64c4ab3fadd147739c9bf222b,,master,failed,366,2018-11-01 06:04:27 UTC,449200730,449200731,449200732,449200733,449200734,push
449169856,071f335852353153251d0bc2723fc98a04bbbb12,,master,failed,854,2018-11-01 03:14:59 UTC,449169857,449169858,449169859,449169860,449169861,push
448993544,407f71c4d55a9a9e5706417ea8e9a12f63570837,,master,failed,374,2018-10-31 18:15:50 UTC,448993545,448993546,448993547,448993548,448993549,push
443450280,57e83341c7f11dc4135f6e762bf17e934c66e4f3,,master,failed,367,2018-10-18 23:17:02 UTC,443450281,443450282,443450283,443450284,443450285,push
425954610,4f27962ee45ad9e165ae782eed93140800602fc4,,master,failed,373,2018-09-07 22:56:17 UTC,425954611,425954612,425954613,425954614,425954615,push
402928140,053933a026fb3c4afb0c06518ec724179df19b87,,master,failed,341,2018-07-12 01:55:00 UTC,402928141,402928142,402928143,402928144,402928145,push
402910709,b4effaeb38ad2e7829e02e4973c316ef8455fb01,,master,failed,377,2018-07-12 00:17:13 UTC,402910710,402910711,402910712,402910713,402910714,push
401078773,508afd48aa1f90a6fe3751329fabf7ec253975e3,,master,failed,434,2018-07-06 22:10:43 UTC,401078774,401078775,401078776,401078777,401078778,push
395643841,6790f5e5c909a6f4799e4d37521bd5c8e6259f90,,master,passed,421,2018-06-22 21:27:39 UTC,395643842,395643843,395643844,395643845,395643846,push
394805785,c90dc90545742446710e2ff42fcbee66effa2e77,,master,passed,430,2018-06-21 00:12:40 UTC,394805786,394805787,394805788,394805791,394805793,push
367452488,977a4973dba35319583e521952eb4222958a60c3,,master,passed,370,2018-04-17 01:55:40 UTC,367452489,367452490,367452491,367452492,367452493,push
367322534,f3abacb26d30482d224d819d7d9fd7ed3e1e0265,,master,passed,383,2018-04-16 19:28:44 UTC,367322535,367322536,367322537,367322538,367322539,push
364748101,0f966d4eafd819d37d8507aa135617240758c8f4,,master,passed,574,2018-04-10 18:24:51 UTC,364748102,364748104,364748105,364748106,364748107,push
362930344,7d89abcc654c95767437d394c3fc7e4e8126bdf2,,master,passed,505,2018-04-06 02:55:02 UTC,362930345,362930346,362930347,362930348,362930349,push
362884107,90f830e30e43c4dd7c1d857bc1e36a58943a19b7,,master,passed,402,2018-04-05 23:25:56 UTC,362884108,362884109,362884110,362884111,362884112,push
348502760,bbd01539bc613be14bcccca2123b90d8e8b14194,,master,passed,422,2018-03-03 00:55:45 UTC,348502761,348502763,348502766,348502767,348502768,push
348446335,4968e444e9266c53e45ab990adaab42ae21413c3,,master,passed,431,2018-03-02 22:12:00 UTC,348446336,348446337,348446338,348446339,348446340,push
348091660,4b7092f835ff57c2ba02c26b32f6de67f8293171,,master,failed,400,2018-03-02 04:53:32 UTC,348091661,348091662,348091663,348091664,348091665,push
345381570,2363ad8d564da0a6306946d6b26123d33d3da2de,,master,failed,364,2018-02-23 18:48:28 UTC,345381571,345381572,345381573,345381574,345381575,push
344227120,7204a975fd245532a4f7a2e09a750ad466136924,,master,passed,403,2018-02-21 09:19:10 UTC,344227121,344227122,344227124,344227125,344227127,push
339151778,7fee80a8983d05c0c0b82d83616623319230dc6c,,master,passed,475,2018-02-08 20:04:56 UTC,339151779,339151780,339151781,339151782,339151783,push
339099900,e80f505332988df162ec978e3fb3e0f1855d475d,,master,passed,515,2018-02-08 17:55:07 UTC,339099901,339099902,339099903,339099904,339099905,push
323006075,717ccb810b7eac99e52e5204118ae07412cea65f,,master,passed,387,2017-12-29 20:49:01 UTC,323006076,323006077,323006078,323006079,323006080,push
315682878,32e40de8c27d785c9b439c94b47c3ca8b2eb6a0d,,master,passed,420,2017-12-13 02:48:27 UTC,315682879,315682880,315682881,315682882,315682883,push
311616757,31f6843db14b179163d7d66298c8eb92d8ee8308,,master,passed,1194,2017-12-05 00:56:47 UTC,311616758,311616759,311616760,311616761,311616762,push
