build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
742315986,9887989b21fc21fe572e0b4c30a3f3aa1eabbdca,,v2.3.0,passed,342,2020-11-09 00:05:31 UTC,742315987,742315988,742315989,742315990,742315991,742315992,742315993,742315994,push
742315977,9887989b21fc21fe572e0b4c30a3f3aa1eabbdca,,master,passed,342,2020-11-09 00:03:33 UTC,742315978,742315979,742315980,742315981,742315982,742315983,742315984,742315985,push
741320250,7dc426c95a0c329d5514e6198d92080f1ffc1e5e,,master,passed,343,2020-11-04 06:44:54 UTC,741320251,741320252,741320253,741320254,741320255,741320256,741320257,741320258,push
739623112,540cf05e329a1b3673fe6f2316a5f4519b4256dc,159,master,passed,362,2020-10-28 15:25:48 UTC,739623113,739623114,739623115,739623116,739623117,739623118,739623119,739623120,pull_request
738031863,76c3a952a637c20483ff0514b0356e92ab339a47,159,master,passed,361,2020-10-22 14:20:15 UTC,738031864,738031865,738031866,738031867,738031868,738031869,738031870,738031871,pull_request
737453879,13274605b0bef0d33ef432b38e0432b471b3a89d,159,master,passed,356,2020-10-20 16:05:32 UTC,737453881,737453882,737453883,737453884,737453885,737453886,737453887,737453888,pull_request
737446906,a1b865916901fb60a0fe77bb8d90f833a48d61f9,159,master,passed,355,2020-10-20 15:39:52 UTC,737446907,737446908,737446909,737446910,737446911,737446912,737446913,737446914,pull_request
737433109,ab9d3627eb98910cadd0b50f5ef11b7190c2456f,159,master,passed,348,2020-10-20 15:04:52 UTC,737433110,737433111,737433112,737433113,737433114,737433115,737433116,737433117,pull_request
732499943,bd1e502eeec4771de32a9c71b8b76c641cf294cf,157,master,failed,397,2020-10-03 12:41:40 UTC,732499944,732499945,732499946,732499947,732499948,732499949,732499950,732499951,pull_request
699240339,593ed1782e226ca088634e7b00eff15c4049d26e,151,master,passed,340,2020-06-17 09:31:25 UTC,699240340,699240341,699240342,699240343,699240344,699240345,699240346,699240347,pull_request
699239211,d61dde72e38eb4ba74eb706570bb8e4f2c873be3,151,master,failed,343,2020-06-17 09:26:31 UTC,699239212,699239213,699239214,699239215,699239216,699239217,699239218,699239219,pull_request
695872804,13d30bc654eb9e6be092282ca502967fcb7f0113,,v2.2.2,passed,338,2020-06-08 05:16:17 UTC,695872805,695872806,695872807,695872808,695872809,695872810,695872811,695872812,push
695872783,13d30bc654eb9e6be092282ca502967fcb7f0113,,master,passed,333,2020-06-08 05:15:15 UTC,695872784,695872785,695872786,695872787,695872788,695872789,695872790,695872791,push
695871969,4997d0e849f2275d1931772a5432163ecc20e0b0,,master,passed,330,2020-06-08 05:08:32 UTC,695871970,695871971,695871972,695871973,695871974,695871975,695871976,695871977,push
695770553,6ee5d57fc8d691fbab4972b853a60348d0f922ef,,master,passed,331,2020-06-07 20:26:44 UTC,695770554,695770555,695770556,695770557,695770558,695770559,695770560,695770561,push
695770418,ac80254fb6a08045ced7d9704412878ff8000fa7,,master,passed,336,2020-06-07 20:25:40 UTC,695770419,695770420,695770421,695770422,695770423,695770424,695770425,695770426,push
695768670,79c43522e4ba7820c49d5ac1229e702759c9e2d5,118,master,passed,341,2020-06-07 20:15:20 UTC,695768671,695768672,695768673,695768674,695768675,695768676,695768677,695768678,pull_request
695592364,9d3c0cc4f64dc82e8d78df069285b1076aa573e0,,v2.2.1,passed,334,2020-06-07 05:45:06 UTC,695592365,695592366,695592367,695592368,695592369,695592370,695592371,695592372,push
695592355,9d3c0cc4f64dc82e8d78df069285b1076aa573e0,,master,passed,339,2020-06-07 05:44:05 UTC,695592356,695592357,695592358,695592359,695592360,695592361,695592362,695592363,push
695592075,29aeebf806eba4b68c5355bdcb3fac6dfeaf2389,,master,passed,337,2020-06-07 05:39:55 UTC,695592076,695592077,695592078,695592079,695592080,695592081,695592082,695592083,push
695587013,727194be78ecf0dceffe2ec6134b75c4d6cc38cb,,v2.2.0,passed,328,2020-06-07 04:55:21 UTC,695587014,695587015,695587016,695587017,695587018,695587019,695587020,695587021,push
695587000,727194be78ecf0dceffe2ec6134b75c4d6cc38cb,,master,passed,325,2020-06-07 04:54:20 UTC,695587001,695587002,695587003,695587004,695587005,695587006,695587007,695587008,push
695582291,8f65856de96d0096533074128568d1beb236f959,,master,passed,325,2020-06-07 04:19:03 UTC,695582292,695582293,695582294,695582295,695582296,695582297,695582298,695582299,push
694523822,45bb03f86ce4508cf7d91ea2415688235eccfdd2,,master,failed,331,2020-06-04 05:52:45 UTC,694523823,694523824,694523825,694523826,694523827,694523828,694523829,694523830,push
694521422,2b037039bb16c81ddc1ee94e88c44aa85eed2810,,master,failed,339,2020-06-04 05:36:30 UTC,694521423,694521424,694521425,694521426,694521427,694521428,694521429,694521430,push
638530432,ce73ef6453a612928db9b1cda3e3a02a751bce42,140,master,passed,375,2020-01-17 17:03:52 UTC,638530433,638530434,638530435,638530436,638530437,638530438,638530439,638530440,638530441,pull_request
638529765,6c1b1dd291311d9b5c19e214f0385001c8e54b2c,140,master,passed,332,2020-01-17 17:02:47 UTC,638529766,638529767,638529768,638529769,638529770,638529771,638529772,638529773,pull_request
638523699,3610a8eba174e3a420d32f6992327017454e7ac2,139,master,passed,340,2020-01-17 16:51:02 UTC,638523702,638523703,638523704,638523705,638523706,638523707,638523709,638523710,pull_request
638505328,c161787b7cb37cc6d6d27a5083b02d37c77b2d43,139,master,failed,343,2020-01-17 16:11:47 UTC,638505329,638505330,638505331,638505332,638505333,638505334,638505335,638505336,pull_request
638477902,7d1717314eed1058c1a6c1badc949988b26fa60c,137,master,failed,338,2020-01-17 15:12:15 UTC,638477903,638477904,638477905,638477906,638477907,638477908,638477909,638477910,pull_request
637068571,baae84a8c5e45f5465a30d5a8ca32e0641bae5dc,136,master,failed,279,2020-01-14 19:43:23 UTC,637068572,637068573,637068574,637068575,637068576,637068577,637068578,637068579,pull_request
637054733,f67b8e31f3306e330383f2ed1e0df6286f254e0a,136,master,passed,340,2020-01-14 19:09:48 UTC,637054734,637054735,637054736,637054737,637054738,637054739,637054740,637054741,pull_request
636893905,15a4ccb4817ee0c0a8c4abd4e2f7946d0c495dc7,107,master,passed,330,2020-01-14 13:32:27 UTC,636893906,636893907,636893908,636893909,636893910,636893911,636893912,636893913,pull_request
635082053,527ba149f84aa42d205bc0aacc6ce6259b695a36,136,master,passed,342,2020-01-10 04:10:00 UTC,635082054,635082055,635082056,635082057,635082058,635082059,635082060,635082061,pull_request
635073894,d1f338e8ae611a250d3ca2ed6d15e3cc6f70dec4,136,master,passed,329,2020-01-10 03:39:54 UTC,635073895,635073896,635073897,635073898,635073899,635073900,635073901,635073902,pull_request
635049700,3d49653c73cd682a5bb692e3fd35a177f5985143,136,master,passed,330,2020-01-10 01:49:09 UTC,635049701,635049702,635049703,635049704,635049705,635049706,635049707,635049708,pull_request
635047699,abf0138067949b25baedb8775fb1451f46af1380,136,master,failed,330,2020-01-10 01:40:07 UTC,635047700,635047701,635047702,635047703,635047704,635047705,635047706,635047707,pull_request
613828783,22dec805ce6ef7657efaa9e6f846938bc90825f5,,master,passed,361,2019-11-19 04:14:21 UTC,613828784,613828785,613828786,613828787,613828788,613828789,613828790,613828791,push
613554920,2059e198a05106972686fb20dd05da8889618dcb,,master,failed,368,2019-11-18 15:27:16 UTC,613554921,613554922,613554923,613554924,613554925,613554926,613554927,613554928,push
613409143,8bfda22df224ba94ddcd67c5fbc1a608a6120feb,134,master,failed,365,2019-11-18 09:19:44 UTC,613409144,613409145,613409146,613409147,613409148,613409149,613409150,613409151,pull_request
613405294,bdc32b540eb07b12cd8990b577dcf6410aa67afc,134,master,failed,367,2019-11-18 09:09:15 UTC,613405295,613405296,613405297,613405298,613405299,613405300,613405301,613405302,pull_request
613400463,a9636d4659e1b38b93d853819458e152ea8d95c7,133,master,failed,370,2019-11-18 08:57:50 UTC,613400464,613400465,613400466,613400467,613400468,613400469,613400470,613400471,pull_request
610061981,04bed4de05089c2746b744b77976de13195bcb68,,master,failed,375,2019-11-10 21:08:51 UTC,610061982,610061983,610061984,610061985,610061986,610061987,610061988,610061989,push
610053451,f777b04906d6a33ac4d372d92c8f466a96f59345,132,master,failed,373,2019-11-10 20:35:40 UTC,610053452,610053453,610053454,610053455,610053456,610053457,610053458,610053459,pull_request
609329979,e845d4058417eff0d4667e8e2383bfd3de6e3155,130,master,failed,388,2019-11-08 17:13:21 UTC,609329980,609329981,609329982,609329983,609329984,609329985,609329986,609329987,pull_request
540788646,626ed57d21bfbe36c6581b6691fccf9e5a7cba8c,,master,passed,442,2019-06-03 14:46:43 UTC,540788647,540788648,540788649,540788650,540788651,540788652,540788653,540788654,push
521702472,79e58177cf14f7d5be85868ed6da6edc4baef348,119,master,passed,438,2019-04-18 12:45:34 UTC,521702473,521702474,521702475,521702476,521702477,521702478,521702479,521702480,pull_request
521674383,8071ef294c69fc5b5841c9f26984366d9f8413fd,118,master,passed,551,2019-04-18 11:31:13 UTC,521674386,521674387,521674389,521674390,521674391,521674392,521674393,521674394,pull_request
514660798,496d880cd246fdd26439dbbadfec1316e6fcaf2e,116,master,passed,478,2019-04-02 12:42:33 UTC,514660799,514660800,514660801,514660802,514660803,514660804,514660805,514660806,pull_request
511599006,d127cdde5f77804fe51f355fdad469a0ac7caede,,master,passed,545,2019-03-26 17:02:28 UTC,511599007,511599008,511599009,511599010,511599011,511599012,511599013,511599014,push
503259792,d7bc5e51ed2443d5d2dca508fdd3de8381b254b7,,master,passed,482,2019-03-07 19:30:31 UTC,503259793,503259794,503259795,503259796,503259798,503259800,503259802,503259805,push
503259137,96d5ce0040cf29eda2a7bafff132fac9dc256332,,master,passed,483,2019-03-07 19:28:41 UTC,503259138,503259139,503259143,503259146,503259148,503259149,503259150,503259151,push
502871088,d018f04ba1b55ce820fc3f49888511de5dc81e99,,master,passed,481,2019-03-07 01:30:16 UTC,502871089,502871090,502871091,502871092,502871093,502871094,502871095,502871096,push
502283641,be06d8d1b2d6994b85719d1b75ac6854f46a0a20,,master,passed,589,2019-03-05 22:30:59 UTC,502283642,502283643,502283644,502283645,502283646,502283647,502283648,502283649,push
