build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759163694,437dd69948023356da84f93330a9944d7307e9ae,,master,errored,1947,2021-02-16 08:33:41 UTC,759163695,759163696,759163697,759163698,759163699,759163700,push
758631112,59de40d097db29fb46059b2bc57074171700d722,,master,failed,2294,2021-02-12 04:10:55 UTC,758631113,758631114,758631115,758631116,758631117,758631118,push
758631086,9b26b77d78e0636598647fce3168f7b2580793f9,,master,canceled,0,,758631087,758631088,758631089,758631090,758631091,758631092,push
757291674,e545aae5bdf1dd85df15533bc2a73af5d08c26e2,606,master,failed,2074,2021-02-02 21:26:08 UTC,757291675,757291676,757291677,757291678,757291679,757291680,pull_request
756225198,87fe6816176f128111b280f063e530c9757019d1,,master,passed,1369,2021-01-26 10:19:04 UTC,756225199,756225200,756225201,756225202,756225203,756225204,push
755499914,3b915bb7d546e9089bfd7bdf968fa98640084cdf,,master,passed,1836,2021-01-21 09:10:09 UTC,755499915,755499916,755499917,755499918,755499919,755499920,push
755497018,6be78b66a166f1ebad5a11537b6a7a8bf64c051c,,master,passed,1367,2021-01-21 08:35:06 UTC,755497019,755497020,755497021,755497022,755497023,755497024,push
750195576,c2425a03e8aa01b3967bfec01b668abcd49e7979,605,master,passed,2231,2020-12-17 10:48:14 UTC,750195577,750195578,750195579,750195580,750195581,750195582,pull_request
748175639,16c4fe35eeef1c9e1b04c13cd8f05a060938df14,604,master,passed,2290,2020-12-07 18:25:26 UTC,748175640,748175641,748175642,748175643,748175644,748175645,pull_request
734657329,0b5a6f2778f64f3c4bdf8b3063c6bdcbecfc8123,,master,passed,2164,2020-10-11 00:39:27 UTC,734657330,734657331,734657332,734657333,734657334,734657335,push
734496226,de5a440fa618735028f9e068e7d42fd34a106106,601,master,passed,2167,2020-10-10 06:29:18 UTC,734496229,734496230,734496231,734496232,734496233,734496234,pull_request
726327375,fff31ebb5c4940f09b8d16c679e08fcef2b1b734,,master,passed,2108,2020-09-11 15:32:36 UTC,726327376,726327377,726327378,726327379,726327380,726327381,push
726326935,c275cdbb8372248aba727bed71f3f976213b2606,,master,canceled,0,,726326936,726326937,726326938,726326939,726326940,726326941,push
726325835,01f4b54fcb974457e1ec120a2d687ee64fb9fe47,,master,passed,2070,2020-09-11 15:25:46 UTC,726325837,726325838,726325839,726325840,726325841,726325843,push
726323415,1377b6537e1677b1ff47b78576828df5af108c72,,master,passed,2098,2020-09-11 15:18:37 UTC,726323416,726323417,726323418,726323419,726323420,726323421,push
726313813,655de1b3dedf7ec228b2c8c38a8ff1779b6fb902,600,master,passed,2099,2020-09-11 15:03:44 UTC,726313814,726313815,726313816,726313817,726313818,726313819,pull_request
726295298,7846af15983d0a263fb544e550ec74fb5cc47613,600,master,passed,2055,2020-09-11 14:30:37 UTC,726295299,726295300,726295301,726295302,726295303,726295304,pull_request
726278650,e6bd47e62fa44d6fe13bf878a9ac9f106fd0b2ea,600,master,passed,2084,2020-09-11 13:47:30 UTC,726278651,726278652,726278653,726278654,726278655,726278656,pull_request
717973306,a540a4f68215050dc3c928679048ef251121b8fd,,master,passed,2106,2020-08-14 16:22:02 UTC,717973307,717973308,717973309,717973310,717973311,717973312,push
717969746,32a8469b2f2987ac0306cf4dbac69b5a1d9bf4ac,,master,passed,2062,2020-08-14 16:09:18 UTC,717969747,717969748,717969749,717969750,717969751,717969752,push
717732117,c78dd67319b206f934a8169910f4c0e2147e2237,,master,passed,2039,2020-08-13 21:34:57 UTC,717732118,717732119,717732120,717732121,717732122,717732123,push
717720446,3c7ff71a6aa752f623742ce03647d1b9abdb4962,598,master,passed,2282,2020-08-13 20:40:51 UTC,717720447,717720448,717720449,717720450,717720451,717720452,pull_request
708937649,86c7f09f0a7d4ee99cb03de41ed4c9a3606339a8,,master,passed,2630,2020-07-16 21:49:51 UTC,708937650,708937651,708937652,708937653,708937654,708937655,push
708899345,3eb896da166530437d6731b41acb60a228f94870,595,master,passed,2509,2020-07-16 20:02:38 UTC,708899346,708899347,708899348,708899349,708899350,708899351,pull_request
672367394,cde2a4c4954af1cc4dabdf8ce53e2ef12d26eb7c,,master,passed,1510,2020-04-08 04:55:50 UTC,672367395,672367396,672367397,672367398,672367399,672367400,push
665327553,c00c4906df31ed9c98e7905cd0df70c92b892feb,,master,passed,1198,2020-03-21 22:38:48 UTC,665327554,665327555,665327556,665327557,665327558,push
665297568,f7e0c5773d1e2f3ec298541ca41312b7bb8120bc,592,master,passed,1197,2020-03-21 20:39:44 UTC,665297569,665297570,665297571,665297572,665297573,pull_request
665245710,f19c3a0c5f31e7861c8b41e3e20378bc15b29d91,,master,passed,1203,2020-03-21 17:26:31 UTC,665245711,665245712,665245713,665245714,665245715,push
665221624,2b4535f1ff6df4fdcb9ef056d0861aeea6c83102,591,master,passed,1220,2020-03-21 15:53:31 UTC,665221625,665221626,665221627,665221628,665221629,pull_request
649004697,7fb05abf36637557f75a69790be78f9cc1cea807,,master,passed,1572,2020-02-11 16:56:13 UTC,649004698,649004699,649004700,649004701,649004702,push
646209292,784ebf23e7766c3dd271219e36b552584e05b645,,master,passed,1471,2020-02-05 00:57:52 UTC,646209297,646209298,646209299,646209300,646209301,push
646206552,e518b0db52216e9bf8547162ef1491a6b8cbe0ab,,master,passed,1472,2020-02-05 00:40:24 UTC,646206553,646206554,646206555,646206556,646206557,push
646192976,4918013373f0df70c279352daada9e0438606ef2,590,master,passed,1508,2020-02-04 23:48:21 UTC,646192977,646192978,646192979,646192980,646192981,pull_request
629640306,ab2ff0e446279e05e4271d56795d2c4024dbe86e,,master,passed,1196,2019-12-26 12:42:01 UTC,629640307,629640308,629640309,629640310,629640311,push
627586838,d95cbb07ea6a72acfc892cb504f4e8e69df287dc,,master,passed,1377,2019-12-20 06:39:39 UTC,627586839,627586840,627586841,627586842,627586843,push
595452426,10f8efc3035ed41a69707ba73fe7a09e1a6283ec,,master,passed,1478,2019-10-09 05:22:35 UTC,595452427,595452428,595452429,595452430,595452431,push
595452122,9c83c7acf5ab624e1517ebc4e640823032fd2981,,master,passed,1450,2019-10-09 05:15:08 UTC,595452123,595452124,595452125,595452126,595452127,push
594326087,cd6fa9668d58a02e0315d0deba67f96140492861,,master,passed,1899,2019-10-06 21:38:15 UTC,594326088,594326089,594326090,594326091,594326092,push
591118341,bb680d6a393e2ad4c9bf9788f07cfb5592c1559a,,master,passed,1813,2019-09-29 14:17:51 UTC,591118342,591118346,591118352,591118356,591118357,push
591117302,6c18b72ef665f478f9691ea9da4adb9d11d63ca6,,master,passed,1975,2019-09-29 14:11:31 UTC,591117303,591117304,591117305,591117306,591117307,push
591103927,0e619c4785ea7903d9a203ea64e869b5b57a5c72,584,master,passed,1841,2019-09-29 13:42:22 UTC,591103928,591103929,591103930,591103931,591103932,pull_request
566724231,5ac7b2aeb514ae6a383edb0b32d04703bc0b7ce2,,master,passed,1816,2019-08-01 23:23:30 UTC,566724232,566724233,566724234,566724235,566724236,push
566612446,12ae169f14e49841f9c736b86d8e2991c72c3e35,581,master,passed,1820,2019-08-01 18:27:07 UTC,566612447,566612448,566612449,566612450,566612451,pull_request
555545514,02823d0bd5f78cc8f90a26899ffe38b419d5a49c,,master,passed,1644,2019-07-08 00:13:10 UTC,555545515,555545516,555545517,555545518,555545519,push
554159898,abb5cd456d5e4aff061151b02e95fc1005af0df9,,master,passed,1658,2019-07-04 09:27:05 UTC,554159899,554159900,554159901,554159902,554159903,push
530688939,5ef4ba243510a66a438c759d6a577e2203806a64,,master,passed,1556,2019-05-10 10:39:48 UTC,530688940,530688941,530688942,530688943,530688944,push
524082922,feb2677bd2a05a113e9227f35953ae6b087d59b7,,master,passed,1470,2019-04-24 17:00:58 UTC,524082923,524082924,524082925,524082926,524082927,push
521972997,e79f89ac95055da1888e9c5e814b079f03fe9569,,master,passed,1474,2019-04-19 00:26:48 UTC,521972998,521972999,521973000,521973001,521973002,push
515310313,b64aec05bed55bef74e521f3158b2230e8f3db38,,master,passed,1931,2019-04-03 17:18:52 UTC,515310314,515310315,515310316,515310317,515310318,push
515308003,2136771f0d4e537262b5ad068d269eb3c6aa4a33,578,master,errored,1540,2019-04-03 17:13:38 UTC,515308004,515308005,515308006,515308007,515308008,pull_request
515267335,052a140b577c95992e61c80aed1e77e9fc70d0cb,578,master,passed,1975,2019-04-03 15:43:45 UTC,515267336,515267337,515267338,515267339,515267340,pull_request
