build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
418646711,29acae8b5b6a9ea1c1f7d7415c7eb80cb74ceff9,,master,passed,10683,2018-08-21 11:10:49 UTC,418646712,418646713,418646714,418646715,418646716,418646717,418646718,418646719,418646720,418646721,418646722,418646723,418646724,418646725,push
418312296,4087a845e2bc5d85344f313f02ae53f34933658f,866,master,passed,11010,2018-08-20 16:28:03 UTC,418312299,418312301,418312302,418312303,418312304,418312305,418312309,418312310,418312311,418312312,418312313,418312314,418312315,418312316,pull_request
418298754,64d2fc684e79521c39f53ea6346a606b48c04019,866,master,canceled,7885,2018-08-20 15:58:48 UTC,418298755,418298756,418298759,418298760,418298761,418298762,418298763,418298764,418298765,418298766,418298767,418298768,418298769,418298770,pull_request
418295893,b84f9a2ed1f7cce1b1554d0ddcaed02613c6ce1c,866,master,canceled,1855,2018-08-20 15:51:58 UTC,418295894,418295895,418295896,418295897,418295898,418295899,418295900,418295901,418295902,418295903,418295904,418295905,418295906,418295907,pull_request
418255060,8f7cf19745fa0a5af7064e0a0ae83be6c5c79266,866,master,failed,4415,2018-08-20 14:22:06 UTC,418255067,418255068,418255069,418255070,418255071,418255072,418255073,418255074,418255075,418255076,418255078,418255079,418255080,418255083,pull_request
418158027,1fa2bdb5114e072124aae3f42d365e19c7e97d76,,master,passed,10497,2018-08-20 10:09:56 UTC,418158028,418158029,418158030,418158031,418158032,418158033,418158034,418158035,418158036,418158037,418158038,418158039,418158040,418158041,push
417333623,4b7936d675b48707548427edee740570cb5f3eaf,,master,passed,10596,2018-08-17 16:11:53 UTC,417333624,417333625,417333626,417333627,417333628,417333629,417333630,417333631,417333632,417333633,417333635,417333637,417333639,417333640,push
416867712,548b67832e9736b156da63bffa747a70536bb46d,,master,passed,11257,2018-08-16 15:22:54 UTC,416867713,416867714,416867715,416867716,416867717,416867718,416867719,416867720,416867721,416867722,416867723,416867724,416867725,416867726,push
416049167,6f9fe0647ee21506af50a659e3fabde38b83af06,,master,passed,11278,2018-08-14 18:45:01 UTC,416049168,416049169,416049170,416049171,416049172,416049173,416049174,416049175,416049176,416049177,416049178,416049179,416049182,416049183,push
415893187,659590a09dd9dee3d0f4cc2baa6ca2fab989f6b2,,master,passed,10471,2018-08-14 12:18:30 UTC,415893188,415893189,415893190,415893191,415893192,415893193,415893194,415893195,415893196,415893197,415893198,415893199,415893200,415893201,push
415857682,7690d1ae551b47a500cd1056e8d6b62b85487492,,master,passed,10578,2018-08-14 10:30:06 UTC,415857683,415857684,415857686,415857687,415857688,415857689,415857690,415857691,415857692,415857693,415857694,415857695,415857696,415857697,push
415465628,58bda24676fa0ea96ab5aa32b08b00a2712c1f72,,master,passed,10763,2018-08-13 14:08:46 UTC,415465629,415465630,415465631,415465632,415465633,415465634,415465635,415465636,415465637,415465638,415465639,415465640,415465641,415465642,push
414018611,7b974dcf1f66ca9dd9866ddff1db41614632a931,,master,passed,10393,2018-08-09 11:53:49 UTC,414018612,414018613,414018614,414018615,414018616,414018617,414018618,414018619,414018620,414018621,414018622,414018623,414018624,414018626,push
413955284,96fbb6a8b53198fafebdfc2a386044aea4b06db6,,master,passed,10721,2018-08-09 08:47:30 UTC,413955285,413955286,413955287,413955288,413955289,413955292,413955293,413955294,413955295,413955296,413955297,413955298,413955299,413955300,push
413593431,e51b1b5ae504d2ead3ed0f9603e8dc95e4db7a0d,,master,passed,10591,2018-08-08 13:53:24 UTC,413593432,413593433,413593434,413593435,413593436,413593437,413593438,413593439,413593440,413593441,413593442,413593443,413593444,413593445,push
413560472,840d1a1ecfe17371bb5ad1633b1cb1a480b9ced9,,master,passed,10230,2018-08-08 12:35:52 UTC,413560473,413560474,413560475,413560476,413560477,413560478,413560479,413560480,413560481,413560482,413560483,413560484,413560485,413560486,push
413084517,a72ce59f1228615acace072cd2ac356534dd332a,,master,passed,10524,2018-08-07 12:12:30 UTC,413084518,413084519,413084520,413084521,413084522,413084523,413084524,413084525,413084526,413084527,413084528,413084530,413084532,413084533,push
413019378,34bf5010f1dd20b40d441b0454943b60f33796e4,,master,passed,10567,2018-08-07 09:05:34 UTC,413019379,413019380,413019381,413019382,413019383,413019384,413019385,413019386,413019387,413019388,413019389,413019390,413019391,413019394,push
412699696,4f173867d400a0f1bf9394a029610ecb1a2a89c1,,master,passed,10962,2018-08-06 15:27:37 UTC,412699697,412699698,412699699,412699700,412699701,412699702,412699703,412699704,412699705,412699706,412699707,412699708,412699709,412699710,push
412566171,ee15663f88abb01ba94f4de5ec84ff7110f857fe,,master,passed,10755,2018-08-06 09:45:46 UTC,412566172,412566174,412566175,412566176,412566177,412566178,412566179,412566180,412566181,412566183,412566184,412566185,412566186,412566187,push
411616172,c300fe21510d782bda0142f01442731ce2749ac8,,master,passed,10472,2018-08-03 07:11:48 UTC,411616173,411616174,411616175,411616176,411616177,411616178,411616179,411616180,411616181,411616182,411616183,411616184,411616185,411616186,push
411399565,f7e222b56c67a0b776bfb82a62228e1607994be2,,vm-1.0.0-rc5,passed,10725,2018-08-02 17:44:52 UTC,411399566,411399567,411399568,411399569,411399570,411399571,411399572,411399573,411399574,411399575,411399576,411399577,411399578,411399579,push
410791323,20ded72c7602f906c3605a250651140a46718321,,master,passed,10519,2018-08-01 12:46:55 UTC,410791324,410791325,410791326,410791327,410791328,410791329,410791330,410791331,410791332,410791333,410791334,410791335,410791336,410791337,push
410325715,9d062d45e4e132a887555e9e3fc9bfa0d709a83a,,master,passed,10448,2018-07-31 13:30:33 UTC,410325716,410325717,410325718,410325719,410325720,410325721,410325722,410325723,410325724,410325725,410325726,410325727,410325728,410325729,push
410179390,026fdf8bd50b38ce60e46a77bc32da7b9615dcf3,817,master,passed,10544,2018-07-31 06:22:34 UTC,410179391,410179392,410179393,410179394,410179395,410179396,410179397,410179398,410179399,410179400,410179401,410179402,410179403,410179404,pull_request
409982235,0831dbd0a157a951cae5ee5c713f0edec1497994,817,master,errored,10541,2018-07-30 18:25:55 UTC,409982236,409982237,409982238,409982239,409982240,409982241,409982242,409982243,409982244,409982245,409982246,409982247,409982248,409982249,pull_request
409966529,f7e222b56c67a0b776bfb82a62228e1607994be2,,release/graal-vm/1.0,passed,10655,2018-07-30 17:50:53 UTC,409966530,409966531,409966532,409966533,409966534,409966535,409966536,409966537,409966538,409966539,409966540,409966541,409966542,409966543,push
409883744,3687d9d289555b84239d540d6fb609bf03c1a616,,master,passed,11300,2018-07-30 14:45:04 UTC,409883745,409883746,409883750,409883752,409883753,409883754,409883755,409883756,409883759,409883763,409883765,409883767,409883770,409883777,push
409848010,db7a1f5bb70d99fbc77a298fbc68bad3b59f9646,817,master,errored,10078,2018-07-30 13:35:41 UTC,409848011,409848012,409848013,409848014,409848015,409848016,409848017,409848018,409848019,409848020,409848021,409848022,409848023,409848024,pull_request
409841538,dce4fa8aaa55c557399240441db34b9fa10e87e1,,master,passed,10666,2018-07-30 13:11:39 UTC,409841539,409841540,409841541,409841542,409841543,409841544,409841545,409841546,409841547,409841548,409841549,409841550,409841551,409841552,push
409824755,2ce7799219f89c851a24ea5e59372d6f6d6c0025,,release/graal-vm/1.0,errored,10234,2018-07-30 12:25:05 UTC,409824756,409824757,409824758,409824759,409824760,409824761,409824762,409824763,409824764,409824765,409824766,409824767,409824768,409824769,push
409808328,7cab17255ad66fc973fab93d8dfdbd08b4ef79fb,,master,passed,10334,2018-07-30 11:38:43 UTC,409808329,409808330,409808331,409808332,409808333,409808334,409808335,409808336,409808337,409808338,409808339,409808340,409808341,409808345,push
409725214,aa5be40480702e631123e4b21591e53f1a8138c4,,master,passed,10377,2018-07-30 07:15:38 UTC,409725215,409725216,409725217,409725218,409725219,409725220,409725221,409725222,409725223,409725224,409725225,409725226,409725227,409725228,push
408889798,29006f9ce5fd66f8bc7f9350a05b4613064059c2,,master,passed,10637,2018-07-27 10:45:52 UTC,408889799,408889800,408889801,408889802,408889803,408889804,408889805,408889806,408889807,408889808,408889809,408889810,408889811,408889812,push
408849619,5c7cfee0c419e3e12640ccaaeeeb6b6a2aaccb24,,master,passed,10723,2018-07-27 08:41:39 UTC,408849620,408849621,408849622,408849623,408849624,408849625,408849626,408849627,408849628,408849629,408849630,408849631,408849632,408849633,push
408394285,ce43ebfd7b76940d1057d51a803f5cb235973e34,,master,passed,10420,2018-07-26 08:08:34 UTC,408394286,408394287,408394288,408394289,408394290,408394291,408394292,408394293,408394294,408394295,408394296,408394297,408394298,408394299,push
408039495,d99324d26677a90d3625a8ae4131603ad08eee95,,release/graal-vm/1.0,passed,10412,2018-07-25 12:28:19 UTC,408039496,408039497,408039498,408039499,408039500,408039501,408039502,408039503,408039504,408039505,408039506,408039507,408039508,408039509,push
407985510,985ffe8c452970a321950bb09b94d8c0c5905e56,856,master,passed,10629,2018-07-25 09:46:59 UTC,407985511,407985512,407985513,407985514,407985515,407985516,407985517,407985518,407985519,407985520,407985521,407985522,407985523,407985524,pull_request
407977621,9dccb8bebb7864a678adadaaf4664902a9db4ab4,856,master,failed,10481,2018-07-25 09:23:35 UTC,407977622,407977623,407977624,407977625,407977626,407977627,407977628,407977629,407977630,407977631,407977632,407977633,407977634,407977635,pull_request
407779730,c3154ef124bc8ca04a3fe34ade3222d5cb19bc9a,863,master,passed,10432,2018-07-24 20:14:06 UTC,407779731,407779732,407779733,407779734,407779735,407779736,407779737,407779738,407779739,407779740,407779741,407779742,407779743,407779744,pull_request
407754315,d99324d26677a90d3625a8ae4131603ad08eee95,,master,errored,11332,2018-07-24 19:07:23 UTC,407754316,407754317,407754318,407754319,407754320,407754321,407754322,407754323,407754324,407754325,407754326,407754327,407754328,407754329,push
407208794,d4a688b50a2d52d596216132f653b090431e5f5b,,master,passed,10715,2018-07-23 15:43:00 UTC,407208795,407208796,407208797,407208798,407208799,407208800,407208801,407208802,407208803,407208804,407208805,407208806,407208807,407208808,push
407195060,175efd70a13e1a8be8159d5cf650dc76e2929247,,master,passed,10518,2018-07-23 15:11:58 UTC,407195061,407195062,407195064,407195065,407195067,407195068,407195069,407195070,407195071,407195072,407195073,407195074,407195075,407195076,push
407009950,aa466b3d749b8c573e1091501137f67edfcf5447,817,master,passed,10424,2018-07-23 06:38:01 UTC,407009952,407009953,407009956,407009959,407009964,407009966,407009969,407009973,407009990,407009991,407010000,407010001,407010003,407010006,pull_request
406271128,eb3cf4bc0abb0c98c53ae7a93dc75b01d1846d83,,master,passed,12278,2018-07-20 14:20:41 UTC,406271131,406271132,406271134,406271135,406271140,406271142,406271146,406271149,406271152,406271153,406271161,406271164,406271173,406271176,push
405727690,6237aee618ba8b39c66f008176bedae751f1b6dd,,master,passed,11235,2018-07-19 09:36:35 UTC,405727691,405727692,405727693,405727694,405727695,405727696,405727697,405727698,405727699,405727700,405727701,405727702,405727703,405727704,push
405325509,9b71349321c1f9643c504eee8d7cea5c3bd4d4b1,,master,passed,10286,2018-07-18 12:08:21 UTC,405325510,405325511,405325512,405325513,405325514,405325515,405325516,405325517,405325518,405325519,405325520,405325521,405325522,405325523,push
404901883,5ed2c311529d08f7c825366802f12334f5df1dd4,,master,passed,10206,2018-07-17 13:23:57 UTC,404901884,404901885,404901886,404901887,404901888,404901889,404901890,404901891,404901892,404901893,404901894,404901895,404901896,404901897,push
404830340,dce3293049293f9dc46bc5fa5dde8e74fb43006b,,vm-1.0.0-rc4,failed,9179,2018-07-17 10:17:59 UTC,404830341,404830342,404830343,404830344,404830345,404830346,404830347,404830348,404830349,404830350,404830351,404830352,404830353,404830359,push
404460656,679b817ebcfce02a0dd0aeb7a05a431cc1cbe411,,master,passed,10577,2018-07-16 14:09:50 UTC,404460657,404460658,404460659,404460661,404460662,404460664,404460665,404460666,404460668,404460669,404460670,404460671,404460672,404460673,push
404429565,08a5aa553af2f022f4cc609161b82a00546bdf19,,master,passed,10204,2018-07-16 12:52:16 UTC,404429566,404429567,404429568,404429569,404429570,404429571,404429572,404429573,404429574,404429575,404429576,404429577,404429578,404429579,push
403583618,e54804c0c29ee4e52d428e8b2a37119512789187,817,master,passed,10686,2018-07-13 14:35:49 UTC,403583619,403583620,403583621,403583622,403583623,403583624,403583625,403583626,403583627,403583628,403583629,403583630,403583631,403583632,pull_request
403546613,311cd5637125a57352f33c1aa15a1073efc48f16,817,master,failed,10076,2018-07-13 13:04:35 UTC,403546614,403546615,403546617,403546619,403546620,403546621,403546622,403546623,403546625,403546628,403546629,403546631,403546632,403546633,pull_request
403528562,189d300b9f4dfd78570bf8a3431f5f40ccabbb87,,master,passed,10080,2018-07-13 12:15:47 UTC,403528563,403528564,403528565,403528566,403528567,403528568,403528569,403528570,403528571,403528572,403528573,403528574,403528575,403528576,push
403502939,edf42f21abc8cc63ea5fded79aee013b152d3018,855,master,passed,10054,2018-07-13 10:52:15 UTC,403502940,403502941,403502942,403502943,403502944,403502945,403502946,403502947,403502948,403502949,403502950,403502951,403502952,403502953,pull_request
403484936,2063ecf353401cbc2737d618f770798310e045d5,855,master,failed,10114,2018-07-13 09:53:28 UTC,403484937,403484938,403484939,403484940,403484941,403484942,403484943,403484945,403484948,403484951,403484952,403484953,403484954,403484955,pull_request
403475840,565892f5a04afc0e0c3766555c3f1f072eb3553f,,master,passed,10068,2018-07-13 09:25:14 UTC,403475841,403475842,403475843,403475844,403475845,403475846,403475847,403475848,403475849,403475850,403475851,403475852,403475853,403475854,push
403360990,bdc2ef8fb38f436a9938f1519a7a47e0a08016e9,817,master,passed,10705,2018-07-13 00:28:02 UTC,403360991,403360992,403360993,403360994,403360995,403360996,403360997,403360998,403360999,403361000,403361001,403361002,403361003,403361004,pull_request
403335758,8f28c07caa96b1b4c2b24b82f1a7b4272ff42a5f,817,master,passed,11085,2018-07-12 22:44:38 UTC,403335759,403335760,403335761,403335762,403335763,403335764,403335765,403335766,403335767,403335768,403335769,403335770,403335771,403335772,pull_request
403289183,3e9e23a2a7d02d1955c8775bba851d8e4122131d,817,master,failed,11714,2018-07-12 20:32:04 UTC,403289184,403289185,403289186,403289187,403289188,403289189,403289190,403289191,403289192,403289193,403289194,403289195,403289196,403289197,pull_request
403245476,fd8eb293af1160e4ba06d2b9b8a3d580e9b1c7ed,817,master,failed,12214,2018-07-12 18:35:25 UTC,403245477,403245478,403245479,403245483,403245484,403245485,403245486,403245487,403245488,403245489,403245492,403245493,403245494,403245495,pull_request
403228814,0cf223dae6bc92afe3300f42392d75ba9f26aa24,817,master,errored,12175,2018-07-12 17:52:21 UTC,403228815,403228817,403228818,403228819,403228822,403228824,403228826,403228828,403228829,403228831,403228832,403228834,403228835,403228837,pull_request
403098396,0c12892e382e894dd27960b1a71d14d3869ddbef,,master,errored,10281,2018-07-12 12:44:13 UTC,403098397,403098398,403098399,403098400,403098401,403098402,403098403,403098404,403098405,403098406,403098407,403098408,403098409,403098410,push
403080863,3032161337eda4719d9a37e5ac6bc9b7aaee04f0,,master,passed,10016,2018-07-12 11:57:38 UTC,403080864,403080865,403080866,403080867,403080868,403080869,403080870,403080871,403080872,403080873,403080874,403080875,403080876,403080877,push
402729931,0999f49991c1777791fb3a49ad4f76b462a72273,,master,passed,12008,2018-07-11 15:47:27 UTC,402729932,402729933,402729934,402729935,402729936,402729937,402729938,402729939,402729940,402729941,402729942,402729943,402729944,402729945,push
402707147,abadb1c796d766733b8d95df1b86e76ae36dce56,,master,passed,10339,2018-07-11 15:00:56 UTC,402707148,402707149,402707150,402707151,402707152,402707153,402707154,402707155,402707156,402707157,402707158,402707159,402707160,402707161,push
402595890,128139f4b55c15cc090f9cb26a7eb775c44e3f3f,,master,passed,10505,2018-07-11 10:21:11 UTC,402595891,402595892,402595893,402595894,402595895,402595896,402595897,402595898,402595899,402595900,402595901,402595902,402595903,402595904,push
402587286,6be628ea0cf92f45872ddf5a1747ba51a731f515,859,master,failed,9884,2018-07-11 09:55:19 UTC,402587287,402587288,402587289,402587290,402587291,402587292,402587293,402587294,402587295,402587296,402587297,402587298,402587299,402587300,pull_request
402572421,b37cb61a6af3fe29b14ee31c3af9b44ca01a3b21,859,master,failed,5997,2018-07-11 09:14:07 UTC,402572422,402572423,402572424,402572425,402572426,402572427,402572428,402572429,402572430,402572431,402572432,402572433,402572434,402572435,pull_request
402370856,cecc15ac627bf8f3d8846f2041cef37c17f6aa91,817,master,passed,10791,2018-07-10 19:38:48 UTC,402370858,402370860,402370861,402370862,402370863,402370864,402370865,402370866,402370867,402370868,402370869,402370870,402370871,402370872,pull_request
402311092,10abf0887f83e9563959b9d6fd10db934338d9a4,817,master,errored,11408,2018-07-10 17:21:39 UTC,402311093,402311094,402311095,402311096,402311097,402311098,402311099,402311100,402311101,402311102,402311109,402311110,402311111,402311112,pull_request
402305285,d9f17ae49a27ee614af3be2910d0910c0d6afd37,817,master,errored,12200,2018-07-10 16:48:35 UTC,402305286,402305287,402305288,402305289,402305290,402305291,402305292,402305293,402305294,402305295,402305296,402305297,402305298,402305299,pull_request
402290685,f37cdf75c5e7141c7764809215e290797be1e71e,,master,passed,10798,2018-07-10 16:15:04 UTC,402290686,402290687,402290688,402290689,402290690,402290691,402290692,402290693,402290694,402290695,402290696,402290697,402290698,402290699,push
402230811,6de51b10be81775739cb721b3e56c5349d0fddd6,859,master,failed,10652,2018-07-10 14:08:15 UTC,402230812,402230813,402230814,402230815,402230816,402230817,402230818,402230819,402230820,402230821,402230822,402230823,402230824,402230825,pull_request
402157871,1ced3e22308f52907735e2a0d790554121f7302e,,master,passed,10356,2018-07-10 11:24:44 UTC,402157873,402157875,402157876,402157878,402157880,402157888,402157889,402157890,402157891,402157892,402157893,402157894,402157895,402157896,push
402127659,ef2b1c4b569414ef80f69da7d66574009a76f847,,master,passed,10277,2018-07-10 09:31:21 UTC,402127660,402127661,402127662,402127663,402127665,402127667,402127669,402127670,402127671,402127672,402127673,402127674,402127675,402127676,push
401841991,82898b4c1b17965b468038a7cd798f59436e1d6b,,master,passed,11115,2018-07-09 16:32:49 UTC,401841992,401841993,401841994,401841995,401841996,401841997,401841998,401841999,401842000,401842001,401842002,401842004,401842005,401842006,push
401841485,d145de1bc9694b490b9f9bff3d3281cbc1981781,852,master,errored,1271,2018-07-09 16:26:26 UTC,401841486,401841487,401841488,401841489,401841490,401841491,401841492,401841493,401841494,401841495,401841496,401841497,401841498,401841499,pull_request
401820538,f2b25d7224288ce1f9e429b0420dded7bf16e6c0,,master,passed,10193,2018-07-09 15:40:45 UTC,401820539,401820540,401820541,401820542,401820543,401820544,401820545,401820546,401820547,401820548,401820549,401820550,401820551,401820552,push
401770152,ba65caf345f1de2bf6be7e2baaf6b41fe61fda75,859,master,failed,8541,2018-07-09 13:48:52 UTC,401770153,401770154,401770155,401770156,401770157,401770158,401770160,401770161,401770162,401770163,401770164,401770165,401770166,401770167,pull_request
401751783,e459975a0731ce9a5cf5c76dd21a734954133edb,,master,passed,10223,2018-07-09 13:05:37 UTC,401751784,401751785,401751786,401751787,401751788,401751789,401751790,401751791,401751792,401751793,401751794,401751795,401751796,401751797,push
401719530,d62c8578265934aee7d2ed612527db3dffb4382f,,master,passed,9971,2018-07-09 11:32:17 UTC,401719531,401719532,401719533,401719534,401719535,401719536,401719537,401719538,401719539,401719540,401719541,401719542,401719543,401719548,push
401660454,ee8c9b361c04a8efd9a5fe47d15897ae73459197,,master,passed,10123,2018-07-09 08:26:11 UTC,401660455,401660456,401660457,401660458,401660459,401660460,401660461,401660462,401660463,401660464,401660465,401660466,401660467,401660468,push
400922420,e49426304d1df5b04dd58dfe530999c9c9e119a0,858,master,passed,10404,2018-07-06 15:13:39 UTC,400922421,400922422,400922423,400922424,400922425,400922426,400922427,400922428,400922429,400922430,400922431,400922432,400922433,400922434,pull_request
400918724,4d964a0261d8c2462757f4f0bb3ce1e41ce3c6cf,,master,passed,9550,2018-07-06 14:48:19 UTC,400918725,400918726,400918727,400918728,400918730,400918732,400918736,400918738,400918739,400918740,400918741,400918742,400918743,400918746,push
400880416,168458b9f072e34d93d3f67e736bde6eb8c47bc8,851,master,passed,8813,2018-07-06 13:15:42 UTC,400880417,400880418,400880419,400880420,400880421,400880422,400880423,400880424,400880425,400880426,400880427,400880428,400880429,400880430,pull_request
400543524,06bfb4bf43d92f5af26fea763f8696527b091a46,851,master,passed,8862,2018-07-05 17:39:42 UTC,400543525,400543526,400543527,400543528,400543529,400543530,400543531,400543532,400543534,400543535,400543537,400543539,400543542,400543545,pull_request
400480508,71136c24081503691a82828a66b7f031bc170e76,,master,passed,11048,2018-07-05 15:02:53 UTC,400480518,400480523,400480526,400480536,400480546,400480553,400480554,400480557,400480559,400480565,400480570,400480573,400480574,400480577,push
400452136,5ddf0a8d3e7e902c2a661f061893579ea1c72e42,857,master,passed,10796,2018-07-05 13:59:41 UTC,400452138,400452142,400452144,400452149,400452151,400452152,400452153,400452154,400452155,400452156,400452157,400452158,400452159,400452160,pull_request
400441731,02bb56530cc36f085a2058e12c0840183041dea0,857,master,canceled,5662,2018-07-05 13:38:19 UTC,400441734,400441740,400441741,400441742,400441746,400441754,400441762,400441776,400441779,400441783,400441784,400441785,400441786,400441787,pull_request
400439545,ae7bf9ad4f63f47803478380f594be53d108b5df,857,master,canceled,1093,2018-07-05 13:32:45 UTC,400439546,400439547,400439548,400439549,400439550,400439551,400439552,400439553,400439554,400439555,400439556,400439557,400439558,400439560,pull_request
400426973,936ebb07274bd7637c27922f69f676498ebca634,857,master,canceled,7734,2018-07-05 13:03:41 UTC,400426974,400426975,400426976,400426977,400426978,400426979,400426980,400426981,400426982,400426983,400426984,400426985,400426987,400426989,pull_request
400425118,f74a4c7d0e8fe4fec2b812cb5cfbfa1efc928fc0,857,master,canceled,909,2018-07-05 12:59:03 UTC,400425119,400425120,400425121,400425122,400425123,400425124,400425125,400425126,400425127,400425128,400425129,400425130,400425131,400425132,pull_request
400224919,a0020605e863578ca0ba75422539be53a1e991d9,851,master,failed,10442,2018-07-05 01:48:54 UTC,400224920,400224921,400224922,400224923,400224924,400224925,400224926,400224927,400224928,400224929,400224930,400224931,400224932,400224933,pull_request
