build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759145447,d770e7fb8c6cbac1c06feab8b10a935c54aa6fad,,master,passed,614,2021-02-16 04:01:47 UTC,759145448,759145449,759145450,759145451,push
759137895,7a38d255187c80b5c3d4823e79725360e0664c21,409,master,passed,606,2021-02-16 02:01:38 UTC,759137897,759137898,759137899,759137900,pull_request
759137883,49c241fe5ad740cbad7080673c81c2f8e058bb7b,,joshblum/test-cmd,passed,603,2021-02-16 01:58:57 UTC,759137884,759137885,759137886,759137887,push
759136654,426c808b901b998e2b57670dea14995c1fb8777c,,master,passed,609,2021-02-16 01:38:07 UTC,759136655,759136656,759136657,759136658,push
759131237,67caf2ca5584a909d6d7c787ed1872fa780897b7,407,master,passed,609,2021-02-16 00:21:21 UTC,759131238,759131239,759131240,759131241,pull_request
757991176,e5b9645aeef4ee18756714e1fa30cdc03a186fa1,407,master,passed,653,2021-02-08 01:53:55 UTC,757991177,757991178,757991179,757991180,pull_request
757990972,7e9c278d711c55adec71563f6bd04fcce5e0c41c,407,master,failed,106,2021-02-08 01:50:35 UTC,757990973,757990974,757990975,757990976,pull_request
757990652,c2dff00c65c79da89b1321896309a80bd9ab6ae0,407,master,failed,153,2021-02-08 01:45:47 UTC,757990653,757990654,757990655,757990656,pull_request
757670109,e00fb932adf643db2a4e912c8bc0a0c132367fcf,407,master,failed,106,2021-02-05 09:23:58 UTC,757670110,757670111,757670112,757670113,pull_request
757670058,47f7f445ac7ad98a31b21eee2750c09ad1627297,407,master,canceled,0,,757670059,757670060,757670061,757670062,pull_request
757668896,6693e5fa41e426d52458c712daecfe19cfe97f6d,407,master,failed,105,2021-02-05 09:09:23 UTC,757668897,757668898,757668899,757668900,pull_request
756652013,96d04330ec88d3365bc676a35c134013893aaf24,,master,passed,606,2021-01-29 02:53:17 UTC,756652014,756652015,756652016,756652017,push
755480404,2248036df31025581408212ef70d6e644c951a54,,master,passed,611,2021-01-21 05:46:23 UTC,755480405,755480406,755480407,755480408,push
755307098,f6cf3fb86a3439f6617cb9ecac5b0d24e673d026,405,master,passed,608,2021-01-20 06:58:21 UTC,755307099,755307100,755307101,755307102,pull_request
754972582,aa232d402933cbe8bcff9c2b9b12985f60d77884,403,master,passed,602,2021-01-18 06:41:52 UTC,754972583,754972584,754972585,754972586,pull_request
754842180,285ef7c82dc8b0c65fcbc9518359870bd2e36a45,403,master,passed,600,2021-01-17 04:37:10 UTC,754842181,754842182,754842183,754842184,pull_request
754841487,552b8dbe134d8f95000a3b79b9179c75df2468bb,403,master,passed,607,2021-01-17 04:21:46 UTC,754841488,754841489,754841490,754841491,pull_request
754692482,bb4a65baedca8cfbf05e770dfdcaa0cde2b06fc6,403,master,passed,606,2021-01-15 21:33:03 UTC,754692483,754692484,754692485,754692486,pull_request
754684037,cf97ab310b4be8d66b6ca5c77bcab64547ac7d5d,403,master,passed,599,2021-01-15 20:19:17 UTC,754684038,754684039,754684040,754684041,pull_request
752911806,f16492dd399ca308c30eb7175d8da8dd97c4c08e,,v2.9,passed,612,2021-01-05 02:48:47 UTC,752911807,752911808,752911809,752911810,push
752911367,f16492dd399ca308c30eb7175d8da8dd97c4c08e,,master,passed,612,2021-01-05 02:34:09 UTC,752911368,752911369,752911370,752911371,push
752910614,a502cf32230510f12f47b5c8e767e52bd768129c,,master,canceled,0,,752910615,752910616,752910617,752910618,push
752909294,f15a717eb5260d052e7c0554f644ff747c2fef96,402,master,errored,144,2021-01-05 02:20:24 UTC,752909295,752909296,752909297,752909298,pull_request
752909279,b807bafc08bb28335303ebf17e3cc15827b1054c,,joshblum/version-bump,errored,94,2021-01-05 02:06:17 UTC,752909280,752909281,752909282,752909283,push
752907628,e0d593196896b79eec3173a0535b9979f5453fe8,,master,passed,609,2021-01-05 01:47:14 UTC,752907629,752907630,752907631,752907632,push
752031400,e3dccb99e3ab16807623d361b65a1265381258d7,401,master,passed,617,2020-12-29 21:13:44 UTC,752031401,752031402,752031403,752031404,pull_request
751710810,f06aba1c92aa1a7bb218a5566be590b3512fa803,,master,passed,611,2020-12-27 19:02:03 UTC,751710811,751710812,751710813,751710814,push
751461138,307917c80c685e6fbf44a7c6282cd3e4d4d6900c,400,master,passed,604,2020-12-25 12:58:53 UTC,751461139,751461140,751461141,751461142,pull_request
751460931,fc954bb70b43d9d4f7bd9c24e0cf5f237c42a831,400,master,passed,603,2020-12-25 12:54:12 UTC,751460932,751460933,751460934,751460935,pull_request
751106076,fcf7c86ded99b07e31443d751ff967afdc6016cf,,master,passed,622,2020-12-22 22:54:52 UTC,751106077,751106078,751106079,751106080,push
751078879,2e36679347704c479d78140f78ef755c348b89ba,399,master,passed,612,2020-12-22 19:39:52 UTC,751078880,751078881,751078882,751078883,pull_request
751072960,b0ac795c0247916ec8790913592e658b20ea8554,,master,passed,616,2020-12-22 18:58:15 UTC,751072961,751072962,751072963,751072964,push
750169212,1a83186ddc64b033b9265d664bf4d88f91b6db37,398,master,passed,580,2020-12-17 06:53:05 UTC,750169213,750169214,750169215,750169216,pull_request
750004112,31a3d0622f31f0f64641f3823df90deb48f56f81,398,master,passed,590,2020-12-16 12:06:18 UTC,750004113,750004114,750004115,750004116,pull_request
295002142,4533257d15259d9e984193f48c974aa07ca5f7cf,308,master,passed,843,2017-10-30 18:44:43 UTC,295002143,295002144,295002146,295002147,295002148,pull_request
295001959,6fbde192cdf3700a1a2af3c97663fb0d6a317afa,,fix-cleanup-task,passed,851,2017-10-30 18:45:42 UTC,295001960,295001961,295001964,295001965,295001966,push
295001403,2b89424f3c93f831593cc830ddf6e5b123d3c63f,308,master,passed,746,2017-10-30 18:43:00 UTC,295001404,295001405,295001406,295001407,295001409,pull_request
295000883,892626c0a3b0f5a78557b673c7f3144e948a42f5,,fix-cleanup-task,passed,755,2017-10-30 18:38:42 UTC,295000884,295000885,295000886,295000887,295000888,push
294989512,20e3573e5898e2af4943302bc285e8f48699affb,,django-2.0,passed,477,2017-10-30 18:08:37 UTC,294989520,294989523,294989524,294989526,push
294981597,ddbfbfa57e7ea47c3b3368c0e1fd40752b37fd9a,,master,passed,664,2017-10-30 17:50:22 UTC,294981598,294981599,294981600,294981601,294981602,push
294975074,054b60fafe0ba58b39c6ea7075de8af804d69d08,307,master,passed,766,2017-10-30 17:46:00 UTC,294975075,294975076,294975077,294975078,294975079,pull_request
294975026,bd477c4dbda6ad849734510acc06d783f0416675,,travis-tweaks,passed,718,2017-10-30 17:42:16 UTC,294975027,294975028,294975029,294975030,294975033,push
294972064,947f68f79603d7bf9217fdf44a02b9455e181903,307,master,failed,313,2017-10-30 17:32:01 UTC,294972065,294972066,294972068,294972069,294972070,pull_request
294972034,4468db86dbba8117fc677317389f6df28d15a5d1,,travis-tweaks,failed,314,2017-10-30 17:26:59 UTC,294972035,294972036,294972037,294972038,294972039,push
294969303,2dedd782179a05c2931bdb8826adf94937eea986,307,master,failed,196,2017-10-30 17:25:26 UTC,294969305,294969308,294969309,294969313,294969314,pull_request
294969158,09e77e59035b99b64cd558d5d2b4d425a2deef85,,travis-tweaks,failed,231,2017-10-30 17:24:20 UTC,294969159,294969160,294969161,294969162,294969163,push
289750018,65cd85a2fc98433b1bfbd54b3fa569df32eaf50f,,master,passed,995,2017-10-19 00:02:57 UTC,289750019,289750020,289750021,289750022,289750023,289750024,289750025,289750026,289750027,289750028,289750029,289750030,289750031,289750032,push
289749877,1875a2f738c31653ef2a4d621112c7f87ecf25d9,,master,canceled,0,,289749878,289749879,289749881,289749882,289749883,289749884,289749887,289749888,289749890,289749893,289749897,289749898,289749900,289749901,push
289746190,3cb209acf20b9015597a2f67a4ecc0bf3aab44e5,305,master,passed,906,2017-10-18 23:50:00 UTC,289746191,289746192,289746193,289746194,289746195,289746196,289746197,289746198,289746199,289746200,289746201,289746202,289746203,289746204,pull_request
289744694,3987810aedff307431fff50a512e6f6b46a1524c,,django-2.0,passed,505,2017-10-18 23:47:35 UTC,289744695,289744696,289744697,289744698,289744699,289744700,289744701,push
289744490,98b46f3b1d77ecdb24e110b967d22b8b589192cc,,master,passed,867,2017-10-18 23:41:42 UTC,289744491,289744493,289744495,289744496,289744497,289744498,289744499,289744500,289744501,289744502,289744503,289744504,289744505,289744506,push
289730050,ec0573a9a740af8ae0b8ea1eae6a338ab0b4ab82,,email-per-site,passed,837,2017-10-18 22:51:56 UTC,289730051,289730052,289730054,289730059,289730061,289730062,289730063,289730064,289730065,289730066,289730067,289730068,289730069,289730072,push
289730020,f6c95287c95a52b9f3f802461bdb8e69b4f45da1,294,master,passed,863,2017-10-18 22:46:56 UTC,289730021,289730022,289730023,289730024,289730025,289730027,289730029,289730030,289730031,289730032,289730033,289730035,289730036,289730038,pull_request
289726574,1f134dd8f2f8abce760babf4f1e75389cd7ef0ae,,master,passed,932,2017-10-18 22:34:03 UTC,289726577,289726579,289726581,289726583,289726586,289726588,289726590,289726592,289726593,289726597,289726599,289726600,289726603,289726606,push
289722479,46bbbb7b726be22595c7a4dc12f8df14dfc05d15,,master,passed,878,2017-10-18 22:22:19 UTC,289722480,289722481,289722482,289722483,289722484,289722485,289722486,289722487,289722488,289722489,289722490,289722491,289722492,289722493,push
289336153,5de82dc32ab6ccd9fc3ef1368f3bfe0ac6b0ffaa,305,master,canceled,-494107,2017-10-30 20:57:03 UTC,289336154,289336155,289336156,289336157,289336158,289336159,289336160,289336161,289336162,289336163,289336164,289336165,289336166,289336167,pull_request
289097506,5c8abdebde73797b069bf54368ed2f86832e1b4c,,update-po,passed,840,2017-10-17 16:04:41 UTC,289097507,289097508,289097509,289097510,289097511,289097512,289097513,289097514,289097515,289097516,289097517,289097518,289097519,289097520,push
289086395,6983abbda93d910d095e70fc499a4327a134a1f4,,master,passed,886,2017-10-17 15:43:51 UTC,289086396,289086397,289086398,289086399,289086400,289086401,289086402,289086403,289086404,289086405,289086407,289086408,289086409,289086410,push
289082822,4ef77424069afe62059be6f06d7e18d270d8a84b,304,master,passed,884,2017-10-17 15:30:11 UTC,289082825,289082826,289082828,289082829,289082830,289082834,289082835,289082836,289082841,289082843,289082844,289082845,289082848,289082850,pull_request
288923800,3a929b926c1068e9cae964150ccf3f47b88ba4e5,302,master,passed,846,2017-10-17 07:48:22 UTC,288923801,288923802,288923803,288923804,288923805,288923806,288923807,288923808,288923809,288923810,288923811,288923812,288923813,288923814,pull_request
286703906,241981b512e53c704d4ecb14e324f339ade15878,,django-2.0,passed,492,2017-10-11 20:35:11 UTC,286703911,286703912,286703915,286703918,286703919,286703921,286703922,push
286702585,97fd912d25be2c51f30018f685032db0324de11f,294,master,passed,866,2017-10-11 20:29:11 UTC,286702586,286702587,286702590,286702591,286702592,286702593,286702594,286702595,286702596,286702598,286702600,286702602,286702603,286702604,pull_request
286702546,25df5494989fc402f8b45af10c8e3c888da8524e,,email-per-site,passed,945,2017-10-11 20:23:50 UTC,286702548,286702550,286702551,286702554,286702555,286702556,286702557,286702558,286702559,286702560,286702561,286702562,286702563,286702567,push
286701994,e3d3d72b676ca2d7661b08d0db12dd5c54fc0322,,master,passed,897,2017-10-11 20:18:04 UTC,286701995,286701996,286701997,286701998,286702000,286702001,286702002,286702004,286702006,286702007,286702008,286702009,286702010,286702011,push
286699735,bfb7adbacf52fea5490325fdfb1fd197d64987d7,301,master,errored,442,2017-10-11 20:13:40 UTC,286699736,286699737,286699742,286699745,286699746,286699747,286699748,286699749,286699750,286699751,286699752,286699753,286699754,286699755,pull_request
286696185,546efc1282cdbb7a0140e82ee6c32d68d0e2048e,,isort-2,passed,868,2017-10-11 20:07:40 UTC,286696186,286696187,286696188,286696189,286696190,286696191,286696192,286696193,286696194,286696195,286696196,286696197,286696198,286696199,push
286695902,b23a058473bf5bb49d0963e7c9cc75df56074773,,django-2.0,failed,486,2017-10-11 20:05:26 UTC,286695903,286695904,286695905,286695910,286695912,286695914,286695915,push
286690119,a1f8c99f7aaec1659811aaca3915ec9203ffe7eb,294,master,passed,868,2017-10-11 19:59:24 UTC,286690120,286690121,286690122,286690123,286690124,286690125,286690126,286690127,286690128,286690129,286690130,286690132,286690134,286690135,pull_request
286690066,81ec1e8f3f1e2a258301676b42ff398ce6734e48,,email-per-site,passed,860,2017-10-11 19:54:04 UTC,286690067,286690068,286690071,286690074,286690075,286690076,286690077,286690078,286690079,286690080,286690081,286690082,286690083,286690084,push
286689756,f0315a953fc50f2797d576ecfb2d7f9f640ee649,,master,passed,987,2017-10-11 19:48:32 UTC,286689757,286689758,286689759,286689760,286689761,286689762,286689763,286689764,286689765,286689766,286689767,286689768,286689769,286689770,push
286684489,d80a60ab03264b7176846c6732c90b1dd4374b72,300,master,passed,816,2017-10-11 19:37:38 UTC,286684490,286684492,286684493,286684494,286684496,286684497,286684498,286684499,286684500,286684501,286684502,286684503,286684504,286684505,pull_request
286682083,64b3cae0f9fb858138a98bfbda44b4fad83f2725,,isort,passed,876,2017-10-11 19:32:07 UTC,286682085,286682086,286682088,286682095,286682100,286682107,286682116,286682120,286682124,286682130,286682131,286682134,286682138,286682139,push
283764718,97f9501d79aefe18285d85ca5354c77894bbf1d7,,master,passed,774,2017-10-05 15:57:26 UTC,283764719,283764721,283764722,283764724,283764725,283764726,283764727,283764728,283764730,283764732,283764733,283764734,283764735,283764736,push
283763353,ce54283a0dc8a3b0a9b455e8be09d1f7537a5137,297,master,errored,312,2017-10-05 15:53:31 UTC,283763354,283763355,283763356,283763357,283763358,283763359,283763360,283763361,283763362,283763363,283763364,283763365,283763366,283763367,pull_request
283763113,282a173a1d68d9c7cfbbe2df1b384d8733429833,,doc-fixes,errored,585,2017-10-05 15:48:42 UTC,283763114,283763115,283763116,283763117,283763118,283763120,283763124,283763125,283763126,283763127,283763128,283763129,283763130,283763131,push
283758789,fafcb388d64ac908f9abf8c6ea162de3776a9e3a,,master,passed,868,2017-10-05 15:41:08 UTC,283758791,283758792,283758794,283758796,283758797,283758799,283758801,283758802,283758803,283758804,283758805,283758806,283758807,283758808,push
283754119,33717af86820fab35b448d73a2990e57fda55d28,296,master,errored,551,2017-10-05 15:36:21 UTC,283754120,283754121,283754122,283754123,283754124,283754125,283754126,283754127,283754128,283754129,283754134,283754135,283754136,283754137,pull_request
283754095,4bb2584b284c4226d41168733e3de338078b1092,,upgrade-doc,passed,879,2017-10-05 15:30:16 UTC,283754096,283754097,283754098,283754099,283754100,283754101,283754102,283754103,283754104,283754105,283754106,283754107,283754108,283754109,push
283735297,a5b7365e381d47761f638c9c14afa668964d6861,296,master,passed,858,2017-10-05 14:59:41 UTC,283735298,283735299,283735300,283735301,283735302,283735303,283735304,283735305,283735306,283735307,283735308,283735312,283735313,283735318,pull_request
283735213,787c4d89fb8010c8a363911bbc6d9b2b97d97a28,,upgrade-doc,passed,832,2017-10-05 14:54:10 UTC,283735214,283735215,283735216,283735217,283735219,283735220,283735221,283735223,283735225,283735226,283735227,283735229,283735230,283735231,push
283726839,9faf78118479129101c2bb9e670f43648af7ee7f,294,master,passed,919,2017-10-05 14:41:08 UTC,283726840,283726841,283726842,283726843,283726844,283726849,283726852,283726853,283726854,283726855,283726856,283726857,283726858,283726859,pull_request
283726688,939748cdbcedfbd3c42c32c1179c49e8dc0713b4,,email-per-site,passed,773,2017-10-05 14:36:27 UTC,283726689,283726690,283726691,283726692,283726693,283726694,283726695,283726696,283726697,283726698,283726699,283726700,283726701,283726702,push
283282646,0a198588cc1a6354ff3ec98d9f5e710443f8123d,,django-2.0,passed,406,2017-10-04 16:57:00 UTC,283282649,283282650,283282651,283282652,283282654,283282658,283282660,push
283280422,4c2c01569bd3378322369f6732a6b55abf32c204,,master,passed,883,2017-10-04 16:51:16 UTC,283280423,283280424,283280425,283280426,283280427,283280428,283280429,283280430,283280431,283280432,283280433,283280434,283280435,283280436,push
283267616,b2413e809b928e8111375977de95c5e5d591e91f,295,master,passed,798,2017-10-04 16:34:42 UTC,283267617,283267618,283267619,283267620,283267621,283267622,283267623,283267625,283267626,283267627,283267629,283267631,283267633,283267634,pull_request
283267580,dd64230dbd42df780520e7afc907c380a7ec1f6a,,pre-release-readme,passed,812,2017-10-04 16:28:37 UTC,283267581,283267582,283267583,283267584,283267585,283267586,283267587,283267588,283267589,283267590,283267591,283267592,283267593,283267594,push
283267386,df19d360f104831d220c96a534c4bc931e815ffd,295,master,canceled,0,,283267387,283267389,283267390,283267391,283267392,283267393,283267394,283267395,283267396,283267397,283267399,283267400,283267401,283267402,pull_request
283267358,5a575350dc10d6159b37c631dffcdd1e482cc713,,pre-release-readme,canceled,0,,283267359,283267360,283267361,283267362,283267363,283267364,283267365,283267366,283267367,283267368,283267369,283267373,283267375,283267376,push
283266895,0b306befd8e86353ad96f566515c7cf28eac2ab5,295,master,passed,847,2017-10-04 16:19:38 UTC,283266896,283266897,283266898,283266899,283266900,283266901,283266902,283266903,283266904,283266905,283266906,283266907,283266908,283266909,pull_request
283266848,a5f6df02703fbb604bb23702655cb07aab77641b,,pre-release-readme,errored,379,2017-10-04 16:19:40 UTC,283266853,283266864,283266867,283266870,283266871,283266872,283266873,283266876,283266877,283266878,283266879,283266880,283266881,283266882,push
283263960,a800f2495ae8cf4072b749e0ba507c6ca6bb82e7,,v2.0a2,passed,426,2017-10-04 16:13:36 UTC,283263964,283263966,283263968,283263969,283263970,283263971,283263972,push
283263512,a800f2495ae8cf4072b749e0ba507c6ca6bb82e7,,django-2.0,passed,417,2017-10-04 16:11:42 UTC,283263513,283263514,283263515,283263516,283263517,283263518,283263519,push
283257003,790082279c7ef1d857bc5e1dd35b13c31f8bafc9,,v2.0a1,passed,433,2017-10-04 15:57:54 UTC,283257004,283257005,283257007,283257009,283257012,283257013,283257015,push
283253702,e9b314d4c11c22b89e010934cc31c14a3fb0276f,,v1.8,passed,791,2017-10-04 15:52:32 UTC,283253718,283253719,283253720,283253721,283253722,283253727,283253728,283253733,283253734,283253738,283253739,283253740,283253745,283253750,push
283253636,e9b314d4c11c22b89e010934cc31c14a3fb0276f,,1.8,errored,335,2017-10-04 15:48:18 UTC,283253637,283253639,283253640,283253641,283253643,283253644,283253645,283253646,283253648,283253650,283253651,283253652,283253653,283253654,push
283252588,790082279c7ef1d857bc5e1dd35b13c31f8bafc9,,django-2.0,passed,459,2017-10-04 15:46:06 UTC,283252589,283252590,283252591,283252592,283252594,283252595,283252596,push
283249933,e9b314d4c11c22b89e010934cc31c14a3fb0276f,,1.8,passed,816,2017-10-04 15:39:53 UTC,283249934,283249935,283249936,283249937,283249938,283249940,283249942,283249943,283249944,283249945,283249946,283249947,283249948,283249949,push
283244301,7e3b7a16d24c5b9c8590d6231bb11d1a1de35a59,294,master,passed,918,2017-10-04 15:30:46 UTC,283244302,283244303,283244305,283244306,283244307,283244308,283244310,283244311,283244312,283244313,283244314,283244316,283244317,283244318,pull_request
283244054,fd3bf82f17eae2da13c8d241a823af6972e15cc6,,email-per-site,passed,844,2017-10-04 15:25:47 UTC,283244055,283244057,283244058,283244059,283244060,283244061,283244062,283244063,283244064,283244065,283244066,283244067,283244068,283244069,push
283240557,e9b314d4c11c22b89e010934cc31c14a3fb0276f,,master,passed,820,2017-10-04 15:17:26 UTC,283240558,283240559,283240560,283240561,283240562,283240563,283240564,283240565,283240566,283240567,283240570,283240571,283240572,283240573,push
283240282,bfd0460ef75864098d5f427f9a939f23448a5b60,,master,canceled,0,,283240283,283240285,283240291,283240292,283240293,283240294,283240295,283240296,283240297,283240298,283240299,283240300,283240302,push
283231294,8a7d3bce46f534b70d5f8ac8f38bdc7587a8547a,293,master,passed,833,2017-10-04 15:00:23 UTC,283231295,283231296,283231297,283231298,283231299,283231300,283231301,283231302,283231303,283231304,283231307,283231308,283231309,pull_request
283231170,af664a6b8eff62032a7b57d3bf50e0ea2d171704,,login-redirect-buxfix,passed,781,2017-10-04 14:56:15 UTC,283231171,283231172,283231173,283231174,283231175,283231177,283231179,283231180,283231181,283231182,283231183,283231184,283231185,push
282814762,ca437eb87ad5f2ade106049f569d1a37da2d5d1c,292,master,passed,814,2017-10-03 18:17:52 UTC,282814763,282814764,282814765,282814766,282814767,282814768,282814769,282814770,282814771,282814772,282814773,282814774,282814775,282814776,pull_request
282814262,3eac51eaaa4ef0cb0b9c1b86504f08227a8d1d04,,django-2.0,passed,430,2017-10-03 17:45:45 UTC,282814263,282814264,282814265,282814266,282814268,282814269,282814272,push
282813911,f186cb88af5b2fb63c4e2ac0da9216f9d6e21689,,version-bump,passed,810,2017-10-03 17:37:55 UTC,282813915,282813916,282813917,282813918,282813919,282813920,282813921,282813922,282813924,282813929,282813931,282813932,282813934,282813936,push
282465437,79da538e2584a0cdeefea579d731bb5f8de1631e,,django-2.0,passed,429,2017-10-02 22:09:11 UTC,282465438,282465439,282465442,282465446,282465447,282465449,282465450,push
282444550,9881217e04574dc5a0d9654318b2b99a34ea7967,,master,passed,859,2017-10-02 21:15:24 UTC,282444551,282444552,282444553,282444554,282444555,282444556,282444557,282444558,282444561,282444562,282444564,282444566,282444568,push
282380212,4904799fa1cdb83df888c17a91fa060daacd5de0,291,master,passed,731,2017-10-02 18:49:46 UTC,282380213,282380214,282380216,282380217,282380218,282380221,282380222,282380224,282380226,282380229,282380230,282380232,282380234,pull_request
282380189,ae05bd3a12dbd745cda7c808eb3eda2a2f93a6a7,,update-changelog,passed,820,2017-10-02 18:44:50 UTC,282380190,282380191,282380192,282380193,282380194,282380195,282380196,282380197,282380198,282380199,282380200,282380202,282380204,push
282379791,87bac6ff235e25a37c918dd548f1100e62de3b51,291,master,canceled,0,,282379792,282379793,282379794,282379795,282379796,282379798,282379799,282379802,282379804,282379806,282379807,282379810,282379812,pull_request
282379495,0394603f0587c7892ba1645c73a577d6112b666b,,update-changelog,errored,401,2017-10-02 18:41:11 UTC,282379496,282379497,282379498,282379499,282379500,282379501,282379502,282379503,282379504,282379505,282379506,282379507,282379508,push
282346180,2d287207a2b96d5a2fce8518ca934cf9fa8ed226,,master,passed,804,2017-10-02 17:18:30 UTC,282346181,282346183,282346185,282346186,282346187,282346188,282346189,282346190,282346191,282346192,282346193,282346194,282346195,push
282342458,c7b730b34c584c1400b6cf9ab83467eacd67e3ad,,master,failed,807,2017-10-02 17:13:43 UTC,282342460,282342462,282342464,282342465,282342467,282342468,282342470,282342472,282342473,282342474,282342475,282342476,282342477,push
282340352,5088473495d4b67ec569d1833da306ff348204d1,290,master,passed,852,2017-10-02 17:03:27 UTC,282340354,282340355,282340356,282340357,282340358,282340359,282340361,282340362,282340364,282340365,282340366,282340367,282340368,pull_request
282340334,4aea1e8d0f4bac7d5b0b115347290f49c0acbdd2,,fix-builds,passed,830,2017-10-02 17:03:32 UTC,282340335,282340336,282340338,282340339,282340340,282340341,282340342,282340343,282340344,282340345,282340346,282340347,282340348,push
282331091,40dcc058f1d5e35c6dc9a55806a9086022c95737,290,master,failed,733,2017-10-02 16:47:01 UTC,282331094,282331096,282331097,282331100,282331102,282331103,282331105,282331107,282331108,282331109,282331110,282331113,282331114,pull_request
282330766,26ef6e43527fa8e8cc734486bb433f1bd9ff2ae3,,fix-builds,failed,814,2017-10-02 16:42:50 UTC,282330767,282330768,282330769,282330770,282330771,282330772,282330773,282330774,282330775,282330776,282330777,282330778,282330779,push
282324811,7de080f0f38e34f1a11392575956b78b07d01a3a,,master,failed,748,2017-10-02 16:29:23 UTC,282324812,282324813,282324814,282324815,282324816,282324817,282324818,282324819,282324820,282324821,282324822,282324823,282324824,push
282323230,941ab5ad03200de0cc07ac996ae68697a25759f3,289,master,errored,387,2017-10-02 16:25:31 UTC,282323231,282323232,282323233,282323234,282323235,282323237,282323238,282323239,282323241,282323242,282323250,282323253,282323254,pull_request
282321947,b18b4999ff21e20183a7b7bb3b9bf713f516950f,,revert-284-patch-1,failed,726,2017-10-02 16:21:22 UTC,282321948,282321949,282321950,282321951,282321952,282321953,282321954,282321955,282321956,282321957,282321958,282321959,282321960,push
280349674,befae174414469c3122fa6d9e2b72495089f0d61,287,master,failed,738,2017-10-02 16:36:12 UTC,280349675,280349677,280349680,280349682,280349683,280349685,280349687,280349688,280349689,280349690,280349691,280349692,280349693,pull_request
276837343,6d18a703770ef0b078d6ac7260ca282dd38fa4dc,285,master,failed,676,2017-09-18 13:12:47 UTC,276837344,276837345,276837346,276837347,276837348,276837349,276837350,276837351,276837352,276837353,276837354,276837355,276837356,pull_request
275068415,ebb3e75f998cafa40a9af95e4b01ebedd118e020,,master,passed,649,2017-09-13 14:38:42 UTC,275068417,275068418,275068419,275068420,275068421,275068422,275068423,275068424,275068426,275068427,275068428,275068429,275068430,push
274988943,ab43eea195e21746598fd783a69c8228d86aef4c,284,master,passed,651,2017-09-13 10:58:32 UTC,274988944,274988945,274988946,274988947,274988948,274988949,274988950,274988951,274988952,274988953,274988954,274988955,274988956,pull_request
273483789,33d62d3af7ea31864c046b7aeeda04d8c0eed11a,,master,passed,633,2017-09-08 22:45:07 UTC,273483790,273483791,273483792,273483793,273483794,273483795,273483796,273483797,273483798,273483799,273483800,273483801,273483802,push
273474203,4ede222a17b667d0c00cacbd64ff303f9fae876e,283,master,passed,675,2017-09-08 22:12:01 UTC,273474204,273474207,273474210,273474211,273474212,273474213,273474214,273474215,273474216,273474217,273474218,273474221,273474222,pull_request
272689708,4954ca879948fb2a4edf999257ec81bd93b6cbce,,master,failed,664,2017-09-06 22:43:24 UTC,272689709,272689710,272689711,272689712,272689713,272689715,272689716,272689717,272689719,272689720,272689721,272689722,272689723,push
272531514,24f714d49bd9558f22b26aaa5ebef3f1170845c8,279,master,failed,726,2017-09-06 15:19:40 UTC,272531515,272531516,272531517,272531518,272531519,272531520,272531521,272531523,272531525,272531527,272531528,272531529,272531530,pull_request
271931255,58a695faeaf4005d743c58534be80c33f35a6763,279,master,failed,683,2017-09-05 21:46:30 UTC,271931256,271931257,271931258,271931259,271931260,271931261,271931262,271931264,271931266,271931268,271931269,271931270,271931271,pull_request
270877299,b90dec15735251b56b6e33176c862bb0c46f233b,279,master,failed,645,2017-09-01 15:33:32 UTC,270877300,270877301,270877302,270877303,270877304,270877305,270877306,270877307,270877308,270877309,270877310,270877311,270877312,pull_request
270573483,79531247525590417ee7b616deaf43503cd1c8a8,,master,passed,661,2017-08-31 20:28:42 UTC,270573485,270573486,270573488,270573490,270573492,270573493,270573494,270573495,270573496,270573497,270573498,270573500,270573501,push
270549556,3a678ae0b202f6d5f7d1882f31cc05ff0372e307,,update-changelog,passed,666,2017-08-31 19:26:49 UTC,270549557,270549558,270549559,270549560,270549562,270549566,270549567,270549568,270549573,270549576,270549577,270549578,270549579,push
270549519,56e95d9926cee15e3e2d618af50ac3bc207f6117,281,master,passed,662,2017-08-31 19:17:13 UTC,270549520,270549521,270549522,270549525,270549526,270549528,270549529,270549530,270549531,270549532,270549533,270549534,270549535,pull_request
270525534,36fa4f4d9cca6bd066b26d2e593e3848cc580f97,,master,passed,679,2017-08-31 18:27:47 UTC,270525535,270525536,270525537,270525538,270525539,270525540,270525541,270525542,270525543,270525544,270525545,270525546,270525547,push
270522516,cbd9f4344a26f3841896e170d5e9bb7f6f8e7b80,281,master,passed,698,2017-08-31 18:20:20 UTC,270522517,270522518,270522519,270522520,270522521,270522522,270522523,270522524,270522525,270522526,270522528,270522529,270522531,pull_request
270522437,d0ed12ab5d105b2b4a578c4bb01dbdbdcff1978d,,update-changelog,passed,671,2017-08-31 18:07:06 UTC,270522438,270522439,270522440,270522441,270522442,270522443,270522444,270522445,270522446,270522447,270522449,270522450,270522451,push
270522009,59c3823adb3fbc69b51bc8da8800a149883430a1,,master,passed,664,2017-08-31 18:02:21 UTC,270522010,270522011,270522012,270522013,270522014,270522015,270522016,270522017,270522018,270522019,270522020,270522021,270522022,push
