build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
666984945,fe09bce8f820b90b5f07dc42e41d7a2e3137194c,369,develop,errored,155,2020-03-25 21:10:05 UTC,666984946,666984947,666984948,666984949,666984950,pull_request
666815079,9161b42ac25e99b45f553bf0c3b1ddb49b023d68,,develop,passed,515,2020-03-25 14:34:17 UTC,666815080,666815081,666815082,666815083,666815084,push
666814250,fb4b8454d45cf9b2a113fd129fc0ea5605e8764a,,develop,passed,513,2020-03-25 14:32:15 UTC,666814251,666814252,666814253,666814254,666814255,push
666586590,194536db6a135fa297ad2e6988f7daaab8f0304a,368,develop,passed,570,2020-03-25 00:31:45 UTC,666586591,666586592,666586593,666586595,666586597,pull_request
666570484,f5724eb803f7b7e1d9c8a6ae6ae301959bfca78a,368,develop,passed,526,2020-03-24 23:33:54 UTC,666570485,666570486,666570487,666570488,666570489,pull_request
666496487,d2119caf15e4358927427a03601a7b205c1cad69,367,develop,passed,530,2020-03-24 19:40:29 UTC,666496488,666496490,666496492,666496495,666496497,pull_request
665236545,3ed0b93cd5681007d4b9c3dcd30f6166c7525edc,,develop,passed,507,2020-03-21 16:51:18 UTC,665236546,665236547,665236548,665236549,665236550,push
665234064,8b0b46508d14833089911e1d3d1aebd853582582,366,develop,passed,516,2020-03-21 16:41:44 UTC,665234065,665234066,665234067,665234068,665234069,pull_request
659849337,2e00874d93bd07db968d4f9183001392067f6a95,,develop,passed,499,2020-03-08 16:48:17 UTC,659849338,659849339,659849340,659849341,659849342,push
659849055,2e00874d93bd07db968d4f9183001392067f6a95,,master,passed,505,2020-03-08 16:46:25 UTC,659849056,659849057,659849058,659849059,659849060,push
659847495,de03a3aebae2538b4b683d93c844878f03ab0ad5,364,master,passed,544,2020-03-08 16:40:26 UTC,659847496,659847497,659847498,659847499,659847500,pull_request
658432494,a3004d143d6a09091eabed7f9a50e8325b4f8b26,,develop,passed,509,2020-03-04 22:18:05 UTC,658432495,658432496,658432497,658432498,658432499,push
658428149,a3004d143d6a09091eabed7f9a50e8325b4f8b26,,v3.3.1,passed,512,2020-03-04 22:07:57 UTC,658428150,658428151,658428152,658428153,658428154,push
658427729,a3004d143d6a09091eabed7f9a50e8325b4f8b26,,v3.3.31,passed,509,2020-03-04 22:11:44 UTC,658427730,658427731,658427732,658427733,658427734,push
658426311,a3004d143d6a09091eabed7f9a50e8325b4f8b26,,master,errored,599,2020-03-04 22:03:22 UTC,658426312,658426313,658426314,658426315,658426316,push
658426015,a1f55f5aa5e660f781881dc5061cabd4b76bbe84,,develop,passed,532,2020-03-04 22:01:25 UTC,658426016,658426017,658426018,658426019,658426020,push
658423603,9def62015cc6b551295a28ba1539335d4454ae28,,develop,passed,611,2020-03-04 21:56:48 UTC,658423604,658423605,658423606,658423607,658423615,push
658423566,e970045e3f51216eba6dec22c0ef4931a8127271,361,develop,errored,149,2020-03-04 21:56:06 UTC,658423567,658423568,658423569,658423570,658423571,pull_request
658420246,920217cb6f1c21d05d136deb4baa2dcb6330dd4c,,develop,passed,502,2020-03-04 21:50:29 UTC,658420247,658420248,658420249,658420250,658420251,push
658420138,c3321477db322e3b2334b1fd4fc6b3dc991b3d04,360,develop,errored,417,2020-03-04 21:49:47 UTC,658420139,658420140,658420141,658420142,658420143,pull_request
658413574,2014deba0fc943b087233085b7fe97c9e9aa0349,,master,passed,534,2020-03-04 21:33:43 UTC,658413575,658413576,658413577,658413578,658413579,push
656980389,2232defe52b3bef96d3135d02fe87b2839e91f63,359,master,passed,483,2020-03-01 17:00:52 UTC,656980390,656980391,656980392,656980393,656980394,pull_request
656975744,48cf4db89a3b5c85efc1020c5dbf64c5a8cfb5b5,359,master,passed,509,2020-03-01 16:44:58 UTC,656975745,656975746,656975747,656975748,656975749,pull_request
654268030,2347550481b1df1fa93f5bb24b7d840e2fcc381a,,develop,passed,565,2020-02-24 05:53:14 UTC,654268031,654268032,654268033,654268034,654268035,push
654264077,bb6fcf1673e4356776d035d9add71899b52340ec,354,develop,passed,494,2020-02-24 05:35:39 UTC,654264078,654264079,654264080,654264081,654264082,pull_request
654104388,55aa74956da454f0cd61e19eaa2418132e840cba,,develop,passed,521,2020-02-23 16:25:49 UTC,654104389,654104390,654104391,654104392,654104393,push
654104115,6a4e1192103abb897feba0f772eace7987b6b824,,master,passed,796,2020-02-23 16:22:59 UTC,654104116,654104117,654104118,654104119,654104120,push
653790671,b4dfc6e674e5836471dbd1b2068ec3e2c2183e84,351,develop,passed,525,2020-02-22 11:19:42 UTC,653790672,653790673,653790674,653790675,653790676,pull_request
653790410,f27307561889e4dde28eb5ea0b0db97452cc84eb,350,master,errored,148,2020-02-22 11:18:24 UTC,653790411,653790412,653790413,653790414,653790415,pull_request
653780487,308bffe62a28beb2ab691ed6c6ebd86ae60ad6ab,349,master,passed,836,2020-02-22 10:20:36 UTC,653780488,653780489,653780490,653780491,653780492,pull_request
650892431,f642e3d67cc2d2ffa9b23c572960379b06717d3b,,develop,passed,494,2020-02-15 18:44:46 UTC,650892432,650892433,650892434,650892435,650892436,push
650801032,23d208dee9a0f0250b04d3f3820c63ebe761f0d5,348,develop,passed,524,2020-02-15 12:07:11 UTC,650801033,650801034,650801035,650801036,650801037,pull_request
649120565,693312ff123093049bd8a4388f22220bf06d701a,,develop,passed,520,2020-02-11 20:59:37 UTC,649120566,649120567,649120568,649120570,649120571,push
649109988,107b983e5c03951911a734e35d8a087629280d71,341,develop,passed,531,2020-02-11 20:33:33 UTC,649109990,649109991,649109992,649109993,649109994,pull_request
644829436,0bd371406d18b7265affb065050e0ba1085036a8,,develop,passed,559,2020-02-01 18:05:43 UTC,644829437,644829438,644829439,644829440,644829441,push
644708724,6cb13ebb28178e6e93862e49e3391653dd2a32b9,338,develop,passed,581,2020-02-01 09:23:48 UTC,644708725,644708726,644708727,644708728,644708729,pull_request
644693227,ed62e9333de9535f996aa06c37c6990564e303d2,,develop,passed,608,2020-02-01 07:57:50 UTC,644693228,644693229,644693230,644693231,644693232,push
644417075,c956f8fb38ebdcc9ed1de15e7529e8ad37e67a95,336,develop,passed,591,2020-01-31 15:52:28 UTC,644417076,644417077,644417078,644417079,644417080,pull_request
643884544,a2397dea653d723c69cf23f3dc7b1a544908107a,,develop,passed,517,2020-01-30 14:18:40 UTC,643884545,643884546,643884547,643884548,643884549,push
643883355,9de47bcda7f1a2094824a5296e645836e852a3c4,335,develop,passed,529,2020-01-30 14:15:57 UTC,643883356,643883357,643883358,643883359,643883360,pull_request
643581702,30ad6db10efc687d79e5acf212c2fc5cff54c624,,develop,passed,517,2020-01-29 21:34:10 UTC,643581703,643581704,643581705,643581706,643581707,push
643580444,b0d1976e6c481d0f0195b3375996ebf55a7d3810,,develop,passed,580,2020-01-29 21:31:24 UTC,643580445,643580446,643580447,643580448,643580449,push
643414945,dcaa02b9ec7b3ebd2fa0b5d48854ef17721d604f,332,develop,passed,591,2020-01-29 14:56:55 UTC,643414946,643414947,643414948,643414949,643414950,pull_request
643382746,a6aab1162aee7d9dadd17c5aeb369e7b124e86f6,333,develop,passed,529,2020-01-29 13:40:08 UTC,643382747,643382748,643382749,643382750,643382751,pull_request
642573134,fe28eb44ae2fc9e949692ff6ce13206f0e174f60,332,develop,passed,585,2020-01-27 20:35:33 UTC,642573135,642573136,642573137,642573139,642573140,pull_request
642550720,b27610a99d1e5122ab39367a30993ca0623e7a6f,,develop,passed,525,2020-01-27 19:47:47 UTC,642550721,642550722,642550723,642550724,642550725,push
642550655,e5ad5de016fafb9516f8268ad5a8d4d2c81679d4,331,develop,errored,382,2020-01-27 19:47:05 UTC,642550656,642550657,642550658,642550659,642550660,pull_request
642505355,6e54a73e6e261502e57b7eb50f673854dfc613ad,331,develop,passed,519,2020-01-27 18:07:32 UTC,642505356,642505357,642505358,642505359,642505360,pull_request
641921682,8ccd5fb01067bc190465ce6d6f9489c7ca0862a2,,develop,passed,517,2020-01-26 05:45:42 UTC,641921683,641921684,641921685,641921686,641921687,push
641841969,d21763241c9c721e19c24437afbf883a8d21f610,330,develop,passed,493,2020-01-25 21:43:35 UTC,641841970,641841971,641841972,641841973,641841974,pull_request
641834912,4ee14a9dae97a08b2615a6fcd5282489fcefb8c8,330,develop,passed,615,2020-01-25 21:13:58 UTC,641834913,641834914,641834915,641834916,641834917,pull_request
639921645,d7bd460fa173f0b754ca7a95e9ab2afa8ab015c6,,develop,passed,480,2020-01-21 12:26:12 UTC,639921646,639921647,639921648,639921649,639921650,push
639918911,42f130102693cb0dcfb760afa344c25ea90c449d,329,develop,passed,527,2020-01-21 12:21:03 UTC,639918912,639918913,639918914,639918915,639918916,pull_request
639811330,149928e2df9456c64af38766e206bd23a48868a2,,develop,passed,491,2020-01-21 07:03:26 UTC,639811331,639811332,639811333,639811334,639811335,push
639811256,8f2987af5c0a70930aae452934c9d47e3a301f8f,,develop,passed,508,2020-01-21 07:01:37 UTC,639811257,639811258,639811259,639811260,639811261,push
639807525,d59b614ddbc3b42eaaba41bc9dcdc486a8f14d1d,328,master,passed,490,2020-01-21 06:51:37 UTC,639807526,639807527,639807528,639807529,639807530,pull_request
639807048,4e8d5c9f4c519dd67deea13742feebf0fdd56641,327,develop,passed,507,2020-01-21 06:48:40 UTC,639807049,639807050,639807051,639807052,639807053,pull_request
639671681,c2a45790921efdd9cac7930a5b8d86acd884d636,328,master,passed,533,2020-01-20 21:34:55 UTC,639671682,639671683,639671684,639671690,639671691,pull_request
639653385,45dd5d2651bd001f8bf76b6290b474cd82c2875a,327,master,passed,512,2020-01-20 20:44:02 UTC,639653386,639653387,639653388,639653389,639653390,pull_request
639085599,d1a3f5a0787ae9b7a582c0a62effbc7dfe639392,,develop,passed,513,2020-01-19 11:14:46 UTC,639085600,639085601,639085602,639085603,639085604,push
639085251,81733c38d74c3ed517c18fcfec7398da769c4741,325,develop,passed,533,2020-01-19 11:12:04 UTC,639085252,639085253,639085254,639085255,639085256,pull_request
638320574,92c27ca6d4f10f1d958159429150c0f4b61a7a30,,v3.0.0,passed,272,2020-01-17 08:02:49 UTC,638320575,638320576,638320577,push
638320569,35bc5be3ceae3ea5f356da794849a8958c712465,,v3.2.0,passed,419,2020-01-17 08:02:47 UTC,638320570,638320571,638320572,638320573,push
635007709,183a6268baf31a5592160b1ca021c0ea5d37a9d9,,v3.3.0,passed,535,2020-01-09 23:17:45 UTC,635007710,635007711,635007712,635007713,635007714,push
635005898,183a6268baf31a5592160b1ca021c0ea5d37a9d9,,master,passed,791,2020-01-09 23:12:55 UTC,635005899,635005900,635005901,635005902,635005903,push
635004676,f5f87df0512889592f196a630da617e747e85851,323,master,passed,736,2020-01-09 23:08:45 UTC,635004677,635004678,635004679,635004680,635004681,pull_request
635003901,4f70a88d7ca94dcc521cb2dc428b93d6b673a8ce,,develop,passed,512,2020-01-09 23:06:18 UTC,635003902,635003903,635003904,635003905,635003906,push
635002392,fd3a2210b4af79729dbfb900452055c95ae8b56e,322,develop,passed,539,2020-01-09 23:01:58 UTC,635002393,635002394,635002395,635002396,635002397,pull_request
634978075,7364e3bd4e74454a116a991b6f78e1438b44010c,,develop,passed,496,2020-01-09 21:55:39 UTC,634978076,634978077,634978078,634978079,634978080,push
634947207,c948fc1f51aaecf673f4c0635bfb62e33c32ffa9,319,develop,passed,508,2020-01-09 20:54:12 UTC,634947208,634947209,634947210,634947211,634947212,pull_request
634808491,35b078f4c0b229b5a25aacaf0a2eee58013c331c,,develop,passed,515,2020-01-09 15:51:27 UTC,634808492,634808493,634808494,634808495,634808496,push
634805971,026714d82b90ceac0c30d8f8b72fdb1d7d96009e,318,develop,passed,564,2020-01-09 15:47:20 UTC,634805972,634805973,634805974,634805975,634805976,pull_request
634479252,ca1205e45e7db4f92853bd7b3ad782a4ed57e994,,develop,passed,527,2020-01-08 23:06:16 UTC,634479253,634479254,634479255,634479256,634479257,push
634478357,0ba2bd8cf79bf59333df28b89d7514748863c752,317,develop,passed,513,2020-01-08 23:03:02 UTC,634478358,634478359,634478360,634478362,634478364,pull_request
633812044,fad045e4ff437942c13a9d4b2d529bb385797da3,,develop,passed,520,2020-01-07 15:09:46 UTC,633812046,633812047,633812049,633812050,633812051,push
633810558,10e03d6f10d9138f1a3bacd9c06fc2e2b4182aed,315,develop,passed,536,2020-01-07 15:06:12 UTC,633810559,633810560,633810561,633810562,633810563,pull_request
633021174,ee2d13aa2f9540ced3b9ae43035372987af1abfb,,develop,passed,495,2020-01-05 19:41:14 UTC,633021175,633021176,633021177,633021178,633021179,push
632998057,affc51157a34ab01837adcd4551b2394363352bd,313,develop,passed,550,2020-01-05 18:05:50 UTC,632998058,632998059,632998060,632998061,632998062,pull_request
630650131,7e73fc0426cf1bc782509a06bbd9772450b5f041,,develop,passed,493,2019-12-29 16:43:23 UTC,630650132,630650133,630650134,630650135,630650136,push
630648991,2d729e99967b75b92c0980a3f5b4a0a90fd2c032,311,develop,passed,531,2019-12-29 16:39:30 UTC,630648992,630648993,630648994,630648995,630648996,pull_request
630615996,9358bc504f8d745574e40120478a61be62649535,,develop,passed,509,2019-12-29 14:25:02 UTC,630615997,630615998,630615999,630616000,630616001,push
630614403,1deb247714efa944a8f6f37f289fecb55d917f95,310,develop,passed,521,2019-12-29 14:20:01 UTC,630614404,630614405,630614406,630614407,630614408,pull_request
626627323,cdda4590c34ff214cf605b4d0afde462287a7f1f,,develop,passed,532,2019-12-18 10:35:20 UTC,626627324,626627325,626627326,626627327,626627328,push
626622550,8615bc35ca1b784193e352b1a500e79a94572963,305,develop,passed,619,2019-12-18 10:22:48 UTC,626622551,626622552,626622553,626622554,626622555,pull_request
624938077,ba6ffce608a689dac8d07b70ec4a989aa4be2134,,develop,passed,517,2019-12-14 08:38:36 UTC,624938078,624938079,624938080,624938081,624938082,push
624937484,69004f66c76b528ccc8098a3c44e246e872a9204,299,develop,passed,554,2019-12-14 08:33:29 UTC,624937485,624937486,624937487,624937488,624937489,pull_request
624933406,c8b85bc9f36df36d416079c9ce0763dd2b8ffc15,,develop,passed,542,2019-12-14 08:09:36 UTC,624933407,624933408,624933409,624933410,624933411,push
624932514,29dfdef2032b06427abe0e948e5260c42b014e79,298,develop,passed,607,2019-12-14 08:03:43 UTC,624932515,624932516,624932517,624932518,624932519,pull_request
624007684,553e9ce8cd33304c07f455e7eec357a71c1a0633,,develop,passed,582,2019-12-12 06:20:09 UTC,624007685,624007686,624007687,624007688,624007689,push
623909343,cbfe0acf10bebc0e5eacf0292eefcc5c4adf4b75,297,develop,passed,570,2019-12-11 23:17:20 UTC,623909344,623909345,623909346,623909347,623909348,pull_request
623815802,d96e68cb4eca6ef5bbcaf0390477fd59c19334ed,,develop,passed,589,2019-12-11 19:09:12 UTC,623815803,623815804,623815805,623815806,623815807,push
623762566,6acf941af54ecc021cb08dac236e482b4ed3c734,296,develop,passed,559,2019-12-11 16:55:20 UTC,623762567,623762568,623762569,623762570,623762571,pull_request
623214388,ab2400e49e803ee8d8238434d3d26520f5d89a12,,develop,passed,546,2019-12-10 14:50:45 UTC,623214389,623214390,623214391,623214392,623214393,push
623116418,0198870f049423549e8ec65b138c21a9f0622e00,295,develop,passed,549,2019-12-10 10:37:53 UTC,623116419,623116420,623116421,623116422,623116423,pull_request
622933818,9b92d946d8a615d4b9b699d79f4ebc54043fc566,295,develop,passed,517,2019-12-09 23:15:02 UTC,622933819,622933820,622933821,622933822,622933823,pull_request
622928037,32d820e8cbbf79067be24a3950388df768ec766b,294,develop,passed,558,2019-12-09 22:58:29 UTC,622928038,622928039,622928040,622928041,622928042,pull_request
619818451,3cc6e4301a442751ce10f9a23650fa522e92c167,,develop,passed,519,2019-12-02 20:59:44 UTC,619818452,619818453,619818454,619818455,619818456,push
619807636,de9a5da08ef0f1ed91c6bab179b785a28295ee0a,293,develop,passed,531,2019-12-02 20:33:35 UTC,619807637,619807638,619807639,619807640,619807641,pull_request
619219299,e5bcfa680e45401c7d060a4ad1dd3ef615c6c882,,develop,passed,546,2019-12-01 12:51:40 UTC,619219300,619219301,619219302,619219303,619219304,push
619218225,f51d0f487e4eb0bb0521e091eed3d90ae4cf0279,292,develop,passed,540,2019-12-01 12:46:56 UTC,619218226,619218227,619218228,619218229,619218230,pull_request
606751225,73682e5a10be7caad65f0f95d029d1621301b407,,develop,passed,561,2019-11-03 14:28:00 UTC,606751226,606751227,606751228,606751229,606751230,push
606743958,61b90bd48f4d7c925285e14236ceac02e658b9e2,288,develop,passed,586,2019-11-03 14:01:49 UTC,606743959,606743960,606743961,606743962,606743963,pull_request
600442849,015848c6c77cc36c5babf0b9d2c02671f9a2c0a0,,develop,passed,593,2019-10-20 20:27:53 UTC,600442850,600442851,600442852,600442853,600442854,push
600441821,4729e9b7c1f9946e52d2714634de498566f4a688,287,develop,passed,625,2019-10-20 20:24:15 UTC,600441822,600441823,600441824,600441825,600441826,pull_request
598532146,305b89df296f03d63e8dc729d7a49314cb8976e5,,develop,passed,458,2019-10-16 08:09:15 UTC,598532147,598532148,598532149,598532150,push
598527566,f74061db26e7d3539516ccb3a846f0f6d283a6a7,286,develop,passed,461,2019-10-16 07:54:55 UTC,598527567,598527568,598527569,598527570,pull_request
598331957,4eaa3a8212e556cb8f55bdef3633ef604d529bbf,,develop,passed,474,2019-10-15 20:25:15 UTC,598331958,598331959,598331960,598331961,push
598330939,3d22cd4eac2221a2a3bd7f23c0941d6169e32f49,285,develop,passed,459,2019-10-15 20:22:27 UTC,598330940,598330941,598330942,598330943,pull_request
595525575,189f7712219febdc1b50d5c5b38f5bc196674965,,develop,passed,452,2019-10-09 09:15:29 UTC,595525576,595525577,595525578,595525579,push
595523631,4a56aac8b3071875928c42d61aa3061b832ae03f,283,develop,passed,442,2019-10-09 09:12:22 UTC,595523632,595523633,595523634,595523635,pull_request
588341229,5d754eda4a11f5c26b36f7473779e6c148117509,,develop,passed,434,2019-09-23 08:04:52 UTC,588341230,588341231,588341232,588341233,push
588339776,35844c7b555d1f239c11852d54b631b9532b288e,282,develop,passed,418,2019-09-23 08:00:51 UTC,588339777,588339778,588339779,588339780,pull_request
588338020,3ae573bf6da97b141a8f6fe34f249039bbba42c2,282,develop,passed,441,2019-09-23 07:54:40 UTC,588338021,588338022,588338023,588338024,pull_request
585903346,9727bd9ec9a7fc2f2d2c00549b20f1258f9bf03d,280,develop,passed,336,2019-09-17 05:44:26 UTC,585903347,585903348,585903349,pull_request
585757558,56e74087d494abd7c474992088c37aa10ba2ca3c,280,develop,errored,623,2019-09-16 20:11:02 UTC,585757559,585757560,585757561,585757562,pull_request
585412983,dbca1ae5ff6e722076d099c0f11694979f812702,,develop,passed,424,2019-09-16 05:20:25 UTC,585412984,585412985,585412986,585412987,push
585411986,47146b530c4a7a84e030c56c13b2796d64285433,279,develop,passed,439,2019-09-16 05:16:55 UTC,585411987,585411988,585411989,585411990,pull_request
585408724,1767eccd988120536bb156bafb228f2b3795c26a,279,develop,errored,385,2019-09-16 05:03:55 UTC,585408725,585408726,585408727,585408728,pull_request
575218736,1995f6bcae3c1369eb887ad9756a0cac77ef7330,,develop,passed,402,2019-08-22 07:45:43 UTC,575218737,575218738,575218739,575218740,push
575216080,3827fa8c384572eb5fc28b356d5d70ed418cc8b2,276,develop,passed,420,2019-08-22 07:39:01 UTC,575216081,575216082,575216083,575216084,pull_request
574280886,2c81b6cf8cb51aabd2bfb0479649fc1237957d2b,,develop,passed,607,2019-08-20 10:52:01 UTC,574280889,574280890,574280891,574280892,push
574279556,e0d9b94c97fdec299a45751fa457deb57a3c9aa0,275,develop,passed,611,2019-08-20 10:47:50 UTC,574279557,574279558,574279559,574279560,pull_request
531457468,b309a6d3775e0ed0c8810b023ff950b0ce77fcd2,,develop,passed,529,2019-05-12 16:32:28 UTC,531457469,531457470,531457471,531457472,push
531457368,5b709080ca8bfb66b1b12bb8eba3b587b59d1a37,270,develop,errored,151,2019-05-12 16:32:12 UTC,531457369,531457370,531457371,531457372,pull_request
530972607,c86375e3115dcc7ba86106bc14e7a38038ddd68d,,develop,passed,523,2019-05-10 22:47:39 UTC,530972608,530972609,530972610,530972611,push
530972053,772956937675d1ef4db09ba10544963eeaf15b1b,269,develop,errored,617,2019-05-10 22:46:08 UTC,530972054,530972055,530972056,530972057,pull_request
529833795,e7d6ce5a482fe35d0527564a22cae865316fa768,,develop,passed,539,2019-05-08 15:14:14 UTC,529833796,529833797,529833798,529833799,push
529833605,e99043646b9f946602643dbad8fadc7afd3a54a8,268,develop,errored,196,2019-05-08 15:13:45 UTC,529833606,529833607,529833608,529833609,pull_request
529718521,c4a5b8e883da56027c8570012b81272f8349c7bc,,develop,passed,534,2019-05-08 10:40:24 UTC,529718522,529718523,529718524,529718525,push
529454804,d2dc945f54524f3c449d1206fd59fbfb68f5116b,267,develop,passed,536,2019-05-07 19:26:28 UTC,529454805,529454806,529454807,529454808,pull_request
528423701,044a5a09020d923aa84d69c024d36f67b68dec50,,develop,passed,491,2019-05-05 11:50:53 UTC,528423702,528423703,528423704,528423705,push
528423686,89e38bff1ce8e2d12e05b7e8a9b26a19353cb42d,266,develop,errored,157,2019-05-05 11:50:48 UTC,528423687,528423688,528423689,528423690,pull_request
528405088,4ed69991ac5c0d196435c73cb3089c70e3558c6f,,develop,passed,573,2019-05-05 10:15:22 UTC,528405089,528405090,528405091,528405092,push
528405059,2d06ea2891a575dfc5b2a0c6efba5890e5624f21,265,develop,errored,276,2019-05-05 10:15:11 UTC,528405060,528405061,528405062,528405063,pull_request
528383630,587738c2aa390392ea9059c29f0eee4b907b40d5,,develop,passed,537,2019-05-05 08:35:21 UTC,528383631,528383632,528383633,528383634,push
528383056,262fa63cc44009e6b6c5221ffc074a941f7b1316,263,develop,passed,592,2019-05-05 08:31:08 UTC,528383057,528383058,528383059,528383060,pull_request
527605695,e1fb204c19a81a9a9612c3fd367af55a44227e29,,develop,passed,581,2019-05-03 04:37:55 UTC,527605696,527605697,527605698,527605699,push
527605668,1b13b65d53b255f2653733db1388fc8e4c422337,262,develop,errored,230,2019-05-03 04:37:34 UTC,527605669,527605670,527605671,527605672,pull_request
527497433,a37543b223fde571fb1a289e62065f5b61e1ce2b,,develop,passed,581,2019-05-02 21:15:49 UTC,527497434,527497435,527497436,527497437,push
527495330,379feffafe2e5131237a200d219d95110f962250,261,develop,passed,590,2019-05-02 21:10:53 UTC,527495331,527495332,527495333,527495334,pull_request
527469902,44f46eb425eeb05d4edb84d1bccf7d4a556e2797,260,develop,passed,575,2019-05-02 20:03:06 UTC,527469903,527469905,527469906,527469908,pull_request
527172849,672f24c371b422e26d6614a191f54e5b8136b99a,260,develop,passed,551,2019-05-02 06:43:14 UTC,527172850,527172851,527172852,527172853,pull_request
523886842,ddc5a69099d37560012652408799aaebb8b52403,,develop,passed,527,2019-04-24 09:41:25 UTC,523886843,523886844,523886845,523886846,push
523885077,fb788d63f8bc5bf94afbf6165c286d87129b4cb7,258,develop,passed,660,2019-04-24 09:36:10 UTC,523885078,523885079,523885080,523885081,pull_request
521447990,884fe9a8c8414798dfa8354b252b2b5ec5616599,,develop,passed,594,2019-04-17 21:12:33 UTC,521447991,521447992,521447993,521447994,push
521442022,44ddfbc665d8b17fffcfeaca5c57c3be4805dabf,256,develop,passed,675,2019-04-17 20:56:48 UTC,521442023,521442024,521442025,521442026,pull_request
509635728,7e2638c3d734ec6c1340c560c742883ff3ef43d9,,develop,passed,444,2019-03-21 21:01:13 UTC,509635729,509635730,509635731,push
509635206,0c75c519655a685ae53849d9b61e08390ddebb0a,244,develop,errored,371,2019-03-21 21:00:03 UTC,509635207,509635208,509635209,pull_request
508987471,00085213bef3a37cc100c349fda53a0d9491f3a0,,develop,passed,406,2019-03-20 15:18:47 UTC,508987472,508987473,508987474,push
508984294,2e5a7ea9efea0bd6d9ffd8992307634b646c8a79,242,develop,passed,417,2019-03-20 15:12:22 UTC,508984295,508984296,508984297,pull_request
507936735,722601704a669ba23bb7a3c00cc85badd9dd4506,,develop,passed,434,2019-03-18 16:10:42 UTC,507936736,507936737,507936738,push
507933787,4b417f692b23aa89277096bcf51f0a28ad364ec5,241,develop,passed,462,2019-03-18 16:05:47 UTC,507933788,507933790,507933791,pull_request
507769668,43c9d0a737dc09e72bf3729bd141c0d48c7aef5c,241,develop,passed,427,2019-03-18 09:55:23 UTC,507769669,507769670,507769671,pull_request
505354234,9fb3ac8aa95ea22d9e673d5cc829387d9b0e881c,,develop,passed,434,2019-03-12 17:51:38 UTC,505354235,505354236,505354237,push
505350723,53514f5cbb0c93bb483d4f5c0c6140581c2735b0,237,develop,passed,539,2019-03-12 17:44:23 UTC,505350724,505350725,505350726,pull_request
505181562,8b656c1ab5cd0c4180608313c8da689fe75a7a26,237,develop,passed,400,2019-03-12 11:49:56 UTC,505181563,505181564,505181565,pull_request
504414919,a6b4359d47cdea32fec3f3f35531feedaa740985,237,develop,passed,383,2019-03-10 20:54:30 UTC,504414920,504414921,504414922,pull_request
504364930,b87c5564ed2d0ce7375b221ca7dd705281f4bed0,237,develop,passed,374,2019-03-10 17:52:42 UTC,504364931,504364932,504364933,pull_request
504200945,1ef026464398bad7a427dda946364e5846155a1a,237,develop,passed,562,2019-03-10 04:49:15 UTC,504200946,504200947,504200948,pull_request
503083258,a92ce8efb35275dc3368890b9609f598c826e45c,237,develop,passed,384,2019-03-07 12:52:02 UTC,503083259,503083260,503083261,pull_request
502983118,39548a9c67247503aa118e1c141452ca074e09e5,237,develop,passed,386,2019-03-07 08:38:23 UTC,502983119,502983120,502983121,pull_request
502976839,b4020acc37821314905b03e89210e2b62f8632ab,237,develop,passed,399,2019-03-07 08:18:39 UTC,502976840,502976841,502976842,pull_request
502538848,fe8507c6644139300cde1f1133442911efba1ec3,237,develop,passed,417,2019-03-06 12:22:58 UTC,502538849,502538850,502538851,pull_request
502300613,8a0a42baf5809554189461953bd4da0c95c71bd6,237,develop,passed,545,2019-03-05 23:13:32 UTC,502300614,502300615,502300616,pull_request
501552400,4654c3e2de89fa84e542bcae7b13302d87b10075,237,develop,passed,469,2019-03-04 15:28:53 UTC,501552401,501552402,501552403,pull_request
501540039,b20529f014d3748c2bbdf3c4a98218caa53bb757,237,develop,passed,412,2019-03-04 15:01:44 UTC,501540040,501540041,501540042,pull_request
501396949,a41cc7fbde0d99100d533a8e812a9a8638dc8537,237,develop,passed,388,2019-03-04 09:28:59 UTC,501396950,501396951,501396952,pull_request
501280598,b52fb10e032f82a48248e09a8a44f2897e23ef5b,237,develop,passed,416,2019-03-04 01:33:29 UTC,501280599,501280600,501280601,pull_request
501039642,152d99e9a194f6efca0ecdcdfe37eba75c48673f,,develop,passed,423,2019-03-03 09:04:53 UTC,501039643,501039644,501039645,push
501005529,9fb95bf3f7c79e7b857d15954f8804744ec0fd09,236,develop,passed,441,2019-03-03 05:15:37 UTC,501005530,501005531,501005532,pull_request
500875771,79ad77ae95bf7b8431e4b1266e0180689aae18c8,234,master,passed,305,2019-03-02 18:55:57 UTC,500875772,500875773,pull_request
499491001,b0bb396a49505a69faff1ea5df80db914a876d9a,,develop,passed,470,2019-02-27 20:59:51 UTC,499491002,499491003,499491004,push
499490974,503cc2e89548ed7afe196cfb410144c84aecf3ad,233,develop,errored,285,2019-02-27 20:59:35 UTC,499490975,499490976,499490977,pull_request
499459402,68ead6144ec80e3a3bd027604b2b31d2d19797ca,,develop,passed,406,2019-02-27 19:45:09 UTC,499459403,499459404,499459405,push
499456562,e58a303d8709819bb54f40e038a218197fe30184,232,develop,passed,508,2019-02-27 19:37:45 UTC,499456563,499456564,499456565,pull_request
499348813,6231c71924697675433ac69b21f7a2a7f1bd3158,232,develop,passed,461,2019-02-27 15:57:28 UTC,499348814,499348815,499348816,pull_request
