build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
746354245,bcee793369e24212fe4018083c67fa405bf3d3c5,,ci,errored,564,2020-11-28 05:35:59 UTC,746354246,746354247,746354248,746354249,746354250,746354251,746354252,746354253,746354254,746354255,746354256,746354257,746354258,746354259,746354260,push
746353711,ffd4f566129aeb1c33098fe37c4f75181c969455,,ci,errored,585,2020-11-28 05:28:44 UTC,746353713,746353714,746353715,746353716,746353717,746353718,746353719,746353720,746353721,746353724,746353726,746353728,746353729,746353731,746353732,push
746353361,d4b0c67606cdb0fe98b253f108b94415385cbbc6,,ci,errored,586,2020-11-28 05:21:21 UTC,746353362,746353363,746353364,746353365,746353366,746353367,746353368,746353369,746353370,746353371,746353372,746353373,746353374,746353375,746353376,push
746351982,e9402aeadb93698917724b6b94a2a84bf2103170,,ci,errored,580,2020-11-28 05:13:16 UTC,746351983,746351984,746351985,746351986,746351987,746351988,746351989,746351990,746351991,746351992,746351993,746351994,746351995,746351996,746351997,push
746351300,9c7d3b4b28abd70def601e3e1dea90d308a1c772,,ci,errored,601,2020-11-28 05:00:26 UTC,746351301,746351302,746351303,746351304,746351305,746351306,746351307,746351308,746351309,746351310,746351311,746351312,746351313,746351314,746351315,push
746350655,fc0b1c500ac3bf772b799ad220d25fc74493abbc,,ci,errored,587,2020-11-28 04:48:44 UTC,746350656,746350657,746350658,746350659,746350660,746350661,746350662,746350663,746350664,746350665,746350666,746350667,746350668,746350669,746350670,push
746348074,affa3573e0932d68cc4b1e48daf90a7694df82f0,,ci,errored,574,2020-11-28 04:36:32 UTC,746348075,746348076,746348077,746348078,746348079,746348080,746348081,746348082,746348083,746348084,746348085,746348086,746348087,746348088,746348089,push
746347808,37ddefe05e0bc26973fc2da136636b9b7545db09,,ci,errored,584,2020-11-28 04:20:50 UTC,746347809,746347810,746347811,746347812,746347813,746347814,746347815,746347816,746347817,746347818,746347819,746347820,746347821,746347822,746347823,push
746346541,f8dce503abbb59117b616668b1ef116b927a57cd,,ci,errored,575,2020-11-28 04:05:59 UTC,746346542,746346543,746346544,746346545,746346546,746346547,746346548,746346549,746346550,746346551,746346552,746346553,746346554,746346555,746346556,push
746345723,da6a59959ffa2bd7f1a1a81302ee49f287e50402,,ci,errored,579,2020-11-28 03:46:24 UTC,746345724,746345725,746345726,746345727,746345728,746345729,746345730,746345731,746345732,746345733,746345734,746345735,746345736,746345737,746345738,push
746336095,af4fe4d79bed90fef7cf417e3c72b81354151f02,,ci,errored,578,2020-11-28 03:24:55 UTC,746336096,746336098,746336099,746336101,746336102,746336103,746336104,746336105,746336106,746336107,746336108,746336109,746336110,746336111,746336112,push
746334940,8c341b9c7fab75881ef919aab4c7f295058e35dd,,ci,errored,581,2020-11-28 02:54:32 UTC,746334941,746334942,746334943,746334944,746334945,746334946,746334947,746334948,746334949,746334950,746334951,746334952,746334953,746334954,746334955,push
746328098,54b7a46d7646fc0a1ef8acdb091ba11ceb85a855,,ci,errored,585,2020-11-28 02:21:03 UTC,746328099,746328100,746328101,746328102,746328103,746328104,746328105,746328106,746328107,746328108,746328109,746328110,746328111,746328112,746328113,push
746326265,165547aea2a0fe6c76d4e5bc8ca1a646081d9933,,ci,errored,577,2020-11-28 01:39:27 UTC,746326266,746326267,746326268,746326269,746326270,746326271,746326272,746326273,746326274,746326275,746326276,746326277,746326278,746326279,746326280,push
746323869,6309cca04002e2cd52146623ae0b8de943b0692f,,ci,errored,577,2020-11-28 00:45:42 UTC,746323872,746323873,746323874,746323875,746323877,746323878,746323887,746323889,746323891,746323893,746323896,746323898,746323900,746323902,746323903,push
746323795,99051e48a2b6c4d5467ec67ce7ee3d3c5d750e01,,ci,errored,580,2020-11-27 23:43:06 UTC,746323796,746323797,746323798,746323799,746323800,746323801,746323802,746323803,746323804,746323805,746323806,746323807,746323808,746323809,746323810,push
746322134,799e3e5ed3f03dc1da445a65e4ae24f24791c6dc,,ci,errored,582,2020-11-27 22:28:13 UTC,746322135,746322136,746322137,746322138,746322139,746322140,746322141,746322142,746322143,746322144,746322145,746322146,746322147,746322148,746322149,push
746316194,7aafbb6dfb0d655b7937c082791c3c9ae759f880,,ci,errored,586,2020-11-27 20:53:27 UTC,746316195,746316196,746316197,746316198,746316199,746316200,746316201,746316202,746316203,746316204,746316205,746316206,746316207,746316208,746316209,push
746279571,7c77c33355a9c228d23f67f9e9b3383a7a801a96,,master,passed,14427,2020-11-27 16:03:46 UTC,746279573,746279575,746279576,746279579,746279582,746279589,746279591,746279592,746279594,746279595,746279597,746279599,746279602,746279603,746279606,cron
746205217,ace25d3d5b810ee2f88a1aae0a1baa05648d8976,,ci,failed,14369,2020-11-27 13:29:37 UTC,746205218,746205219,746205220,746205221,746205222,746205223,746205224,746205225,746205226,746205227,746205228,746205229,746205230,746205231,746205232,push
746204422,8489b290b9ce59684f6e2f7e105528d13162f3ef,,ci,errored,591,2020-11-27 12:28:55 UTC,746204424,746204426,746204428,746204430,746204432,746204434,746204436,746204438,746204440,746204441,746204442,746204443,746204444,746204445,746204446,push
746204203,43683e7c310767180cf200ab1810eccd44b16ee1,,ci,errored,591,2020-11-27 11:11:44 UTC,746204204,746204205,746204206,746204207,746204208,746204209,746204210,746204211,746204212,746204213,746204214,746204215,746204216,746204217,746204218,push
746203905,5a64ca0a080458dfca215dcbdb5a637c6dc41c8b,,ci,errored,576,2020-11-27 09:35:47 UTC,746203906,746203907,746203908,746203909,746203910,746203911,746203912,746203913,746203914,746203915,746203916,746203917,746203918,746203919,746203920,push
746200906,05e61e7872909071c0087c426923df41e633cb65,665,master,passed,14393,2020-11-27 07:48:00 UTC,746200907,746200908,746200909,746200910,746200911,746200912,746200913,746200914,746200915,746200916,746200917,746200918,746200919,746200920,746200921,pull_request
746200748,15eca2ddf9380c25aaebac5f93e63825469a0602,665,master,canceled,0,,746200749,746200750,746200751,746200752,746200753,746200754,746200755,746200756,746200757,746200758,746200759,746200760,746200761,746200762,746200763,pull_request
746190005,3b02e59a94cf7213ab5413f68ed1f23c54844304,660,master,passed,14132,2020-11-27 06:07:20 UTC,746190006,746190007,746190008,746190009,746190010,746190011,746190012,746190013,746190014,746190015,746190016,746190017,746190018,746190019,746190020,pull_request
746172385,986b81ab6a89cfd43c7cf5bab2cdf0b9b16fa2c9,663,master,passed,14121,2020-11-27 04:20:58 UTC,746172386,746172387,746172388,746172389,746172390,746172391,746172392,746172393,746172394,746172395,746172396,746172397,746172398,746172399,746172400,pull_request
746137646,a2b272c084e2af08a039e6b1797a59e3937c6667,662,master,passed,14192,2020-11-27 02:35:46 UTC,746137647,746137648,746137649,746137650,746137651,746137652,746137653,746137654,746137655,746137656,746137657,746137658,746137659,746137660,746137661,pull_request
746095366,7c77c33355a9c228d23f67f9e9b3383a7a801a96,,master,passed,14416,2020-11-26 21:31:58 UTC,746095369,746095371,746095376,746095378,746095380,746095384,746095386,746095388,746095390,746095393,746095395,746095398,746095400,746095402,746095404,cron
746001610,7c77c33355a9c228d23f67f9e9b3383a7a801a96,,master,passed,15616,2020-11-26 17:40:57 UTC,746001611,746001612,746001613,746001614,746001615,746001616,746001617,746001618,746001619,746001620,746001621,746001622,746001623,746001624,746001625,push
745996489,f2464c1528a6dfb971714ff5acca5c908adb4c3f,661,master,passed,15164,2020-11-26 15:32:30 UTC,745996490,745996491,745996492,745996493,745996494,745996495,745996496,745996497,745996498,745996499,745996500,745996501,745996502,745996503,745996504,pull_request
745989656,89d9cb2bda7a49ac3fff2ed902bd540988c9bdfc,660,master,passed,14431,2020-11-26 13:06:44 UTC,745989657,745989658,745989659,745989660,745989661,745989662,745989663,745989664,745989665,745989666,745989667,745989668,745989669,745989670,745989671,pull_request
745989247,19c5cfc334a33d399b50a7ceaea6e66e5407370d,660,master,canceled,0,,745989248,745989249,745989250,745989251,745989252,745989253,745989254,745989255,745989256,745989257,745989258,745989259,745989260,745989261,745989262,pull_request
745984749,0d23182015d87ebab2fefe85d31e981a3ff09412,,master,passed,15354,2020-11-26 10:26:13 UTC,745984750,745984751,745984752,745984753,745984754,745984755,745984756,745984757,745984758,745984759,745984760,745984761,745984762,745984763,745984764,push
745984489,5ddabb191ffe72f9c1f733451610d1a363ebcb8a,,master,passed,14709,2020-11-26 06:51:07 UTC,745984490,745984491,745984492,745984493,745984494,745984495,745984496,745984497,745984498,745984499,745984500,745984501,745984502,745984503,745984504,push
745983657,690048dbaaebac6172f003a9805bbb63abd28d8c,,master,failed,14598,2020-11-26 05:40:28 UTC,745983658,745983659,745983660,745983661,745983662,745983663,745983664,745983665,745983666,745983667,745983668,745983669,745983670,745983671,745983672,push
745977231,8b313bdec943ce2d1121f0d8cbf58f9b1851ef33,,master,errored,17111,2020-11-26 01:11:48 UTC,745977232,745977233,745977234,745977235,745977236,745977237,745977238,745977239,745977240,745977241,745977242,745977243,745977244,745977245,745977246,push
745900205,c20925793e60efa91086e675b0cd7096bc1804fa,659,master,passed,16888,2020-11-25 19:18:37 UTC,745900206,745900207,745900208,745900209,745900210,745900211,745900212,745900213,745900214,745900215,745900216,745900217,745900218,745900219,745900220,pull_request
745892536,92aa80622788402d40251f88c978b776f7a0ecf6,,master,canceled,745,2020-11-25 16:31:30 UTC,745892539,745892540,745892541,745892542,745892545,745892546,745892547,745892548,745892549,745892550,745892551,745892552,745892553,745892557,745892558,cron
745816460,f973916ab7c7d80be0c6575ff24c8f0991083a62,295,master,passed,14085,2020-11-25 16:34:51 UTC,745816461,745816462,745816463,745816464,745816465,745816466,745816467,745816468,745816469,745816470,745816471,745816472,745816473,745816474,745816475,pull_request
745784097,5ed2ec8fecee5a67864c40d46ddd62e324a57e5e,657,master,errored,18965,2020-11-25 05:56:54 UTC,745784098,745784099,745784100,745784102,745784103,745784104,745784105,745784106,745784107,745784108,745784109,745784110,745784111,745784112,745784113,745784114,745784115,pull_request
745750415,3c185e1927521d0f89422cb33833035d29715c94,295,master,errored,17092,2020-11-25 05:00:20 UTC,745750416,745750417,745750418,745750419,745750420,745750421,745750422,745750423,745750424,745750425,745750426,745750427,745750428,745750429,745750430,pull_request
745705148,4a2d017926aee0ac90e4582b2c594265a60bafcf,295,master,canceled,645,2020-11-24 21:40:25 UTC,745705149,745705150,745705151,745705152,745705153,745705154,745705155,745705156,745705157,745705158,745705159,745705160,745705161,745705162,745705163,pull_request
745658819,92aa80622788402d40251f88c978b776f7a0ecf6,,master,errored,17321,2020-11-24 16:27:05 UTC,745658820,745658823,745658824,745658825,745658826,745658827,745658828,745658829,745658835,745658836,745658837,745658839,745658841,745658842,745658843,cron
745580926,b05046237f9fd41aa1b357cb734d0d986ac5f70c,295,master,errored,16937,2020-11-24 07:24:31 UTC,745580927,745580928,745580929,745580930,745580931,745580932,745580933,745580934,745580935,745580936,745580937,745580938,745580939,745580940,745580941,pull_request
745433762,92aa80622788402d40251f88c978b776f7a0ecf6,,master,errored,17134,2020-11-23 16:14:40 UTC,745433763,745433764,745433770,745433771,745433772,745433773,745433774,745433775,745433776,745433777,745433778,745433779,745433780,745433781,745433782,cron
745225003,92aa80622788402d40251f88c978b776f7a0ecf6,,master,errored,17204,2020-11-22 15:30:52 UTC,745225005,745225006,745225010,745225012,745225013,745225014,745225016,745225017,745225018,745225019,745225020,745225021,745225023,745225024,745225025,cron
745076033,92aa80622788402d40251f88c978b776f7a0ecf6,,master,errored,17111,2020-11-21 15:33:41 UTC,745076037,745076048,745076050,745076057,745076059,745076060,745076062,745076065,745076069,745076071,745076078,745076079,745076081,745076093,745076094,cron
744905920,92aa80622788402d40251f88c978b776f7a0ecf6,,master,errored,17144,2020-11-20 16:36:20 UTC,744905923,744905929,744905931,744905933,744905935,744905936,744905937,744905939,744905942,744905944,744905946,744905948,744905951,744905955,744905957,cron
744674899,92aa80622788402d40251f88c978b776f7a0ecf6,,master,errored,15055,2020-11-19 16:23:57 UTC,744674900,744674901,744674902,744674903,744674905,744674906,744674907,744674909,744674910,744674911,744674912,744674913,744674914,744674915,744674916,cron
744442318,92aa80622788402d40251f88c978b776f7a0ecf6,,master,passed,16289,2020-11-18 15:57:10 UTC,744442325,744442326,744442327,744442328,744442329,744442331,744442332,744442333,744442337,744442340,744442342,744442343,744442344,744442348,744442350,cron
744254602,2b55a2bd3417e285e49b7d1bf1166a1be3c2f161,653,master,errored,11508,2020-11-25 23:09:24 UTC,744254603,744254604,744254605,744254606,744254607,744254608,744254609,744254610,744254611,744254612,744254613,744254614,744254615,744254616,744254617,pull_request
744198816,92aa80622788402d40251f88c978b776f7a0ecf6,,master,passed,16045,2020-11-17 15:57:08 UTC,744198823,744198826,744198827,744198832,744198834,744198835,744198838,744198841,744198843,744198845,744198848,744198851,744198852,744198853,744198854,cron
744152878,9a0f5e7d069a3c7e15e0eb6baff6ea4de14264b4,653,master,failed,13617,2020-11-17 11:11:58 UTC,744152879,744152880,744152881,744152882,744152883,744152884,744152885,744152886,744152887,744152888,744152889,744152890,744152891,744152892,744152893,pull_request
744152660,ab055fb373060ba977f1a6ec40126e500385e737,653,master,canceled,0,,744152661,744152662,744152663,744152664,744152665,744152666,744152667,744152668,744152669,744152670,744152671,744152672,744152673,744152674,744152675,pull_request
743963620,92aa80622788402d40251f88c978b776f7a0ecf6,,master,passed,13789,2020-11-16 15:48:39 UTC,743963621,743963622,743963623,743963627,743963629,743963631,743963634,743963635,743963636,743963637,743963638,743963640,743963641,743963645,743963647,cron
743751996,92aa80622788402d40251f88c978b776f7a0ecf6,,master,errored,11194,2020-11-15 15:19:09 UTC,743751999,743752000,743752001,743752002,743752003,743752004,743752005,743752006,743752007,743752008,743752009,743752010,743752011,743752012,743752013,cron
743603530,92aa80622788402d40251f88c978b776f7a0ecf6,,master,passed,13006,2020-11-14 15:21:55 UTC,743603540,743603543,743603544,743603548,743603550,743603554,743603556,743603557,743603558,743603562,743603563,743603565,743603566,743603567,743603568,cron
743581189,4e3852b23a22ce9da38e35100822aec8eb7b03d0,653,master,failed,12899,2020-11-14 12:02:26 UTC,743581190,743581191,743581192,743581193,743581194,743581195,743581196,743581197,743581198,743581199,743581200,743581201,743581202,743581203,743581204,pull_request
743425605,92aa80622788402d40251f88c978b776f7a0ecf6,,master,passed,13472,2020-11-13 15:51:41 UTC,743425606,743425607,743425608,743425609,743425610,743425612,743425613,743425615,743425616,743425617,743425618,743425619,743425620,743425621,743425622,cron
