build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
659655660,a90593da3d927e3df40203ad239e57cb178a9f55,,master,passed,339,2020-03-07 22:35:52 UTC,659655661,659655662,push
648748606,292ca19f55bf452cf850889f1923116702b29a01,,module-support,passed,362,2020-02-11 05:09:53 UTC,648748607,648748608,push
645486135,e873f805b5df8166d5550ae203f5ccb128069352,,module-support,passed,376,2020-02-03 14:39:20 UTC,645486136,645486137,push
645485714,a1f45fd68bd604c61aa5b2ad6df959e3d1eaf331,,wasm,failed,330,2020-02-03 14:38:34 UTC,645485715,645485716,push
644976249,082b1a2274636d7c1982c481dfe5203aaae59116,,master,passed,367,2020-02-02 05:29:53 UTC,644976250,644976251,push
570591573,26f09b52f91bbcfb24b26e6f7bb8acaf802dc084,,master,passed,443,2019-08-11 21:41:10 UTC,570591576,570591577,push
570589532,eaea7fe50113267180db114f5753c8f446d3dcdc,,master,failed,384,2019-08-11 21:33:16 UTC,570589533,570589534,push
468817198,7f138b4c2e3ac1fd1ece09ab844716c76143293c,,master,passed,369,2018-12-17 00:58:06 UTC,468817199,468817200,push
468518596,15eb607be781fcc0cef810d5e55b698e67c4cf2d,,master,passed,382,2018-12-15 22:26:06 UTC,468518597,468518598,push
465764329,21925defcb4ef32b62c34e310f72971b93fc449f,,master,passed,344,2018-12-10 00:20:06 UTC,465764330,465764331,push
447523373,295005b81833afaab586c0ffd8e1b4fbaccaebda,94,master,passed,316,2018-10-28 21:02:47 UTC,447523374,447523375,pull_request
447523367,5eb0212ab43e004de963f802f2843b86ad3f43cc,,recently-updated-on-top,passed,322,2018-10-28 21:02:46 UTC,447523368,447523369,push
447520893,159d26b49568862e47cb0f3587527dd2b6f42dad,94,master,passed,402,2018-10-28 20:53:35 UTC,447520894,447520895,pull_request
447520400,1af3c3b58c010e7d1e1b3678e52389e8f013f789,,recently-updated-on-top,passed,324,2018-10-28 20:51:46 UTC,447520401,447520402,push
417090448,19e2d27f916f61a60ef18a272648ff5de98cec92,,master,passed,653,2018-08-17 03:00:28 UTC,417090449,417090450,push
