build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
611250224,4232db4b107fcb19a748aec938b4c7d53d771acf,,master,passed,1446,2019-11-13 07:48:17 UTC,611250225,611250226,push
610905012,60800921643a3e2ce9f2c68cb00249494fb2b01b,,feature-transaction,errored,1152,2019-11-12 15:07:44 UTC,610905013,610905014,push
610827094,48767db39479ac75b7f09c5933f29ee8400b1f8f,,master,passed,1714,2019-11-12 12:03:37 UTC,610827095,610827096,push
610776946,a1adabf17a2608fe30bcbb697a1e92db445ece85,,master,passed,2123,2019-11-12 09:52:27 UTC,610776947,610776948,push
610763816,235ddac0028e6a4012550c02df56015f0acf4833,105,master,passed,2223,2019-11-12 09:17:33 UTC,610763817,610763818,pull_request
610745908,4976f420fe69ff11ca1e248c33a2cd059c980fb1,105,master,failed,537,2019-11-12 08:24:01 UTC,610745909,610745910,pull_request
610739479,d475fe80c09f5a082bb923b5114c8894dd8e978d,105,master,failed,612,2019-11-12 08:05:54 UTC,610739480,610739481,pull_request
610736518,7d2c99c9f38c09199b1f51cd316d8934492602d6,104,master,failed,451,2019-11-12 07:57:43 UTC,610736519,610736520,pull_request
610343190,ec0ed8f79b98836185c57bcdff3f08794a65ea01,,master,passed,2109,2019-11-11 13:23:59 UTC,610343191,610343192,push
610342068,e074f5eabaef1475213fe02cf5f8e9c4f6f9b479,103,master,errored,60,2019-11-11 13:22:19 UTC,610342069,610342070,pull_request
610335871,0f33508912798d41cf3a6a2531cb3fd53d9ea174,103,master,passed,1014,2019-11-12 09:35:28 UTC,610335872,610335874,pull_request
610195867,475326e7fb05847b174fdc9977f14497440e914b,,master,passed,2088,2019-11-11 06:51:20 UTC,610195868,610195869,push
609956397,09c1438ce3f627765d9543f95e434d6a8c05b870,,feature-transaction,errored,1052,2019-11-11 01:49:17 UTC,609956399,609956401,push
609936634,78f52cfd541e58905a8b1962799bf0f1b279c989,,feature-transaction,failed,1025,2019-11-10 12:58:23 UTC,609936635,609936636,push
609641152,e2337e4c7af49f2e7819dd3bb85ef127f179edf7,,feature-transaction,failed,1093,2019-11-09 13:24:52 UTC,609641153,609641154,push
609145876,9803f64e4b344487e8e61c90d253a11017091fc5,,feature-transaction,passed,2116,2019-11-08 09:24:43 UTC,609145877,609145878,push
