build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
673618931,fb7d2035f9280a23e804e186bcfffe131ede9df1,12271,master,failed,2711,2020-04-10 22:38:45 UTC,673618932,673618933,pull_request
673616820,00d2dd81df09176de57a6e6598b260420fefdb3e,12235,4.x,passed,2476,2020-04-10 22:29:36 UTC,673616821,673616822,673616823,673616824,pull_request
673608043,a629d561630754b1b1e826e42f63c81eb688a203,12270,master,passed,1332,2020-04-10 21:55:49 UTC,673608044,673608045,pull_request
673563079,b00289fdc20f847e6966d00095110158b3ce9e1b,12260,4.x,passed,2499,2020-04-10 19:39:33 UTC,673563080,673563081,673563082,673563083,pull_request
673558679,f677ebac394f051406871e1ffd55eed0a75f3ccb,12260,4.x,passed,2460,2020-04-10 19:25:46 UTC,673558680,673558681,673558682,673558683,pull_request
673555428,9f0e81bb57bf3a6ca69167a578e6f26808e7228f,12260,4.x,canceled,2670,2020-04-10 19:14:48 UTC,673555429,673555430,673555431,673555432,pull_request
673552903,c0cfb3ed9fa44b86f34d7e41b5848c888e7dd23d,12260,4.x,canceled,1742,2020-04-10 19:06:49 UTC,673552904,673552905,673552906,673552907,pull_request
673549940,01427447a8aafa522e1ff86aeb2468d57a024b7c,12260,4.x,canceled,1801,2020-04-10 18:58:24 UTC,673549941,673549942,673549943,673549944,pull_request
673545170,bf946705caaafe7346fed6cb5b59a797602de2d4,12260,4.x,canceled,2176,2020-04-10 18:48:17 UTC,673545171,673545172,673545173,673545174,pull_request
673497222,ce388bd8fc87e7a3e3d30183a55ab1620f7d0bf1,11066,4.x,errored,202,2020-04-10 16:38:18 UTC,673497223,673497224,673497225,673497226,pull_request
673497196,d9ad4403bd57b4bd2c83dbb53c919ecb78c8ab3c,,enh/ci-with-gh-actions,errored,210,2020-04-10 16:37:01 UTC,673497197,673497198,673497199,673497200,push
673495613,e0156a36ae6531d5d19d002dc0ae0755433014d2,11066,4.x,canceled,0,,673495614,673495615,673495616,673495617,pull_request
673495606,c54d129aa9141ae6e307eb62d3ef6964b1d65bda,,enh/ci-with-gh-actions,errored,218,2020-04-10 16:34:55 UTC,673495607,673495608,673495609,673495610,push
673495214,7308ca10d0c1f493e26d95cf690afa1c30bac8e8,11066,4.x,canceled,0,,673495215,673495216,673495217,673495218,pull_request
673495203,10996f17c8723f7dda5a73f1e5e28c2c031cb0e1,,enh/ci-with-gh-actions,errored,190,2020-04-10 16:33:41 UTC,673495204,673495205,673495206,673495207,push
673493925,96412ddfa1fd0408a9f70219e7561c6b1203db22,11066,4.x,canceled,0,,673493926,673493927,673493928,673493929,pull_request
673493914,5a08e7e3ee67a65a4bcb092168fb9320eb1426a8,,enh/ci-with-gh-actions,errored,202,2020-04-10 16:31:36 UTC,673493915,673493916,673493917,673493918,push
673489320,196a21f6b0242737a18bbc149f823dedbc0c5568,11066,4.x,errored,1006,2020-04-10 16:26:20 UTC,673489321,673489322,673489323,673489324,pull_request
673489260,b00324a7839d00ae74400ace78d3deebc5651452,,enh/ci-with-gh-actions,failed,2412,2020-04-10 16:16:44 UTC,673489261,673489262,673489263,673489264,push
673479655,155a76b5dfe9ecb9fb252a28929549a04ce3fa7c,11066,4.x,failed,2498,2020-04-10 16:09:16 UTC,673479656,673479657,673479658,673479659,pull_request
673479602,01ba1e3bf495653a610d43cc6545d9f257b5617b,,enh/ci-with-gh-actions,failed,2441,2020-04-10 16:02:02 UTC,673479603,673479604,673479605,673479606,push
673472645,0e1a310f739ba7a08163098648cc34536f15261f,11066,4.x,canceled,0,,673472646,673472647,673472648,673472649,pull_request
673472625,4c67d198b2f635ae8025bf9a75007ab6fd9e3573,,enh/ci-with-gh-actions,failed,2451,2020-04-10 15:51:25 UTC,673472626,673472627,673472628,673472629,push
673469351,b4aa8a44a49d0c4c6400ef3554c38ee28e451dee,12260,4.x,failed,3775,2020-04-10 15:40:21 UTC,673469352,673469353,673469354,673469356,pull_request
673465356,e5bf3e2ff70631f384ec8041879cc22fbccd1105,11066,4.x,failed,2169,2020-04-10 15:34:28 UTC,673465357,673465358,673465359,673465360,pull_request
673465328,8e1c172e969bc249cd39e1e6993804af52350cf2,,enh/ci-with-gh-actions,failed,2210,2020-04-10 15:24:30 UTC,673465329,673465330,673465331,673465332,push
673465122,500e76c0a548d8d8bf27b3f33f94b377ca3b05f1,11066,4.x,canceled,0,,673465123,673465124,673465125,673465126,pull_request
673465112,a6fe6d8779d135f90f8d79dad13289edac86c344,,enh/ci-with-gh-actions,failed,2186,2020-04-10 15:16:45 UTC,673465113,673465114,673465115,673465116,push
673459358,a3f889ae2b0c8a569bf421101f18a55a707b52ae,11066,4.x,canceled,0,,673459359,673459360,673459361,673459362,pull_request
673459339,eb5856e16c261bc1e2e5ad23cd736ae7624c5df8,,enh/ci-with-gh-actions,failed,2675,2020-04-10 15:08:12 UTC,673459340,673459341,673459342,673459343,push
673455540,120edec1234b25ccfbd5285cc929335c2bded1a6,11066,4.x,failed,2214,2020-04-10 14:59:06 UTC,673455541,673455542,673455543,673455544,pull_request
673455530,dfa8146d3fd018346435621b6ccf6a47a81b684d,,enh/ci-with-gh-actions,failed,2923,2020-04-10 14:54:08 UTC,673455531,673455532,673455533,673455534,push
673452472,29c61780d549f6a67b883329882352462cb58bc0,11066,4.x,canceled,0,,673452473,673452474,673452475,673452476,pull_request
673452456,4fb9bc9ff9cb2b331aba8d3ef2d602478fac397a,,enh/ci-with-gh-actions,failed,965,2020-04-10 14:49:11 UTC,673452457,673452458,673452459,673452460,push
673451410,9cd3dbc16115e80a1da8149b511d6ae8ed91ae3f,11066,4.x,canceled,0,,673451411,673451412,673451413,673451414,pull_request
