build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
749179594,e682a42ce3f1c865011219a6bd9d95e7f3ab83a7,,2.11,passed,176,2020-12-12 04:26:19 UTC,749179595,749179596,push
746509636,cfcc44db90d40064d9ee6086e40bc51b069ac7b4,,master,passed,179,2020-11-29 00:41:49 UTC,746509637,746509638,push
746509480,8a01c81e34fab89752c661e80fdbcb6b5b14b3e2,,2.12,passed,148,2020-11-29 00:40:18 UTC,746509481,746509482,push
746509268,616a52fad3afc4905b223e166640f015c6256e15,,2.12,passed,203,2020-11-29 00:37:46 UTC,746509269,746509270,push
746509263,6bdc7c77aee70eeca4c48d01d3b25b40d702d8b9,,jackson-annotations-2.12.0,passed,182,2020-11-29 00:36:43 UTC,746509264,746509265,push
746509260,6bdc7c77aee70eeca4c48d01d3b25b40d702d8b9,,2.12,canceled,0,,746509261,746509262,push
746509236,011cc2e2feb35fbc2f7b36c1908e556419740d38,,2.12,passed,194,2020-11-29 00:35:50 UTC,746509237,746509238,push
743692250,f983d5abc2adcf394a19834f9174732e1e3e0c27,,master,passed,188,2020-11-15 03:04:37 UTC,743692251,743692252,push
743692228,fb2a81e5f5966f5db0a4d230a90e8aab3ac40506,,2.12,passed,198,2020-11-15 03:04:06 UTC,743692229,743692230,push
743692033,6058f13a4c03cc2348e77e72590d9058952d4117,,2.12,passed,185,2020-11-15 03:02:53 UTC,743692034,743692035,push
743692028,24a33737a4ff62b7e93de0340cb1863480d96ab3,,jackson-annotations-2.12.0-rc2,passed,207,2020-11-15 03:01:41 UTC,743692029,743692030,push
743692023,24a33737a4ff62b7e93de0340cb1863480d96ab3,,2.12,canceled,0,,743692024,743692025,push
743691968,6bdb861403c65bf22154f82ad655cb3fdde9f451,,2.12,passed,177,2020-11-15 03:01:13 UTC,743691969,743691970,push
743691687,cda01b13ba8fccc105b74551faa7e3611626f366,,2.12,passed,184,2020-11-15 02:59:03 UTC,743691688,743691689,push
743680591,401445dc317da27b8227830bdf7410dfbb76e22e,,master,passed,197,2020-11-15 00:54:32 UTC,743680592,743680593,push
743680529,01bf27e4af2aeeca707b38d81bfd8d5c217fe593,,2.12,passed,168,2020-11-15 00:53:42 UTC,743680530,743680531,push
743531228,1b88d30d3cbfdc16437b90fa3ca69184dd6c82b9,,master,passed,199,2020-11-14 02:34:22 UTC,743531229,743531230,push
743531216,737cf1639048ebbdda052aac57d8c89e0bf2ef69,,2.12,passed,198,2020-11-14 02:33:17 UTC,743531217,743531218,push
743507715,c9c7d18da38e97fc42154bb87795722b27c91c85,,master,passed,194,2020-11-13 23:12:37 UTC,743507716,743507717,push
743507700,bb2dc6dec384767f1b1f03cee3f1c2a0af43fa85,,2.12,passed,195,2020-11-13 23:08:01 UTC,743507701,743507702,push
743078840,7741cc213f8cc1592a24136ceec79468724c999a,,master,passed,187,2020-11-12 06:07:15 UTC,743078841,743078842,push
743078830,6a379e487034f6e97151136bc277e4ff031f3942,,2.12,passed,195,2020-11-12 03:19:08 UTC,743078831,743078832,push
743078505,c1fc2914160ba9acdf8bb8344f645cab5068e0a9,,master,canceled,0,,743078506,743078507,push
743077393,3fdc3d367bee1309e1b1204f784eed1688a235cd,,master,canceled,0,,743077394,743077395,push
743077333,944f0504f5bebed6a61d544b5681b79bc3a25de1,,2.12,canceled,0,,743077334,743077335,push
740952420,8bd5b1e57347a75b820ad9a379deb9c2bce097e0,,master,passed,201,2020-11-02 20:40:50 UTC,740952421,740952422,push
740945020,3eee0e1c68c66ef52844f5fcf54fa2b18f4577bc,,2.12,passed,256,2020-11-02 20:10:02 UTC,740945021,740945022,push
740944751,90dc316eaee7eee6263468cdbe5da361818d5617,,2.12,canceled,0,,740944752,740944753,push
739729371,ce31e05c24fe95bc575a2e932a2686dec7858155,179,2.12,passed,162,2020-10-28 22:38:24 UTC,739729372,739729373,pull_request
