build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
732043152,cba10e217f1418fa8e4b2b3ca917af72ee6c10de,381,master,passed,164,2020-10-01 19:02:35 UTC,732043153,732043154,732043155,732043156,pull_request
432276182,b4165ab87cebe5985bc7fa44bf4240fd1ad680f8,,master,passed,168,2018-09-23 23:48:17 UTC,432276185,432276186,432276187,432276188,push
432145579,b8e6475e2e8d32ef317f604bc115cc554d08253a,,master,passed,163,2018-09-23 14:21:09 UTC,432145580,432145581,432145582,432145583,push
432137317,48c3d4f52910261c833cb71aad1987e45dd65bc4,,master,passed,154,2018-09-23 13:46:16 UTC,432137318,432137319,432137320,432137321,push
421131399,0bbd4877d6dca66555f71d4afc0a1c3cb95f0bb2,374,master,passed,248,2018-08-27 14:46:02 UTC,421131400,421131401,421131402,421131403,pull_request
399066093,43bb5b7755b4d528b418c82d78a46d5f6cc5a357,373,master,passed,189,2018-07-02 10:21:15 UTC,399066094,399066095,399066096,399066097,pull_request
389942343,7fee6e70872458a189905b37e97e174cf23590cf,372,master,passed,208,2018-06-08 22:17:03 UTC,389942344,389942345,389942346,389942347,pull_request
379560379,5ae32b21d8b58aac6866c148d2794597629c68d4,,master,passed,178,2018-05-16 05:58:46 UTC,379560382,379560383,379560384,379560385,push
378738746,29f8df1bfedd88ae532a91e87d0044e0d3f45a6c,,master,passed,259,2018-05-14 14:06:54 UTC,378738747,378738748,378738749,378738750,push
344156220,f0568839bff182bce2845457ae38a47f53f1487a,,master,passed,509,2018-02-21 03:59:52 UTC,344156221,344156222,344156223,344156224,push
343035175,b6fa567ec5c90d4eb975494383a18e36430bfef4,,master,passed,348,2018-02-18 15:46:27 UTC,343035176,343035177,343035178,343035179,push
342951611,6b3e0f91cf614d6e5e1f21288c65afbd0daeb964,369,master,passed,226,2018-02-18 08:43:47 UTC,342951612,342951613,342951614,342951615,pull_request
340901545,f84f13b18311f8cf6009bca3e695d3e7456d3207,,master,passed,164,2018-02-13 11:21:01 UTC,340901546,340901547,push
339374350,f840eb74c17d912bd465923aa5d962c0487882ae,,master,passed,106,2018-02-09 09:31:42 UTC,339374351,339374352,push
339371971,af0277cf9345c5b5ba8e3f3ebd1b3afa623c2263,,master,passed,163,2018-02-09 09:24:17 UTC,339371972,339371973,push
339364323,93dc4bcefb58dee6f94e43340d4429e1ed5bd2a8,,master,passed,159,2018-02-09 09:00:06 UTC,339364324,339364325,push
330710680,84415e1bd91864bf2143f4a2e61c90008ec25563,,master,passed,122,2018-01-19 08:36:41 UTC,330710681,330710682,push
328176966,2ef00fb502b40dcd6914a7fb5b7dffe554a6632e,367,master,passed,166,2018-01-12 16:08:07 UTC,328176967,328176968,pull_request
312739920,fb549d3313956e8c1b47e83078ad926428511590,365,master,passed,108,2017-12-07 01:56:38 UTC,312739921,312739922,pull_request
307476663,81341b590372bae2241413616794d72b73431c2d,,master,passed,172,2017-11-26 13:25:52 UTC,307476664,307476665,push
307476560,4e23b1b60953eba3da7af50d6fe44af4591e80c5,,master,canceled,0,,307476561,307476562,push
304574132,1786b0b184b47e0719be45db767a895d8d129b10,,master,passed,118,2017-11-20 05:21:39 UTC,304574133,304574134,push
304570922,396ba705afe5a7a952746f1d5c219b561606bb25,,master,passed,190,2017-11-20 05:07:30 UTC,304570923,304570924,push
304557479,28ecd69f7b28671a01b3c5c9d31999ce4070cb98,,master,passed,203,2017-11-20 04:11:02 UTC,304557480,304557481,push
304556919,f369e8284877a63e23f28913cfab1cce1ee003df,364,master,passed,105,2017-11-20 04:08:29 UTC,304556920,304556921,pull_request
233157804,0a3ac63aa5cdf6ab3cf436870ecafe24a7caec93,,master,passed,88,2017-05-17 09:13:13 UTC,233157805,233157806,push
233144954,765a7a5ef54773d6f6225423ffd2df9378fa862b,,master,passed,91,2017-05-17 08:31:41 UTC,233144955,233144956,push
233139068,ae28f019a69418993d2291199de03521574e99ef,,master,passed,86,2017-05-17 08:10:47 UTC,233139069,233139070,push
232413441,4f0475e1782320ca3955e710839ab125734739a0,,master,passed,99,2017-05-15 12:47:09 UTC,232413442,232413443,push
232410826,3d9a050fc1992331c9d1f7108955286603c3c611,,master,passed,84,2017-05-15 12:39:22 UTC,232410827,232410830,push
232408277,036dcdbeab3b4acd1ff2578a535006adf766095c,,master,passed,96,2017-05-15 12:31:11 UTC,232408278,232408279,push
232295066,3bebe1f8271ef82e876438f83b43beeb4828d0a5,,master,passed,82,2017-05-15 04:57:07 UTC,232295067,232295068,push
232293008,e15b9d5af5f1ea36e659f1dd0a10067f811b6dec,,master,passed,90,2017-05-15 04:45:10 UTC,232293009,232293010,push
232292738,490de7d182fb7ac98e3ede1616e9e41300db929f,,master,passed,103,2017-05-15 04:42:50 UTC,232292739,232292740,push
229606871,9a7714666cadc5cb04624fc015726ec5d93e133f,,master,passed,88,2017-05-07 06:23:56 UTC,229606872,229606873,push
229606094,efa6bd09db7cd973b0f747621a9c55385bc745e4,,master,passed,100,2017-05-07 06:17:25 UTC,229606095,229606096,push
229604240,e76d90a296d737a993bb54b2ba16f60ad67f5713,,master,passed,92,2017-05-07 05:59:26 UTC,229604243,229604244,push
226554315,d32df655ce6aa2601652c26e87c6d99dfb9f72ae,,master,passed,89,2017-04-27 20:21:03 UTC,226554316,226554317,push
226552258,1cd4a0d6b0bd0e42be6d26b090db7dbe49355ae8,,master,passed,102,2017-04-27 20:14:15 UTC,226552259,226552261,push
190798655,1d038898dfcc7abb24a89e585717721abf83d1d5,360,master,passed,66,2017-01-10 23:48:13 UTC,190798656,190798657,pull_request
190597805,5d3ad31c984549c189939f984a8d1a7133d9a670,359,master,passed,76,2017-01-10 13:01:26 UTC,190597806,190597807,pull_request
190375865,5fa19b251a739ece105abb1da654b5f1657d62be,357,master,passed,104,2017-01-09 20:07:35 UTC,190375867,190375868,pull_request
189798916,1e247ce11761a2792b91e6823cfc1f4a064c53fb,,master,passed,64,2017-01-07 15:00:46 UTC,189798917,189798918,push
178222394,c0fa50f641fe1c80de27372450968386fe4193b4,,master,passed,61,2016-11-23 08:53:00 UTC,178222395,178222396,push
177910119,61b6c6e03bf5600588f89698e5a8378c87332bf7,,master,passed,86,2016-11-22 09:13:31 UTC,177910120,177910121,push
171733061,3cc0183bf5962bff989abb193dce8d0908ff606d,,master,passed,64,2016-10-30 08:00:35 UTC,171733062,171733063,push
171726220,39eea63b25d465f072f4b60fdc118267958e4029,,master,passed,61,2016-10-30 06:15:07 UTC,171726221,171726223,push
171725120,33cf1c51b2304ea79675808af366067db10c8de7,,master,passed,64,2016-10-30 05:54:55 UTC,171725121,171725122,push
171722217,9ee7ac5be7d86443255b941164a33206c80326c6,,master,passed,65,2016-10-30 05:05:06 UTC,171722218,171722219,push
171721198,9aca0b07641c13414b0d6d448e409379c0abcb2b,,master,passed,81,2016-10-30 04:46:16 UTC,171721199,171721200,push
171720667,ee96fe7a2358b1427c5aa629b6ed2d32e3717b87,,master,passed,66,2016-10-30 04:35:54 UTC,171720668,171720669,push
171596831,4d429a754380de3fa5abfbf30c763c71025cba6f,,master,passed,77,2016-10-29 10:21:41 UTC,171596832,171596833,push
171596629,4a1b556d44e4e11937568ef9e8d45b0f32209815,,master,passed,80,2016-10-29 10:19:02 UTC,171596630,171596631,push
171594517,2738c8112235ab50b8d6ba52964d06b1e6f61f08,,master,passed,64,2016-10-29 09:54:26 UTC,171594518,171594521,push
171594482,8675351355e14057bd70a66f479f0a886f31fdad,,master,passed,69,2016-10-29 09:54:59 UTC,171594483,171594484,push
171593599,299ffa683e0fa8965332fef83349de4f4d4f95a2,,master,passed,82,2016-10-29 09:46:06 UTC,171593600,171593601,push
171590412,5ddd1e331a27183fd14cae5d7f265a0b1b10a1f3,,master,passed,68,2016-10-29 09:08:37 UTC,171590413,171590414,push
157826223,39140b40a5e895c92ecc2303442f776803ade21f,,master,passed,76,2016-09-06 08:52:42 UTC,157826224,157826225,push
157584251,d1427fcbd02d4e47088973af0cac4789156edbee,,master,passed,67,2016-09-05 09:03:10 UTC,157584252,157584253,push
149384164,4331a89380ce2e4b767308bda6fd75db39ef1344,,master,passed,125,2016-08-03 05:18:27 UTC,149384165,149384166,push
149383240,4e5f9784210a99deeebd64f9b01cf1eb9c32e515,,master,passed,112,2016-08-03 05:11:11 UTC,149383241,149383242,push
133720481,04a29449b8cc6b0b1d65683d82e050a5a57a8fd4,,master,passed,103,2016-05-29 12:28:35 UTC,133720491,133720499,push
133719210,a1103c5fb8cd9a2a7a898ee29ee830cfa8812584,,master,errored,122,2016-05-29 12:09:12 UTC,133719211,133719212,133719213,push
133717024,47aba24328c78a498d4269f82317c3320515a99b,,master,errored,120,2016-05-29 11:45:04 UTC,133717025,133717026,133717027,push
133716589,9874e7f9b29c4ded03e8ff99a05b9d8caaf11eff,,master,errored,119,2016-05-29 11:41:18 UTC,133716590,133716591,133716592,push
133715514,f4301f36d0fdf0058630cf4e7ad0799a98008485,,master,errored,127,2016-05-29 11:28:14 UTC,133715518,133715519,133715520,push
133714739,8c8bad15a4dfc3e4b0b536436eafb24292f7839a,,master,errored,130,2016-05-29 11:19:52 UTC,133714740,133714741,133714742,push
112535841,95b08c29c3709244212396959e4386b8b95c27cb,,master,errored,196,2016-02-29 08:47:01 UTC,112535845,112535850,112535856,push
107551845,27ac40d6e4cd3d504ab863c4aab381e229235032,,master,errored,68,2016-02-07 07:23:15 UTC,107551846,107551847,107551848,push
105831893,978adee1890bc449d9b62989f70a1e36136b794a,,master,errored,272,2016-01-30 04:48:56 UTC,105831894,105831895,105831896,push
101048838,04e1b45fa0078c05d3d51808e37c62516854c028,352,master,errored,69,2016-01-08 12:30:34 UTC,101048839,101048840,101048841,pull_request
97842798,6f774a44d297e967edd782c6465b2d2b0abc3172,,master,errored,73,2015-12-19 14:31:32 UTC,97842799,97842800,97842801,push
92672361,f2650cc4a0a95f485a7e3d0723cee4d7e2199414,,master,passed,141,2015-11-23 09:08:50 UTC,92672363,92672364,92672366,push
92663196,14eb54f8be3b15f747f32693e89bfb443ce25fce,,master,passed,92,2015-11-23 07:49:52 UTC,92663197,92663198,92663199,push
89584590,925cd3c6882fcca16bedcd603c6fe4a75de3edf5,,master,passed,76,2015-11-06 05:29:31 UTC,89584591,89584592,89584593,push
89574355,3be095f8a730faa7e84a4952dbea152e528c3432,,master,passed,80,2015-11-06 03:20:58 UTC,89574356,89574357,89574358,push
89188215,bc8f13f5114ecf2ab94ad1ea5a5f90d5e4760c50,,master,passed,82,2015-11-04 10:22:29 UTC,89188216,89188217,89188218,push
89164923,b248f589a67c3e762102ec7eb20b19b4b50a9690,,master,passed,78,2015-11-04 07:10:55 UTC,89164924,89164925,89164926,push
89164805,0e366985fa3304998701ea6a7795c3e6c48c948e,,master,passed,76,2015-11-04 07:09:22 UTC,89164806,89164807,89164808,push
88495060,9803d443717bc83cd48bbae5b5b15d5bca50ce6a,,master,passed,83,2015-10-31 09:05:51 UTC,88495061,88495062,88495063,push
88494717,042b06539047a10b9da27c80f452cf41629ddc06,,master,passed,79,2015-10-31 09:01:38 UTC,88494718,88494719,88494720,push
88494445,4397cb885391e6022e6e722eadde02754909b6ee,,master,passed,82,2015-10-31 08:57:41 UTC,88494446,88494452,88494453,push
88494025,d9b04e14a4077e5118d444bde98cbf2be7bdeb2d,,master,passed,86,2015-10-31 08:50:33 UTC,88494026,88494027,88494028,push
88493565,f4b3da9bc339073a42c47f5f3bd9901a24e21592,,master,passed,80,2015-10-31 08:45:13 UTC,88493566,88493567,88493568,push
88493246,99f6fe12ff9905aa8e72d425acf3a37c048d6ed2,,master,passed,79,2015-10-31 08:40:02 UTC,88493247,88493248,88493249,push
87627679,9a8773956cb1edc7cab7db48129d8bb62c3877e5,,master,passed,84,2015-10-27 09:18:24 UTC,87627680,87627681,87627682,push
87617278,72bd125a798b606c2f3c96dff7567c7a474fe947,,master,passed,87,2015-10-27 07:57:12 UTC,87617279,87617280,87617282,push
87617180,fa7cac869076513b0813219ff04455b6a5224de6,,master,passed,83,2015-10-27 07:56:19 UTC,87617181,87617182,87617183,push
87427959,78f4991f9c8e2d2a504e2c6978a71af9235975bc,348,master,passed,94,2015-10-26 10:29:26 UTC,87427960,87427961,87427962,pull_request
87412847,e8c566ffbeb0909f993cb0c380827b19d1b886f1,,master,passed,77,2015-10-26 08:31:16 UTC,87412849,87412850,87412851,push
87412590,899b0430d2517d98cfcfc31c49de9b8f53c6e77d,,master,passed,81,2015-10-26 08:28:40 UTC,87412591,87412592,87412593,push
87412137,86bcb8293721dd6c7161ea3d60b4af20b68aed26,,master,passed,83,2015-10-26 08:24:45 UTC,87412138,87412139,87412140,push
87411977,cc20a5771efb848ef6402c86bf46e365b28f6c85,,master,passed,89,2015-10-26 08:22:56 UTC,87411978,87411979,87411980,push
87411661,861b2efba9fce07df4fc21214e19befb3474786d,,master,passed,82,2015-10-26 08:19:02 UTC,87411662,87411663,87411664,push
86151523,7ecdddc6d609553035af2f9232948ff17e5fef49,345,master,passed,86,2015-10-19 09:36:29 UTC,86151524,86151525,86151526,pull_request
86124250,cf04a90a3caaaad4f13a43bb2fbb1c9f654517c6,,master,passed,76,2015-10-19 05:06:56 UTC,86124251,86124252,86124253,push
86123980,e3e0872a05baf6cfa5250d9e2d52d0c1b7355763,,master,passed,80,2015-10-19 05:05:33 UTC,86123982,86123984,86123985,push
84201991,dbc6f1a5c72fb3cd1f42541cbad82dbfec390315,344,master,passed,91,2015-10-07 22:56:04 UTC,84201994,84201997,84201999,pull_request
83277565,fc567d45338349979450b3af180794ae0fb55bc2,,master,passed,111,2015-10-02 10:23:05 UTC,83277567,83277568,83277569,push
83168593,ae74f4af9175a4e54d9d26d34ade4072c22794b1,342,master,failed,92,2015-10-01 18:19:43 UTC,83168594,83168595,83168596,pull_request
79931346,ea74d82a77e45b8e7a1a0057e8da1b4ef45c6fb7,,master,passed,101,2015-09-11 21:54:07 UTC,79931349,79931351,79931352,push
79927524,b20a82334e5e6a8144ebfaf1a02a8351a45c1406,340,master,passed,94,2015-09-11 21:29:03 UTC,79927525,79927526,79927529,pull_request
67091894,b76cfb7a03f1ca009585644a8238421c7c1817ec,337,master,passed,112,2015-06-16 20:30:03 UTC,67091895,67091896,67091897,pull_request
65752087,f03432d2775538f9271680f24aed76197e0bdd98,,master,passed,89,2015-06-07 07:41:10 UTC,65752088,65752089,65752090,push
65752005,7b5f313cdb797da066a805a9cebb3a3e87858229,,master,passed,90,2015-06-07 07:37:37 UTC,65752006,65752007,65752008,push
64770335,c122e66523c1b870594999df1c246bcf42c39ca0,,master,passed,94,2015-05-31 08:05:40 UTC,64770336,64770337,64770338,push
63722266,86231640a9c266a75b8e33a81cbc35444afb60f5,333,master,passed,124,2015-05-22 22:48:11 UTC,63722267,63722268,63722269,pull_request
61941527,442cae74c86964eeb218e9d1e4e6b01bdcde8a83,,master,passed,87,2015-05-10 05:24:04 UTC,61941528,61941529,61941530,push
60326300,11afff37bceaea78d2fcd20853b152d1306ac5bc,,master,passed,82,2015-04-28 05:36:54 UTC,60326301,60326303,60326305,push
60325760,cefdf4a861a4bca9a4fa9bb9c56a7dd4f7725cca,,master,passed,73,2015-04-28 05:34:59 UTC,60325761,60325762,60325763,push
60325438,88c5850ae9e3242733de372b66efb9bb034fc496,,master,passed,77,2015-04-28 05:23:59 UTC,60325440,60325441,60325442,push
60325359,37b1b040334eb78713b6a04ef9d41d192cafb796,,master,passed,81,2015-04-28 05:22:39 UTC,60325360,60325361,60325362,push
60219897,ee6edfe2868f003a817f0161aea76787e7759818,,master,passed,92,2015-04-27 13:48:05 UTC,60219898,60219899,60219900,push
59853445,fa8afc82998d2ce60cf556071054d1940f0561ee,,master,passed,87,2015-04-24 10:04:47 UTC,59853446,59853447,59853449,push
59677357,581c0d2f6cc395377f17c1e10dc721560396b599,,master,passed,85,2015-04-23 06:48:38 UTC,59677358,59677359,59677360,push
58731626,7ccd34c1ae4445a53043d94a730b723effd57c43,,master,passed,94,2015-04-16 10:06:46 UTC,58731628,58731630,58731632,push
58566465,a5ac8e4c90c497658b678fbea5c20e738636ebbb,,master,passed,104,2015-04-15 08:47:31 UTC,58566466,58566467,58566468,push
49452688,0f230418238d79673a63490395536e10add2f7fe,,master,passed,103,2015-02-04 13:09:26 UTC,49452689,49452690,49452691,push
45612427,d1a2e2fab36b3d901ceecb855786cc85ea1124f1,,master,passed,75,2015-01-01 15:33:02 UTC,45612428,45612429,45612430,push
45378311,2749800ff7aaa8dc1125af92de180b384da7eaf6,,master,passed,87,2014-12-29 18:44:28 UTC,45378312,45378313,45378314,push
45361909,e10494c6493f3555dd58212f3cb0097385135b68,,master,passed,92,2014-12-29 15:29:44 UTC,45361910,45361911,45361912,push
45361589,6a21dd4134932deef9b398566084a9d3a1060ccb,,master,passed,113,2014-12-29 15:25:22 UTC,45361590,45361591,45361592,push
