build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
511867293,daefd2a512fd26f0c7a303f8958f2ab4396a3d56,522,master,passed,1259,2019-03-27 07:04:36 UTC,511867294,511867295,511867296,511867297,511867298,511867299,511867300,511867301,511867302,511867303,511867304,511867305,511867306,511867307,pull_request
511863857,b38feccc8870d9dd00a830dc4ae7aeab8fcfe324,522,master,failed,988,2019-03-27 06:51:37 UTC,511863858,511863859,511863860,511863861,511863862,511863863,511863864,511863865,511863866,511863867,511863868,511863869,511863870,511863871,pull_request
511398993,00db82ecba67ef4fd15ea2b26c122e0dffbf2d5f,521,master,passed,1858,2019-03-26 09:45:16 UTC,511398994,511398995,511398996,511398997,511398998,511398999,511399000,511399001,511399002,511399003,511399004,511399005,511399006,511399007,pull_request
510497814,74e55a0205d8781f25e3a843e580fc7bfa4c8bf3,521,master,passed,1281,2019-03-24 05:54:57 UTC,510497815,510497816,510497817,510497818,510497819,510497820,510497821,510497822,510497823,510497824,510497825,510497826,510497827,510497828,pull_request
510441969,0dbc7c3dfc7a42ba59026f53b53b6a33bd303604,521,master,failed,1252,2019-03-23 23:24:57 UTC,510441970,510441971,510441972,510441973,510441974,510441975,510441976,510441977,510441978,510441979,510441981,510441983,510441984,510441985,pull_request
509467979,d0806d9d2fa85dc97db5493d7ddcee7455fe0655,,master,passed,1221,2019-03-21 14:39:02 UTC,509467980,509467981,509467982,509467983,509467984,509467985,509467986,509467987,509467991,509467992,509467993,509467994,509467995,509467996,push
505766376,957b1982d0d635e6e367bced0088ecc25fa4bc14,,master,passed,1159,2019-03-13 13:38:20 UTC,505766377,505766378,505766379,505766380,505766381,505766383,505766384,505766387,505766388,505766389,505766390,505766391,505766392,505766393,push
505759333,cf781cf225d131f24359d64eaf372d34b2654e3c,517,master,passed,1223,2019-03-13 13:23:48 UTC,505759334,505759335,505759336,505759337,505759339,505759340,505759341,505759342,505759343,505759344,505759345,505759346,505759347,505759348,pull_request
505037201,ffa13b78cabe64b0f463f3412c0fb3a019f335de,517,master,passed,1288,2019-03-12 03:38:10 UTC,505037202,505037203,505037204,505037205,505037206,505037207,505037208,505037209,505037210,505037211,505037212,505037213,505037214,505037215,pull_request
504992545,6c028e3ba5d7dbe1bcc5749776e37c9ff98f063e,517,master,failed,205,2019-03-12 00:18:56 UTC,504992546,504992547,504992548,504992549,504992550,504992551,504992552,504992553,504992554,504992555,504992556,504992557,504992558,504992559,pull_request
504991606,b12498a4291fb9f802f19328b3ce8d58d3301ec3,517,master,failed,343,2019-03-12 00:15:38 UTC,504991609,504991612,504991614,504991617,504991618,504991619,504991620,504991621,504991622,504991623,504991624,504991625,504991626,504991627,pull_request
504281330,c4eb8687615e235bb2b64f9fb1a7a76c3a6cf4f8,506,master,passed,1272,2019-03-10 12:32:34 UTC,504281331,504281332,504281333,504281334,504281335,504281336,504281337,504281338,504281339,504281340,504281341,504281342,504281343,504281344,pull_request
503836783,825832fbda3d64ec557e229ee8e2df30aa052cf0,506,master,passed,1169,2019-03-08 23:03:45 UTC,503836784,503836785,503836786,503836787,503836788,503836789,503836790,503836791,503836792,503836793,503836794,503836795,503836796,503836797,pull_request
503329210,719cd0d710848a73eb501bb5164387e950e37226,513,master,passed,1318,2019-03-07 22:11:42 UTC,503329211,503329212,503329213,503329214,503329215,503329216,503329217,503329218,503329219,503329220,503329221,503329222,503329223,503329224,pull_request
503040022,439a588c8f9437c1bfc80a00b142ecfabffc9478,510,master,passed,1400,2019-03-07 11:08:56 UTC,503040023,503040024,503040025,503040026,503040027,503040028,503040029,503040030,503040031,503040032,503040033,503040034,503040035,503040036,pull_request
503040001,23d8b36700edfafb27ebe0fb991e777d037a3f49,,azure-pipelines,passed,1258,2019-03-07 11:08:54 UTC,503040002,503040003,503040004,503040005,503040006,503040007,503040008,503040009,503040010,503040011,503040012,503040013,503040014,503040015,push
503037931,e76c42cd38050caaba151642be34f300311e62c1,510,master,failed,250,2019-03-07 11:03:56 UTC,503037932,503037933,503037934,503037935,503037936,503037937,503037938,503037939,503037940,503037941,503037942,503037943,503037944,503037945,pull_request
503037894,c998902e7df02a748d2960325af2971326cf71c1,,azure-pipelines,failed,216,2019-03-07 11:03:02 UTC,503037896,503037898,503037899,503037900,503037901,503037904,503037905,503037906,503037907,503037908,503037909,503037910,503037911,503037912,push
503037630,1148f5a8068a9317de52360db5147ebec47c5b93,510,master,canceled,0,,503037631,503037632,503037633,503037634,503037635,503037636,503037637,503037638,503037639,503037640,503037641,503037642,503037643,503037644,pull_request
503037615,6e16162666ef36b039f598b5329b0792da12f7a0,,azure-pipelines,canceled,0,,503037616,503037617,503037618,503037619,503037620,503037621,503037622,503037623,503037624,503037625,503037626,503037627,503037628,503037629,push
503035750,e7422239eb60aab5a18bb4130b392bd88d235bf6,510,master,failed,187,2019-03-07 11:01:14 UTC,503035751,503035752,503035753,503035754,503035755,503035756,503035757,503035758,503035759,503035760,503035761,503035762,503035763,503035764,pull_request
503035726,18208de7f6d971250d17249e38e9224973657ca0,,azure-pipelines,failed,222,2019-03-07 10:59:32 UTC,503035727,503035728,503035729,503035730,503035731,503035732,503035733,503035734,503035735,503035736,503035737,503035740,503035741,503035742,push
503034989,21ce6442101786d385903e9f1a9192230cb2369e,510,master,failed,211,2019-03-07 10:57:00 UTC,503034990,503034991,503034992,503034993,503034994,503034995,503034996,503034997,503034998,503034999,503035000,503035003,503035004,503035005,pull_request
503034932,2297bee91d43894646f55191040ac6c4f883ae54,,azure-pipelines,failed,278,2019-03-07 10:56:07 UTC,503034933,503034934,503034935,503034936,503034937,503034938,503034939,503034940,503034941,503034942,503034943,503034944,503034945,503034946,push
503028725,a18d1a1a83626b8f0a4d4ed8084ba0708260280a,510,master,passed,1285,2019-03-07 10:42:59 UTC,503028726,503028727,503028728,503028729,503028730,503028731,503028732,503028733,503028734,503028735,503028736,503028737,503028738,503028739,pull_request
503028696,7c3d5abc03ef378c2abcc5f9c3ed763db2634cc4,,azure-pipelines,passed,1279,2019-03-07 10:41:46 UTC,503028697,503028698,503028699,503028700,503028701,503028702,503028703,503028704,503028705,503028706,503028707,503028708,503028709,503028710,push
503028587,4fe28966e88b9b85c9c2df77ffb34f70175c4492,,master,passed,1256,2019-03-07 10:41:22 UTC,503028588,503028589,503028590,503028591,503028592,503028593,503028594,503028595,503028596,503028597,503028598,503028599,503028600,503028601,push
502972275,c2a9dd8e113a0dc72f86490e330f25bc0111971a,,master,passed,1151,2019-03-07 08:05:01 UTC,502972276,502972277,502972278,502972279,502972280,502972281,502972282,502972283,502972284,502972285,502972286,502972287,502972288,502972289,push
501850557,b1202606f3b9b0d47bde47496dac9cad9aef414a,504,master,passed,1265,2019-03-05 04:52:40 UTC,501850558,501850559,501850560,501850561,501850562,501850563,501850564,501850565,501850566,501850567,501850568,501850569,501850570,501850571,pull_request
501806186,b0585e7ee756bf188cff611517a475ab13469a03,504,master,failed,1270,2019-03-05 02:23:36 UTC,501806187,501806188,501806189,501806190,501806191,501806192,501806193,501806194,501806195,501806196,501806197,501806198,501806199,501806200,pull_request
501661945,aaee3db35ada8e01e2284f251db2b5c317008e6d,510,master,passed,1372,2019-03-04 19:42:45 UTC,501661948,501661949,501661951,501661956,501661957,501661958,501661960,501661961,501661963,501661964,501661965,501661968,501661969,501661970,pull_request
501661888,a581a386399206719a73459d2957fffbd50b321f,,azure-pipelines,passed,1156,2019-03-04 19:36:44 UTC,501661889,501661890,501661891,501661892,501661893,501661894,501661895,501661896,501661897,501661898,501661899,501661900,501661901,501661902,push
501659463,8afb53e81fa304f629093f76b021b803ed8ab0a2,510,master,passed,1240,2019-03-04 19:28:23 UTC,501659464,501659465,501659466,501659467,501659468,501659469,501659470,501659471,501659472,501659473,501659474,501659484,501659485,501659486,pull_request
501659439,892d8dfa459d8dbb8885289e0e26f70d7fc4e87e,,azure-pipelines,passed,1201,2019-03-04 19:27:14 UTC,501659440,501659441,501659442,501659443,501659444,501659445,501659446,501659447,501659448,501659449,501659450,501659451,501659452,501659453,push
501658987,34efa98e92dd54a6077e8ed635baf5f0b6e6aa6f,,master,passed,1247,2019-03-04 19:26:31 UTC,501658988,501658989,501658990,501658991,501658992,501658993,501658994,501658995,501658996,501658997,501658998,501658999,501659000,501659001,push
501578518,0f960d15f3c566e889032e1eddf846d47086c11d,,azure-pipelines,passed,1175,2019-03-04 16:23:33 UTC,501578519,501578520,501578521,501578522,501578523,501578524,501578525,501578526,501578527,501578528,501578529,501578533,501578534,501578535,push
501578479,4a9c45beac33f89f3a7773bd00cf04616c37ae4f,510,master,passed,1313,2019-03-04 16:23:17 UTC,501578480,501578481,501578482,501578485,501578486,501578487,501578488,501578489,501578490,501578491,501578492,501578493,501578494,501578495,pull_request
501557472,faca95672dda2f8be694cdb5b80e1eacd5402a07,510,master,passed,1102,2019-03-04 15:47:08 UTC,501557473,501557474,501557475,501557477,501557478,501557479,501557481,501557482,501557483,501557484,501557485,501557486,501557487,501557488,pull_request
501557444,da215c64d6434b6ccb9ed3d99bfc236db9744419,,azure-pipelines,passed,1243,2019-03-04 15:38:47 UTC,501557445,501557446,501557447,501557448,501557449,501557450,501557451,501557452,501557453,501557454,501557455,501557456,501557457,501557458,push
501556785,e62a0b8fca49626ab3204baf0af5da2849ec4a4f,510,master,passed,1241,2019-03-04 15:36:54 UTC,501556786,501556787,501556788,501556789,501556791,501556794,501556795,501556796,501556797,501556798,501556799,501556800,501556801,501556802,pull_request
501556744,7c11c2379003df0793b2510143192e14907f7416,,azure-pipelines,passed,1124,2019-03-04 15:36:45 UTC,501556745,501556746,501556747,501556748,501556749,501556750,501556751,501556752,501556753,501556754,501556755,501556756,501556757,501556758,push
501338812,fd40c39912625c319c81cb5727048f10752d0943,513,master,passed,1178,2019-03-04 06:28:09 UTC,501338813,501338814,501338815,501338816,501338817,501338818,501338819,501338820,501338821,501338822,501338823,501338824,501338825,501338826,pull_request
501294100,7094d82a567f6591f2813b77375a64f21a177f0e,511,azure-pipelines,passed,1848,2019-03-04 02:47:27 UTC,501294101,501294102,501294103,501294104,501294105,501294106,501294107,501294108,501294109,501294110,501294111,501294112,501294113,501294114,pull_request
501291297,cd8540fa811ced0144a9b94bc313d59856ab6fb3,511,azure-pipelines,passed,1904,2019-03-04 02:31:07 UTC,501291298,501291299,501291300,501291301,501291302,501291303,501291304,501291305,501291306,501291307,501291308,501291309,501291310,501291311,pull_request
501289506,5630a1396f3d1d7a30baf120aac0e976e54f7a36,511,azure-pipelines,failed,234,2019-03-04 02:23:07 UTC,501289507,501289508,501289509,501289510,501289511,501289512,501289513,501289514,501289515,501289516,501289517,501289518,501289519,501289520,pull_request
501051995,f3f386b3146913d745434c8d52859dd6928dac10,,master,passed,1290,2019-03-03 10:19:12 UTC,501051996,501051997,501051998,501051999,501052001,501052003,501052004,501052005,501052006,501052007,501052008,501052009,501052010,501052011,push
501044159,e31b668cd9f92917e3751953c525d51ea82159be,511,azure-pipelines,passed,1283,2019-03-03 09:34:03 UTC,501044160,501044161,501044162,501044163,501044164,501044165,501044166,501044167,501044168,501044169,501044170,501044171,501044172,501044173,pull_request
501040810,bbce9ed2db4b7407835cc5329e2661ec5a02d3ea,511,azure-pipelines,failed,198,2019-03-03 09:11:38 UTC,501040811,501040812,501040813,501040814,501040815,501040816,501040817,501040818,501040819,501040820,501040821,501040822,501040823,501040824,pull_request
501040360,6396f8a5e53a76cbd3a76ba4fd3ac47d2d09a5f7,511,azure-pipelines,failed,189,2019-03-03 09:08:48 UTC,501040361,501040362,501040363,501040364,501040365,501040366,501040367,501040368,501040369,501040370,501040371,501040372,501040373,501040374,pull_request
501039376,cb8b668ac6d2caff1e06518ceac3590d5a073589,511,azure-pipelines,failed,212,2019-03-03 09:03:06 UTC,501039377,501039378,501039379,501039380,501039381,501039382,501039383,501039384,501039385,501039386,501039387,501039388,501039389,501039390,pull_request
501037602,947d21fea2287e490d9afb2ba27d39f9bccabf74,511,azure-pipelines,failed,203,2019-03-03 08:52:38 UTC,501037603,501037604,501037605,501037606,501037607,501037608,501037609,501037610,501037611,501037612,501037613,501037614,501037615,501037616,pull_request
501035290,80b56a4a812da8848ca30fef890b9030fcd8957d,511,azure-pipelines,failed,206,2019-03-03 08:42:57 UTC,501035291,501035292,501035293,501035294,501035295,501035296,501035297,501035298,501035299,501035300,501035301,501035302,501035303,501035304,pull_request
501034644,5cdfb9a9a64f71cbe1e263892132f54557df776c,511,azure-pipelines,failed,210,2019-03-03 08:34:00 UTC,501034645,501034646,501034647,501034648,501034649,501034650,501034651,501034652,501034653,501034654,501034655,501034656,501034657,501034658,pull_request
501034489,0356f0603eb5d8d4e7bae132ab80847fff4abcfc,,master,passed,1242,2019-03-03 08:33:04 UTC,501034490,501034491,501034492,501034493,501034494,501034495,501034496,501034497,501034498,501034499,501034500,501034501,501034502,501034503,push
501034474,0356f0603eb5d8d4e7bae132ab80847fff4abcfc,,19.1.0,passed,1210,2019-03-03 08:32:19 UTC,501034475,501034476,501034477,501034478,501034479,501034480,501034481,501034482,501034483,501034484,501034485,501034486,501034487,501034488,push
501034343,9f2f004552b2c263e6d80928d3c0fa51fa7837f0,511,azure-pipelines,failed,224,2019-03-03 08:31:08 UTC,501034344,501034345,501034346,501034347,501034348,501034349,501034350,501034351,501034352,501034353,501034354,501034355,501034356,501034357,pull_request
501032699,393c4502bdc50518e0e2b3a4557903bb6c90c869,511,azure-pipelines,failed,221,2019-03-03 08:23:23 UTC,501032700,501032701,501032702,501032703,501032704,501032705,501032706,501032707,501032708,501032709,501032710,501032711,501032712,501032713,pull_request
501031834,b4608b43400297ecae74b34c7f501eee732c42f2,511,azure-pipelines,passed,1232,2019-03-03 08:17:54 UTC,501031835,501031836,501031837,501031838,501031839,501031840,501031841,501031842,501031843,501031844,501031845,501031846,501031847,501031848,pull_request
501029095,b8c5587ca8e4754412b94b977954d75e7ebb2a8d,510,master,passed,1188,2019-03-03 08:09:00 UTC,501029096,501029097,501029098,501029099,501029100,501029101,501029102,501029103,501029104,501029105,501029106,501029107,501029108,501029109,pull_request
501029074,e49747d73910d5f0b984f1ebbe7ba19e10e364d5,,azure-pipelines,passed,1115,2019-03-03 08:07:11 UTC,501029075,501029076,501029077,501029078,501029079,501029080,501029081,501029082,501029083,501029084,501029085,501029086,501029087,501029088,push
501028789,f99e0fdacb081aba3dc18b770eecd24b808aa181,510,master,canceled,0,,501028790,501028791,501028792,501028793,501028794,501028795,501028796,501028797,501028798,501028799,501028800,501028801,501028802,501028803,pull_request
501028774,54fc04a7449f59bedd39101e0dbd6dcd5a1890c4,,azure-pipelines,passed,1163,2019-03-03 07:55:40 UTC,501028775,501028776,501028777,501028778,501028779,501028780,501028781,501028782,501028783,501028784,501028785,501028786,501028787,501028788,push
501028553,8c69fdb537368c75736b0b22933788d43fd2b63f,510,master,passed,1191,2019-03-03 07:53:57 UTC,501028554,501028555,501028556,501028557,501028558,501028559,501028560,501028561,501028562,501028563,501028564,501028565,501028566,501028567,pull_request
501028530,c2ba1ec442c2e8a0b98e4808371f786792983b76,,azure-pipelines,passed,1155,2019-03-03 07:53:57 UTC,501028531,501028532,501028533,501028534,501028535,501028536,501028537,501028538,501028539,501028540,501028541,501028542,501028543,501028544,push
500469862,b7741604509b56cc195f966d0848286f5e168119,510,master,passed,1349,2019-03-01 18:05:17 UTC,500469863,500469864,500469865,500469866,500469867,500469868,500469869,500469870,500469871,500469872,500469873,500469874,500469875,500469876,pull_request
500469841,220b9d18751f76477aeef06f8e2445142bb0a573,,azure-pipelines,passed,1325,2019-03-01 18:03:12 UTC,500469842,500469843,500469844,500469845,500469846,500469847,500469848,500469849,500469850,500469851,500469852,500469853,500469854,500469855,push
500466615,d68aff86044b97f465f16440cf5b672ff6418efb,510,master,canceled,0,,500466616,500466617,500466618,500466619,500466620,500466621,500466622,500466623,500466624,500466625,500466626,500466627,500466628,500466629,pull_request
500466583,88829d61a3be341f05328c32a45fee6838904653,,azure-pipelines,passed,1234,2019-03-01 17:51:03 UTC,500466584,500466585,500466586,500466587,500466588,500466589,500466590,500466591,500466592,500466593,500466594,500466595,500466596,500466597,push
500465612,3a9653cfd271abee9854b048e707dce6e2053111,510,master,passed,1190,2019-03-01 17:49:03 UTC,500465613,500465614,500465615,500465616,500465617,500465618,500465619,500465620,500465621,500465622,500465623,500465624,500465625,500465626,pull_request
500465566,31525f093baa6cb1ee23d1f48057bdc4e3130ce4,,azure-pipelines,passed,1219,2019-03-01 17:49:00 UTC,500465567,500465568,500465569,500465570,500465571,500465572,500465573,500465574,500465575,500465576,500465577,500465578,500465579,500465580,push
500459422,42d3651c06380d2ed87f6951a5493227896a4993,510,master,passed,1288,2019-03-01 17:35:11 UTC,500459425,500459427,500459429,500459431,500459432,500459433,500459434,500459435,500459436,500459437,500459438,500459439,500459440,500459441,pull_request
500459359,1694a5e534537324d6fae726e3f4eb755422cbef,,azure-pipelines,passed,1411,2019-03-01 17:35:08 UTC,500459360,500459361,500459362,500459363,500459364,500459365,500459366,500459367,500459368,500459369,500459370,500459371,500459372,500459373,push
500442428,836c11c79ec4ecbe97e4db62da71ec0fbbc791dc,510,master,passed,1225,2019-03-01 16:58:12 UTC,500442429,500442430,500442431,500442432,500442433,500442434,500442435,500442436,500442437,500442438,500442439,500442442,500442443,500442444,pull_request
500442397,f11b6b3c296606038e2b07cd65aa9061dd86aa85,,azure-pipelines,passed,1168,2019-03-01 16:58:09 UTC,500442398,500442399,500442400,500442401,500442402,500442403,500442404,500442405,500442406,500442407,500442408,500442409,500442410,500442411,push
500429870,26f3bc16acfe1221128c0e7104bd38f8123ecd9b,510,master,passed,1193,2019-03-01 16:34:37 UTC,500429871,500429872,500429873,500429875,500429878,500429879,500429880,500429881,500429882,500429883,500429884,500429885,500429886,500429887,pull_request
500429820,43c636e8c989a4fa7431709b4c2ca1ded575f287,,azure-pipelines,passed,1154,2019-03-01 16:34:37 UTC,500429821,500429822,500429823,500429824,500429825,500429826,500429827,500429828,500429829,500429830,500429831,500429832,500429833,500429834,push
500426893,a84ae02b541cce1a0c2ab5bb7384d08a811070f6,510,master,failed,219,2019-03-01 16:31:01 UTC,500426894,500426895,500426896,500426897,500426898,500426899,500426900,500426901,500426902,500426903,500426904,500426905,500426906,500426907,pull_request
500426856,7b83fce43272866b547c746aa929e7bd9faf06be,,azure-pipelines,failed,201,2019-03-01 16:29:30 UTC,500426857,500426858,500426859,500426860,500426861,500426862,500426863,500426865,500426867,500426869,500426870,500426871,500426872,500426873,push
500426237,3e5d36aad645ae96b55292061bc359e534ce7e1c,510,master,canceled,-9,2019-03-01 16:29:04 UTC,500426238,500426239,500426240,500426241,500426242,500426243,500426244,500426245,500426246,500426247,500426248,500426249,500426250,500426251,pull_request
500426202,a35915f83d21be91b603a004c4baad5e679923d4,,azure-pipelines,canceled,-1,2019-03-01 16:28:53 UTC,500426203,500426204,500426205,500426206,500426207,500426209,500426211,500426213,500426214,500426215,500426216,500426217,500426218,500426219,push
500425641,b5024a80661fb7e7bc9856cb1358d16c19e7dfdb,510,master,canceled,0,,500425644,500425645,500425646,500425647,500425648,500425649,500425650,500425651,500425652,500425653,500425654,500425655,500425656,500425657,pull_request
500425592,459cbef2c7bd2245aa743071cb75e44ab7920166,,azure-pipelines,failed,237,2019-03-01 16:27:27 UTC,500425593,500425594,500425595,500425596,500425597,500425598,500425599,500425600,500425601,500425602,500425603,500425604,500425605,500425606,push
500420581,be8bb3404cd9370c92217b621227b797239e54b3,510,master,canceled,0,,500420582,500420583,500420584,500420585,500420586,500420587,500420588,500420589,500420590,500420591,500420592,500420593,500420594,500420595,pull_request
500420526,d2b45f5f88b6a04ab7ce2597f9f9b0b6ab5f9ced,,azure-pipelines,canceled,0,,500420527,500420528,500420529,500420530,500420531,500420532,500420533,500420534,500420535,500420536,500420537,500420538,500420539,500420540,push
500417675,20d642119fb3e97c6cdd1c51d6003db2adcb3650,510,master,canceled,0,,500417676,500417677,500417678,500417679,500417680,500417681,500417682,500417683,500417684,500417685,500417686,500417687,500417688,500417689,pull_request
500417641,0c5c7610ee429ab780f822d0f50985dad9d3ed54,,azure-pipelines,passed,1322,2019-03-01 16:18:10 UTC,500417643,500417644,500417646,500417649,500417651,500417653,500417655,500417656,500417657,500417658,500417659,500417660,500417661,500417662,push
500413193,cda0f79370add572c496b9af5f79de3822ce0b9d,510,master,passed,1211,2019-03-01 16:12:23 UTC,500413194,500413195,500413196,500413197,500413198,500413199,500413200,500413201,500413202,500413203,500413204,500413207,500413208,500413209,pull_request
500413164,692000d20f8637bfb48d61d1b196effde4673f35,,azure-pipelines,passed,1170,2019-03-01 16:08:03 UTC,500413165,500413166,500413167,500413170,500413171,500413172,500413173,500413174,500413175,500413176,500413179,500413180,500413181,500413182,push
500411539,42077f0dcc9a5df58b70c8864307c41d8892d1be,510,master,canceled,0,,500411541,500411542,500411543,500411544,500411546,500411547,500411549,500411550,500411552,500411553,500411554,500411565,500411566,500411568,pull_request
500410944,db2d3e19aa3f2f9d1b19fcf8c66d4041f4505627,,azure-pipelines,canceled,0,,500410945,500410946,500410947,500410948,500410949,500410950,500410951,500410952,500410953,500410954,500410955,500410957,500410958,500410959,push
500409700,5e8dead76c95b73cc6f8157827466ca53251f518,510,master,canceled,0,,500409701,500409702,500409703,500409704,500409705,500409706,500409707,500409708,500409709,500409710,500409711,500409712,500409713,500409714,pull_request
500409643,89a5b3a2c9c61bad5715c294941ea708d119eef7,,azure-pipelines,passed,1227,2019-03-01 15:58:34 UTC,500409644,500409645,500409646,500409647,500409648,500409649,500409650,500409651,500409652,500409653,500409654,500409655,500409656,500409657,push
500409093,d17ceb756957bc6951ddbe2cb89ab5fb7c2976ae,510,master,passed,1199,2019-03-01 15:57:22 UTC,500409096,500409097,500409098,500409099,500409100,500409101,500409102,500409105,500409106,500409107,500409108,500409111,500409112,500409113,pull_request
500409067,a455776ac3fb7dd8b9b2575a81b4d77e1af1e615,,azure-pipelines,passed,1201,2019-03-01 15:57:14 UTC,500409068,500409069,500409070,500409072,500409073,500409074,500409075,500409076,500409077,500409078,500409079,500409080,500409081,500409082,push
500409032,d74434fefaf55fb5515ec81f29457f1d1b0f340e,,azure-pipelines,canceled,-1,2019-03-01 15:57:01 UTC,500409034,500409038,500409042,500409043,500409044,500409045,500409046,500409050,500409053,500409057,500409058,500409059,500409060,500409061,push
499125750,d74434fefaf55fb5515ec81f29457f1d1b0f340e,,master,passed,1177,2019-02-27 07:27:06 UTC,499125751,499125752,499125753,499125754,499125755,499125756,499125757,499125758,499125759,499125760,499125761,499125764,499125765,499125766,push
499110826,4b88f924d6481b5e57bf667ea68822b1c557972b,,master,passed,1170,2019-02-27 06:25:51 UTC,499110827,499110828,499110829,499110830,499110831,499110832,499110834,499110835,499110837,499110838,499110839,499110840,499110841,499110842,push
498292008,25a98cbfe5270b647d3c4bb8f0a76777dc5f7870,,master,passed,1185,2019-02-25 17:52:01 UTC,498292009,498292010,498292011,498292012,498292013,498292014,498292015,498292016,498292017,498292018,498292019,498292020,498292021,498292022,push
498279144,caae98353f59733a79fbd97dbccdc41665e054f5,500,master,passed,1317,2019-02-25 17:38:04 UTC,498279145,498279146,498279147,498279148,498279149,498279150,498279151,498279152,498279153,498279154,498279155,498279158,498279159,498279160,pull_request
498279118,09cb48d814defa4fc53cc2fb9a81fc32f3d0c0b5,,auto-exc,passed,1248,2019-02-25 17:22:49 UTC,498279119,498279120,498279121,498279122,498279123,498279124,498279125,498279126,498279127,498279128,498279129,498279130,498279131,498279132,push
498278124,5dc6641df38ae55de2af03f0e5348d085383f0d1,500,master,passed,1334,2019-02-25 17:20:10 UTC,498278125,498278126,498278127,498278128,498278129,498278130,498278131,498278132,498278133,498278134,498278135,498278136,498278137,498278138,498278139,pull_request
498278089,3917457f8765d54df0b0353a17d8d8f925d9062f,,auto-exc,passed,1748,2019-02-25 17:20:00 UTC,498278090,498278091,498278092,498278093,498278094,498278095,498278096,498278097,498278098,498278099,498278100,498278101,498278102,498278103,498278104,push
498235998,a35d8fb4c4c057cc6778879f2d01ac7b9ac4b6ad,,master,passed,1305,2019-02-25 15:53:45 UTC,498235999,498236000,498236001,498236002,498236003,498236004,498236005,498236006,498236007,498236008,498236009,498236010,498236011,498236012,push
