build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761459943,fe0ccdd82500d116a7f945539ed05566fce90434,,master,errored,678,2021-03-04 16:30:23 UTC,761459950,761459954,cron
761147882,fe0ccdd82500d116a7f945539ed05566fce90434,,master,errored,680,2021-03-02 16:29:53 UTC,761147885,761147886,cron
760810711,fe0ccdd82500d116a7f945539ed05566fce90434,,master,errored,625,2021-02-28 16:29:16 UTC,760810713,760810715,cron
760604570,fe0ccdd82500d116a7f945539ed05566fce90434,,master,errored,756,2021-02-26 16:28:12 UTC,760604573,760604575,cron
760328142,fe0ccdd82500d116a7f945539ed05566fce90434,,master,errored,677,2021-02-24 16:27:23 UTC,760328143,760328145,cron
760014577,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,654,2021-02-22 16:26:07 UTC,760014582,760014590,cron
759773798,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,664,2021-02-20 16:25:00 UTC,759773800,759773801,cron
759502871,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,673,2021-02-18 16:24:02 UTC,759502872,759502873,cron
759208581,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,649,2021-02-16 16:23:29 UTC,759208583,759208586,cron
758929693,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,649,2021-02-14 16:23:13 UTC,758929694,758929695,cron
758709260,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,550,2021-02-12 16:22:43 UTC,758709261,758709262,cron
758395041,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,558,2021-02-10 16:21:17 UTC,758395042,758395043,cron
758085010,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,552,2021-02-08 16:20:15 UTC,758085014,758085021,cron
757830151,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,537,2021-02-06 16:19:16 UTC,757830154,757830155,cron
757571033,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,568,2021-02-04 16:17:22 UTC,757571036,757571037,cron
757254455,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,592,2021-02-02 16:16:22 UTC,757254464,757254474,cron
756948253,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,636,2021-01-31 16:15:56 UTC,756948255,756948257,cron
756734394,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,670,2021-01-29 16:15:16 UTC,756734401,756734408,cron
756432706,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,650,2021-01-27 16:14:22 UTC,756432709,756432710,cron
756113308,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,674,2021-01-25 16:12:41 UTC,756113311,756113313,cron
755842869,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,637,2021-01-23 16:11:52 UTC,755842876,755842881,cron
755553852,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,626,2021-01-21 16:11:12 UTC,755553855,755553856,cron
755200324,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,656,2021-01-19 16:09:36 UTC,755200326,755200328,cron
754885729,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,618,2021-01-17 16:07:45 UTC,754885732,754885738,cron
754648197,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,678,2021-01-15 16:06:18 UTC,754648199,754648200,cron
754308855,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,787,2021-01-13 16:05:50 UTC,754308856,754308858,cron
753964776,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,825,2021-01-11 16:04:29 UTC,753964780,753964781,cron
753691471,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,616,2021-01-09 16:02:13 UTC,753691473,753691474,cron
753377864,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,703,2021-01-07 16:00:34 UTC,753377867,753377871,cron
753019802,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,650,2021-01-05 15:59:46 UTC,753019810,753019811,cron
752656854,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,663,2021-01-03 15:59:01 UTC,752656861,752656862,cron
752411956,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,612,2021-01-01 15:57:27 UTC,752411960,752411961,cron
752143332,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,657,2020-12-30 15:55:55 UTC,752143339,752143342,cron
751830805,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,947,2020-12-28 15:55:14 UTC,751830808,751830809,cron
751573926,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,664,2020-12-26 15:54:06 UTC,751573947,751573960,cron
751359423,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,640,2020-12-24 15:52:30 UTC,751359427,751359430,cron
751044212,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,667,2020-12-22 15:50:52 UTC,751044215,751044218,cron
750689044,fe0ccdd82500d116a7f945539ed05566fce90434,,master,failed,639,2020-12-20 15:50:16 UTC,750689049,750689051,cron
