build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761344016,8e5f765d74ded371d6cafb0719d2d0ea73d25980,,master,passed,342,2021-03-03 21:15:26 UTC,761344017,761344018,push
761344009,46f91e8f311bf41cafa7e7e64917613f621bbdaa,999,master,errored,46,2021-03-03 21:15:23 UTC,761344010,761344011,pull_request
761343346,a720d2ec6319c5dbde520e6f72212c5a5d25ca6d,999,master,passed,365,2021-03-03 21:10:11 UTC,761343347,761343348,pull_request
761174714,f3907a0e62c93bb8ecb1a7060a8d1b1884134045,998,master,passed,421,2021-03-02 19:28:35 UTC,761174715,761174716,pull_request
761142447,ee33aa461edd0d27452aa2afc7e8cc8a324c66c4,997,master,failed,306,2021-03-02 16:04:19 UTC,761142448,761142449,pull_request
761141432,9fb940b86e6851907e28cf2b4c0a1fcd8ef9f205,997,master,failed,326,2021-03-02 15:55:57 UTC,761141433,761141434,pull_request
761139802,1465a4674d063b47789a80de95575e3ee9f06b8b,997,master,failed,284,2021-03-02 15:46:36 UTC,761139803,761139804,pull_request
761138900,c9a0a107d47b2a0a50e7c4e8dbfd58a261275d57,997,master,failed,197,2021-03-02 15:38:54 UTC,761138901,761138902,pull_request
761136777,b9b22fdb9d1b43745b4fc29b81cac8c9331c2237,997,master,failed,199,2021-03-02 15:14:41 UTC,761136778,761136779,pull_request
761135042,6043395cc81c058b7caa160576b0c2d7900df87c,997,master,failed,269,2021-03-02 15:02:00 UTC,761135043,761135044,pull_request
760223256,3ce5d366d77e5208c2e5127447f69d09900acc12,,master,failed,329,2021-02-23 21:41:55 UTC,760223257,760223258,push
760117087,3a9e05be71d76b3ca94ffd8ba27b6c5c19abe4cc,993,master,passed,372,2021-02-23 06:10:57 UTC,760117088,760117089,pull_request
760004237,cabb0625fc9416aadb4f72b8060d9f1d637f8b42,,master,passed,386,2021-02-22 15:03:40 UTC,760004238,760004239,push
760004110,ea4523d64e1b5f7565ef54fcf016e1ea3e0b5af6,,master,passed,455,2021-02-22 15:02:51 UTC,760004111,760004112,push
759956138,10a9a5532936278a8c106bb69e61cf88a39645a1,992,master,passed,365,2021-02-22 07:16:22 UTC,759956139,759956140,pull_request
759956022,a6a6f2fe20dc5f86bbbb6a1feee163b13f9c25ff,991,master,passed,374,2021-02-22 07:15:41 UTC,759956023,759956024,pull_request
759768961,f19117aa41a09c4ba8b7b720604832daec552b85,,master,passed,431,2021-02-20 15:51:24 UTC,759768962,759768963,push
759768958,67308e722834347382966815e4dbe9410ae9c8b0,990,master,errored,43,2021-02-20 15:51:26 UTC,759768959,759768960,pull_request
759768504,34b81b4c70637404b8cfcaa2c126c51505bf8421,990,master,passed,429,2021-02-20 15:45:58 UTC,759768505,759768506,pull_request
759220352,7647c20d4e98678dc1511273bdb76edc48b04e54,,master,passed,465,2021-02-16 17:20:38 UTC,759220353,759220354,push
759220349,c1c532e4cc662d11298453f2335b986360178340,989,master,errored,43,2021-02-16 17:20:37 UTC,759220350,759220351,pull_request
759219884,f3588ed83c7c2e66aae662f4d0d63bab90067d0b,989,master,passed,373,2021-02-16 17:15:31 UTC,759219885,759219886,pull_request
759158497,2598f480901add04b472d2e0394aa4d8ad69fea6,,master,passed,412,2021-02-16 07:10:12 UTC,759158498,759158499,push
759158490,2633e2a52146225751216e1cb18a68b1e9b4fb48,,master,canceled,0,,759158491,759158492,push
759158431,f186a4883192905651ec4ff2bf4c0cb7c8854187,,master,passed,352,2021-02-16 07:09:00 UTC,759158432,759158433,push
759158364,51cb09e789de7d2763c84e498e44889d37377317,,master,passed,406,2021-02-16 07:08:00 UTC,759158365,759158366,push
759019653,0bcc7a16f9ca6384e720ac47aff9f60b4afbd062,988,master,passed,376,2021-02-15 08:23:07 UTC,759019654,759019655,pull_request
759013384,9746c7f65bdaf313bbbbaecbb792e7cd1468e887,987,master,passed,336,2021-02-15 07:14:45 UTC,759013385,759013386,pull_request
759012968,8ba999fcbca83f6cceef4bf5fa837ca513c8c920,986,master,passed,385,2021-02-15 07:11:10 UTC,759012969,759012970,pull_request
759012874,1afcd003e3bb4d4bd13d47721a2ce39fa8be9661,985,master,passed,394,2021-02-15 07:10:04 UTC,759012875,759012876,pull_request
758570955,6ac125a769203ec274d1158c2d36edf3d8bfb30e,983,master,passed,405,2021-02-11 18:06:01 UTC,758570956,758570957,pull_request
758565646,00e43f9f8c3d2092725b92e394a8d0a138184a16,983,master,passed,375,2021-02-11 17:30:07 UTC,758565647,758565648,pull_request
758300115,0b627e554063d2ff36a51f064709fab481e4605b,983,master,passed,384,2021-02-09 23:43:16 UTC,758300116,758300117,pull_request
758299208,8b1456d9695394f5ee3a217352134ccb54e1d3c0,983,master,passed,366,2021-02-09 23:30:35 UTC,758299209,758299210,pull_request
757945282,6098165c5dd030a4a7a5946857cb49d916e34539,983,master,passed,390,2021-02-07 17:01:30 UTC,757945283,757945284,pull_request
757456154,67c123b1af6eddba8477201f1f567e4840c1aff5,,master,passed,399,2021-02-03 21:07:30 UTC,757456155,757456156,push
757454220,1694e7265d81bef3202cef8465528e0bd7c06ab6,981,master,passed,394,2021-02-03 21:01:51 UTC,757454221,757454222,pull_request
757446874,fccd0f6f38089e141c114cd11b468732c049b126,981,master,canceled,0,,757446875,757446876,pull_request
757446115,91a1e8b24027a3488c0cb8a3b25f438038ae8f8b,981,master,canceled,0,,757446116,757446117,pull_request
757120263,4e965cebb2369382ced1d40ed4c30665a558cb10,,master,failed,225,2021-02-03 18:45:04 UTC,757120264,757120265,push
757111747,315980e83914d7ff5b7fc8ad9676f914900d9f9a,980,master,errored,45,2021-02-03 18:41:43 UTC,757111748,757111749,pull_request
757098280,393919eaa027cd2e339759f5a93d055268c1baa5,980,master,canceled,0,,757098281,757098282,pull_request
756657631,f09a14202a7a3b1a31eb0262166404fb80e3bb59,,master,canceled,0,,756657632,756657633,push
756653195,d7397d2d6f39798608f4668a675439f2299b5b35,979,master,errored,42,2021-02-03 16:02:52 UTC,756653196,756653197,pull_request
756647430,07e27ca9d142f7cce9895cb8b5c51a69776bb595,979,master,canceled,0,,756647431,756647432,pull_request
756633737,77de95c30b2996e8587fa4ca51fca797a4ab0d5c,,master,canceled,0,,756633738,756633739,push
756625286,ce898a782913bde06a379f2bcec3c96af98dc364,978,master,errored,44,2021-02-03 15:47:06 UTC,756625287,756625288,pull_request
756625079,97267d25e9538ba959101cefa8aa47ad0ae67041,978,master,canceled,0,,756625080,756625081,pull_request
756625000,bebf4ac0dbcd63e105c3729c16fa8cdd20faa381,978,master,canceled,0,,756625001,756625002,pull_request
756600452,d534e117780f28064a720442c15b80f6a6e1eb9f,978,master,canceled,0,,756600453,756600454,pull_request
756270173,66d982b1e484380c162b58a29e601fd028c0952f,,master,canceled,0,,756270174,756270175,push
756269986,ae106228383f53a4ee7c201ea940cf1e1d2d3913,,master,canceled,0,,756269987,756269988,push
756269971,0a9e45fe5bffef1cc04872d46d9d67cfc02fcf71,,master,canceled,0,,756269972,756269973,push
756269766,3019c30ffb810fa62a588366a8f36348e668df55,,master,canceled,0,,756269767,756269768,push
756052930,dd08d69d79187fe2926991ffc924e1e18182d8cc,975,master,errored,-1398935,2021-02-03 14:58:14 UTC,756052931,756052932,pull_request
756052137,73270f9a9b5e51206b60a5de1e394037deaf4fa9,974,master,errored,-1398923,2021-02-03 14:58:12 UTC,756052138,756052139,pull_request
756052122,896a6ecd584a95246399452141cf33ea2208dfb4,973,master,errored,-1413264,2021-02-03 14:58:06 UTC,756052123,756052124,pull_request
756052000,cc9acae57aab466f41769a7386db184a2823f034,972,master,errored,-1413255,2021-02-03 14:58:05 UTC,756052001,756052002,pull_request
755650859,17b8f01d3190dbc0ffeebadb26ffbe4b7de4f9f0,970,master,passed,375,2021-01-22 06:29:50 UTC,755650860,755650861,pull_request
755650758,cbc5ca64368ee1c7e0352067f0981b9280b5e632,969,master,passed,404,2021-01-22 06:29:05 UTC,755650759,755650760,pull_request
755650753,01c7484351a546d53de1d12d3eb7a9184b95c13a,968,master,passed,414,2021-01-22 06:29:02 UTC,755650754,755650755,pull_request
755650745,957df7bd3ede8c2012c3f9b32027d801082e37d5,967,master,passed,387,2021-01-22 06:28:57 UTC,755650746,755650747,pull_request
755590875,65600f2e8ba4e905db3b12b7424c6264dbb34427,,master,passed,395,2021-01-21 19:49:26 UTC,755590876,755590877,push
755590153,43cc8130338880e6e487f8b3d1d5c6c999961136,966,master,passed,441,2021-01-21 19:43:40 UTC,755590154,755590155,pull_request
754978460,0de490b6899407159532b7a83bcab3918ded5ad2,964,master,passed,381,2021-01-18 07:44:06 UTC,754978461,754978462,pull_request
754687115,abf9ad72c07c9b2a35f08ab9c04271b75a4323c7,,master,passed,431,2021-01-15 20:22:32 UTC,754687116,754687117,push
754685726,89a7c9fde83de2bb587a9b844d48af513b5d756b,952,master,passed,389,2021-01-15 20:11:58 UTC,754685727,754685728,pull_request
754684658,75c5d95807a1ce40530bc03d7a855f116ec22694,,master,passed,455,2021-01-15 20:00:47 UTC,754684659,754684660,push
754684655,78a730af9cab9cd72cb27b2534ce17dc2cab894f,963,master,errored,43,2021-01-15 20:00:43 UTC,754684656,754684657,pull_request
754684324,7b9f962d9265f2a73b119f68a48bd359e180aa32,,master,passed,362,2021-01-15 19:56:25 UTC,754684325,754684326,push
754684248,4a2c4b22e4a7f41540b0cd640b5d9eb09ed60948,,master,passed,492,2021-01-15 19:55:20 UTC,754684249,754684250,push
754684172,62ca2897c443c9af259fb57ef6b181162f85b53b,963,master,passed,421,2021-01-15 19:54:59 UTC,754684173,754684174,pull_request
754684140,58047b1153b69a78591fa21358928a6f54d59bc0,,master,canceled,0,,754684141,754684142,push
754684080,0df50357ef59e573311793c74c253099582dae1b,,master,passed,407,2021-01-15 19:53:49 UTC,754684081,754684082,push
754584996,3d50840f96bcf1701ed3979d63fd61198360cc83,958,master,passed,456,2021-01-15 06:32:32 UTC,754584997,754584998,pull_request
754240380,5a2c8205b38b8bfcd8d3f257efd3f533336087ba,957,master,passed,447,2021-01-13 06:31:52 UTC,754240381,754240382,pull_request
754210589,dbb398b3ae146f0c32be349d1e9dd798485cdbef,,master,passed,476,2021-01-13 00:43:32 UTC,754210590,754210591,push
754210586,4e481a8ca331e0d7e0a0de4723c0e8908d557bcc,956,master,errored,43,2021-01-13 00:43:33 UTC,754210587,754210588,pull_request
754209948,db76acd11088700d54da958c92657c0dc169ecd1,956,master,passed,516,2021-01-13 00:37:22 UTC,754209949,754209950,pull_request
753995505,1bfc3b537042a240b9aedfdc0337cac1664fbc43,,master,passed,387,2021-01-11 18:51:16 UTC,753995506,753995507,push
753994503,aeb38441aa94899599f65afc02cc3440dec8ad37,955,master,passed,433,2021-01-11 18:43:54 UTC,753994504,753994505,pull_request
753899215,42edd613e18ad12caeb89a14a4bb8242b6ee3bf7,954,master,passed,340,2021-01-11 07:17:58 UTC,753899216,753899217,pull_request
753899162,d50a6f33927b1407198c8c98cd85b6d22200323f,953,master,passed,360,2021-01-11 07:17:11 UTC,753899163,753899164,pull_request
