build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
675208594,d0c9aa9e0f9a876128874af8969d6cfbd648f555,9542,master,errored,555,2020-04-15 09:52:21 UTC,675208595,675208596,675208597,675208598,675208599,675208600,675208601,675208602,675208603,675208604,675208605,675208606,675208607,675208608,pull_request
674223378,24b044ab6e708a219ce9cce4b071c6949346a5b4,9514,master,passed,3528,2020-04-13 01:09:29 UTC,674223379,674223380,674223381,674223382,674223383,674223384,674223385,674223386,674223387,674223388,674223389,674223390,674223391,674223392,pull_request
674222472,5dff492bd7fb37672dfa7bd7c029a894846dd2eb,9513,master,passed,3420,2020-04-13 01:03:16 UTC,674222473,674222474,674222475,674222476,674222477,674222478,674222479,674222480,674222481,674222482,674222483,674222484,674222485,674222486,pull_request
674222219,d5d244a0f56c2509d023ff62aa66360419cf77dc,9513,master,passed,3439,2020-04-13 01:01:52 UTC,674222220,674222221,674222222,674222223,674222224,674222225,674222226,674222227,674222228,674222229,674222230,674222231,674222232,674222233,pull_request
674221545,f1abc6ab7487bd117b7032a117506a091d4f38b9,9513,master,passed,3369,2020-04-13 00:57:56 UTC,674221546,674221547,674221548,674221549,674221550,674221551,674221552,674221553,674221554,674221555,674221556,674221557,674221558,674221559,pull_request
674220223,b40c9ca60ca1cbc2e8ce16078dd96bdc874f46aa,9513,master,failed,3170,2020-04-13 00:49:39 UTC,674220224,674220225,674220226,674220227,674220228,674220229,674220230,674220231,674220232,674220233,674220234,674220235,674220236,674220237,pull_request
