build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759330392,6cb147cee8a05a74f012c2c3656d0d4935c20670,167,master,failed,198,2021-02-17 12:45:10 UTC,759330393,759330394,pull_request
759330264,78e24879a207d0ec309a43d4b5e4461f66754abc,167,master,failed,197,2021-02-17 12:43:56 UTC,759330265,759330266,pull_request
759328951,1fb8c0f034785a4942d03e6cc9659a63905307c3,167,master,failed,206,2021-02-17 12:28:49 UTC,759328952,759328953,pull_request
757394654,c103cfa2dce01b9eb56ae7ff7890a7dbeb7ab636,,master,passed,339,2021-02-03 14:25:04 UTC,757394655,757394656,push
757237594,ae55c1a299e840d35c3683825e6572d6d86ac9e7,166,master,passed,339,2021-02-02 14:22:20 UTC,757237595,757237596,pull_request
749096466,ca849a89b7ad888c5669a42b0212725085b9b7d3,,master,passed,323,2020-12-11 18:45:49 UTC,749096467,749096468,push
748891437,636ca903875b4c95803e23630bb8e053c66883f6,165,master,passed,333,2020-12-11 01:00:20 UTC,748891440,748891441,pull_request
748891430,74176ba3bf7ebe145ce670903ac6b51c28297ec4,,dependabot/npm_and_yarn/ini-1.3.7,passed,330,2020-12-11 01:00:09 UTC,748891431,748891432,push
728652926,a2a013cef4c842bef1e8babacdc99fc6e5a1be07,,master,passed,324,2020-09-19 22:26:26 UTC,728652927,728652928,push
728652804,c90ae85e506d0aa4c69b2d3d7338321090cd6513,,master,passed,316,2020-09-19 22:25:19 UTC,728652805,728652806,push
728652604,fd237277c10d57467eec507ab59c980872a80304,,master,passed,334,2020-09-19 22:23:23 UTC,728652605,728652606,push
728652075,cb09f6d7274dfce0822f73966e46c1bbdb823d4c,164,master,passed,338,2020-09-19 22:18:47 UTC,728652076,728652077,pull_request
728651536,eadc750cab22cfae58e77b2a680691f572de4f55,,travis,passed,339,2020-09-19 22:13:51 UTC,728651537,728651538,push
728383575,4d78c083e7aca1f66a7447411db946a05a8cdf9b,163,master,failed,205,2020-09-18 16:26:53 UTC,728383576,728383577,pull_request
728371018,40e300e712be67d707f0395cc5762fc111fa5769,162,master,failed,194,2020-09-18 16:27:39 UTC,728371019,728371020,pull_request
715119754,5886928aa85bc4c92cd7ad365b16ca19f05bf74e,,v1.3.46,passed,321,2020-08-05 11:21:06 UTC,715119755,715119756,push
715119741,5886928aa85bc4c92cd7ad365b16ca19f05bf74e,,master,passed,320,2020-08-05 11:21:02 UTC,715119742,715119743,push
715119418,89bf953bf45b38ac1de53f55e18eb7522570095e,,master,passed,307,2020-08-05 11:19:35 UTC,715119419,715119420,push
715118150,32beb14900725de5df9f6cd51d58abd89c35f762,159,master,passed,323,2020-08-05 11:15:01 UTC,715118151,715118152,pull_request
715117763,a3e2a67694ac04f7fc9837f297b8b8b8df69f3e8,,python_www_utf8,passed,317,2020-08-05 11:13:26 UTC,715117764,715117765,push
714975554,39d9940c6fe19266bdbd5955b020cf49a9e64881,,v1.3.45,passed,326,2020-08-04 22:26:48 UTC,714975555,714975556,push
714975549,39d9940c6fe19266bdbd5955b020cf49a9e64881,,master,passed,318,2020-08-04 22:26:44 UTC,714975550,714975551,push
714975180,00ada62f0b58ba8675e0c77ffe837666f36ea1ab,,master,passed,321,2020-08-04 22:25:23 UTC,714975181,714975182,push
714973453,0d597fe1b679b9a38589f853690da18783c5cdf1,158,master,passed,315,2020-08-04 22:20:41 UTC,714973454,714973455,pull_request
714972451,80ad6225b12c467b4f395f5f92d7cb0b09c63830,,www_python,passed,330,2020-08-04 22:16:59 UTC,714972452,714972453,push
711325578,64b4615e5ae4b48510742ce53a249df8ea794e10,,master,passed,372,2020-07-24 02:12:14 UTC,711325579,711325580,push
709731459,2d9843ee0ae4c01e06e7fd9d88da87051f0b9ba0,,v1.3.44,passed,318,2020-07-19 15:44:35 UTC,709731460,709731461,push
709731448,2d9843ee0ae4c01e06e7fd9d88da87051f0b9ba0,,master,passed,340,2020-07-19 15:44:34 UTC,709731449,709731450,push
709580199,d9915d5bd5894802555c30fb52f19d0d48bdc8a2,,master,passed,349,2020-07-18 21:51:34 UTC,709580200,709580201,push
709580159,df41b848fcd8e71a6e4aad1214449cc5995351cd,,master,passed,342,2020-07-18 21:51:10 UTC,709580160,709580161,push
709579461,bdc94265841a8d95b121d7ce0fbba383a6f48b78,157,master,passed,358,2020-07-18 21:45:55 UTC,709579462,709579463,pull_request
709579405,7a10a2ec61c4cfdd2af659de1b1e9f0b4134c95b,,freshen_package_lock,passed,323,2020-07-18 21:45:19 UTC,709579406,709579407,push
709578918,f4889d89fe69b6cca19e302d93060e0985db80ce,156,master,passed,344,2020-07-18 21:41:40 UTC,709578919,709578920,pull_request
709578793,a53001661f0a0e70bdb0d346bd14d4a9266c13c1,,ignore_epsilon,passed,372,2020-07-18 21:40:38 UTC,709578794,709578795,push
691987955,f899be789eb198bc6e2b438674fb99f0d81bbf4c,,master,passed,322,2020-05-28 02:15:15 UTC,691987956,691987957,push
651744331,c70e9e55fec63f187fc86033d457a33e0e237ff9,,v1.3.43,passed,337,2020-02-17 23:11:37 UTC,651744332,651744333,push
651744311,c70e9e55fec63f187fc86033d457a33e0e237ff9,,master,passed,333,2020-02-17 23:11:32 UTC,651744312,651744313,push
651743087,b5822ae469aebb3c722ef0c1b61fbd9784c4f4fd,,master,passed,334,2020-02-17 23:06:26 UTC,651743089,651743090,push
651737337,7e15d5d3d199d45f998b181d2bb64ccdea18af20,,v1.3.42,passed,308,2020-02-17 22:48:10 UTC,651737338,651737339,push
651737320,7e15d5d3d199d45f998b181d2bb64ccdea18af20,,master,passed,351,2020-02-17 22:48:06 UTC,651737321,651737322,push
651705577,47caba3e4357b34d99cf5cc4f59400bbdd2ecab0,,v1.3.41,passed,352,2020-02-17 21:15:05 UTC,651705578,651705579,push
651705549,47caba3e4357b34d99cf5cc4f59400bbdd2ecab0,,master,passed,349,2020-02-17 21:15:00 UTC,651705550,651705551,push
647029636,d8e88957037ce886fa8adc8f3a150121da0c6283,,master,passed,347,2020-02-06 20:00:37 UTC,647029637,647029638,push
647011638,dd4443c6a2acaf7daaec54bd279f02b955ea10d4,147,master,passed,342,2020-02-06 19:16:29 UTC,647011639,647011640,pull_request
646650033,66e62bf311ac41b5e6392b683841fa0b3817ab63,147,master,passed,332,2020-02-05 23:43:06 UTC,646650034,646650035,pull_request
628929277,81e9bf2c43722a92130496d8adf8ac60d135b0e3,,master,passed,316,2019-12-24 00:00:08 UTC,628929278,628929279,push
628927883,85e744a1169c63ba486b5cf7fb97428084c85d24,146,master,passed,300,2019-12-23 23:52:49 UTC,628927884,628927885,pull_request
628913703,3eaa8add54bba751d18fea09566a17e4bdeeb79a,,check_travis,passed,318,2019-12-23 22:58:50 UTC,628913704,628913705,push
628912199,1f6690054f8134b6d2b14ddd31af2703e24d1602,,check_travis,failed,295,2019-12-23 22:53:20 UTC,628912200,628912201,push
628887822,b37ba357a3c52f1571806af847810c84743fc184,146,master,failed,272,2019-12-23 21:23:10 UTC,628887823,628887824,pull_request
628507486,f0001f67bc98ce311d17f49965a7e96c325301fb,,master,passed,318,2019-12-22 23:26:47 UTC,628507487,628507488,push
628343909,01ee7f94f4f78779d90815821be4ec0fcd17ccc6,145,master,failed,341,2019-12-22 11:55:27 UTC,628343910,628343911,pull_request
627340559,5f53fe852209b31b53cc905f22e350c8fd01e598,144,master,passed,312,2019-12-19 17:33:31 UTC,627340560,627340561,pull_request
627340550,9cefd08c865c6de36b345332c7460e309fb4e52b,,sqlite_py_tweak,passed,315,2019-12-19 17:33:29 UTC,627340552,627340553,push
627338869,b0bb7156a3c0280a25aa83f0f6e4302695f010d6,,haxe_version_change,passed,315,2019-12-19 17:28:20 UTC,627338870,627338871,push
627336906,174c23c9f897eabadc68cdcd0cb5b156292782a4,,haxe_version_change,failed,309,2019-12-19 17:23:00 UTC,627336907,627336908,push
627334793,9123eeaeaf1158f5f65c904db16297400e99f3e3,,haxe_version_change,failed,326,2019-12-19 17:17:52 UTC,627334794,627334795,push
627333211,3177419683d64f16f92884a79590342ed2e7f39f,,haxe_version_change,failed,338,2019-12-19 17:13:32 UTC,627333212,627333213,push
627290542,409b9a5a6895810ce40b0097e21779ff53bfc4d1,144,master,failed,252,2019-12-19 15:42:09 UTC,627290544,627290545,pull_request
627289829,7fc6616c91a4de54b7addcd90e732688827e3942,,sqlite_py_tweak,failed,252,2019-12-19 15:40:24 UTC,627289830,627289831,push
518967716,d2a224993a660bd5c8f7f309aeea771cd96ebf48,,master,passed,404,2019-04-11 21:31:20 UTC,518967717,518967718,push
518964865,4cbe4f5b826b979097fa2fc57204759632814711,141,master,passed,372,2019-04-11 21:23:02 UTC,518964866,518964867,pull_request
518964157,5d6a8c265b8af22f7b4f4a8203363d44e88e75ee,,travis_node,passed,393,2019-04-11 21:21:09 UTC,518964158,518964159,push
518958632,20cc6b87e31a44ca35e8889e5e3f06ecf893a202,,master,failed,379,2019-04-11 21:07:22 UTC,518958633,518958634,push
518957861,0be27bf910fd41c74b8a3b09b5fe1b4caecf3fbe,,master,failed,378,2019-04-11 21:05:27 UTC,518957862,518957863,push
502492102,418ba85e5bc04256d46eeb947a44ccfd5651559c,138,master,passed,350,2019-03-06 10:20:23 UTC,502492103,502492104,pull_request
502471374,cecada55b26eb9b430ae4fb6b264582b384092e7,137,master,passed,384,2019-03-06 09:25:31 UTC,502471375,502471376,pull_request
492818137,9e18e8acccbfad38d0d0c468cd113065c0f29d5a,,master,passed,384,2019-02-13 17:31:15 UTC,492818138,492818139,push
492527319,60edc90150f771da533195c22d6c34d4e3884755,135,master,passed,374,2019-02-13 04:34:36 UTC,492527320,492527321,pull_request
492526007,089559c617045dc07a21d7e1cef296d525ba5afc,,show_newlines,passed,382,2019-02-13 04:29:47 UTC,492526008,492526009,push
475825957,a1d190258c7f76e639aeaacc45d8519874ed46b1,,v1.3.40,passed,369,2019-01-05 22:27:03 UTC,475825958,475825959,push
475825919,a1d190258c7f76e639aeaacc45d8519874ed46b1,,master,passed,397,2019-01-05 22:27:01 UTC,475825920,475825921,push
475500124,14c7586a0e939f0df7caaf63a5160a86a153b1bb,,master,passed,474,2019-01-04 21:32:28 UTC,475500125,475500126,push
475493482,5f4c077bc24c4c613bc0849c76ba86014c20ae7e,132,master,passed,960,2019-01-04 21:18:12 UTC,475493483,475493484,pull_request
475493438,16d9061fe6ca919fa6e1eed0335c078337058cd6,,revive_web_version,passed,417,2019-01-04 21:20:37 UTC,475493446,475493448,push
475487335,cafa860812bcafc5bea8f225ad58bc5d0cf6a893,132,master,failed,509,2019-01-04 21:02:04 UTC,475487336,475487337,pull_request
475487326,0b3663202d215b7b19b7005d09f78f82b5cb00b4,,revive_web_version,failed,502,2019-01-04 21:01:55 UTC,475487327,475487328,push
475484217,685d57bc560efdffffda9cda4b7ec154a38f879c,132,master,errored,273,2019-01-04 20:53:27 UTC,475484218,475484219,pull_request
475484189,8f103e1ccb884cfd2a7beddea0a0bc1223b298e2,,revive_web_version,errored,298,2019-01-04 20:53:19 UTC,475484190,475484191,push
475478945,9765780fddcfef16c5895ef235bab73c1f691a4e,132,master,errored,89,2019-01-04 20:38:00 UTC,475478946,475478947,pull_request
475478874,3c1336e134b6be53742d3b7714d21d5e3bf8f77e,,revive_web_version,errored,529,2019-01-04 20:38:09 UTC,475478875,475478876,push
475474829,0be141c0b253f3d09d67c3181a30a5d15edf7dde,132,master,failed,282,2019-01-04 20:27:38 UTC,475474830,475474831,pull_request
475474002,7e71d6e639ea6899d4c96225286ed73a21bfe7cb,,revive_web_version,failed,274,2019-01-04 20:24:43 UTC,475474003,475474004,push
451105925,2a70d504c355150a67fc92719f92b07bd97e099e,,master,passed,330,2018-11-05 22:25:11 UTC,451105926,451105927,push
450061811,91638a42ce6db9f78e52c6226ea2551d914a3b36,129,master,passed,326,2018-11-02 22:52:28 UTC,450061812,450061813,pull_request
450060191,54eb2ef8d591a224bdb4841de866e35047f2196d,,mention_sqlite,passed,329,2018-11-02 22:48:14 UTC,450060192,450060193,push
447542597,9f7be68b6f8d5e3671d9f2fbda50e4d1c35b04b4,,v1.3.39,passed,327,2018-10-28 22:11:24 UTC,447542598,447542601,push
447542588,9f7be68b6f8d5e3671d9f2fbda50e4d1c35b04b4,,master,passed,322,2018-10-28 22:11:25 UTC,447542589,447542590,push
447542342,3fc4da46bb8cb61989a9a88b02493b8b3bcbb25e,,master,passed,351,2018-10-28 22:09:57 UTC,447542345,447542346,push
447538751,eef46c0dd16fe81262b5c03a690ccf8403198be6,128,master,passed,322,2018-10-28 21:58:12 UTC,447538752,447538753,pull_request
447538746,97f731d99534fd959620e8f2294b005dbfea8b6a,,flexible_naming,passed,322,2018-10-28 21:58:12 UTC,447538747,447538748,push
447495591,f83ea57858fff07599c76690f96ab89362ffdb5b,,flexible_naming,failed,306,2018-10-28 19:28:49 UTC,447495592,447495593,push
447495579,b7ec21946330d380199f2c234e2207a298fd2526,128,master,failed,329,2018-10-28 19:28:48 UTC,447495580,447495581,pull_request
447482496,52552d4c94794976b62c39ada1928f34e9b0bf89,128,master,failed,309,2018-10-28 18:41:56 UTC,447482497,447482498,pull_request
447482479,31d982ae96dd5be5bb91f324cbc23469b28b8ecd,,flexible_naming,failed,300,2018-10-28 18:41:52 UTC,447482480,447482481,push
447466827,3d37628b66bedd646f3af56f3089b187a1112ca1,128,master,failed,328,2018-10-28 17:49:32 UTC,447466828,447466829,pull_request
447465882,bcdfd89ebb6ec0c508ae3a500c21ecdcdafa34a0,,flexible_naming,failed,336,2018-10-28 17:46:34 UTC,447465883,447465884,push
441017722,89a425ebaa7066f28277901acafc9a670cbd0cb2,,v1.3.38,passed,299,2018-10-13 14:55:21 UTC,441017723,441017724,push
441017713,89a425ebaa7066f28277901acafc9a670cbd0cb2,,master,passed,337,2018-10-13 14:48:04 UTC,441017714,441017715,push
441017100,8586af1296b1f46265e2e874065374548532f4e9,,master,passed,324,2018-10-13 14:45:03 UTC,441017101,441017102,push
440853311,e6cb21fdbfab060c36ceb6476e9867e4d32f9189,126,master,passed,312,2018-10-12 22:50:18 UTC,440853312,440853313,pull_request
