build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
664863178,d59d9c158950652cc89bbff9393e84ac8b7073ab,787,master,failed,338,2020-03-20 14:16:30 UTC,664863179,664863180,664863181,664863182,664863183,664863184,664863185,664863186,pull_request
661644697,2d8f81244ebdb50bbf261feff74969367dedcbd0,784,master,failed,329,2020-03-12 18:19:01 UTC,661644698,661644699,661644700,661644701,661644702,661644703,661644704,661644705,pull_request
661401855,9bffec0d75ab7aef7d13ea67d80c570aee582d49,784,master,failed,346,2020-03-12 06:45:28 UTC,661401856,661401857,661401858,661401859,661401860,661401861,661401862,661401863,pull_request
661400498,6da8cba466687f9c634f584ab9a873d5fa5a6db2,784,master,failed,344,2020-03-12 06:38:44 UTC,661400500,661400502,661400503,661400504,661400505,661400506,661400507,661400508,pull_request
661158625,a0d78d95b82f315c0e6d051d5e8e8243732eba10,785,master,failed,358,2020-03-11 16:24:29 UTC,661158626,661158627,661158628,661158629,661158630,661158631,661158632,661158633,pull_request
661129191,52b5aa8aba724b72412f8f45c2c1fddb8b929791,784,master,failed,353,2020-03-11 15:19:18 UTC,661129192,661129193,661129194,661129195,661129196,661129197,661129198,661129199,pull_request
653778961,0488be636774142fe933ff53afdcce03fb26639e,780,master,failed,357,2020-02-22 10:09:57 UTC,653778962,653778963,653778964,653778965,653778966,653778967,653778968,653778969,pull_request
648760643,7bb0c5ab2dc80dfc43dbad1c69028d0fc0e0b7d1,779,master,failed,503,2020-02-11 06:03:46 UTC,648760644,648760645,648760646,648760647,648760648,648760649,648760650,648760651,pull_request
647281819,e650a2a8fddc3f953c62919212d643750f83e5f0,778,master,passed,906,2020-02-07 11:16:34 UTC,647281820,647281821,647281822,647281823,647281824,647281825,647281826,647281827,pull_request
647272345,7589130d6e9be2d9ee48d18e10431056da6284c9,778,master,failed,736,2020-02-07 11:02:43 UTC,647272346,647272347,647272348,647272349,647272350,647272351,647272352,647272353,pull_request
647270814,cf0b9b419fcd1d1f01c25da86e39e771ed8d2c84,778,master,failed,544,2020-02-07 10:46:19 UTC,647270815,647270816,647270817,647270818,647270819,647270820,647270821,647270822,pull_request
647085272,ec674345c5d02b7f0831fb7df8bf3d132588d64f,776,master,failed,355,2020-02-06 22:19:44 UTC,647085273,647085274,647085275,647085276,647085277,647085278,647085279,647085280,pull_request
647083500,9868f0ac977c41f51a3a7e77481889affcca009d,675,master,errored,322,2020-02-06 22:21:46 UTC,647083501,647083502,647083503,647083504,647083505,647083506,647083507,647083508,pull_request
636413947,1fe65ddae4c04315bd88535e3c2eaff381436270,,master,passed,580,2020-01-13 15:26:05 UTC,636413948,636413949,636413950,636413951,636413952,636413953,636413954,636413955,push
636388834,887b134e8c747148d4aff359e46799bc39de0624,771,master,passed,887,2020-01-13 14:35:01 UTC,636388835,636388836,636388837,636388838,636388839,636388840,636388841,636388842,pull_request
636255569,e9d5632b3e62b49a7fd2e57fb8606a6db229a6b6,,master,passed,563,2020-01-13 09:01:33 UTC,636255570,636255571,636255572,636255573,636255574,636255575,636255576,636255577,push
636066875,764c95469b373a6d83e71edc951c9516f2fa10c0,769,master,passed,1147,2020-01-12 20:36:57 UTC,636066876,636066877,636066878,636066879,636066880,636066881,636066882,636066883,pull_request
636066857,93899648004f60c1bdfd29e5ea42e8708d8fead8,,fork,passed,1172,2020-01-12 20:34:57 UTC,636066858,636066859,636066860,636066861,636066862,636066863,636066864,636066865,push
635724769,b658902f0d6e6614445cca2e1707f405a19f6c17,769,master,passed,1231,2020-01-11 17:07:00 UTC,635724770,635724771,635724772,635724773,635724774,635724775,635724776,635724777,pull_request
635724695,3a356c3eac9f38938213df1225e4adc43c155663,,fork,passed,1217,2020-01-11 17:05:02 UTC,635724696,635724697,635724698,635724699,635724700,635724701,635724702,635724703,push
635694948,5820ae50de22453e7ba12d2b0070bcb66d0911bd,769,master,passed,1237,2020-01-11 15:09:19 UTC,635694949,635694950,635694951,635694952,635694953,635694954,635694955,635694956,pull_request
