build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
666683800,35e26365520d39ceddf1318797953d900063291c,,master,passed,406,2020-03-25 08:25:14 UTC,666683803,666683805,666683808,666683810,push
666683277,21b088f0835de516652c117125d2b8b5a928ffe9,,master,passed,574,2020-03-25 08:23:30 UTC,666683278,666683279,666683280,666683281,push
666683099,2f7606ee6caf0b984c0966cbc141bb13aed1a116,535,master,errored,93,2020-03-25 08:22:16 UTC,666683100,666683101,666683102,pull_request
666683028,152d423ee319babb68a0486c6c727b1ff6e83eb8,,tealeg-stale-issue-checker,passed,356,2020-03-25 08:21:59 UTC,666683029,666683030,666683031,push
666681823,298ebf8a915ef9314f278c647c81fab4f67ec4c9,,master,passed,414,2020-03-25 08:17:28 UTC,666681824,666681825,666681826,666681828,push
666680101,483b0d733863dc1a7b512d0b41df62d6c8e01c6b,534,master,passed,343,2020-03-25 08:10:40 UTC,666680102,666680103,666680104,pull_request
666679935,abdb53f35dbb3a105312bd997e85f54f5945a20e,,tealeg-go-test-action,passed,360,2020-03-25 08:10:10 UTC,666679936,666679937,666679938,push
666420715,013477b0a450941ed17d3222895cc7a033e1af28,533,master,canceled,0,,666420716,666420717,666420718,pull_request
666414171,33c302ba73a3e35a4447410a5d9e128aade9b1dc,532,master,failed,336,2020-03-25 08:02:12 UTC,666414172,666414173,666414174,pull_request
665996465,166ec63c9edb7279a238fd523851fc5cb35d0631,,master,passed,576,2020-03-23 18:11:05 UTC,665996466,665996467,665996468,665996469,push
665953813,531baa49e0241e8fdf1c5076ab18d518a560bc73,,master,failed,370,2020-03-23 16:38:48 UTC,665953814,665953815,665953816,665953817,push
665953023,f1c4c7d53f7b15956543d51607f8d8cf31a23b68,,write-collumn-style-when-no-numfmt-is-set,failed,347,2020-03-23 16:37:04 UTC,665953024,665953025,665953026,push
665949452,c669193c4e6e7c1fbfe6e5a423d576e8e1af7254,,master,failed,348,2020-03-23 16:28:48 UTC,665949453,665949454,665949455,665949456,push
665949068,085f5cb8718934265e3cab6700dc1aa894da987b,531,master,errored,155,2020-03-23 16:27:49 UTC,665949070,665949071,665949073,pull_request
665948738,55fa6fa67ea6016facebd4fb2374220d149db23a,,write-collumn-style-when-no-numfmt-is-set,failed,336,2020-03-23 16:27:14 UTC,665948740,665948744,665948748,push
665612022,bd13e4ed08ec0bf9d778491d1b1a477a7b6e32c6,,master,passed,413,2020-03-22 20:57:33 UTC,665612023,665612024,665612025,665612026,push
660813922,ca77c11081c795e8d5ec5d1c72ab93652f613f55,,master,passed,429,2020-03-10 21:06:47 UTC,660813923,660813924,660813925,660813926,push
660690428,f697a605eab6981ea959695096dea33daf341752,,master,passed,597,2020-03-10 15:57:39 UTC,660690429,660690431,660690433,660690434,push
660684864,f302645a92687485598ab0f396ad3883debb9ca7,,master,passed,580,2020-03-10 15:47:02 UTC,660684865,660684867,660684869,660684871,push
660675642,aa12add7f6fb341275cf507ff69c8fdcad8094cc,,master,failed,442,2020-03-10 15:25:50 UTC,660675643,660675644,660675645,660675646,660675647,push
660660189,e7f1575a7afae28c655b7e0a87f584153516e49d,,master,failed,428,2020-03-10 14:51:12 UTC,660660190,660660191,660660192,660660193,660660194,push
660656792,a3ebc4710ad2f8a9588707a5fee1794a2eccc8bb,,gopherclass-issue,failed,466,2020-03-10 14:43:30 UTC,660656794,660656795,660656796,660656797,push
660622818,40bbfd82b7aa61b4813afd0e08dd0d7faa40fb88,529,master,failed,389,2020-03-10 13:22:54 UTC,660622819,660622820,660622821,660622822,pull_request
660073797,a3c611154d201790341dfb52c5b071da5860fcfc,,master,passed,677,2020-03-09 10:03:57 UTC,660073798,660073799,660073800,660073801,660073802,push
659914142,bcfd4ad53604a9b1c492b4778e64a5fc734d4e98,,master,failed,510,2020-03-08 21:45:26 UTC,659914143,659914144,659914145,659914146,659914147,push
