build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
756603606,e0103f62d6ba68eb86ef83934ba9bb0d660c2fd3,,2.2.x,passed,1895,2021-01-28 20:08:11 UTC,756603607,756603608,push
756401690,94009301d5c5259539d815df6509584f52c43ba1,,2.3.x,failed,1638,2021-01-27 13:14:51 UTC,756401691,756401692,push
755211447,304b496caf9e18dd7f9c5078119c8cf1e547d536,,2.2.x,failed,2199,2021-01-19 17:31:58 UTC,755211448,755211449,push
755211306,c1e3c2831d5905e0d706bc261699016c335c9d11,,2.2.5.RELEASE,passed,2520,2021-01-19 17:31:00 UTC,755211307,755211308,push
755183772,c1e3c2831d5905e0d706bc261699016c335c9d11,,2.2.x,passed,2139,2021-01-19 14:23:28 UTC,755183773,755183774,push
755182443,ada7a3545861a7c099d4a86ba038d5ae1f2b4c03,,2.3.x,failed,1368,2021-01-19 14:12:01 UTC,755182444,755182445,push
755182399,19d4d1d5212c8cdde849023a91b48e2496335793,,2.3.2.RELEASE,failed,2208,2021-01-19 14:11:27 UTC,755182400,755182401,push
755178830,19d4d1d5212c8cdde849023a91b48e2496335793,,2.3.x,failed,1502,2021-01-19 13:31:48 UTC,755178831,755178832,push
755175853,025b6e99ddfdb866a167d4cf6b85f9094186b636,,2.3.x,failed,3420,2021-01-19 13:04:21 UTC,755175854,755175855,push
755149325,dd6f5ac7a8716427c435a66a0fc93fdd29e86d62,,2.3.x,failed,1881,2021-01-19 08:20:39 UTC,755149326,755149327,push
755148322,a0ff3b22b00a389933be8c0e0f990bb93effdae7,,2.3.x-build-fix,failed,1174,2021-01-19 08:09:09 UTC,755148323,755148324,push
755053908,fbea641e5e139b8c55ab62d6395070728256246e,,2.3.x-build-fix,failed,524,2021-01-18 17:34:49 UTC,755053909,755053910,push
755052122,24c32fee1af9e8e76d5612ce1a018b5b36b494e3,,2.3.x-build-fix,canceled,0,,755052123,755052124,push
755049204,79e6f5fbb860cd0e37e963af985bdce63a0daeee,,2.3.x-build-fix,canceled,0,,755049205,755049206,push
755045369,8488a2962eeaaed12b95d2bb62f1710564afc41b,,2.3.x-build-fix,canceled,0,,755045370,755045371,push
755045169,f5dcaf5ed5473d99ba5bf4b78e9dacd4c7dd9bcd,,2.3.x-build-fix,canceled,0,,755045170,755045171,push
755042838,69c1e3f6b2b801cb8383af1cdf4eced4e55e460e,,2.3.x,failed,1499,2021-01-18 16:36:30 UTC,755042839,755042840,push
755038126,e22827968384cd4f77ac535de8d532a79f099b22,,2.2.x,failed,1473,2021-01-18 16:08:16 UTC,755038127,755038128,push
755034206,70c14368e55fbec979165eaed9add1d2833811d0,,2.2.x,passed,1926,2021-01-18 15:38:00 UTC,755034207,755034208,push
755033074,f426f915743d24b3fe2c6268f3c357f3c7375d2d,,2.2.x,passed,1891,2021-01-18 15:27:38 UTC,755033075,755033076,push
755031810,316fe09f72cf61cb43b281280cab2491484aa502,,2.2.x,canceled,0,,755031811,755031812,push
755020749,9c776912321bbaf0f10868e6b90ad5077d0ad304,,2.3.x,passed,1813,2021-01-18 13:54:28 UTC,755020750,755020751,push
753339529,6d2ffb173bfc4180bf012660da4ceed68aca6d2b,,2.3.x,passed,1778,2021-01-07 10:47:57 UTC,753339530,753339531,push
