build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
733895546,5440b48384254b8f4d4f34edefcc873ab637480c,719,master,errored,2232,2020-10-08 07:26:13 UTC,733895547,733895548,733895549,733895550,733895551,733895552,733895553,733895554,733895555,733895556,733895557,pull_request
733894744,66711f538a4e51d94b6704eb79807a22f6e3fd0e,719,master,errored,2191,2020-10-08 07:20:28 UTC,733894745,733894746,733894747,733894748,733894749,733894750,733894751,733894752,733894753,733894754,733894755,pull_request
