build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
493456963,928b616e19a5bf7eae02f59b2790ae4ab01b2a3e,124,master,passed,411,2019-02-14 21:28:00 UTC,493456964,493456965,pull_request
492969042,8e9517e948edf8b61f47ab1e675ba959ca7498b4,123,master,passed,462,2019-02-13 23:18:59 UTC,492969043,492969044,pull_request
461588711,6808fdfe24b4db505476ef48b9e288a5e7398f77,,master,passed,398,2018-11-30 02:33:05 UTC,461588712,461588713,push
461584762,f506b3222914a17472a270d6a9c7982bd84907d1,,master,errored,371,2018-11-30 02:16:25 UTC,461584763,461584764,push
461584237,2dd5cdd717fffdff939d9250531f113696bf5c7a,,master,errored,335,2018-11-30 02:14:18 UTC,461584238,461584239,push
295066724,f1c202f9dd538578bcf1b4d442673534849030f9,121,master,errored,251,2017-10-30 22:17:31 UTC,295066725,295066726,pull_request
143481615,f5e76dfe6a3a6c603870ccbb4482d1f627c3d886,116,master,passed,322,2016-07-09 00:37:38 UTC,143481616,143481617,pull_request
143309225,d25ee5c3eeead3b4f1228fc189af0618db268d02,116,master,failed,364,2016-07-08 11:55:37 UTC,143309252,143309256,pull_request
143306672,bcd0c4105528da1fac56e306937b06835af72abc,116,master,failed,352,2016-07-08 11:43:17 UTC,143306673,143306674,pull_request
143305348,9362e4f6a4800eda05aa642f59dcf36c1d344f26,116,master,failed,742,2016-07-08 11:36:17 UTC,143305353,143305356,pull_request
134055453,3696397cc61563e7e996b612af7d9e0bd8d21e1c,,master,passed,328,2016-05-31 02:38:53 UTC,134055454,134055455,push
133854108,314962dbae78bb868826f85447e091a53cf8e905,113,master,passed,299,2016-05-30 07:23:40 UTC,133854109,133854110,pull_request
132729360,b09e2a687bb82e71ee625443981d18a1ceec96d0,,master,passed,333,2016-05-25 02:21:53 UTC,132729361,132729362,push
132209535,c10baafa22ba5bdbae4df1a30d94ecbb0d78f4e5,111,master,passed,280,2016-05-23 08:07:50 UTC,132209536,132209537,pull_request
131430966,3cc177b81538bc35d613631d5989431e5c71c77e,110,master,errored,197,2016-05-19 14:25:43 UTC,131430967,131430968,pull_request
131430289,745be95006d8b744293d106da26df69274dc51b3,110,master,errored,199,2016-05-19 14:23:32 UTC,131430295,131430296,pull_request
131403057,3311907f8958762f4069429deb851f59fdde41b0,110,master,errored,212,2016-05-19 12:36:03 UTC,131403058,131403062,pull_request
130399789,a30522e527f63deb98009b2c591f8084ddcfabbd,,master,passed,294,2016-05-15 16:19:12 UTC,130399790,130399791,push
130229357,59a261ccc194244d7901c1a21418233601f10515,109,master,passed,273,2016-05-14 14:54:33 UTC,130229358,130229359,pull_request
129127661,dc9205c1a32dc24fa4ee186a3545f08e621f14df,,master,failed,260,2016-05-10 12:48:18 UTC,129127665,129127666,push
