build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
723071704,f8d87dde117c4a50728b2df22bc90a895bd6f0c0,,ibrahim/hist-mean,passed,185,2020-09-01 12:55:47 UTC,723071705,723071706,push
722165156,2ce4f8f888e5c38d1e594589a67bfd4679d68cac,,master,passed,185,2020-08-28 21:59:44 UTC,722165157,722165158,push
722163848,ab4f76fd0da38303ea75004e1f86bacae1884f23,186,master,passed,183,2020-08-28 21:53:30 UTC,722163849,722163850,pull_request
722163843,d908b402dd39feeafa8ff38a8387f01dac1d866e,,mrjn/disable-free,passed,188,2020-08-28 21:53:26 UTC,722163844,722163845,push
722157974,8f0087c38cf8ce92c208fbce9e41df0108c52914,186,master,passed,187,2020-08-28 21:32:49 UTC,722157975,722157977,pull_request
722157959,db52ee4f38499f0413f9f24a6a1ad01927af1439,,mrjn/disable-free,passed,198,2020-08-28 21:32:46 UTC,722157960,722157961,push
722155103,d292270c016a06ff362bceb5ccb4a6570779ac80,186,master,failed,90,2020-08-28 21:20:58 UTC,722155104,722155105,pull_request
722155094,2d166ab8e762af70d931cb05793551e57df2c002,,mrjn/disable-free,failed,92,2020-08-28 21:20:54 UTC,722155095,722155096,push
722154383,d101178b04ec53ef36919bfc3f8e66171394ea00,186,master,failed,96,2020-08-28 21:18:46 UTC,722154384,722154385,pull_request
722154376,c4356f23f75248c8506446a65c7a71e502872e59,,mrjn/disable-free,failed,90,2020-08-28 21:18:38 UTC,722154377,722154378,push
722154304,e5ad180880a8e5b9a91b1798c66baf72ec2d26a6,186,master,failed,89,2020-08-28 21:17:48 UTC,722154305,722154306,pull_request
722154265,b5203f3df8cf75d772423329cb3d211d56ec0b01,,mrjn/disable-free,failed,90,2020-08-28 21:17:42 UTC,722154280,722154286,push
722153953,f723ac3482123be83db73f175f82302ca2a90819,186,master,failed,89,2020-08-28 21:16:13 UTC,722153954,722153955,pull_request
722153948,cb66c0a0dc05e7149537d9d0b32725b19d1c3078,,mrjn/disable-free,failed,100,2020-08-28 21:16:10 UTC,722153949,722153950,push
722153642,2dbd87a2bb9e93c91b34894f5fa39b549c60a485,186,master,failed,103,2020-08-28 21:14:14 UTC,722153643,722153644,pull_request
722153622,54f693fee7a2c3fc9a581be9fae37f27e2ed2fd0,,mrjn/disable-free,failed,85,2020-08-28 21:14:13 UTC,722153623,722153624,push
722153049,269f97c5b762c90a46c37a62a43f74c561d01e2f,186,master,failed,90,2020-08-28 21:11:07 UTC,722153050,722153051,pull_request
722153042,608806dffd4e09ef8eb4373a82ded9f11f035633,,mrjn/disable-free,failed,83,2020-08-28 21:11:05 UTC,722153043,722153044,push
722151719,1394d2ad9245c4a41bf770b0f19a52c5f97a6822,186,master,failed,87,2020-08-28 21:05:53 UTC,722151720,722151721,pull_request
722151710,aeea349f178978877e069f27df9028abae743813,,mrjn/disable-free,failed,92,2020-08-28 21:05:52 UTC,722151711,722151712,push
721726890,ba46f9339de0edbaaee83b48429c3f2e1c25bf5b,189,master,failed,180,2020-08-27 15:04:01 UTC,721726891,721726892,pull_request
721447546,0890df46ec056516ad8381872e3b0e4b570d91a5,186,master,failed,86,2020-08-26 18:43:10 UTC,721447547,721447548,pull_request
721447539,e73716891599794a99e7ba12213a53ba12a8ae7b,,mrjn/disable-free,failed,83,2020-08-26 18:43:10 UTC,721447540,721447541,push
721342433,8b0cbc5b12b47d26c8fc6f317a36fc3a61f03ebb,186,master,failed,84,2020-08-26 13:29:24 UTC,721342434,721342435,pull_request
721342424,b7f4a075f0f16db2fe18fb28706a3948fd399138,,mrjn/disable-free,failed,82,2020-08-26 13:29:20 UTC,721342425,721342426,push
721333710,225c69a91af564a9a059012485e19a3f29347a40,186,master,failed,110,2020-08-26 13:01:07 UTC,721333711,721333712,pull_request
721333695,f3ffb38056c570b1067124e4e94aa04550a1af9a,,mrjn/disable-free,failed,84,2020-08-26 13:01:05 UTC,721333696,721333697,push
721170977,c84ec1c4767a3e1b9c57febe71f02e66bfdb2008,186,master,failed,85,2020-08-25 23:26:57 UTC,721170978,721170979,pull_request
721170962,715c51a75744dd18f3326b8554883a3e5fbea6a2,,mrjn/disable-free,failed,85,2020-08-25 23:25:50 UTC,721170963,721170964,push
721170028,67a184df6e392de8ebf6099cb7dfe6e3ecd3057d,186,master,failed,216,2020-08-25 23:19:55 UTC,721170029,721170030,pull_request
721170016,8de032bb03da4d666c8adfd38e2d7ea37162ea47,,mrjn/disable-free,failed,83,2020-08-25 23:19:51 UTC,721170017,721170018,push
721164118,d12bab5eb0c440f4742351cb73660a0395afe5e3,186,master,failed,86,2020-08-25 22:50:50 UTC,721164119,721164120,pull_request
721164111,2cf47d71580a42024592d2dc96832851683bb88d,,mrjn/disable-free,failed,89,2020-08-25 22:50:50 UTC,721164112,721164113,push
721049669,6fc288f18aa8799b5fe9cb93c2ff884389763fbf,186,master,failed,86,2020-08-25 15:41:17 UTC,721049670,721049671,pull_request
721049616,c4d2833c995b62e902645cdf53d36d40738eee81,,mrjn/disable-free,failed,84,2020-08-25 15:41:21 UTC,721049618,721049620,push
721001897,bac4cc8c3a600e9044e2c039c02404a5769ed421,186,master,failed,90,2020-08-25 13:52:58 UTC,721001898,721001899,pull_request
721001856,88fb4e87b2c922cb292bde89155d414e11f3568e,,mrjn/disable-free,failed,85,2020-08-25 13:52:52 UTC,721001857,721001858,push
721000432,f0c7b6a102c007b2060cbc4d7cc757d65effb518,179,master,passed,186,2020-08-25 13:44:38 UTC,721000433,721000434,pull_request
720999970,fca10052a7e60d76b8f85664ba1edc6cdfb7f016,186,master,errored,71,2020-08-25 13:43:21 UTC,720999971,720999972,pull_request
720999960,84c38b13371c776699b16efff3520c697102a627,,mrjn/disable-free,errored,69,2020-08-25 13:43:06 UTC,720999962,720999963,push
