build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
591977040,5e5d5c539099f18800dfb51ac87e95dccd3d55bb,,master,passed,354,2019-10-22 10:57:13 UTC,591977041,591977042,591977043,591977044,push
591975916,a6386ca27ec628a8bbd9149251b8370216c728eb,,v5.7.0,passed,413,2019-10-01 11:38:02 UTC,591975917,591975918,591975919,591975920,push
591975880,a6386ca27ec628a8bbd9149251b8370216c728eb,,master,passed,369,2019-10-01 11:37:52 UTC,591975881,591975882,591975883,591975884,push
591973346,afc64ee5746331edb85ac01060bd5d881a5c50a2,,master,passed,385,2019-10-01 11:30:46 UTC,591973347,591973348,591973349,591973350,push
591719816,da9909d1722055400d01afadd023fa95c1b63708,251,master,passed,372,2019-09-30 21:59:26 UTC,591719817,591719818,591719819,591719820,pull_request
591673510,20a13ab548e14fc0e47f488424d12f1f29a5e731,251,master,errored,435,2019-09-30 20:09:30 UTC,591673511,591673512,591673513,591673514,591673515,pull_request
591671538,581704888f5ad254bc69b194d227e14b3457e975,251,master,errored,379,2019-09-30 20:04:37 UTC,591671541,591671542,591671543,591671544,pull_request
550787231,46aea6f8a781a4ccd69c6e1da95f980e51fbb8fe,,master,passed,341,2019-06-26 12:47:17 UTC,550787232,550787233,550787234,550787235,push
550719519,d01a177a2024e1171e96bf6dad0d9d2b5be5274d,248,master,passed,481,2019-06-26 09:46:38 UTC,550719520,550719521,550719522,550719523,pull_request
511817171,3640d302b95ea406fc382e160ef8de9542b79d17,246,master,passed,432,2019-03-27 03:13:21 UTC,511817172,511817173,511817174,511817175,pull_request
458404951,540e2ee07ee697634d2a096dd1f010da79613313,,master,passed,378,2018-11-22 13:16:23 UTC,458404953,458404954,458404955,458404956,push
458398860,74118faa121af2b56bb055991361bd8b21931987,241,master,passed,358,2018-11-22 13:02:26 UTC,458398861,458398862,458398863,458398864,pull_request
458372374,9368cdc3c29b7fc441bb50bb53274f94c426cae1,,master,passed,387,2018-11-22 11:52:37 UTC,458372375,458372376,458372377,458372378,push
458371610,093c1b113a5a65b5f019f8307d646f87b66960a3,,master,passed,379,2018-11-22 11:50:29 UTC,458371611,458371612,458371613,458371614,push
458367512,82de8678bef4fc2eac7fa5184a6b8f6113d7c3e1,243,master,passed,399,2018-11-22 11:39:03 UTC,458367513,458367514,458367515,458367516,pull_request
458367431,67b66bc412ac783dd724a57c945e24ddad5611f6,,upgrade-dependencies,passed,372,2018-11-22 11:38:45 UTC,458367432,458367433,458367434,458367435,push
445251222,34332947b903d1aa1326538330d0d3949e298979,241,master,passed,371,2018-10-23 17:44:20 UTC,445251223,445251224,445251225,445251226,pull_request
434133207,308a2f54931aa936915961bb374e5b5e78de1f32,,master,passed,364,2018-09-27 14:37:13 UTC,434133208,434133209,434133210,434133211,push
