build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761291134,ca9c5533489dfc4296146db858582d46ab767061,,release/1.3,passed,1549,2021-03-03 14:42:26 UTC,761291135,761291136,push
761247344,a1226f16d91429ec896b106e9119491d6bd6a1ba,1629,release/1.3,passed,1487,2021-03-03 06:28:43 UTC,761247345,761247346,pull_request
760507085,c8855cc89fa3075036e6c3f4324b64f82fcf4ab0,1627,release/1.3,passed,1489,2021-02-25 21:31:21 UTC,760507086,760507087,pull_request
760283210,7d44372e4a9b29beb72922caaed5eb2275343271,1627,release/1.3,failed,1479,2021-02-24 08:52:11 UTC,760283211,760283212,pull_request
745478043,3a1c3b3b4b1ec10ab59723ba72ca2cbbc97ab6fe,,release/1.3,passed,1458,2020-11-23 19:46:26 UTC,745478044,745478045,push
744933741,f6f5aef15c8716a8f6f610f4cb1bc62ce8057b2a,,release/1.3,passed,1493,2020-11-20 18:52:59 UTC,744933742,744933743,push
744766684,a6322b643c4650ebdee324c2bf3cd9c3bb684c49,1610,release/1.3,passed,1444,2020-11-20 00:30:52 UTC,744766685,744766686,pull_request
744756935,fa4724b7b19c8f0dba9429ee4afb7b48ee07e501,,release/1.3,passed,1480,2020-11-19 23:42:19 UTC,744756937,744756938,push
744562617,546b71bccca8dd85c86bb31c2709ec7242697720,1611,release/1.3,passed,1430,2020-11-19 01:50:01 UTC,744562618,744562619,pull_request
744449917,ce687cca20ffb9592c250baf89da57b9567c4483,1610,release/1.3,passed,1481,2020-11-18 16:24:06 UTC,744449918,744449919,pull_request
744446859,012be0b0b6d5b8b2807eb8fe0992c9308e997c31,1610,release/1.3,canceled,0,,744446860,744446861,pull_request
744446244,3876c826e77f5d61c046de4fee7526654d1ab95e,1610,release/1.3,canceled,0,,744446245,744446246,pull_request
741771493,f1f175fd25864ccb1a42cff5251ba4723c021853,1604,release/1.3,passed,1432,2020-11-06 01:01:51 UTC,741771494,741771495,pull_request
722951752,9528e30672d7005b6b9a87b36b4e0553a5e9a5bb,,release/1.3,passed,1391,2020-09-01 03:29:57 UTC,722951753,722951754,push
722850641,b91adca9e18d07f45a26b128db2f42d766e82bc7,1558,release/1.3,passed,1392,2020-08-31 19:44:55 UTC,722850642,722850643,pull_request
722845820,51c37735ef5a788dd8f8156b844436be5e4b339b,1558,release/1.3,failed,1386,2020-08-31 19:27:10 UTC,722845821,722845822,pull_request
721861445,d2e759c0b4e524410e5aba98746431c64ceb5d99,1558,release/1.3,passed,1355,2020-08-27 23:44:00 UTC,721861446,721861447,pull_request
717667366,44dc1903d800842057a9e4daed9031c186d9624b,1558,release/1.3,passed,1401,2020-08-13 17:19:22 UTC,717667367,717667368,pull_request
705841690,91445aaf8c8bf31c601ed76369caa1f28f821f18,1527,release/1.3,failed,1454,2020-07-07 15:50:53 UTC,705841691,705841692,pull_request
679885312,971e5019fdb233010619e62d345aaa4c45ba9687,1377,master,failed,728,2020-04-27 00:22:40 UTC,679885313,679885314,pull_request
675877977,0ab3052598ce033413c26d6e02c2cd4b9e36f7b0,1449,master,passed,1218,2020-04-16 18:26:58 UTC,675877978,675877979,pull_request
675843812,7ccd3f7d7e2cf510d3cf9bc824b938be7f172a06,,master,passed,1326,2020-04-16 17:02:25 UTC,675843813,675843814,push
675822076,45f0e21d2c46d359632e46d4c425fd0806dffd36,,master,passed,1294,2020-04-16 16:09:20 UTC,675822077,675822078,cron
675704155,a156e3473429a172bac8c7e61c65eb0825154de7,1431,master,passed,1239,2020-04-16 11:56:39 UTC,675704156,675704157,pull_request
675586315,45f0e21d2c46d359632e46d4c425fd0806dffd36,,master,passed,1282,2020-04-16 04:29:12 UTC,675586316,675586317,push
675555870,d7b2b0cdd4ed6ec577b87da09850b6f84bc9537d,1436,master,passed,1230,2020-04-16 01:46:12 UTC,675555871,675555872,pull_request
675511149,949a2e60e737e72f34af66d956d26653cf45d26f,1445,master,passed,1233,2020-04-15 22:25:41 UTC,675511150,675511151,pull_request
675508171,3d4651e4953e12ef5806f575c18c62e88da3f7e1,1445,master,passed,1242,2020-04-15 22:16:45 UTC,675508172,675508173,pull_request
675504815,3bf0986656c9f2383c2effaa4de4a05b0e64d4dd,1445,master,failed,1238,2020-04-15 22:05:56 UTC,675504816,675504817,pull_request
675501168,db4258906aa04cb6fd7d71f2b43a2ad937546818,1445,master,failed,1222,2020-04-15 21:53:39 UTC,675501169,675501170,pull_request
675494328,a598109988d0bd86c2bdefaa7581703b9d2c0c06,1445,master,passed,1179,2020-04-15 21:31:28 UTC,675494329,675494330,pull_request
675492173,2a8c26df2ad313c60872de9630d4376669671f70,1445,master,passed,1220,2020-04-15 21:25:58 UTC,675492174,675492175,pull_request
675490335,b2baafeb37e76d64caa405fca4f1905ca1b95419,1445,master,passed,1216,2020-04-15 21:20:26 UTC,675490336,675490337,pull_request
675488301,c0a4715e5cf3e614e0d1a344613cfbf24401bb9e,1445,master,passed,1257,2020-04-15 21:14:19 UTC,675488302,675488303,pull_request
675462673,68a84f7878d54ab9e7445074393866759b918ce9,,master,passed,1250,2020-04-15 20:00:03 UTC,675462674,675462675,push
675457626,6e980b9efd6d3f10a4e80995e2196e2e0204d99e,,master,passed,1282,2020-04-15 19:59:18 UTC,675457627,675457628,push
675452791,78a91cdd949bc8f4376392f391a177448e6c899d,1438,master,passed,1232,2020-04-15 19:32:02 UTC,675452792,675452793,pull_request
675441955,4ce41a50730b98b314f378d99a11f1452aeede72,1443,master,passed,1197,2020-04-15 19:01:03 UTC,675441956,675441957,pull_request
675440907,d531dc492ababd4ff86cc1366749924a3907ff95,,master,passed,1348,2020-04-15 18:57:54 UTC,675440908,675440909,push
675439991,3d250b8289d3dbb6c4551c78e8da9a4ede1f0474,,master,passed,1256,2020-04-15 18:54:41 UTC,675439992,675439993,push
675437090,8b6377bad82d2cc9100e83cdcea2fd16b2042c43,,master,passed,1263,2020-04-15 18:46:16 UTC,675437091,675437092,push
675436953,4a9fa22683461c232d0a9c315b7d2fed31d7cedd,,master,passed,1257,2020-04-15 18:45:34 UTC,675436954,675436955,push
675424977,164b219264a545dbfbec860baae6c695bf8ddcfb,1441,master,passed,1205,2020-04-15 18:10:22 UTC,675424978,675424979,pull_request
675409052,3cb85eb7638a9a0eb025e5249c2694a56eac7b71,1439,master,passed,1264,2020-04-15 17:29:46 UTC,675409053,675409054,pull_request
675402622,9acd89b4c5482358e8d8e96b3b5f541a2a6481ae,1441,master,passed,1203,2020-04-15 17:18:57 UTC,675402623,675402624,pull_request
675397400,46ef0c356ef6a3fa875f98e9360e48ae49140199,1442,master,passed,1266,2020-04-15 17:17:51 UTC,675397401,675397402,pull_request
675397395,7381f31b366a7c4833f913aebed2aad15e260f88,,mikebrow-add-greeting-action,passed,1305,2020-04-15 17:03:08 UTC,675397396,675397397,push
675391468,34df764bb90df8d0e4e8c471177e8c408ebbd852,1442,master,failed,1290,2020-04-15 16:49:44 UTC,675391469,675391470,pull_request
675391305,1fd34478ad9b5dbe5cdc437f302fa3537916ed11,,mikebrow-add-greeting-action,passed,1280,2020-04-15 16:49:21 UTC,675391306,675391307,push
675375141,7013a825b0a7f61210929be6717fead72a390013,,master,passed,1224,2020-04-15 16:08:50 UTC,675375142,675375143,cron
675257037,a5beedb8d285fb9826e4bb295ec6496940266059,1441,master,passed,1271,2020-04-15 11:33:18 UTC,675257038,675257039,pull_request
675122069,ee32ea01d786ca4321fb9ac88cbca39e5f845d46,1441,master,passed,1195,2020-04-15 02:52:41 UTC,675122070,675122071,pull_request
675083561,9acd3d7090c4d87035dc0ef16de431612dbb048c,1440,master,failed,1222,2020-04-14 23:59:29 UTC,675083562,675083563,pull_request
674923521,7013a825b0a7f61210929be6717fead72a390013,,master,passed,1236,2020-04-14 16:08:02 UTC,674923522,674923523,cron
674830402,c90dfc9862f46297d8d4412b24428867153a2de1,1437,master,passed,1246,2020-04-14 12:45:23 UTC,674830403,674830404,pull_request
674822156,ce8cff98dd20bd65cf981e138b3a0bf3c3d7b4de,1437,master,failed,1263,2020-04-14 12:20:02 UTC,674822157,674822158,pull_request
674683711,5c062d8bdee723a2ae0742023a6b4a81f2fcb3bc,1436,master,passed,1201,2020-04-14 02:56:02 UTC,674683712,674683713,pull_request
674683369,7944ec28930a0776fa7dd7a6e8c74aa5f5cce505,1436,master,passed,1182,2020-04-14 02:54:28 UTC,674683370,674683371,pull_request
674588706,af1887cad8420c2ca204a8103acad056020cf217,1439,master,passed,1210,2020-04-13 20:48:05 UTC,674588707,674588708,pull_request
674478109,7013a825b0a7f61210929be6717fead72a390013,,master,passed,1260,2020-04-13 16:07:48 UTC,674478110,674478111,cron
