build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760671483,656b0a00a04bf61ebd9f39f6c3e44eac2818b1ec,,8.0.x-1.12.2,failed,314,2021-02-27 03:26:34 UTC,760671484,760671485,760671486,push
759691211,8101220e19edac74bfcdacfa638cc1d121444c16,,8.0.x-1.12.2,passed,295,2021-02-19 21:13:26 UTC,759691212,759691213,759691214,push
758988651,68370005a10488d02a4bb4b8df86bbc62633d216,,8.0.x-1.12.2,failed,156,2021-02-15 03:11:05 UTC,758988652,758988653,758988654,push
758774758,71f7c61ce5e17804ab757ac91470080e73aed2a8,,8.0.x-1.12.2,passed,354,2021-02-13 02:05:52 UTC,758774759,758774763,758774764,push
758448708,f9bf9de120f2bfcf2edb3cecce326ecf4ad524e7,,8.0.x-1.12.2,passed,303,2021-02-11 00:38:38 UTC,758448709,758448710,758448711,push
758448655,8d1ed68495ea778938254cbf3949b6398d9ec64f,,8.0.x-1.12.2,canceled,0,,758448656,758448657,758448658,push
755766405,bd307209c200fce581c1ef5ade096fd245e0f536,,8.0.x-1.12.2,passed,367,2021-01-23 00:33:03 UTC,755766406,755766407,755766408,push
755385857,265cb48737d20767f0f248157711dfcdc051b51c,,8.0.x-1.12.2,passed,292,2021-01-20 19:02:55 UTC,755385858,755385859,755385860,push
755385709,90eac28d452c5fd4c6173008e7dda6c4672d1d62,,8.0.x-1.12.2,canceled,-3254,2021-01-20 18:10:39 UTC,755385710,755385711,755385712,push
752668151,f2022c913fa27370f9b4e484bf15ba9e57a770d4,,8.0.x-1.12.2,passed,294,2021-01-03 17:10:47 UTC,752668152,752668153,752668154,push
752667220,773542e8813e3288205222a16f0e6199ea725d0f,,8.0.x-1.12.2,canceled,0,,752667221,752667222,752667223,push
750254147,f43fc745029e75ea2d34f19e40ba41d5b7eb83b9,4618,7.1.x,errored,19,2020-12-17 17:36:26 UTC,750254148,pull_request
749793563,0cc7a335a547ba366ec7efa4c738bc1ca3f7404e,4625,8.0.x-1.12.2,passed,289,2020-12-15 11:04:40 UTC,749793564,749793565,749793566,pull_request
749453463,5e4e85d2dd0c4ecde4c8a5681b96d7049e4db7b9,4624,8.0.x-1.12.2,passed,302,2020-12-13 17:50:43 UTC,749453464,749453465,749453466,pull_request
748741753,9df1cf430cff0c086ca06eab24ac18fc7cc4b080,4623,8.0.x-1.12.2,passed,291,2020-12-10 11:54:53 UTC,748741754,748741755,748741756,pull_request
748202285,ee9e85b95fe77111237d3f783c1a9b9233577fac,,8.0.x-1.12.2,passed,306,2020-12-07 20:51:41 UTC,748202286,748202287,748202288,push
747909964,b6acd9cc4081c87f379e68c159b2812a734cc5a3,,8.0.x-1.12.2,passed,301,2020-12-06 08:02:37 UTC,747909965,747909966,747909967,push
747894844,c860394c34681b7d72a25683d9bf95422cdb4c84,,8.0.x-1.12.2,passed,346,2020-12-06 04:09:32 UTC,747894845,747894846,747894847,push
747854422,a117da3552360c32192312b0211c9360de177267,,8.0.x-1.12.2,passed,396,2020-12-05 20:23:59 UTC,747854423,747854424,747854425,push
745123359,1bc7a91243fba3ebfefbbc3310d05f9b67514635,4618,7.1.x,errored,18,2020-11-21 21:08:02 UTC,745123360,pull_request
745120255,c64c335f3c96cf21a8d69b800c5eca5de5368551,4618,7.1.x,errored,18,2020-11-21 20:40:25 UTC,745120256,pull_request
745118073,0a9a8120e857051794509229f5318bdf900b6331,4618,7.1.x,canceled,0,,745118074,pull_request
733063052,74463a28c1784cc28a716dfd5c989df012b34b91,,7.99.24.7,passed,321,2020-10-05 18:28:04 UTC,733063053,733063054,733063055,push
732622878,74463a28c1784cc28a716dfd5c989df012b34b91,,8.0.x-1.12.2,passed,314,2020-10-04 00:00:34 UTC,732622879,732622880,732622881,push
732620855,8e92d33d0d7f1a0e523d73b355699137d4a9be80,,8.0.x-1.12.2,passed,302,2020-10-03 23:45:20 UTC,732620856,732620857,732620858,push
732612538,efd862a9c80d812f76ba8db47cc2d01b79a00950,,8.0.x-1.12.2,passed,300,2020-10-03 22:43:51 UTC,732612539,732612540,732612541,push
