build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
668216550,6e49fd510df1b1a216e8da687011ec374451b92f,8939,develop,failed,20878,2020-03-29 01:25:45 UTC,668216551,668216552,668216553,668216554,668216555,668216556,668216557,668216558,668216559,668216560,668216561,668216562,668216563,668216564,668216565,668216566,668216567,668216568,668216569,668216570,668216571,668216572,668216573,668216574,pull_request
668216181,e5d649a9aec4bd6943a18a46e87cd4f10222fcad,8845,develop,passed,18766,2020-03-29 00:20:57 UTC,668216182,668216183,668216184,668216185,668216186,668216187,668216188,668216189,668216190,668216191,668216192,668216193,668216194,668216195,668216196,668216197,668216198,668216199,668216200,668216201,668216202,668216203,668216204,668216205,pull_request
668214769,571abf379d00bfccd0820c3a6b5916dcd4a74eff,8718,develop,failed,21920,2020-03-28 23:11:21 UTC,668214770,668214771,668214772,668214773,668214774,668214775,668214776,668214777,668214778,668214779,668214780,668214781,668214782,668214783,668214784,668214785,668214786,668214787,668214788,668214789,668214790,668214791,668214792,668214793,pull_request
668177061,1a876092876ca8dad2a8fd7913a0559337e35e2a,,develop,failed,19883,2020-03-28 21:27:43 UTC,668177062,668177063,668177064,668177065,668177066,668177067,668177068,668177069,668177070,668177071,668177072,668177073,668177074,668177075,668177076,668177077,668177078,668177079,668177080,668177081,668177082,668177083,668177084,668177085,push
668176041,6671a9bf638920803bdc0bb92feb9ff6791d9ab8,8845,develop,passed,20484,2020-03-28 20:24:31 UTC,668176042,668176043,668176044,668176045,668176046,668176047,668176048,668176049,668176050,668176051,668176052,668176053,668176054,668176055,668176056,668176057,668176058,668176059,668176060,668176061,668176062,668176063,668176064,668176065,pull_request
668153839,a274db79913a56c52ddf03995d6e1335f0fae75c,8938,develop,passed,21134,2020-03-28 18:54:02 UTC,668153840,668153841,668153842,668153843,668153844,668153845,668153846,668153847,668153848,668153849,668153850,668153851,668153852,668153853,668153854,668153855,668153856,668153857,668153858,668153859,668153860,668153861,668153862,668153863,pull_request
668111856,ea7e61df261a0e0efd2ec03aabb8751e2ea23e8c,,develop,failed,19936,2020-03-28 16:20:58 UTC,668111857,668111858,668111859,668111860,668111861,668111862,668111863,668111864,668111865,668111866,668111867,668111868,668111869,668111870,668111871,668111872,668111873,668111874,668111875,668111876,668111877,668111878,668111879,668111880,push
668045880,e19a5287114a33e99a063e46b878081f79d98d9b,8937,develop,passed,16558,2020-03-28 12:51:15 UTC,668045881,668045882,668045883,668045884,668045885,668045886,668045887,668045888,668045889,668045890,668045891,668045892,668045893,668045894,668045895,668045896,668045897,668045898,668045899,668045900,668045901,668045902,668045903,668045904,pull_request
668010091,d780b3f63c1ddb9b1d3d212b188e0efc309b033b,8936,develop,passed,17632,2020-03-28 09:42:23 UTC,668010092,668010093,668010094,668010095,668010096,668010097,668010098,668010099,668010100,668010101,668010102,668010103,668010104,668010105,668010106,668010107,668010108,668010109,668010110,668010111,668010112,668010113,668010114,668010115,pull_request
667971357,049798c6506e2612f5ef8b63f121d09665e896f8,8934,develop,passed,17155,2020-03-28 04:49:59 UTC,667971358,667971359,667971360,667971361,667971362,667971363,667971364,667971365,667971366,667971367,667971368,667971369,667971370,667971371,667971372,667971373,667971374,667971375,667971376,667971377,667971378,667971379,667971380,667971381,pull_request
667966818,07317c8af025a96c0394490462bd6579de4eda3d,8934,develop,canceled,0,,667966819,667966820,667966821,667966822,667966823,667966824,667966825,667966826,667966827,667966828,667966830,667966831,667966832,667966833,667966834,667966835,667966837,667966838,667966840,667966842,667966844,667966846,667966849,667966851,pull_request
667961480,243e5efd9e5acca30973c2198a9f3b9e5f282ec8,8934,develop,canceled,0,,667961481,667961482,667961483,667961484,667961485,667961486,667961487,667961488,667961489,667961490,667961491,667961492,667961493,667961494,667961495,667961496,667961497,667961498,667961499,667961500,667961501,667961502,667961503,667961504,pull_request
667959415,7ec12584a7af067e6473c97475968d5bd2c8fd26,,develop,failed,23259,2020-03-28 03:33:59 UTC,667959416,667959417,667959418,667959419,667959420,667959421,667959422,667959423,667959424,667959425,667959426,667959427,667959428,667959429,667959430,667959431,667959432,667959433,667959434,667959435,667959436,667959437,667959438,667959439,push
667954876,5e0f871b579bce1f4f8a53786ad71d967d7501ef,8934,develop,canceled,0,,667954877,667954878,667954879,667954880,667954881,667954882,667954883,667954884,667954885,667954886,667954887,667954888,667954889,667954890,667954891,667954892,667954893,667954894,667954895,667954896,667954897,667954898,667954899,667954900,pull_request
667948498,7318df322bd01b0b6e6dcc42c4206154e3c51dc9,8934,develop,canceled,0,,667948499,667948500,667948501,667948502,667948503,667948504,667948505,667948506,667948507,667948508,667948509,667948510,667948511,667948512,667948513,667948514,667948515,667948516,667948517,667948518,667948519,667948520,667948521,667948522,pull_request
