build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761555617,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2367,2021-03-05 08:54:48 UTC,761555618,761555619,761555620,761555621,761555622,761555623,761555624,761555625,cron
760563056,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2361,2021-02-26 08:54:45 UTC,760563057,760563058,760563059,760563060,760563061,760563063,760563064,760563065,cron
759607884,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2363,2021-02-19 08:54:39 UTC,759607885,759607886,759607887,759607888,759607889,759607890,759607891,759607892,cron
758657658,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2345,2021-02-12 08:54:16 UTC,758657659,758657660,758657661,758657662,758657663,758657664,758657665,758657666,cron
757668083,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2434,2021-02-05 08:53:55 UTC,757668084,757668085,757668086,757668087,757668088,757668089,757668090,757668091,cron
756692904,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2454,2021-02-03 16:21:21 UTC,756692905,756692906,756692907,756692908,756692909,756692910,756692911,756692912,cron
755662313,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2446,2021-01-22 08:52:56 UTC,755662314,755662315,755662316,755662317,755662318,755662319,755662320,755662321,cron
754597943,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2452,2021-01-15 08:52:44 UTC,754597944,754597945,754597946,754597947,754597948,754597949,754597950,754597951,cron
753502480,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2427,2021-01-08 08:52:42 UTC,753502481,753502482,753502483,753502484,753502485,753502486,753502487,753502488,cron
752379743,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2265,2021-01-01 08:52:00 UTC,752379744,752379745,752379746,752379747,752379748,752379749,752379750,752379751,cron
751447592,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2301,2020-12-25 08:51:35 UTC,751447593,751447594,751447595,751447596,751447597,751447598,751447599,751447600,cron
750366313,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2392,2020-12-18 08:50:54 UTC,750366314,750366315,750366316,750366317,750366318,750366319,750366320,750366321,cron
748996190,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2366,2020-12-11 08:50:18 UTC,748996191,748996192,748996193,748996194,748996195,748996196,748996197,748996198,cron
747588623,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2344,2020-12-04 08:49:22 UTC,747588624,747588625,747588626,747588627,747588628,747588629,747588630,747588631,cron
746224605,c490ddaad2a40d2a670974d5804d0f7ac0b906b0,,master,errored,2289,2020-11-27 08:48:36 UTC,746224606,746224607,746224608,746224609,746224610,746224611,746224612,746224613,cron
