build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
749908342,24a5b1bbb59b2a63f544e07500749445772be247,,stable-4.0,passed,285,2020-12-15 23:14:00 UTC,749908343,749908344,push
749890369,9946a44fa2b193f5fe5fd7084682b982be83cb25,6145,stable-4.0,passed,293,2020-12-15 21:14:16 UTC,749890370,749890371,pull_request
749890363,e9355e0c6d9412772ba4d4042b86f592916aaa1a,,mergify/bp/stable-4.0/pr-6144,passed,283,2020-12-15 21:14:15 UTC,749890364,749890365,push
749852694,3f16132e44f8818962e99656cd80e548b203224c,,stable-4.0,passed,288,2020-12-15 17:35:34 UTC,749852695,749852696,push
749852242,e51f68fdbbb60413d8b5bda3b2b8fe48d6fed566,,stable-4.0,canceled,0,,749852243,749852244,push
749852219,63fa4c94844e4c49c23b8c7006ab90177351d141,,stable-4.0,canceled,0,,749852220,749852221,push
749852173,fa06752e4b29cf018092afdbbafe67ab29ed8b39,,stable-4.0,canceled,0,,749852174,749852175,push
749852088,1ac034a80213899b02000fb6f13d9d29423ac91c,,stable-4.0,canceled,0,,749852089,749852090,push
749852056,69b5b96f2d0d6e58e2c14f5378d7627363d9fe0a,,stable-4.0,canceled,0,,749852057,749852058,push
749852000,e650c833ea9e10d0abc6de21ef6924ef3331ebb2,,stable-4.0,canceled,0,,749852001,749852002,push
749851967,dca1534ee6718094936c77d0f19d271f723cacf7,,stable-4.0,canceled,0,,749851968,749851969,push
749851923,9858d61a57c32bac788020321c74b073c8fa2eba,,stable-4.0,canceled,0,,749851924,749851925,push
749851875,2485b358252170be2d013660fa70c761c16037c1,,stable-4.0,canceled,0,,749851876,749851877,push
749851840,00793c92215942ae14b227310b65e7e115d9b413,,stable-4.0,canceled,0,,749851841,749851842,push
749851740,8106dcff44597e0761448303ed6fa12b9f22552d,,stable-4.0,canceled,0,,749851741,749851742,push
749781166,8e40ecdea492021d9e5c46ba4c864a5dd67c2d60,6135,stable-4.0,passed,287,2020-12-15 09:43:00 UTC,749781167,749781168,pull_request
749781157,4051863c14b727751c640b72dcc4b93401feafe9,,mergify/bp/stable-4.0/pr-6123,passed,286,2020-12-15 09:27:45 UTC,749781158,749781159,push
749780438,7acaabadb9284ceaaad0cb89003844dd2731ed05,,stable-4.0,passed,277,2020-12-15 09:21:55 UTC,749780439,749780440,push
749777534,d14723d5b47be85f05e3a8febb04aeddbf62b5c9,,4.2z1,passed,290,2020-12-15 08:57:23 UTC,749777535,749777536,push
