build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
752344494,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,549,2021-01-01 01:16:27 UTC,752344495,752344496,752344497,752344498,752344499,752344500,752344501,752344502,752344503,752344504,752344505,752344506,cron
751685140,e064e4b000fceca3560a19f469d0d532050e8719,105,master,errored,328,2020-12-27 15:46:29 UTC,751685141,751685142,751685143,751685144,751685145,751685146,751685147,751685148,751685149,751685150,751685151,751685152,pull_request
751470541,18153d89942cd87e00d87fb4d28721b51b80b280,105,master,errored,375,2020-12-25 15:36:29 UTC,751470542,751470543,751470544,751470545,751470546,751470547,751470548,751470549,751470550,751470551,751470552,751470553,pull_request
751470104,c02e971975f1ac0355312c91ac1c1158683c3cb4,105,master,errored,336,2020-12-25 15:33:52 UTC,751470105,751470106,751470107,751470108,751470109,751470110,751470111,751470112,751470113,751470114,751470115,751470116,pull_request
751416007,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,558,2020-12-25 01:15:47 UTC,751416008,751416010,751416011,751416012,751416013,751416014,751416015,751416016,751416017,751416018,751416019,751416020,cron
750324465,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,540,2020-12-18 01:40:16 UTC,750324466,750324467,750324468,750324469,750324470,750324471,750324472,750324473,750324474,750324475,750324476,750324477,cron
748911417,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,542,2020-12-11 02:54:32 UTC,748911418,748911419,748911420,748911421,748911423,748911424,748911425,748911426,748911427,748911428,748911429,748911431,cron
747541528,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,529,2020-12-04 02:32:43 UTC,747541529,747541530,747541531,747541532,747541533,747541534,747541535,747541536,747541537,747541538,747541539,747541540,cron
746182612,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,535,2020-11-27 01:58:45 UTC,746182613,746182614,746182615,746182616,746182617,746182618,746182619,746182620,746182621,746182622,746182623,746182624,cron
744786826,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,585,2020-11-20 02:39:42 UTC,744786827,744786828,744786829,744786830,744786831,744786832,744786833,744786834,744786835,744786836,744786837,744786838,cron
743311083,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,581,2020-11-13 02:01:08 UTC,743311084,743311085,743311086,743311087,743311088,743311089,743311090,743311091,743311092,743311093,743311094,743311095,cron
741776567,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,551,2020-11-06 01:35:14 UTC,741776569,741776574,741776575,741776577,741776578,741776579,741776580,741776582,741776583,741776584,741776585,741776586,cron
740077797,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,533,2020-10-30 01:51:36 UTC,740077798,740077799,740077800,740077801,740077802,740077803,740077804,740077805,740077806,740077807,740077808,740077809,cron
738185516,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,608,2020-10-23 01:46:38 UTC,738185517,738185518,738185519,738185520,738185521,738185522,738185523,738185524,738185525,738185526,738185527,738185528,cron
736226623,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,545,2020-10-16 01:10:13 UTC,736226626,736226628,736226629,736226630,736226631,736226632,736226633,736226634,736226635,736226636,736226637,736226638,cron
734153102,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,563,2020-10-09 01:09:54 UTC,734153105,734153107,734153108,734153109,734153110,734153111,734153112,734153113,734153114,734153115,734153116,734153117,cron
732122094,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,549,2020-10-02 01:08:55 UTC,732122096,732122098,732122099,732122100,732122103,732122105,732122106,732122108,732122110,732122113,732122114,732122115,cron
730124482,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,541,2020-09-25 01:17:27 UTC,730124484,730124486,730124487,730124488,730124489,730124490,730124491,730124492,730124493,730124494,730124495,730124496,cron
728195369,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,535,2020-09-18 01:07:57 UTC,728195370,728195371,728195372,728195373,728195374,728195375,728195377,728195378,728195379,728195380,728195381,728195382,cron
726122630,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,530,2020-09-11 01:07:04 UTC,726122631,726122632,726122633,726122634,726122635,726122636,726122637,726122638,726122639,726122640,726122641,726122642,cron
723977797,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,537,2020-09-04 01:06:20 UTC,723977798,723977799,723977800,723977801,723977802,723977803,723977805,723977806,723977808,723977809,723977810,723977811,cron
721875611,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,530,2020-08-28 01:13:28 UTC,721875612,721875613,721875614,721875615,721875616,721875617,721875618,721875619,721875620,721875621,721875622,721875623,cron
719797155,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,522,2020-08-21 01:04:55 UTC,719797160,719797161,719797162,719797163,719797164,719797165,719797166,719797168,719797169,719797170,719797171,719797173,cron
717773758,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,515,2020-08-14 01:04:28 UTC,717773759,717773760,717773761,717773762,717773763,717773764,717773766,717773767,717773769,717773771,717773773,717773775,cron
717583167,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,v1.0.4,passed,535,2020-08-13 13:23:04 UTC,717583168,717583169,717583170,717583171,717583172,717583174,717583176,717583177,717583179,717583180,717583181,717583182,push
717577522,3cce251c9ed2a9ee66c8f8984fff3d19d45999df,,master,passed,534,2020-08-13 13:00:24 UTC,717577523,717577524,717577525,717577526,717577527,717577528,717577530,717577531,717577533,717577536,717577538,717577540,push
717559813,972e47f6f1cdbd45650eb4299bf21a1e0c97e00e,103,master,passed,529,2020-08-13 11:47:49 UTC,717559814,717559815,717559816,717559817,717559818,717559819,717559820,717559821,717559822,717559823,717559824,717559825,pull_request
715693488,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,550,2020-08-07 01:03:46 UTC,715693489,715693490,715693491,715693492,715693493,715693494,715693496,715693498,715693499,715693500,715693502,715693504,cron
713522926,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,525,2020-07-31 01:03:40 UTC,713522927,713522928,713522929,713522930,713522931,713522932,713522933,713522934,713522935,713522936,713522937,713522938,cron
711311982,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,528,2020-07-24 01:02:47 UTC,711311983,711311984,711311985,711311986,711311987,711311988,711311989,711311990,711311991,711311992,711311993,711311994,cron
708991007,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,523,2020-07-17 01:02:30 UTC,708991008,708991009,708991010,708991011,708991012,708991013,708991014,708991015,708991016,708991017,708991018,708991019,cron
706725843,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,531,2020-07-10 01:01:55 UTC,706725845,706725846,706725847,706725848,706725849,706725850,706725851,706725852,706725853,706725854,706725855,706725856,cron
704513350,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,532,2020-07-03 01:01:52 UTC,704513352,704513353,704513355,704513356,704513357,704513358,704513359,704513360,704513361,704513362,704513363,704513364,cron
702228149,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,560,2020-06-26 01:01:43 UTC,702228150,702228151,702228152,702228153,702228154,702228155,702228156,702228157,702228158,702228159,702228160,702228161,cron
699922580,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,538,2020-06-19 01:01:41 UTC,699922581,699922584,699922586,699922589,699922592,699922594,699922599,699922601,699922604,699922605,699922609,699922610,cron
697703297,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,v1.0.3,passed,584,2020-06-12 17:02:25 UTC,697703298,697703299,697703300,697703301,697703302,697703303,697703304,697703305,697703306,697703307,697703308,697703309,push
697451342,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,554,2020-06-12 01:00:52 UTC,697451345,697451348,697451349,697451350,697451351,697451352,697451353,697451354,697451355,697451356,697451357,697451358,cron
694863699,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,561,2020-06-05 01:00:35 UTC,694863700,694863701,694863702,694863703,694863704,694863705,694863706,694863707,694863708,694863709,694863710,694863711,cron
692389117,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,513,2020-05-29 01:00:34 UTC,692389118,692389119,692389120,692389121,692389122,692389123,692389124,692389125,692389126,692389127,692389128,692389129,cron
689865474,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,511,2020-05-22 00:59:56 UTC,689865479,689865480,689865481,689865482,689865483,689865484,689865485,689865486,689865487,689865488,689865489,689865490,cron
687254861,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,516,2020-05-15 00:59:03 UTC,687254862,687254863,687254864,687254865,687254866,687254867,687254868,687254869,687254870,687254871,687254872,687254873,cron
684504889,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,540,2020-05-08 00:59:02 UTC,684504893,684504896,684504899,684504902,684504905,684504906,684504907,684504908,684504909,684504910,684504911,684504912,cron
681757908,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,542,2020-05-01 00:58:05 UTC,681757910,681757913,681757916,681757917,681757918,681757919,681757920,681757921,681757922,681757923,681757924,681757925,cron
678845767,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,515,2020-04-24 00:57:05 UTC,678845769,678845772,678845774,678845775,678845776,678845777,678845778,678845779,678845780,678845781,678845782,678845783,cron
676010242,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,500,2020-04-17 00:56:16 UTC,676010243,676010244,676010245,676010246,676010247,676010248,676010249,676010250,676010251,676010252,676010253,676010254,cron
673240300,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,532,2020-04-10 00:56:03 UTC,673240301,673240302,673240303,673240304,673240305,673240306,673240307,673240308,673240309,673240310,673240311,673240312,cron
670380824,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,527,2020-04-03 00:55:33 UTC,670380825,670380826,670380827,670380828,670380829,670380830,670380831,670380832,670380833,670380834,670380835,670380836,cron
667512938,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,504,2020-03-27 00:54:58 UTC,667512939,667512940,667512941,667512942,667512943,667512944,667512946,667512947,667512948,667512949,667512951,667512953,cron
664660060,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,503,2020-03-20 00:53:57 UTC,664660062,664660063,664660065,664660067,664660069,664660070,664660072,664660073,664660074,664660075,664660076,664660077,cron
661774280,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,532,2020-03-13 00:53:43 UTC,661774281,661774282,661774283,661774284,661774285,661774286,661774287,661774288,661774289,661774290,661774291,661774292,cron
658953315,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,513,2020-03-06 00:53:27 UTC,658953316,658953317,658953318,658953319,658953320,658953321,658953322,658953323,658953324,658953325,658953326,658953327,cron
656044298,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,511,2020-02-28 00:52:52 UTC,656044303,656044305,656044307,656044309,656044311,656044314,656044316,656044319,656044320,656044323,656044325,656044327,cron
653255336,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,524,2020-02-21 00:51:57 UTC,653255337,653255338,653255339,653255340,653255341,653255342,653255343,653255344,653255345,653255346,653255347,653255348,cron
650227416,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,530,2020-02-14 00:51:48 UTC,650227417,650227418,650227419,650227420,650227421,650227422,650227423,650227424,650227425,650227426,650227427,650227428,cron
647130854,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,1168,2020-02-07 00:59:47 UTC,647130855,647130856,647130857,647130858,647130859,647130860,647130861,647130862,647130863,647130864,647130865,647130866,cron
644134849,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,523,2020-01-31 00:50:29 UTC,644134850,644134851,644134852,644134853,644134854,644134855,644134856,644134857,644134858,644134859,644134860,644134861,cron
641164761,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,524,2020-01-24 00:49:44 UTC,641164762,641164763,641164764,641164765,641164766,641164767,641164768,641164769,641164770,641164771,641164772,641164773,cron
638222459,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,517,2020-01-17 00:49:09 UTC,638222461,638222462,638222463,638222464,638222465,638222466,638222467,638222468,638222469,638222470,638222471,638222472,cron
635033193,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,516,2020-01-10 00:49:06 UTC,635033194,635033195,635033196,635033197,635033198,635033199,635033200,635033201,635033202,635033203,635033204,635033205,cron
632103364,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,538,2020-01-03 00:48:27 UTC,632103366,632103368,632103369,632103370,632103372,632103373,632103374,632103375,632103377,632103378,632103379,632103380,cron
629838975,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,508,2019-12-27 00:48:14 UTC,629838976,629838977,629838978,629838979,629838980,629838981,629838982,629838983,629838984,629838985,629838986,629838987,cron
627506837,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,514,2019-12-20 00:47:30 UTC,627506838,627506839,627506840,627506841,627506843,627506844,627506846,627506847,627506848,627506849,627506850,627506851,cron
624413272,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,560,2019-12-13 00:47:08 UTC,624413273,624413274,624413275,624413276,624413277,624413278,624413279,624413280,624413281,624413282,624413283,624413284,cron
621390476,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,625,2019-12-06 00:47:42 UTC,621390478,621390479,621390480,621390481,621390482,621390483,621390484,621390485,621390486,621390487,621390488,621390489,cron
618408907,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,587,2019-11-29 00:46:16 UTC,618408908,618408909,618408910,618408911,618408912,618408913,618408914,618408915,618408916,618408917,618408920,618408921,cron
615333546,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,609,2019-11-22 00:45:23 UTC,615333547,615333548,615333549,615333550,615333551,615333552,615333553,615333554,615333555,615333556,615333557,615333558,cron
614000409,0a75d7616912ab9beb9cc6f7283ec1917c61b135,,master,passed,634,2019-11-19 13:03:59 UTC,614000410,614000411,614000412,614000413,614000414,614000415,614000416,614000417,614000418,614000419,614000420,614000421,push
612151202,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,658,2019-11-15 00:44:38 UTC,612151203,612151204,612151205,612151206,612151207,612151208,612151209,612151210,612151211,612151212,612151213,612151214,cron
609021054,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,604,2019-11-08 00:44:23 UTC,609021055,609021056,609021057,609021058,609021059,609021060,609021061,609021062,609021063,609021064,609021065,609021066,cron
605797313,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,652,2019-11-01 00:43:56 UTC,605797314,605797316,605797318,605797319,605797320,605797321,605797323,605797325,605797326,605797327,605797328,605797329,cron
602589683,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,608,2019-10-25 00:42:56 UTC,602589684,602589685,602589686,602589687,602589688,602589689,602589690,602589691,602589692,602589693,602589694,602589695,cron
599418065,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,591,2019-10-18 00:42:33 UTC,599418067,599418068,599418069,599418071,599418072,599418073,599418074,599418075,599418076,599418077,599418078,599418079,cron
598743759,d53dee4e1eab3d165cc4d05c14093f43d71ebb0b,93,master,passed,729,2019-10-16 16:22:38 UTC,598743760,598743761,598743762,598743763,598743764,598743765,598743766,598743767,598743768,598743769,598743770,598743771,pull_request
597641838,d4bb142da69f6e0816b68d12b252ecea2acf1369,92,master,passed,707,2019-10-14 13:50:38 UTC,597641839,597641840,597641841,597641842,597641843,597641844,597641845,597641846,597641847,597641848,597641849,597641850,pull_request
596380157,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,684,2019-10-11 00:41:42 UTC,596380158,596380159,596380160,596380161,596380162,596380163,596380164,596380165,596380166,596380167,596380168,596380169,cron
593322021,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,716,2019-10-04 00:41:31 UTC,593322022,593322023,593322024,593322025,593322026,593322027,593322028,593322029,593322030,593322031,593322032,593322033,cron
590207759,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,702,2019-09-27 00:40:50 UTC,590207760,590207761,590207762,590207763,590207764,590207765,590207766,590207767,590207768,590207769,590207770,590207771,cron
587264036,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,577,2019-09-20 00:40:43 UTC,587264037,587264038,587264039,587264040,587264041,587264042,587264043,587264044,587264045,587264046,587264047,587264049,cron
584392922,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,590,2019-09-13 00:39:41 UTC,584392923,584392924,584392925,584392926,584392927,584392928,584392929,584392930,584392931,584392932,584392933,584392934,cron
581464480,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,640,2019-09-06 00:39:26 UTC,581464481,581464482,581464483,581464484,581464485,581464486,581464487,581464488,581464489,581464490,581464491,581464492,cron
578603510,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,583,2019-08-30 00:38:56 UTC,578603511,578603512,578603513,578603514,578603515,578603516,578603517,578603518,578603519,578603520,578603521,578603522,cron
578545685,1c05eea2ea64564e88819982bde63288c3d516b4,,master,passed,590,2019-08-29 21:02:42 UTC,578545686,578545687,578545688,578545689,578545690,578545691,578545692,578545693,578545694,578545695,578545696,578545697,push
578537945,08222934cc3e8b414dc543620a206a6feeab294d,89,master,passed,606,2019-08-29 20:44:15 UTC,578537946,578537947,578537948,578537949,578537950,578537951,578537952,578537953,578537954,578537955,578537956,578537957,pull_request
578522388,918fdce335266793f768a0a5bd947e739f60f6b8,89,master,passed,605,2019-08-29 20:03:24 UTC,578522389,578522390,578522391,578522392,578522393,578522394,578522395,578522396,578522397,578522398,578522399,578522400,pull_request
578490162,a98a92a951b26f4911191b94b436afbdd919333a,89,master,passed,608,2019-08-29 18:39:17 UTC,578490163,578490164,578490165,578490166,578490167,578490168,578490169,578490171,578490173,578490174,578490175,578490176,pull_request
575614799,d9ddfeccb93d4506ae8257aa13026c695552686c,,master,passed,714,2019-08-23 00:38:28 UTC,575614800,575614801,575614802,575614803,575614804,575614805,575614806,575614807,575614808,575614809,575614810,575614811,cron
572542849,d9ddfeccb93d4506ae8257aa13026c695552686c,,master,errored,770,2019-08-16 00:38:24 UTC,572542850,572542851,572542853,572542854,572542855,572542856,572542857,572542859,572542860,572542861,572542862,572542863,cron
570173087,d9ddfeccb93d4506ae8257aa13026c695552686c,,master,passed,610,2019-08-10 10:22:20 UTC,570173088,570173089,570173090,570173091,570173092,570173093,570173094,570173095,570173096,570173097,570173098,570173099,push
569982987,a73ab27eb6d35072b07e864291a5b3fb564305f0,87,master,passed,577,2019-08-09 19:38:18 UTC,569982988,569982989,569982990,569982991,569982992,569982993,569982994,569982995,569982996,569982997,569982998,569982999,pull_request
569607671,e02c01ee5f7fd95e94679ab2228aa83f5103b328,,master,passed,608,2019-08-09 00:37:41 UTC,569607672,569607673,569607674,569607675,569607676,569607677,569607678,569607679,569607680,569607681,569607682,569607683,cron
566741681,e02c01ee5f7fd95e94679ab2228aa83f5103b328,,master,passed,852,2019-08-02 00:36:53 UTC,566741682,566741683,566741684,566741685,566741686,566741687,566741688,566741689,566741690,566741691,566741692,566741693,cron
563806112,e02c01ee5f7fd95e94679ab2228aa83f5103b328,,master,passed,540,2019-07-26 00:36:14 UTC,563806113,563806115,563806116,563806117,563806119,563806121,563806123,563806124,563806127,563806128,563806129,563806130,cron
562717215,e02c01ee5f7fd95e94679ab2228aa83f5103b328,,master,passed,591,2019-07-23 18:19:16 UTC,562717216,562717217,562717218,562717219,562717220,562717221,562717222,562717223,562717224,562717225,562717226,562717227,push
562712761,43a5b5171cd24b0ecf9164fab54f55e42f02ce41,86,master,passed,537,2019-07-23 18:07:52 UTC,562712762,562712763,562712764,562712765,562712766,562712767,562712768,562712769,562712770,562712771,562712772,562712773,pull_request
560778342,61b18ff54f384fae6a1194ac8953a489173395b9,,master,passed,521,2019-07-19 00:35:28 UTC,560778343,560778344,560778345,560778346,560778347,560778348,560778349,560778350,560778351,560778352,560778353,560778354,cron
558990759,61b18ff54f384fae6a1194ac8953a489173395b9,,master,passed,524,2019-07-15 15:47:18 UTC,558990760,558990761,558990762,558990763,558990764,558990765,558990766,558990767,558990768,558990769,558990770,558990771,push
558986484,702fa2c9de38515f9cea33d7d899a578bdbd8b60,84,master,passed,350,2019-07-15 15:41:06 UTC,558986485,558986486,558986487,558986489,558986491,558986492,558986493,558986494,558986495,558986496,558986497,558986498,pull_request
558986409,040b51b39d5f56629a5c7f7ac449ff0368699c5b,,dkitchen/creditsAndLowers,passed,512,2019-07-15 15:36:39 UTC,558986410,558986411,558986412,558986413,558986414,558986415,558986416,558986417,558986418,558986419,558986420,558986421,push
558977389,3fdf438ac683906452759a4641b60d48fd364872,,master,passed,528,2019-07-15 15:19:46 UTC,558977392,558977393,558977394,558977395,558977396,558977397,558977398,558977399,558977400,558977401,558977402,558977403,push
557611875,89802068f71166e95c92040512bf2e11767721ed,,master,passed,834,2019-07-12 00:34:58 UTC,557611876,557611877,557611878,557611879,557611880,557611881,557611882,557611883,557611884,557611885,557611886,557611887,cron
557593515,abebdd02ee5fef3d5a5209fd56fec68cb91ef45c,83,master,passed,515,2019-07-11 23:22:59 UTC,557593516,557593517,557593518,557593519,557593520,557593521,557593522,557593523,557593524,557593525,557593526,557593527,pull_request
554468630,89802068f71166e95c92040512bf2e11767721ed,,master,passed,498,2019-07-05 00:34:53 UTC,554468631,554468632,554468633,554468634,554468635,554468636,554468637,554468638,554468639,554468640,554468641,554468642,cron
551568147,89802068f71166e95c92040512bf2e11767721ed,,master,passed,511,2019-06-28 00:33:57 UTC,551568148,551568149,551568150,551568151,551568153,551568154,551568156,551568157,551568158,551568159,551568160,551568161,cron
548462767,89802068f71166e95c92040512bf2e11767721ed,,master,passed,1357,2019-06-21 00:34:07 UTC,548462768,548462769,548462770,548462771,548462772,548462773,548462774,548462775,548462776,548462777,548462778,548462779,cron
545520237,89802068f71166e95c92040512bf2e11767721ed,,master,passed,664,2019-06-14 00:32:41 UTC,545520239,545520240,545520241,545520242,545520243,545520244,545520245,545520246,545520247,545520248,545520249,545520250,cron
542538055,89802068f71166e95c92040512bf2e11767721ed,,master,passed,676,2019-06-07 00:32:08 UTC,542538057,542538059,542538060,542538062,542538063,542538064,542538065,542538066,542538067,542538068,542538069,542538070,cron
539478745,89802068f71166e95c92040512bf2e11767721ed,,master,passed,989,2019-05-31 00:31:45 UTC,539478746,539478747,539478748,539478749,539478750,539478751,539478752,539478753,539478754,539478755,539478756,539478757,cron
536561579,89802068f71166e95c92040512bf2e11767721ed,,master,passed,666,2019-05-24 00:30:59 UTC,536561580,536561581,536561582,536561583,536561584,536561585,536561586,536561587,536561588,536561589,536561590,536561591,cron
533583040,89802068f71166e95c92040512bf2e11767721ed,,master,passed,829,2019-05-17 00:30:27 UTC,533583041,533583042,533583043,533583044,533583045,533583046,533583047,533583048,533583049,533583050,533583051,533583052,cron
530532725,89802068f71166e95c92040512bf2e11767721ed,,master,passed,656,2019-05-10 00:29:38 UTC,530532726,530532727,530532728,530532729,530532730,530532731,530532732,530532733,530532734,530532735,530532736,530532737,cron
527561734,89802068f71166e95c92040512bf2e11767721ed,,master,passed,655,2019-05-03 00:29:10 UTC,527561735,527561736,527561737,527561738,527561739,527561740,527561741,527561742,527561743,527561744,527561745,527561746,cron
524731036,89802068f71166e95c92040512bf2e11767721ed,,master,passed,711,2019-04-26 00:28:58 UTC,524731037,524731038,524731039,524731040,524731041,524731042,524731043,524731044,524731045,524731047,524731048,524731049,cron
521973256,89802068f71166e95c92040512bf2e11767721ed,,master,passed,784,2019-04-19 00:28:11 UTC,521973257,521973258,521973259,521973260,521973261,521973262,521973263,521973264,521973265,521973266,521973267,521973268,cron
519027377,89802068f71166e95c92040512bf2e11767721ed,,master,passed,670,2019-04-12 00:27:39 UTC,519027381,519027383,519027385,519027388,519027389,519027391,519027393,519027394,519027396,519027400,519027402,519027404,cron
515979972,89802068f71166e95c92040512bf2e11767721ed,,master,passed,600,2019-04-05 00:27:06 UTC,515979973,515979974,515979975,515979976,515979977,515979978,515979979,515979980,515979981,515979982,515979983,515979984,cron
512781219,89802068f71166e95c92040512bf2e11767721ed,,master,passed,815,2019-03-29 00:26:40 UTC,512781220,512781221,512781222,512781223,512781224,512781225,512781226,512781227,512781228,512781229,512781230,512781231,cron
509708162,89802068f71166e95c92040512bf2e11767721ed,,master,passed,731,2019-03-22 00:26:06 UTC,509708163,509708164,509708165,509708166,509708167,509708168,509708169,509708170,509708171,509708172,509708174,509708175,cron
506555019,89802068f71166e95c92040512bf2e11767721ed,,master,passed,982,2019-03-15 00:25:32 UTC,506555020,506555021,506555022,506555023,506555024,506555025,506555026,506555027,506555028,506555029,506555030,506555031,cron
506424652,89802068f71166e95c92040512bf2e11767721ed,,master,passed,1444,2019-03-14 18:36:38 UTC,506424653,506424654,506424655,506424656,506424657,506424658,506424659,506424660,506424661,506424662,506424663,506424664,push
