build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
744989051,62fcd30ce83daa691010a1cc0feffe0b62524aff,,master,passed,810,2020-11-21 03:09:14 UTC,744989052,744989053,744989054,744989055,744989056,744989057,744989058,744989059,744989060,push
744988950,6b3531a94aea4cd27f098b2dc601fa06ffa97464,453,master,errored,298,2020-11-21 00:12:52 UTC,744988951,744988952,744988953,744988954,744988955,744988956,744988957,744988958,744988959,pull_request
744681419,eed7ef36d1da5de3bc2ca6a7e5e68f0c66a4122c,,master,passed,794,2020-11-19 16:51:45 UTC,744681420,744681421,744681422,744681423,744681424,744681425,744681426,744681427,744681428,push
744668500,0b4251bdee8eeb4f92be4b2edfbcc115c819b15a,,master,canceled,0,,744668501,744668502,744668503,744668504,744668505,744668506,744668507,744668508,744668509,push
744665158,c8d387aee434733d1f24cd7b1dd5e014eecb7661,,master,canceled,0,,744665159,744665160,744665161,744665162,744665163,744665164,744665165,744665166,744665167,push
744662857,3cfc31610a3afa7baf9708759f428bf939ed9380,,master,canceled,0,,744662858,744662859,744662860,744662861,744662862,744662863,744662864,744662865,744662866,push
744649394,8448f882cf9860e0d9b09cb5aa7eaec5bc6337d3,,master,passed,771,2020-11-19 14:11:34 UTC,744649395,744649396,744649397,744649398,744649399,744649400,744649401,744649402,744649403,push
744639379,568a287850185a2f43cf337098ad4b906122f94b,,master,passed,759,2020-11-19 12:41:53 UTC,744639380,744639381,744639382,744639383,744639384,744639385,744639386,744639387,744639388,push
744629807,7124383a530c9f620e5e0db106611f5ee122b86e,,master,passed,773,2020-11-19 11:25:41 UTC,744629808,744629809,744629810,744629811,744629812,744629813,744629814,744629815,744629816,push
743951030,9401bc3987fd45c8530a75da88a62e74e22dd565,,master,passed,807,2020-11-16 15:00:33 UTC,743951031,743951032,743951033,743951034,743951035,743951036,743951037,743951038,743951039,push
743944033,48750ee66843af9215c91eda81940e194a893c0d,,master,passed,787,2020-11-16 14:16:18 UTC,743944034,743944035,743944036,743944037,743944038,743944039,743944040,743944041,743944042,push
743941902,fb7994875974465b7473ba68d6c5f1ffb29d8a0c,,master,canceled,-1057,2020-11-16 14:03:15 UTC,743941903,743941904,743941905,743941906,743941907,743941908,743941909,743941910,743941911,push
743934975,ed6b15bfa9260458fde59fec1d22eee099942c94,,master,passed,769,2020-11-16 13:24:30 UTC,743934976,743934977,743934978,743934979,743934980,743934981,743934982,743934983,743934984,push
743931064,1ca4caa3a8f7e1a351747edd24c5a1ee281891be,,master,passed,766,2020-11-16 12:48:00 UTC,743931065,743931066,743931067,743931068,743931069,743931070,743931071,743931072,743931073,push
743928825,adb7702f3908b060aa92736587e4f0d78685f23d,,master,canceled,0,,743928826,743928827,743928828,743928829,743928830,743928831,743928832,743928833,743928834,push
