build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
351837693,1aa35beb555bd8eb945db2485248fbcc19d8bb77,,master,passed,70,2018-03-10 23:43:58 UTC,351837694,351837695,push
351836867,ff9ee6a56b4f0ae675ef88b63f81f4fbca74f5c5,57,master,passed,72,2018-03-10 23:40:42 UTC,351836869,351836870,pull_request
351836794,eb481bc7c40ce52705d8af4390a7d063de629da6,,readme,passed,82,2018-03-10 23:40:08 UTC,351836795,351836796,push
351827667,225ca74a9d2cad2a4a090184714fa84807c209c8,,master,passed,68,2018-03-10 22:55:18 UTC,351827668,351827669,push
351824020,14e9f7f1f96b4aa8e079ca2662ba7c64d8e1d899,56,master,passed,104,2018-03-10 22:41:32 UTC,351824021,351824022,pull_request
351808176,0dc1dd6292d39f1abc704a8928837beee5e9ab0f,,master,passed,65,2018-03-10 21:32:48 UTC,351808177,351808178,push
351803876,fec0ef6413ff9a1f2eac26d3876556261dd1e3de,55,master,passed,76,2018-03-10 21:17:01 UTC,351803877,351803878,pull_request
351788455,c7f73b1996277b21ad06dcc531e26ad74544299f,55,master,passed,84,2018-03-10 20:14:22 UTC,351788456,351788457,pull_request
350669734,e04ab7cfe6a1be5f4515af96673efce4767eedb1,,master,passed,69,2018-03-08 04:46:50 UTC,350669735,350669736,push
350568589,d334e9178757dfd9851f25c66a95e9da6055a629,53,master,passed,85,2018-03-07 22:36:55 UTC,350568590,350568591,pull_request
350492115,f55e6e3a7deac7c913493c894d355d61f886ebd2,53,master,passed,73,2018-03-07 19:44:43 UTC,350492116,350492117,pull_request
350451594,a5fcf14824ae1460f15e3e0ad3a789a0d68d89f2,,master,passed,71,2018-03-07 18:11:36 UTC,350451595,350451596,push
350231432,3df4c97321f8cfa8c0560cc6fd1320e5f753e81f,52,master,passed,79,2018-03-07 09:41:47 UTC,350231433,350231434,pull_request
350225088,fc0f424bb61f1c0b00674c21adcd00fcbb59574b,52,master,passed,108,2018-03-07 09:24:25 UTC,350225089,350225090,pull_request
