build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760751213,3df8251bde897504ed15699d70b7f00ef5c5fb81,582,main,passed,741,2021-02-27 23:30:59 UTC,760751214,760751215,760751216,760751217,760751218,760751219,760751220,pull_request
760750922,ac4813207fc8604eb19dfddbefc247bd2e5379ed,582,main,failed,743,2021-02-27 23:25:50 UTC,760750923,760750924,760750925,760750926,760750927,760750928,760750929,pull_request
758389969,4a0a5142b28481075d5eb5c16c1ed6bf1bc7d235,,main,passed,821,2021-02-10 16:25:00 UTC,758389970,758389971,758389972,758389973,758389974,758389975,758389976,push
758138843,fed744db40c173297736e0ffd48f30aa141953ef,,main,passed,797,2021-02-08 23:13:57 UTC,758138844,758138845,758138846,758138847,758138848,758138849,758138850,push
758025068,412d4360b1413067bf00edcb98a9f09e71028b2e,579,main,passed,804,2021-02-08 07:32:25 UTC,758025069,758025070,758025071,758025072,758025073,758025074,758025075,pull_request
758024044,f537bc6a400cc1d7e2f3a4731ea7a3205e618c77,579,main,passed,790,2021-02-08 07:23:26 UTC,758024045,758024046,758024047,758024048,758024049,758024050,758024051,pull_request
758023563,a3a9a533d1f88d8b85edf408b0c3d5078665362f,579,main,failed,728,2021-02-08 07:16:35 UTC,758023564,758023565,758023566,758023567,758023568,758023569,758023570,pull_request
758023087,aa549964a4ee93de9279b8861e8f61d4d0194158,579,main,failed,720,2021-02-08 07:10:35 UTC,758023088,758023089,758023090,758023091,758023092,758023093,758023094,pull_request
758022005,2a3bc7e1fbdd606c35a2947f75339a1dc3602cbb,579,main,failed,667,2021-02-08 06:59:01 UTC,758022006,758022007,758022008,758022009,758022010,758022011,758022012,pull_request
758019758,4d1488d515bc728f92ca51c919daafdfc928d438,,main,failed,672,2021-02-08 06:35:39 UTC,758019759,758019760,758019761,758019762,758019763,758019764,758019765,api
757436208,4d1488d515bc728f92ca51c919daafdfc928d438,,2.3.2,failed,670,2021-02-08 06:39:24 UTC,757436209,757436210,757436211,757436212,757436213,757436214,757436215,push
