build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
697488409,6a325b36bdc56ec2837cd74a9a60135125675e2f,,conifer-announce,failed,2468,2020-06-12 04:29:10 UTC,697488410,697488411,push
697488148,3a356128bcc1e52e7f9e23f793375d019f730755,,conifer-announce,failed,2446,2020-06-12 04:27:52 UTC,697488149,697488150,push
697413771,db9565516e82c597c1cc9f66f7def21d6249228e,,conifer-announce,failed,2524,2020-06-11 22:21:53 UTC,697413772,697413773,push
697402087,d6e2c7c52f5768174f4e62609f1aacb8529e9eaa,,conifer,errored,1849,2020-06-11 21:40:33 UTC,697402088,697402089,push
697374533,a2bc3b367c2602d2f153cbd06ea09d0eb6faec3e,,legacy,passed,2545,2020-06-11 20:10:48 UTC,697374534,697374535,push
697352475,9c28f770ce9516f60a346f86c0b643095238899d,,conifer,errored,1852,2020-06-11 19:09:12 UTC,697352476,697352477,push
697326448,89373f59c597e74e66c3470148d7d8606bd53c9c,,conifer,errored,1867,2020-06-11 17:51:44 UTC,697326449,697326450,push
697320157,3870507d2358d0be40f841e0d3cd77546b6cb6ec,,conifer,errored,1867,2020-06-11 17:32:49 UTC,697320158,697320159,push
697316303,f77376bdf8ab867ce788fffa5751711c1501b099,,conifer,errored,1800,2020-06-11 17:28:13 UTC,697316304,697316305,push
697273486,1ecc463ba34e380306faa8175fe0a321428b6bbc,,conifer,errored,1731,2020-06-11 15:29:18 UTC,697273487,697273488,push
697265486,60242fdd4ce06e8124cfb0d415b7862bbfbd21ed,,conifer,errored,2102,2020-06-11 15:07:44 UTC,697265487,697265488,push
697254343,55fe89a6651ec765e5d1f5a7446a89881e23576a,,conifer,errored,1943,2020-06-11 14:34:44 UTC,697254346,697254349,push
697241499,0db72bbbf4ab87a9bb417cb109a2a6f0e35bd5a2,,conifer,errored,1987,2020-06-11 14:07:41 UTC,697241508,697241510,push
697235406,6302694da469d01db2e1bf27d4881393f757d239,,conifer,errored,1875,2020-06-11 13:59:02 UTC,697235407,697235408,push
697217072,a87e84031e4c112e010cc68f72ce4f9626e1af79,,conifer,errored,1756,2020-06-11 13:18:54 UTC,697217073,697217074,push
697140866,81f6785fd80a869cd937a2abdb88fafa088da160,,conifer,errored,1795,2020-06-11 08:17:41 UTC,697140867,697140868,push
697068544,9fbfafa256415959d0d3ab2fd038aba9fe8d2485,,conifer,errored,1966,2020-06-11 01:39:00 UTC,697068545,697068546,push
697067079,899f42d57fbb70d0dafc837517461113c7e72019,,conifer-design,errored,2016,2020-06-11 01:28:51 UTC,697067080,697067081,push
697053991,213a6af03fe08ca586854c9c89cba74a6767d5cd,,conifer,errored,1757,2020-06-11 00:19:15 UTC,697053992,697053993,push
697052978,b3f9781b2d166fb49cc290d8c7e898f874727cc4,,conifer,errored,2327,2020-06-11 00:14:28 UTC,697052979,697052980,push
697052433,89eb174b40c0f6b459206f29d79695b1feb79e3e,,conifer,errored,1750,2020-06-11 00:10:47 UTC,697052434,697052435,push
697041407,bcd0b29c6e3b0822c84dde0532e541cf2ae9d2fb,,conifer,errored,1842,2020-06-10 23:14:22 UTC,697041408,697041409,push
697020763,69e4d7a67e3e63ea58319a093531fbcf296495e2,,conifer,errored,1824,2020-06-10 21:55:28 UTC,697020764,697020765,push
697007552,977899559f79bb828d1e8a32a9879fc46d96793f,,conifer,errored,1864,2020-06-10 21:13:39 UTC,697007553,697007554,push
697002210,1fb2ac530d84e267734960056fc1f5ddf8935c10,,conifer,errored,1879,2020-06-10 20:59:59 UTC,697002211,697002212,push
696998242,f81c817bd3c66ada898b542e150d9fcfb4430e13,,conifer-design,errored,1885,2020-06-10 20:48:14 UTC,696998243,696998244,push
696963949,77c3ff6e69b056ffd4428cefea7126b7d10cc0f0,,conifer,errored,1840,2020-06-10 18:57:57 UTC,696963950,696963951,push
696963881,cb6a875cc07041f03ee1fe634c33a2c2d15ffcb5,,conifer,canceled,0,2020-06-10 18:57:41 UTC,696963882,696963883,push
