build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
590285936,aa8f99dc8116bf1ce4b045ae431faa2a1d937a03,,master,passed,593,2019-09-27 07:08:03 UTC,590285944,590285948,590285949,590285950,590285951,590285952,590285953,push
589684099,4c45ce2c7eb925af570430230df68fde66e5131d,54,master,passed,523,2019-09-25 22:51:14 UTC,589684100,589684101,589684102,589684103,589684104,589684105,589684106,pull_request
552614567,9cbaecd4c89dbb92f8327b94e135f47c964953b5,,master,passed,376,2019-07-01 06:16:10 UTC,552614568,552614569,552614570,552614571,552614572,push
552612700,2e3d414375ce69667485a031b8ff728f6df9ae34,52,master,passed,351,2019-07-01 06:10:50 UTC,552612701,552612702,552612703,552612704,552612705,pull_request
552612081,bdd147b1e24dd0ef5e4a77e1aec1e86eb4f12e9e,,develop,passed,351,2019-07-01 06:08:09 UTC,552612082,552612083,552612084,552612085,552612086,push
552428178,57f403b7dc009faf93d7f8b7dce6ec27a82b06c7,51,develop,passed,373,2019-06-30 14:58:29 UTC,552428179,552428180,552428181,552428182,552428183,pull_request
552413905,61878645ca56c38e7651453cd96e8ad7d273c958,51,develop,passed,356,2019-06-30 13:50:29 UTC,552413906,552413907,552413908,552413909,552413910,pull_request
551578752,28b6d556a92e579799de1a2c5d9fbf52735bb4b5,,master,passed,360,2019-06-28 01:27:26 UTC,551578753,551578754,551578755,551578756,551578757,push
551578635,a6e7487c96127ec481da37920f4ee67e73493698,49,master,errored,116,2019-06-28 01:26:12 UTC,551578636,551578637,551578638,551578639,551578640,pull_request
551578408,89a7b53eaf4f6cbcb882a060b35242b0f9005654,,develop,passed,376,2019-06-28 01:24:43 UTC,551578409,551578410,551578411,551578412,551578413,push
551577509,16266b8ef15ef0df6cb674ad471cdae1dd35b7e0,,develop,passed,357,2019-06-28 01:19:49 UTC,551577510,551577511,551577512,551577513,551577514,push
551392722,0033d02717a168ea628381fec25366103225c7c4,48,develop,passed,368,2019-06-27 16:06:02 UTC,551392723,551392724,551392725,551392726,551392727,pull_request
551390106,3bc33b2f55ad1cdb4a6f306bae789ce968ca6f57,48,develop,errored,327,2019-06-27 16:00:26 UTC,551390107,551390108,551390109,551390110,551390111,pull_request
551363382,a6a0578b4efd991867d49632a1118908636de862,48,develop,passed,348,2019-06-27 15:15:57 UTC,551363383,551363384,551363385,551363386,551363387,pull_request
534069000,ab97059f87e572ee0e8394d3ce5bf4594a676fbc,47,master,passed,417,2019-05-18 02:34:52 UTC,534069001,534069002,534069003,534069004,534069005,pull_request
505040686,16266b8ef15ef0df6cb674ad471cdae1dd35b7e0,,v1.2.0,passed,463,2019-03-12 03:52:49 UTC,505040687,505040688,505040689,505040690,505040691,push
505039986,16266b8ef15ef0df6cb674ad471cdae1dd35b7e0,,master,passed,452,2019-03-12 03:50:09 UTC,505039987,505039988,505039989,505039990,505039991,push
505038986,06008c25bd0687897e08c2a074b53b51dfcd19ea,,master,passed,464,2019-03-12 03:45:21 UTC,505038987,505038988,505038989,505038990,505038991,push
505037195,3589247f2b8c54f140b8f1fe4a7817424ec1721a,45,master,passed,424,2019-03-12 03:39:12 UTC,505037196,505037197,505037198,505037199,505037200,pull_request
505037117,bddd2b59df7f03de4132d92f0bb3fd3f7730fd90,,develop,passed,461,2019-03-12 03:37:46 UTC,505037118,505037119,505037120,505037121,505037122,push
505019184,7f894452f4e3b1502f0fc3fee66a56158d1b5d6e,,develop,passed,468,2019-03-12 02:15:09 UTC,505019185,505019186,505019187,505019188,505019189,push
504737536,39c208cfc8926c032e0b6ea9f6dcd15f2a1552a4,,master,passed,488,2019-03-11 15:01:57 UTC,504737537,504737538,504737539,504737540,504737541,push
503909629,3a0d466662363c57a6cea8cb88401e0e6c6a7ae7,44,master,passed,456,2019-03-09 04:33:09 UTC,503909630,503909631,503909632,503909633,503909634,pull_request
503909468,03e0408e1bd1a7e4d6cd1f669f2a29c2ce8cc160,,develop,passed,572,2019-03-09 04:32:00 UTC,503909469,503909470,503909471,503909472,503909473,push
503082615,f7153c620c7d74fc4595b938ace49081d6ad19fe,43,develop,passed,621,2019-03-07 12:51:20 UTC,503082616,503082617,503082618,503082619,503082620,pull_request
486744939,0459c44acb44013069da2fc566e6ccbbf6ebdfa8,,master,passed,464,2019-01-31 03:29:47 UTC,486744940,486744941,486744942,486744943,486744944,push
483323061,b0848af839fd88bdca3c32390a35798210c10dae,,master,passed,467,2019-01-23 09:57:49 UTC,483323062,483323063,483323064,483323067,483323068,push
483320570,2737be53a6588586d1b0bfa4083e3eee4b7023e8,,master,passed,444,2019-01-23 09:51:21 UTC,483320571,483320572,483320573,483320574,483320575,push
480692023,db1f4d94c15481396f432df310b2ec040f4d0c7d,,master,passed,458,2019-01-17 03:19:28 UTC,480692024,480692025,480692026,480692027,480692028,push
470313061,a2997d8a2516dbe3ae813eec3ef6d9b6afa13d0b,,master,passed,486,2018-12-20 02:00:56 UTC,470313062,470313063,470313064,470313065,470313066,push
470310507,985018ec2b98a865de29b9e95c302db47180e1f9,42,master,passed,450,2018-12-20 01:54:04 UTC,470310508,470310509,470310510,470310511,470310512,pull_request
470310421,5938731bc0eef0320d8b86b39315efec7ebb6f21,,develop,passed,467,2018-12-20 01:52:38 UTC,470310422,470310423,470310424,470310425,470310426,push
470054059,8657eebcb8691ba5e4c241d9049392be2e5315a9,,master,passed,760,2018-12-19 14:47:24 UTC,470054060,470054061,470054062,470054063,470054064,push
470048156,16035963f0d483b13080b3999cfbd0986d982c29,41,master,passed,458,2018-12-19 14:36:09 UTC,470048157,470048158,470048159,470048161,470048162,pull_request
470047961,24f58d25d0d6ed9dfd96ab645675d9c383c9cb56,,develop,passed,710,2018-12-19 14:34:49 UTC,470047962,470047963,470047964,470047965,470047966,push
468844888,fe31387ffa1cc9b2f169264adb566c4ae31fedf3,,master,passed,431,2018-12-17 03:23:35 UTC,468844889,468844890,468844891,468844892,468844893,push
468843399,6126adb3a9af4af95371c389e09c7c9d6d5ae406,40,master,passed,442,2018-12-17 03:17:18 UTC,468843400,468843401,468843402,468843403,468843404,pull_request
468843350,0cd07b04a02bdd47f2bfd0ead4175b5da3d4828a,,develop,passed,424,2018-12-17 03:16:08 UTC,468843351,468843352,468843353,468843354,468843355,push
468559449,e9d092ff347a7231028fda6ecbc64d35ed564355,,develop,passed,476,2018-12-16 02:33:22 UTC,468559450,468559451,468559452,468559453,468559454,push
467885747,e9d092ff347a7231028fda6ecbc64d35ed564355,,master,passed,551,2018-12-14 08:00:48 UTC,467885748,467885749,467885750,467885751,467885752,push
467881947,9cfc75f93d0b98c90529cf95b63d542b1f555086,,master,passed,486,2018-12-14 07:43:53 UTC,467881948,467881949,467881950,467881951,467881952,push
