build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
692839853,d44f45d1cae3ec1ba8643a5c381143402db5578e,1114,master,errored,2406,2020-05-30 09:39:24 UTC,692839854,692839855,692839856,692839857,692839858,692839859,692839860,692839861,692839862,692839863,692839864,692839865,692839866,692839867,692839868,692839869,692839870,692839871,692839872,692839873,692839874,692839875,692839876,692839877,pull_request
692602962,e8de9d31fc97e1162441adf4bd2742b82149ce18,,v2.0.0,passed,3447,2020-05-29 15:09:41 UTC,692602963,692602964,692602965,692602966,692602967,692602968,692602969,692602970,692602971,692602972,692602973,692602974,692602975,692602976,692602977,692602978,692602979,692602980,692602981,692602982,692602983,692602984,692602985,692602986,push
692406923,e8de9d31fc97e1162441adf4bd2742b82149ce18,,2.0.X,passed,3375,2020-05-29 02:45:09 UTC,692406924,692406925,692406926,692406927,692406928,692406929,692406930,692406931,692406932,692406933,692406934,692406935,692406936,692406937,692406938,692406939,692406940,692406941,692406942,692406943,692406944,692406945,692406946,692406947,push
692396303,e8de9d31fc97e1162441adf4bd2742b82149ce18,,master,passed,3351,2020-05-29 01:45:01 UTC,692396304,692396305,692396306,692396307,692396308,692396309,692396310,692396311,692396312,692396313,692396314,692396315,692396316,692396317,692396318,692396319,692396320,692396321,692396322,692396323,692396324,692396325,692396326,692396327,push
692302601,b9527a4ad0921978306ff11c1d2082f61e64cc4e,1115,master,passed,3268,2020-05-28 19:44:11 UTC,692302602,692302603,692302604,692302605,692302606,692302607,692302608,692302609,692302610,692302611,692302612,692302613,692302614,692302615,692302616,692302617,692302618,692302619,692302620,692302621,692302622,692302623,692302624,692302625,pull_request
692301960,f234a431d26b5e5bfd8deb195da18e42205fd98a,,v2-final,passed,3306,2020-05-28 19:32:04 UTC,692301961,692301962,692301963,692301964,692301965,692301966,692301967,692301968,692301969,692301970,692301971,692301972,692301973,692301974,692301975,692301976,692301977,692301978,692301979,692301980,692301981,692301982,692301983,692301984,push
692044083,dfdbf3ba23f9693d55300fb132656579460f4faa,1114,master,errored,3467,2020-05-28 06:47:15 UTC,692044084,692044085,692044086,692044087,692044088,692044089,692044090,692044091,692044092,692044093,692044094,692044095,692044096,692044097,692044098,692044099,692044100,692044101,692044102,692044103,692044104,692044105,692044106,692044107,pull_request
692042967,bbbaadfb57c1921c2b18891d23e00cced3304860,1114,master,canceled,0,,692042968,692042969,692042970,692042971,692042972,692042973,692042974,692042975,692042976,692042977,692042978,692042979,692042980,692042981,692042982,692042983,692042984,692042985,692042986,692042987,692042988,692042989,692042990,692042991,pull_request
692042417,b4cb628125d1bd21491427571d91a7e85c08f02a,1114,master,errored,4003,2020-05-28 06:34:40 UTC,692042418,692042419,692042420,692042421,692042422,692042423,692042424,692042425,692042426,692042428,692042429,692042430,692042431,692042432,692042433,692042434,692042435,692042436,692042437,692042438,692042439,692042440,692042441,692042442,pull_request
690433043,b4ff70affe40fb1054b98ff049c2a6392e3e29cd,,2.0.X,failed,3155,2020-05-23 18:34:21 UTC,690433044,690433045,690433046,690433047,690433048,690433049,690433050,690433051,690433052,690433053,690433054,690433055,690433056,690433057,690433058,690433059,690433060,690433061,690433062,690433063,690433064,690433065,690433066,690433067,push
690432441,b4ff70affe40fb1054b98ff049c2a6392e3e29cd,,v2.0.0-rc.1,passed,3183,2020-05-23 18:22:33 UTC,690432442,690432443,690432444,690432445,690432446,690432447,690432448,690432449,690432450,690432451,690432452,690432453,690432454,690432455,690432456,690432457,690432458,690432459,690432460,690432461,690432462,690432463,690432464,690432465,push
690419742,b4ff70affe40fb1054b98ff049c2a6392e3e29cd,,master,passed,3405,2020-05-23 17:25:22 UTC,690419743,690419744,690419745,690419746,690419747,690419748,690419754,690419755,690419756,690419757,690419758,690419759,690419760,690419761,690419762,690419763,690419764,690419765,690419766,690419767,690419768,690419769,690419770,690419771,push
690404380,ddb423e7b92804f9c1df49c71b1d6c9f6c86107a,1110,master,passed,3265,2020-05-23 16:18:21 UTC,690404381,690404382,690404383,690404384,690404385,690404387,690404388,690404389,690404390,690404391,690404392,690404393,690404394,690404395,690404396,690404397,690404398,690404399,690404400,690404401,690404402,690404403,690404404,690404405,pull_request
690402662,836c4e30712c06e90f889e3b8bc8758c3047047e,,v2rc,passed,3244,2020-05-23 16:06:47 UTC,690402663,690402664,690402665,690402666,690402667,690402668,690402669,690402670,690402671,690402672,690402673,690402674,690402675,690402676,690402677,690402678,690402679,690402680,690402681,690402682,690402683,690402684,690402685,690402686,push
689769887,13b4a22f422e5daf237fded9509d590616aa513f,,master,passed,3252,2020-05-21 19:23:00 UTC,689769888,689769889,689769890,689769891,689769892,689769893,689769894,689769895,689769896,689769897,689769898,689769899,689769900,689769901,689769902,689769903,689769904,689769905,689769906,689769907,689769908,689769909,689769910,689769911,push
689711474,5776935666fab765664f1430740f896b0e042148,1108,master,passed,3254,2020-05-21 16:34:46 UTC,689711475,689711476,689711477,689711478,689711479,689711480,689711481,689711482,689711483,689711484,689711485,689711486,689711487,689711488,689711489,689711490,689711491,689711492,689711493,689711494,689711495,689711496,689711497,689711498,pull_request
689710909,7dc3695983b301341d9f58b257287db9921d6e0d,,update-dict-2020b,passed,3480,2020-05-21 16:22:07 UTC,689710910,689710911,689710912,689710913,689710914,689710915,689710916,689710917,689710918,689710919,689710920,689710921,689710922,689710923,689710924,689710925,689710926,689710927,689710928,689710929,689710930,689710931,689710932,689710933,push
689429315,34c8c9d9530e5e04c85fff3b099566bbbfd9124e,,master,passed,3401,2020-05-20 21:31:37 UTC,689429316,689429317,689429318,689429319,689429320,689429321,689429322,689429323,689429324,689429325,689429326,689429327,689429328,689429329,689429330,689429331,689429332,689429333,689429334,689429335,689429336,689429337,689429338,689429339,push
689317656,414bcbad1f2942d33745e676b6edc693bb2a95c3,,master,passed,3391,2020-05-20 16:42:27 UTC,689317657,689317658,689317659,689317660,689317663,689317664,689317665,689317666,689317667,689317669,689317670,689317671,689317672,689317673,689317674,689317675,689317676,689317677,689317678,689317679,689317680,689317681,689317682,689317683,push
689316060,bb82da47165cb7622a0b531e90478ac4d7df7fe5,1106,master,passed,3731,2020-05-20 16:27:43 UTC,689316061,689316062,689316063,689316064,689316065,689316066,689316067,689316068,689316069,689316070,689316071,689316072,689316073,689316074,689316075,689316076,689316077,689316078,689316079,689316080,689316081,689316082,689316083,689316084,pull_request
689316028,73d43323fa374e472bd4ed4e212aeca8cb396c8c,,v2-deprecations,passed,3211,2020-05-20 16:15:47 UTC,689316029,689316030,689316031,689316032,689316033,689316034,689316035,689316036,689316037,689316038,689316039,689316040,689316041,689316042,689316043,689316044,689316045,689316046,689316047,689316048,689316049,689316050,689316051,689316052,push
689274448,94275c1cd7c2510866f2aa944c9766d0f3230074,1104,master,passed,3225,2020-05-20 14:45:01 UTC,689274452,689274455,689274457,689274458,689274459,689274460,689274461,689274462,689274463,689274464,689274465,689274466,689274467,689274468,689274469,689274470,689274471,689274472,689274473,689274474,689274475,689274476,689274477,689274478,pull_request
689274404,6cc001ea4a046808e593777fd2d97690d89b8ec5,,new-file-meta,passed,3275,2020-05-20 14:32:44 UTC,689274405,689274406,689274407,689274408,689274409,689274410,689274411,689274412,689274413,689274414,689274415,689274416,689274417,689274418,689274419,689274420,689274421,689274422,689274423,689274424,689274425,689274426,689274427,689274428,push
688644490,d63ffd8aabf2f14b99936a1976fba9dbabe3a8a3,1106,master,passed,3218,2020-05-19 02:31:47 UTC,688644491,688644492,688644493,688644494,688644495,688644496,688644497,688644498,688644499,688644500,688644501,688644502,688644503,688644504,688644505,688644506,688644507,688644508,688644509,688644510,688644511,688644512,688644513,688644514,pull_request
688644274,eb2b3f01f8b747eaca3940870af84022dac4cc26,,v2-deprecations,passed,3226,2020-05-19 02:19:51 UTC,688644275,688644276,688644277,688644278,688644279,688644280,688644281,688644282,688644283,688644284,688644285,688644286,688644287,688644288,688644289,688644290,688644291,688644292,688644293,688644294,688644295,688644296,688644297,688644298,push
688535749,fe8835c3df8bceff85b8dc6260e2a10532b665dd,1104,master,passed,3624,2020-05-18 19:50:03 UTC,688535750,688535751,688535752,688535753,688535754,688535755,688535756,688535757,688535758,688535759,688535760,688535761,688535762,688535763,688535764,688535765,688535766,688535767,688535768,688535769,688535770,688535771,688535772,688535773,pull_request
688535577,01943af7d2e041c9c03370dd90164ebed794db2c,,new-file-meta,passed,3272,2020-05-18 19:38:03 UTC,688535578,688535579,688535580,688535581,688535582,688535583,688535584,688535585,688535586,688535587,688535588,688535589,688535590,688535591,688535592,688535593,688535594,688535595,688535596,688535597,688535598,688535599,688535601,688535602,push
688517968,4af2bfc49166371e2eabcc08877adf9b361e5bd3,1104,master,passed,3266,2020-05-18 18:54:27 UTC,688517969,688517970,688517971,688517972,688517973,688517974,688517975,688517976,688517977,688517978,688517979,688517980,688517981,688517982,688517983,688517984,688517985,688517986,688517987,688517988,688517989,688517990,688517991,688517992,pull_request
688517938,b077c15fedee9b73565a9ce8a3c96caa8e12814a,,new-file-meta,passed,3228,2020-05-18 18:54:25 UTC,688517939,688517940,688517941,688517942,688517943,688517944,688517945,688517946,688517947,688517948,688517949,688517950,688517951,688517952,688517953,688517954,688517955,688517956,688517957,688517958,688517959,688517960,688517961,688517962,push
688496008,5331c575539e2ec494ec5e1171a5d25256be50ac,1104,master,passed,3588,2020-05-18 18:11:24 UTC,688496009,688496010,688496011,688496012,688496013,688496014,688496015,688496016,688496017,688496018,688496019,688496020,688496021,688496022,688496023,688496024,688496025,688496026,688496027,688496028,688496029,688496030,688496031,688496032,pull_request
688495975,c8073912491fd1ac2df90bb4f093522636934c5c,,new-file-meta,passed,3240,2020-05-18 17:59:12 UTC,688495976,688495977,688495978,688495979,688495980,688495981,688495982,688495983,688495984,688495985,688495986,688495987,688495988,688495989,688495990,688495991,688495992,688495993,688495994,688495995,688495996,688495997,688495998,688495999,push
688358181,277dcc7dbb4fb2a20935180384faaac2c5b4e59f,,master,passed,3217,2020-05-18 12:54:23 UTC,688358182,688358183,688358184,688358185,688358186,688358187,688358188,688358189,688358190,688358191,688358192,688358194,688358195,688358196,688358197,688358198,688358200,688358201,688358202,688358203,688358204,688358205,688358206,688358207,cron
688182644,ce44e54e956475d71a7790cb6a56793c014a28d8,1104,master,passed,3328,2020-05-18 00:23:23 UTC,688182645,688182646,688182647,688182648,688182649,688182650,688182651,688182652,688182653,688182654,688182655,688182656,688182657,688182658,688182659,688182660,688182661,688182662,688182663,688182664,688182665,688182666,688182667,688182668,pull_request
688182619,5734c8ce377a1a0edac6e550d1c7dfb49cef5fd2,,new-file-meta,passed,3229,2020-05-18 00:11:30 UTC,688182620,688182621,688182622,688182623,688182624,688182625,688182626,688182627,688182628,688182629,688182630,688182631,688182632,688182633,688182634,688182635,688182636,688182637,688182638,688182639,688182640,688182641,688182642,688182643,push
688127555,f5f6697dac4a9a48232b4d3a4db873a0e11a1fc2,1104,master,passed,3218,2020-05-17 19:43:44 UTC,688127556,688127557,688127558,688127559,688127560,688127561,688127562,688127563,688127564,688127565,688127566,688127567,688127568,688127569,688127570,688127571,688127572,688127573,688127574,688127575,688127576,688127577,688127578,688127579,pull_request
688127526,4e6964c7dfef300c78e81c22d195b1ca6c9db506,,new-file-meta,passed,3161,2020-05-17 19:32:16 UTC,688127527,688127528,688127529,688127530,688127531,688127532,688127533,688127534,688127535,688127536,688127537,688127538,688127539,688127540,688127541,688127542,688127543,688127544,688127545,688127546,688127547,688127548,688127549,688127551,push
688101578,d6a46c4431eddd28468b42b22d0b9ce14d7e3d0f,1104,master,passed,3214,2020-05-17 17:31:42 UTC,688101579,688101580,688101581,688101582,688101583,688101584,688101585,688101586,688101587,688101588,688101589,688101590,688101591,688101592,688101593,688101594,688101595,688101596,688101597,688101598,688101599,688101600,688101601,688101602,pull_request
688099059,094e6aedd512831aae541e8f9b08fab22e0b3e4a,,new-file-meta,passed,3412,2020-05-17 17:19:15 UTC,688099060,688099061,688099062,688099063,688099064,688099065,688099066,688099067,688099068,688099069,688099070,688099071,688099072,688099073,688099074,688099075,688099076,688099077,688099078,688099079,688099080,688099081,688099082,688099083,push
687933356,277dcc7dbb4fb2a20935180384faaac2c5b4e59f,,master,passed,3338,2020-05-17 00:56:21 UTC,687933357,687933358,687933359,687933360,687933361,687933362,687933363,687933364,687933365,687933366,687933367,687933368,687933369,687933370,687933371,687933372,687933373,687933374,687933375,687933376,687933377,687933378,687933379,687933380,push
686829335,ba236946268da4809609fe3fee343a096605a1e4,1096,master,passed,3271,2020-05-14 02:21:57 UTC,686829336,686829337,686829338,686829339,686829340,686829341,686829342,686829343,686829344,686829345,686829346,686829347,686829348,686829349,686829350,686829351,686829352,686829353,686829354,686829355,686829356,686829357,686829358,686829359,pull_request
686829310,10c169676a303ccf250d1103dfbe5a08dc431bc1,,numpy-num-str,passed,3408,2020-05-14 02:09:20 UTC,686829311,686829312,686829313,686829314,686829315,686829316,686829317,686829318,686829319,686829320,686829321,686829322,686829323,686829324,686829325,686829326,686829327,686829328,686829329,686829330,686829331,686829332,686829333,686829334,push
686759778,062820a01c683927fa9b3946796fb3ef4b0ebf2d,1096,master,errored,3786,2020-05-13 21:35:01 UTC,686759779,686759780,686759781,686759782,686759783,686759784,686759785,686759786,686759787,686759788,686759789,686759790,686759791,686759792,686759793,686759794,686759795,686759796,686759797,686759798,686759799,686759800,686759801,686759802,pull_request
686759684,17138904ae90d354cd6f0c28bfa461346d8cb2a5,,numpy-num-str,passed,3286,2020-05-13 21:23:02 UTC,686759685,686759686,686759687,686759688,686759689,686759690,686759691,686759692,686759693,686759694,686759695,686759696,686759697,686759698,686759699,686759700,686759701,686759702,686759703,686759704,686759705,686759706,686759707,686759708,push
686648870,75fa85c1c4dc2e962a0748d12267ff30cc3ae0ea,1096,master,passed,3274,2020-05-13 16:27:19 UTC,686648872,686648873,686648874,686648875,686648876,686648877,686648878,686648879,686648880,686648881,686648882,686648883,686648884,686648885,686648886,686648887,686648888,686648889,686648890,686648891,686648892,686648893,686648894,686648895,pull_request
686648804,0cfa0f33e9ef44e83320328ba3e92598ac8862f2,,numpy-num-str,passed,3241,2020-05-13 16:15:18 UTC,686648805,686648806,686648807,686648808,686648809,686648810,686648811,686648812,686648813,686648814,686648815,686648816,686648817,686648818,686648819,686648820,686648821,686648822,686648823,686648824,686648825,686648826,686648827,686648828,push
686287844,73d06cf5018d06e6f78343612ef1dfb086045c01,,master,passed,3191,2020-05-12 20:17:12 UTC,686287845,686287846,686287847,686287848,686287849,686287850,686287851,686287852,686287853,686287854,686287855,686287856,686287857,686287858,686287859,686287860,686287861,686287862,686287863,686287864,686287865,686287866,686287867,686287868,push
686279450,f7e4f940871f779fb3267a1c69ff0c61bf644262,1098,master,passed,3293,2020-05-12 19:50:36 UTC,686279451,686279452,686279453,686279454,686279455,686279456,686279457,686279458,686279459,686279460,686279461,686279462,686279463,686279464,686279465,686279466,686279469,686279475,686279476,686279477,686279478,686279480,686279481,686279482,pull_request
685768967,64e0ac1daca1ef62066454dbe596b2d8de9058a1,,master,passed,3509,2020-05-11 17:40:09 UTC,685768968,685768969,685768970,685768971,685768972,685768973,685768974,685768975,685768976,685768977,685768978,685768979,685768980,685768981,685768982,685768983,685768984,685768985,685768986,685768987,685768988,685768989,685768990,685768991,push
685729079,a740e3556c023b426e5eb5b9b1eb9773a477fd89,1095,master,passed,3615,2020-05-11 16:03:34 UTC,685729080,685729081,685729082,685729083,685729084,685729085,685729086,685729087,685729088,685729089,685729090,685729091,685729092,685729093,685729094,685729095,685729096,685729097,685729098,685729099,685729100,685729101,685729102,685729103,pull_request
685600146,7ef8becc67174f32e79298f2317e6bfe9a731bc8,1095,master,passed,3385,2020-05-11 10:55:10 UTC,685600147,685600148,685600149,685600150,685600151,685600152,685600153,685600154,685600155,685600156,685600157,685600158,685600159,685600160,685600161,685600162,685600163,685600164,685600165,685600166,685600167,685600168,685600169,685600170,pull_request
685466539,ab66d3471459c48c1d4b6ac859235aa1dc5b8660,1095,master,passed,3509,2020-05-11 01:26:37 UTC,685466540,685466541,685466542,685466543,685466544,685466545,685466546,685466547,685466548,685466549,685466550,685466551,685466552,685466553,685466554,685466555,685466556,685466557,685466558,685466559,685466560,685466561,685466562,685466563,pull_request
685407125,837c18cc70a5d249393bca50577ef70848dfac20,1095,master,failed,2786,2020-05-10 20:24:12 UTC,685407126,685407127,685407128,685407129,685407130,685407131,685407132,685407133,685407134,685407135,685407136,685407137,685407138,685407139,685407140,685407141,685407142,685407143,685407144,685407145,685407146,685407147,685407148,685407149,pull_request
685295961,0882313351432ca0b624fb26031848f6441690ab,1095,master,passed,3144,2020-05-10 12:38:19 UTC,685295962,685295963,685295964,685295965,685295966,685295967,685295968,685295969,685295970,685295971,685295972,685295973,685295974,685295975,685295976,685295977,685295978,685295979,685295980,685295981,685295982,685295983,685295984,685295985,pull_request
685294884,a1d84a14343a43d3f51b9efe4c986bb4e0cebf74,1095,master,passed,3509,2020-05-10 12:25:58 UTC,685294885,685294886,685294887,685294888,685294889,685294890,685294891,685294892,685294893,685294894,685294895,685294896,685294897,685294898,685294899,685294900,685294901,685294902,685294903,685294904,685294905,685294906,685294907,685294908,pull_request
685134426,d4075f2caa79a0490f9ea3d5e13f1f60e4d8926b,1096,master,passed,3428,2020-05-09 19:45:02 UTC,685134427,685134428,685134429,685134430,685134431,685134432,685134433,685134434,685134435,685134436,685134437,685134438,685134439,685134440,685134441,685134442,685134443,685134444,685134445,685134446,685134447,685134448,685134449,685134450,pull_request
685134393,8367d26b9b4fb3d053a83e7b68e10075b0448ac0,,numpy-num-str,passed,3186,2020-05-09 19:33:17 UTC,685134394,685134395,685134396,685134397,685134398,685134399,685134400,685134401,685134402,685134403,685134404,685134405,685134406,685134407,685134408,685134409,685134410,685134411,685134412,685134413,685134414,685134415,685134416,685134417,push
685115112,70a0e040b1204c88b3029dce2055aff91c3c1bae,1096,master,passed,3188,2020-05-09 18:21:29 UTC,685115113,685115114,685115115,685115116,685115117,685115118,685115119,685115120,685115121,685115122,685115123,685115124,685115125,685115126,685115127,685115128,685115129,685115130,685115131,685115132,685115133,685115134,685115135,685115136,pull_request
685115083,4517c72fff916dc5e255415fa583bc517bef9df7,,numpy-num-str,passed,3348,2020-05-09 18:08:59 UTC,685115084,685115085,685115086,685115087,685115088,685115089,685115090,685115091,685115092,685115093,685115094,685115095,685115096,685115097,685115098,685115099,685115100,685115101,685115102,685115103,685115104,685115105,685115106,685115107,push
684747162,e5809f51b2158276ed7caf9d72443afaa205e035,1096,master,passed,3291,2020-05-08 16:20:09 UTC,684747163,684747164,684747165,684747166,684747167,684747168,684747169,684747170,684747171,684747172,684747173,684747174,684747175,684747176,684747177,684747178,684747179,684747180,684747181,684747182,684747183,684747184,684747185,684747186,pull_request
684747122,a24128cac7269663a13954ae41f34f1432bf5169,,numpy-num-str,passed,3216,2020-05-08 16:07:01 UTC,684747123,684747124,684747125,684747126,684747127,684747128,684747129,684747130,684747131,684747132,684747133,684747134,684747135,684747136,684747137,684747138,684747139,684747140,684747141,684747142,684747143,684747144,684747145,684747146,push
684742585,e10a8657be87379fd2fd5c19fa7e2ce6536f3c93,1096,master,canceled,0,,684742586,684742587,684742588,684742589,684742590,684742591,684742592,684742593,684742594,684742595,684742596,684742597,684742598,684742599,684742600,684742601,684742602,684742603,684742604,684742605,684742606,684742607,684742608,684742609,pull_request
684742560,c6fe60c795d6befe3760e8bbb2f3af152f4dab03,,numpy-num-str,errored,3105,2020-05-08 15:54:00 UTC,684742561,684742562,684742563,684742564,684742565,684742566,684742567,684742568,684742569,684742570,684742571,684742572,684742573,684742574,684742575,684742576,684742577,684742578,684742579,684742580,684742581,684742582,684742583,684742584,push
684738696,152658f1c1ccaeda8e6dbb830aaaf36ee71c1931,1096,master,canceled,0,,684738697,684738699,684738700,684738701,684738703,684738704,684738706,684738709,684738711,684738712,684738713,684738714,684738715,684738716,684738717,684738718,684738719,684738720,684738723,684738726,684738727,684738728,684738732,684738733,pull_request
684738658,9677d9ce52736169360dd2f0cd0ac8ccd354edb8,,numpy-num-str,errored,3073,2020-05-08 15:42:40 UTC,684738659,684738660,684738661,684738662,684738663,684738664,684738665,684738666,684738667,684738668,684738669,684738670,684738671,684738672,684738673,684738674,684738675,684738676,684738677,684738678,684738679,684738680,684738681,684738682,push
684703389,8f6ad14d43947091c638ce92cf38485a99492ef4,,master,passed,3354,2020-05-08 14:16:45 UTC,684703390,684703391,684703392,684703393,684703394,684703395,684703396,684703397,684703398,684703399,684703400,684703401,684703402,684703403,684703404,684703405,684703406,684703407,684703408,684703409,684703410,684703411,684703412,684703413,push
684435620,7d34e7afaf3cfb125c5dfb1baba97bb280e2e181,1099,master,passed,3258,2020-05-07 20:38:25 UTC,684435621,684435622,684435623,684435624,684435625,684435626,684435627,684435628,684435629,684435630,684435631,684435632,684435633,684435634,684435635,684435636,684435637,684435638,684435639,684435640,684435641,684435642,684435643,684435644,pull_request
684431274,fbd15cf90e566ee4cb5ecf28ff2dd0b88dcf93ed,,fix/use_decimal,passed,3223,2020-05-07 20:24:18 UTC,684431275,684431276,684431277,684431278,684431279,684431280,684431281,684431282,684431283,684431284,684431285,684431286,684431287,684431288,684431289,684431290,684431291,684431292,684431293,684431294,684431295,684431296,684431297,684431298,push
684409605,6eb5bcabbd1ebb242dfca6ca14b4bb698821528b,1098,master,passed,3270,2020-05-07 19:17:25 UTC,684409606,684409607,684409608,684409609,684409610,684409611,684409612,684409613,684409614,684409615,684409616,684409617,684409618,684409619,684409620,684409621,684409622,684409623,684409624,684409625,684409626,684409627,684409628,684409629,pull_request
684389055,91f593e8b18832fab47443555c0d18d739405c32,1098,master,passed,3278,2020-05-07 18:37:55 UTC,684389056,684389057,684389058,684389059,684389060,684389061,684389062,684389063,684389064,684389065,684389066,684389067,684389068,684389069,684389070,684389071,684389072,684389073,684389074,684389075,684389076,684389077,684389078,684389079,pull_request
684381378,c4f6d46f1a3890e97220ac94b3f14a82ad14ca54,1096,master,passed,3556,2020-05-07 18:15:34 UTC,684381379,684381380,684381381,684381382,684381383,684381384,684381385,684381386,684381387,684381388,684381389,684381390,684381391,684381392,684381393,684381394,684381395,684381396,684381398,684381399,684381400,684381401,684381403,684381404,pull_request
684381320,6a5a19361a02ac0c4b4b4dd6077800cfc0d28123,,numpy-num-str,passed,3367,2020-05-07 18:02:45 UTC,684381321,684381322,684381323,684381324,684381325,684381326,684381327,684381328,684381329,684381330,684381331,684381332,684381333,684381334,684381335,684381336,684381337,684381338,684381339,684381340,684381341,684381342,684381343,684381344,push
684318514,70158e32d8f7de5e6ea70829adb5ae737132d3a3,1096,master,passed,3238,2020-05-07 15:28:34 UTC,684318516,684318517,684318518,684318519,684318520,684318521,684318522,684318523,684318524,684318525,684318526,684318527,684318528,684318529,684318530,684318531,684318532,684318533,684318534,684318535,684318536,684318537,684318538,684318539,pull_request
684318430,b391cf1719b0ad5b813b06265449dd7c7cd88b5a,,numpy-num-str,passed,3688,2020-05-07 15:15:52 UTC,684318431,684318432,684318433,684318434,684318435,684318436,684318437,684318438,684318439,684318440,684318441,684318442,684318443,684318444,684318445,684318446,684318447,684318448,684318449,684318450,684318451,684318452,684318453,684318454,push
684086234,6061b6b9ee8ce9c55e0e761f4869ecfc8e8a42b7,1096,master,failed,3186,2020-05-07 02:01:28 UTC,684086236,684086238,684086240,684086242,684086244,684086245,684086246,684086247,684086248,684086249,684086250,684086251,684086252,684086253,684086254,684086255,684086256,684086257,684086258,684086259,684086260,684086261,684086262,684086263,pull_request
684084149,8fd633172cc9f59c132b27c7df851e814de95193,,numpy-num-str,failed,3194,2020-05-07 01:49:29 UTC,684084150,684084151,684084152,684084153,684084154,684084155,684084156,684084157,684084158,684084159,684084160,684084161,684084162,684084163,684084164,684084165,684084166,684084167,684084168,684084169,684084170,684084171,684084172,684084173,push
683910736,d2e014fc0a798c9276e396a1060532e74509969b,1095,master,passed,3205,2020-05-06 16:23:41 UTC,683910737,683910738,683910739,683910740,683910741,683910742,683910743,683910744,683910745,683910746,683910747,683910748,683910749,683910750,683910751,683910752,683910753,683910754,683910755,683910756,683910757,683910758,683910759,683910760,pull_request
683894189,893c93de3b08fc416a03e1fd4a7e4fa3a6de195d,,master,passed,3187,2020-05-06 15:43:50 UTC,683894190,683894191,683894192,683894193,683894194,683894195,683894196,683894197,683894198,683894199,683894200,683894201,683894202,683894203,683894204,683894205,683894206,683894207,683894208,683894209,683894210,683894211,683894212,683894213,push
