build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
272008702,5f352041952cf68b320ed6aee8fa9ed87a269237,,master,errored,396,2017-09-05 11:03:28 UTC,272008703,272008704,push
232378731,48e27f1be8e4e5a176179f2c46e90966d1ad8fa1,,master,errored,183,2017-05-15 10:47:13 UTC,232378732,232378733,push
232377483,fb3a78c450e5da0cc19b1e356026701c8c716fe4,,master,errored,192,2017-05-15 10:40:13 UTC,232377484,232377485,push
106453510,70b35dc90a11602b03afe8e0862f8a0836b34c13,,master,failed,501,2016-02-02 12:01:43 UTC,106453511,106453517,push
92923334,ff5ff45e35f9c09787f5833282d389e7a9225f08,540,master,passed,676,2015-11-24 12:31:51 UTC,92923338,92923340,pull_request
87533190,504e727c6281c87e5cdaade4c0748b03daa978ea,,master,passed,761,2015-10-26 20:12:36 UTC,87533193,87533203,push
87532951,8a87b253384438051c94a464c9ad5f4c3df3cee6,,master,passed,1126,2015-10-26 20:08:49 UTC,87532952,87532953,push
77159777,c28adc3bedf2f3d0e66ecde8ebdfce9405ec87aa,,master,passed,850,2015-08-25 14:06:45 UTC,77159778,77159779,push
70516589,b9b388f485588a9cdf5775dbfc3de302d35378fe,537,master,passed,829,2015-07-11 14:22:36 UTC,70516590,70516591,pull_request
68953118,fc2a3531f4290dea16fb4087e59cdfa75b7d80ab,,master,passed,754,2015-06-30 10:30:25 UTC,68953120,68953125,push
68911077,63f304e8c85b5aa20d89ed71df2a63bbfc2a2a2b,535,master,passed,869,2015-06-30 02:48:50 UTC,68911078,68911079,pull_request
62810651,c7b75759ea75b40fabe5c7ff505cb5baa0ee4cc0,,master,passed,728,2015-05-16 10:53:21 UTC,62810652,62810653,push
62402571,f68a958f5a0bb355c04cda9edaf88b4fef47481f,534,master,passed,1267,2015-05-13 14:18:04 UTC,62402572,62402575,pull_request
62248121,9522071151bffc67199f75be2acd71dc7d6a8cf3,534,master,errored,178,2015-05-12 15:17:56 UTC,62248124,62248128,pull_request
61097450,922407d01a0e703d5cc0c9bfb37fae87cad068d3,533,master,passed,774,2015-05-04 03:49:56 UTC,61097451,61097452,pull_request
60923076,95e6e4124bfa0933deaf17cc20983f7869a57e9d,533,master,passed,668,2015-05-02 04:44:53 UTC,60923077,60923078,pull_request
60922690,ffc585bc497b6e5a1a117adbace217fb1aa17217,533,master,passed,693,2015-05-02 04:35:00 UTC,60922691,60922692,pull_request
60823638,7c390603c7c06a8bae75efee7c5a04bc7270d51e,,master,passed,827,2015-05-01 11:48:53 UTC,60823639,60823640,push
60821859,1af6b265d4e7f4765a8bc6b62b4e06a6379f91f5,,master,failed,243,2015-05-01 11:25:01 UTC,60821860,60821861,push
60821659,9288c05b5a164fd4a4e45533d49b023bfa0d7251,,master,failed,285,2015-05-01 11:23:05 UTC,60821660,60821661,push
60515691,e257d437835ed8bbd8d92840f52ca349dbb83189,531,master,passed,1027,2015-04-29 10:26:17 UTC,60515692,60515693,pull_request
60244178,e16ce41f5604058b93ce1548b3df58dcc84aef41,522,master,failed,296,2015-04-27 16:45:30 UTC,60244179,60244180,pull_request
60233853,bee9aaee9e86574bf550421b186b92f6b82c1eaf,531,master,passed,1239,2015-04-27 15:31:10 UTC,60233854,60233855,pull_request
59598635,81aae1b0fac3d7133ce07a31943ed299697748e4,528,master,passed,1016,2015-04-22 18:21:30 UTC,59598636,59598637,pull_request
59103599,db023896515c167c0f9169d08b88cb9eff7d3a79,528,master,passed,689,2015-04-19 09:36:50 UTC,59103600,59103601,pull_request
