build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
533359049,4260b7c2d3a9bf1332e22d18125f5f6157f61b5b,,master,passed,886,2019-05-16 14:36:45 UTC,533359050,533359051,533359052,533359053,533359054,533359055,533359056,533359057,533359058,push
533355685,c88e4634a5fa4460f582a8e9315dc78da41543e8,,1.0-maintenance,passed,858,2019-05-16 14:30:37 UTC,533355686,533355687,533355688,533355689,533355690,533355691,533355692,533355693,533355694,push
533350394,d3b051f72dd3335b4a9ebab0c52adfa83683d38b,3096,master,passed,821,2019-05-16 14:18:37 UTC,533350395,533350396,533350397,533350398,533350399,533350400,533350401,533350402,533350404,pull_request
532559039,155ee2779cc3df5ba097f679eb996bf41bab3d24,3200,1.0-maintenance,passed,868,2019-05-14 23:36:10 UTC,532559040,532559041,532559042,532559043,532559044,532559045,532559046,532559047,532559048,pull_request
532483061,1da1267e20726f376a17bdf40543b878dcbe0b14,3199,master,passed,910,2019-05-14 20:17:26 UTC,532483062,532483063,532483064,532483065,532483066,532483067,532483068,532483069,532483070,pull_request
532435299,928df9977bda2062af9ceaef21612c7f79955842,3198,master,passed,932,2019-05-14 18:20:00 UTC,532435300,532435301,532435302,532435303,532435304,532435305,532435306,532435307,532435308,pull_request
532079166,2e5e00940664b2dae3e91501f2a7d92b94e03fc1,3197,master,passed,904,2019-05-14 01:46:03 UTC,532079167,532079168,532079169,532079170,532079171,532079172,532079173,532079174,532079175,pull_request
531995336,654bc9e6b86cec30014f2265e4c257e8471f0190,3196,1.0-maintenance,passed,877,2019-05-13 21:12:53 UTC,531995337,531995338,531995339,531995340,531995341,531995342,531995343,531995344,531995345,pull_request
531795974,49a0464e3cda2f56d9721fe042054d71172cb132,,master,passed,914,2019-05-13 13:45:57 UTC,531795975,531795976,531795977,531795978,531795979,531795980,531795981,531795982,531795983,push
531706381,74814a75a65b1b2f4d41d2e7f86e209009c6fd16,3195,master,passed,911,2019-05-13 10:10:59 UTC,531706382,531706383,531706384,531706385,531706386,531706387,531706388,531706389,531706390,pull_request
531688274,4a6e731e859ec9a76f640a7364c1d709deb392a0,3195,master,failed,790,2019-05-13 09:21:49 UTC,531688275,531688276,531688277,531688278,531688279,531688280,531688281,531688282,531688283,pull_request
531679101,e7689e558fa151cf9dff8d9ac247673bca7caf59,3195,master,failed,721,2019-05-13 08:57:54 UTC,531679102,531679103,531679104,531679105,531679106,531679107,531679108,531679109,531679110,pull_request
531677805,d94aa9f3e727d1fb8cdaf7beec3d10810658bdd2,3195,master,failed,683,2019-05-13 08:54:19 UTC,531677806,531677807,531677808,531677809,531677810,531677811,531677812,531677813,531677814,pull_request
530306909,9f3a5352a831117d197f514781f31de8e5993502,3192,master,failed,777,2019-05-09 14:17:01 UTC,530306910,530306911,530306912,530306913,530306914,530306915,530306916,530306917,530306918,pull_request
529829519,99471874ed85b4b175480a472a019d46fef366b6,3191,master,passed,881,2019-05-08 15:04:39 UTC,529829520,529829521,529829522,529829523,529829524,529829525,529829526,529829527,529829528,pull_request
529731999,ca9169819a235b65e649bf63f722e7e6d7a8319b,3179,master,passed,837,2019-05-08 11:19:06 UTC,529732000,529732001,529732002,529732003,529732004,529732005,529732006,529732007,529732008,pull_request
529571173,dfe8e9e5b6c636c0b18d0757162df9202c1f9fc4,3190,master,passed,881,2019-05-08 01:22:18 UTC,529571174,529571175,529571176,529571177,529571178,529571179,529571180,529571181,529571182,pull_request
529517218,13bbe3cf8893e8dfa9582689f9dfa550e59eabe7,3174,master,passed,836,2019-05-07 22:10:11 UTC,529517219,529517220,529517221,529517222,529517223,529517224,529517225,529517226,529517227,pull_request
529313481,2ebb0e41e2326ad634e994143b672675585db3a4,3185,master,passed,865,2019-05-07 13:59:34 UTC,529313482,529313483,529313484,529313485,529313486,529313487,529313488,529313489,529313490,pull_request
529305305,78701350a383dc28ee4efa59d4b3fcaeaed9abd5,3174,master,passed,814,2019-05-07 13:43:29 UTC,529305306,529305307,529305308,529305309,529305310,529305311,529305312,529305313,529305314,pull_request
529214236,f08190c656eb994373c43a972f4bcfb0a9426051,3169,master,passed,1622,2019-05-07 14:25:27 UTC,529214237,529214238,529214239,529214240,529214241,529214242,529214243,529214244,529214245,pull_request
529016775,b87a81fcbf648b51125c86ac2e45956f8562e153,3182,master,passed,892,2019-05-06 21:24:41 UTC,529016776,529016777,529016778,529016779,529016780,529016781,529016782,529016783,529016784,pull_request
529015651,7e249c6610c7cf3cb22df69f2f4e781792cda14a,3182,master,canceled,0,,529015652,529015653,529015654,529015655,529015656,529015657,529015658,529015659,529015660,pull_request
528998973,1dda032b00cb4f7a783e018a7c370ee88f15e797,,master,passed,967,2019-05-06 21:01:24 UTC,528998974,528998975,528998976,528998977,528998978,528998979,528998980,528998981,528998982,push
528997414,6013716b3a5f3ca32d31c689f36d7dc268f9e91d,3182,master,passed,877,2019-05-06 20:56:09 UTC,528997415,528997416,528997417,528997418,528997419,528997420,528997421,528997422,528997423,pull_request
528996778,165c7ab43a023f535e2dbd18558d9b328ecb578d,3183,master,errored,279,2019-05-06 20:53:52 UTC,528996779,528996780,528996781,528996782,528996783,528996784,528996785,528996786,528996787,pull_request
528992294,c04e6506ada912e5e38881f1c31ffe652d3b4f63,3179,master,passed,973,2019-05-06 20:46:19 UTC,528992295,528992296,528992297,528992298,528992299,528992300,528992301,528992302,528992303,pull_request
528991519,1b628ab25cf7f8f759feda10f342a8cd3e66b4ef,3186,master,passed,877,2019-05-06 20:42:56 UTC,528991520,528991521,528991522,528991523,528991524,528991525,528991526,528991527,528991528,pull_request
528990823,926397af1130ec56d6ed6b465d06f6066d04c531,3185,master,passed,884,2019-05-06 20:38:27 UTC,528990824,528990825,528990826,528990827,528990828,528990829,528990830,528990831,528990832,pull_request
528989607,49734a9c58ad4edfe9a0cfb845a84c1108943845,3185,master,canceled,0,,528989608,528989612,528989613,528989614,528989615,528989616,528989617,528989618,528989619,pull_request
528988707,056204d97addce71f1373607578220c83c5fe02d,3182,master,canceled,0,,528988708,528988709,528988710,528988711,528988712,528988713,528988714,528988715,528988716,pull_request
528987934,1a643788c1a9459d57bf0372f7285419cdfeecd0,3179,master,canceled,0,,528987935,528987937,528987938,528987940,528987941,528987943,528987944,528987946,528987948,pull_request
528981829,4f972ef9e68b9a2833b9a80c1e8838400b5611dd,3181,master,passed,900,2019-05-06 20:25:25 UTC,528981830,528981831,528981832,528981833,528981834,528981835,528981836,528981837,528981838,pull_request
528980493,90f7769581da0be11d4f14986ea88710e79bd8ae,3184,master,passed,1118,2019-05-06 20:15:14 UTC,528980494,528980495,528980496,528980497,528980498,528980499,528980500,528980501,528980502,pull_request
528980395,e08ed39fb6254ce596370df5b7e1c386a8ee120e,3183,master,passed,874,2019-05-06 20:10:02 UTC,528980396,528980397,528980398,528980399,528980400,528980401,528980402,528980403,528980404,pull_request
528977531,d166d56a3ece103bc1941e6868a5647dee0e932c,3183,master,canceled,0,,528977532,528977533,528977534,528977535,528977536,528977537,528977540,528977541,528977542,pull_request
528972866,919bbdd16b9a703d0b33df64e3f04d673fb641f8,3182,master,passed,1176,2019-05-06 19:49:04 UTC,528972867,528972868,528972869,528972870,528972871,528972872,528972873,528972874,528972875,pull_request
528969891,073e2d546bfa82a4ab145ae7cd58d10245f504b6,3182,master,canceled,0,,528969892,528969893,528969894,528969895,528969896,528969897,528969898,528969899,528969900,pull_request
528969806,819368a52dc9eb0ba4e20195783f2807872dabad,,master,passed,860,2019-05-06 19:42:25 UTC,528969807,528969808,528969809,528969810,528969811,528969812,528969813,528969814,528969815,push
