build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
697671860,374bd37c6d7a7f4cef561171db53b7b50016e4da,97,master,errored,122,2020-06-12 15:41:27 UTC,697671861,697671862,697671863,697671864,697671866,pull_request
645426532,a9b9c25bbab197feaee00f9a5c970998e76f636c,,master,errored,117,2020-02-03 12:21:51 UTC,645426533,645426534,645426537,645426538,645426539,push
645423963,a7097ae6d38815877b95be8ed3e258fa54702b85,93,master,errored,119,2020-02-03 12:14:42 UTC,645423964,645423965,645423966,645423967,645423968,pull_request
454094432,21f23b334684a4361a61c194bc8d11f939f0f74d,,capture3-array-arguments,errored,209,2018-11-12 17:56:52 UTC,454094433,454094434,454094435,454094436,454094437,push
454058272,d0f17660bc26d18e27fd86952a84c4a6164689ec,,v2.5.3,errored,100,2018-11-12 16:35:37 UTC,454058273,454058274,454058275,454058276,454058277,push
454058116,d0f17660bc26d18e27fd86952a84c4a6164689ec,,master,errored,115,2018-11-12 16:34:41 UTC,454058117,454058118,454058119,454058120,454058121,push
454057734,d11eda6756e99d078da717e75cee06b21170845a,,master,errored,125,2018-11-12 16:33:40 UTC,454057735,454057736,454057737,454057738,454057739,push
436369052,3dd95b62fccbd94df3ddcbafb80c84147131e99f,90,master,errored,144,2018-10-02 21:44:54 UTC,436369053,436369054,436369055,436369056,436369057,pull_request
436365112,94c4a0c400347246adb7d0e48bc5ed9f56fb2ca2,89,master,errored,167,2018-10-02 21:34:56 UTC,436365113,436365114,436365115,436365116,436365117,pull_request
222568462,a256e27a965ebda456c9e933ffc08bfa2b4300e4,79,master,errored,131,2017-04-16 15:03:41 UTC,222568463,222568464,222568465,222568466,222568467,pull_request
217836523,6dafa05a20620cccd6e8fef024fcb9fbb1cff286,79,master,errored,124,2017-04-02 18:06:30 UTC,217836524,217836525,217836526,217836527,217836528,pull_request
192952129,fbf7825fb76b43768b6e6af25a523927356faf0c,73,master,errored,1019,2017-01-18 07:22:29 UTC,192952130,192952131,192952132,192952133,192952134,pull_request
191827388,64748dfb18b0a892e8b01483a5ebc5282c594a5d,,v2.5.2,errored,102,2017-01-14 02:00:44 UTC,191827389,191827390,191827391,191827392,191827393,push
191827374,64748dfb18b0a892e8b01483a5ebc5282c594a5d,,master,errored,110,2017-01-14 02:00:20 UTC,191827375,191827376,191827377,191827378,191827379,push
191826581,06a7ae0583841c723000e12bf08d0da0f91d0090,,master,failed,294,2017-01-14 01:54:44 UTC,191826582,191826583,191826584,191826585,191826586,push
191823640,7712d2706c9314091d4f0b7adc33e1b50524708e,,master,errored,98,2017-01-14 01:36:28 UTC,191823641,191823642,191823643,191823644,191823645,push
191822300,aea4f12e18f5a8868e68f6a09f31a3d8c3ff8cde,,master,errored,98,2017-01-14 01:28:41 UTC,191822301,191822302,191822303,191822304,191822305,push
191807935,8c8979f327d98c728d64eeceeb1db2f0b7aa8f42,,master,passed,349,2017-01-14 00:11:27 UTC,191807936,191807937,191807938,191807939,191807940,push
189812133,7d53e9a4c45d4ecaad6af177725c5026df664826,71,master,passed,370,2017-01-07 16:10:38 UTC,189812134,189812135,189812136,189812137,189812138,pull_request
