build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761479799,f8655d13298bbe8c7eb802740bab22cebe8559f0,,reflow1.6.0,failed,79,2021-03-04 18:35:00 UTC,761479800,761479801,push
761471269,7ead2f571d99fdf6e1127b90ae93e748fc6996aa,,master,failed,76,2021-03-04 17:20:00 UTC,761471270,761471271,push
756492563,facde03bc89f52f6c7cb0185eab926a0d7e4ec01,,reflow1.5.0,failed,80,2021-01-27 23:40:34 UTC,756492564,756492565,push
756491948,71950cc33ff1d9f9aa7e8db13f127b3f0ee57f92,,master,failed,87,2021-01-27 23:35:13 UTC,756491949,756491950,push
751230762,d3dffc1a69b315347ed9bf1f5fd580f7d301ee84,,reflow1.4.0,failed,82,2020-12-23 17:35:09 UTC,751230763,751230764,push
751230216,d3dffc1a69b315347ed9bf1f5fd580f7d301ee84,,reflow1.4.1,errored,75,2020-12-23 17:30:15 UTC,751230217,751230218,push
751123518,d3dffc1a69b315347ed9bf1f5fd580f7d301ee84,,master,failed,81,2020-12-23 00:57:15 UTC,751123519,751123520,push
742780281,e69adf929b255af6c4dbdf3e838962b410787e35,,test,errored,78,2020-11-10 19:13:33 UTC,742780282,742780283,push
742780270,ae4b143bbc51f5f67f8badd17ac00a883f76e093,,test,canceled,0,,742780271,742780272,push
742003066,d93e45edebb9f3f49dcc98cf6fbe638ca33cbd98,,reflow1.3.1,failed,271,2020-11-07 00:15:25 UTC,742003067,742003068,push
741780162,ae4b143bbc51f5f67f8badd17ac00a883f76e093,,master,failed,82,2020-11-06 01:45:23 UTC,741780163,741780164,push
726689639,2538ef6761de9196fb6bb5fd40a8231bd8b070aa,128,master,failed,244,2020-09-13 01:59:51 UTC,726689640,726689641,pull_request
726689636,17cd0c4968de71fdff4af196d03ef956eed9a319,,prasadgopal-patch-2,failed,273,2020-09-13 01:59:31 UTC,726689637,726689638,push
726681070,2a3b5119d8c8cd71a7cba8880f7318c1f558f0b8,128,master,failed,247,2020-09-13 00:44:19 UTC,726681071,726681072,pull_request
726681065,6babe10947bad4e3227244371dbdbb88183e4729,,prasadgopal-patch-2,failed,293,2020-09-13 00:43:29 UTC,726681066,726681067,push
726680938,72876daa3ae748a5d42cca588e2a3e89a1f0f1c7,128,master,failed,245,2020-09-13 00:42:17 UTC,726680939,726680940,pull_request
726680935,836667c6f81bbd1c0afff061d774095d5d362870,,prasadgopal-patch-2,failed,311,2020-09-13 00:42:00 UTC,726680936,726680937,push
726680461,7c1e6322cc4e7d43a3872f280f6d2622dd1031bd,128,master,failed,243,2020-09-13 00:39:54 UTC,726680462,726680463,pull_request
726680458,958638ff89b6def08593def8cf1991bd56478740,,prasadgopal-patch-2,failed,244,2020-09-13 00:39:50 UTC,726680459,726680460,push
726668647,6ee124fa535396fdc70710d42d64cb7a83cff7d0,128,master,failed,248,2020-09-12 22:58:56 UTC,726668648,726668649,pull_request
726668482,c6776611cd39bac1312d838ee1cbda5898f86776,,prasadgopal-patch-2,failed,252,2020-09-12 22:57:47 UTC,726668483,726668484,push
726445723,68f98e0890f86cff413b3f2affbbe0da0ea2ca2f,,grail-sync,failed,242,2020-09-11 23:13:14 UTC,726445724,726445725,push
726143376,3e8b814b3ac732e99224755d32cc9f429577b3b1,127,master,failed,252,2020-09-11 03:16:23 UTC,726143377,726143378,pull_request
726142902,08957c6ac1e95c1755eec0d938c17353a01929a1,,prasadgopal-patch-1,failed,249,2020-09-11 03:13:29 UTC,726142903,726142904,push
676339567,68f98e0890f86cff413b3f2affbbe0da0ea2ca2f,,master,failed,299,2020-04-17 18:19:09 UTC,676339568,676339569,push
673117462,824b50247fae0905ab8e9a957eec3e705fae119d,,master,passed,276,2020-04-09 18:42:05 UTC,673117463,673117464,push
673114919,e3b176988268ff412f42f2581ff48fb25bb550ec,119,master,passed,283,2020-04-09 18:35:01 UTC,673114920,673114921,pull_request
667822365,71557a211be348563651c9b485c89231036a82a5,,master,passed,249,2020-03-27 17:56:20 UTC,667822366,667822367,push
666913990,8b87ce0125d7fd0f2eff676c30c590bf2fb5b75b,,master,passed,254,2020-03-25 18:16:59 UTC,666913991,666913992,push
666477448,2b21f00dd8a539e80aec5bd0765d2b040e4ef406,124,master,passed,249,2020-03-25 17:59:56 UTC,666477450,666477452,pull_request
641115693,5e02dc357ccc0d36770f0ddd697c50075c795009,,master,passed,333,2020-01-23 22:11:00 UTC,641115694,641115695,push
632078411,e541d5cb06e1c4d67ef00b303a545a198d9c3107,,master,passed,260,2020-01-02 23:15:40 UTC,632078412,632078413,push
632074319,4de7d6ce8da1d08f664200ec08ce899ee5c6f3e7,122,master,passed,291,2020-01-02 23:03:52 UTC,632074320,632074321,pull_request
629805288,380df7f244ad6ec595934eaed5b859bdffeaca6d,123,master,passed,253,2019-12-26 22:31:14 UTC,629805289,629805290,pull_request
629086758,0a9ba0f18a2b1daa81fa27607bc889166b1e5050,122,master,passed,248,2019-12-24 12:44:58 UTC,629086759,629086760,pull_request
629086394,c1b6f938e776fc3511d6b05d2fcba9ab946de627,122,master,passed,255,2019-12-24 12:43:27 UTC,629086395,629086396,pull_request
628955748,f72cf9473758dfcea80b6060afd1db98c4b05747,122,master,passed,249,2019-12-24 02:06:47 UTC,628955749,628955750,pull_request
628953842,3299a9ac4b0cddb0349c225d99c03bcb203beca8,,master,passed,257,2019-12-24 01:57:44 UTC,628953843,628953844,push
628922732,7f3ff1195265f48fb39ea4ece06f52f9fd2d28ed,122,master,passed,259,2019-12-23 23:33:32 UTC,628922733,628922734,pull_request
628883522,5bcda19793535af234f7f2517f220552dbd4da47,122,master,passed,255,2019-12-23 21:11:40 UTC,628883523,628883524,pull_request
628881362,b9f72856e997d4ee86220f501738804cef5101ca,121,master,passed,266,2019-12-23 21:07:17 UTC,628881363,628881364,pull_request
627511973,be14c39878265ebb41459e0b98e7aeefe6a4bb69,119,master,passed,264,2019-12-20 01:06:20 UTC,627511975,627511976,pull_request
627511665,a2b315a1fefdc78abc1401b464f777459a22826b,119,master,passed,262,2019-12-20 01:04:53 UTC,627511666,627511667,pull_request
